CHILDCODE	SITUIDR5	LADCURR5	LADOLDR5
11016	11	8	8
11017	1	6	6
11017	2	5	4
11017	3	5	5
11017	4	3	3
11017	5	4	4
11017	6	4	4
11017	7	7	7
11017	8	4	4
11017	9	2	2
11017	10	2	2
11017	11	4	4
11018	1	3	2
11018	2	4	2
11018	3	5	3
11018	4	6	6
11018	5	7	4
11018	6	7	7
11018	7	7	5
11018	8	5	5
11018	9	6	2
11018	10	3	2
11018	11	9	8
11019	1	6	6
11019	2	5	5
11019	3	7	5
11019	4	7	6
11019	5	8	6
11019	6	7	5
11019	7	4	5
11019	8	5	5
11019	9	7	7
11019	10	1	1
11019	11	7	6
11021	1	6	4
11021	2	7	4
11021	3	6	3
11021	4	6	3
11021	5	5	3
11021	6	5	2
11021	7	5	2
11021	8	5	3
11021	9	7	4
11021	10	4	2
11021	11	5	3
11022	1	6	8
11022	2	7	6
11022	3	5	7
11022	4	7	4
11022	5	8	6
11022	6	7	4
11022	7	6	6
11022	8	6	6
11022	9	7	5
11022	10	2	6
11022	11	4	7
11024	1	3	3
11024	2	2	77
11024	3	2	2
11024	4	1	1
11024	5	3	3
11024	6	3	2
11024	7	4	4
11024	8	2	2
11024	9	5	5
11024	10	1	1
11024	11	5	3
11025	1	9	8
11025	2	5	5
11025	3	9	5
11025	4	7	4
11025	5	9	9
11025	6	7	9
11025	7	5	9
11025	8	9	9
11025	9	9	9
11025	10	77	77
11025	11	9	9
11026	1	5	3
11026	2	7	4
11026	3	6	3
11026	4	2	1
11026	5	8	6
11026	6	1	1
11026	7	2	2
11026	8	3	2
11026	9	4	2
11026	10	1	1
11026	11	4	3
11027	1	6	4
11027	2	2	2
11027	3	5	4
11027	4	3	3
11027	5	7	4
11027	6	4	2
11027	7	7	4
11027	8	4	4
11027	9	5	7
11027	10	2	3
11027	11	5	2
11028	1	9	7
11028	2	8	7
11028	3	8	7
11028	4	5	5
11028	5	3	3
11028	6	4	4
11028	7	5	5
11028	8	4	3
11028	9	6	7
11028	10	3	3
11028	11	4	3
11029	1	6	3
11029	2	7	5
11029	3	9	6
11029	4	4	5
11029	5	6	3
11029	6	4	2
11029	7	1	6
11029	8	5	6
11029	9	7	8
11029	10	3	7
11029	11	2	6
11030	1	7	5
11030	2	6	5
11030	3	8	5
11030	4	5	4
11030	5	8	4
11030	6	7	5
11030	7	8	6
11030	8	6	4
11030	9	8	6
11030	10	1	4
11030	11	5	5
11031	1	6	5
11031	2	2	3
11031	3	5	4
11031	4	3	3
11031	5	6	4
11031	6	2	2
11031	7	4	5
11031	8	2	2
11031	9	5	6
11031	10	4	4
11031	11	6	4
11032	1	5	5
11032	2	1	1
11032	3	8	6
11032	4	3	3
11032	5	7	5
11032	6	8	6
11032	7	8	7
11032	8	4	4
11032	9	8	8
11032	10	1	1
11032	11	8	8
11033	1	5	5
11033	2	6	4
11033	3	5	5
11033	4	2	2
11033	5	2	2
11033	6	2	2
11033	7	6	6
11033	8	3	3
11033	9	3	3
11033	10	1	1
11033	11	6	6
11034	1	9	7
11034	2	7	5
11034	3	8	7
11034	4	7	5
11034	5	7	7
11034	6	8	5
11034	7	9	9
11034	8	7	6
11034	9	8	8
11034	10	5	5
11034	11	8	8
11037	1	4	5
11037	2	2	2
11037	3	3	4
11037	4	3	3
11037	5	3	5
11037	6	4	4
11037	7	4	6
11037	8	3	3
11037	9	4	5
11037	10	2	2
11037	11	4	5
11038	1	6	4
11038	2	7	5
11038	3	8	5
11038	4	5	2
11038	5	7	4
11038	6	5	5
11038	7	7	3
11038	8	8	4
11038	9	8	4
11038	10	6	3
11038	11	7	3
11039	1	8	7
11039	2	5	6
11039	3	8	7
11039	4	4	4
11039	5	6	5
11039	6	3	3
11039	7	6	6
11039	8	3	3
11039	9	5	5
11039	10	4	4
11039	11	5	4
11040	1	3	2
11040	2	4	3
11040	3	5	3
11040	4	4	4
11040	5	5	4
11040	6	5	4
11040	7	6	4
11040	8	6	6
11040	9	7	6
11040	10	3	1
11040	11	8	7
11041	1	8	5
11041	2	7	5
11041	3	4	2
11041	4	4	4
11041	5	5	5
11041	6	5	3
11041	7	6	5
11041	8	7	4
11041	9	3	2
11041	10	2	1
11041	11	8	7
11042	1	3	7
11042	2	1	5
11042	3	2	9
11042	4	7	8
11042	5	6	8
11042	6	9	5
11042	7	8	8
11042	8	7	8
11042	9	4	8
11042	10	4	6
11042	11	4	8
11043	1	5	3
11043	2	6	4
11043	3	8	5
11043	4	7	4
11043	5	3	1
11043	6	6	4
11043	7	7	5
11043	8	2	2
11043	9	5	3
11043	10	1	6
11043	11	5	7
11045	1	6	6
11045	2	2	1
11045	3	4	4
11045	4	8	7
11045	5	4	4
11045	6	6	4
11045	7	5	3
11045	8	5	4
11045	9	7	5
11045	10	8	6
11045	11	8	6
11046	1	8	6
11046	2	3	5
11046	3	8	6
11046	4	5	5
11046	5	8	6
11046	6	4	4
11046	7	4	3
11046	8	5	3
11046	9	5	4
11046	10	6	6
11046	11	6	5
11048	1	5	5
11048	2	3	3
11048	3	5	4
11048	4	5	5
11048	5	5	5
11048	6	5	5
11048	7	5	5
11048	8	5	5
11048	9	4	4
11048	10	2	2
11048	11	3	3
21002	1	5	88
21002	2	2	88
21002	3	1	88
21002	4	1	88
21002	5	9	88
21002	6	1	88
21002	7	1	88
21002	8	4	88
21002	9	1	88
21002	10	1	88
21002	11	8	88
21003	1	8	4
21003	2	4	3
21003	3	6	3
21003	4	6	3
21003	5	3	6
21003	6	4	4
21003	7	3	3
21003	8	5	4
21003	9	7	4
21003	10	4	4
21003	11	4	7
21004	1	4	3
21004	2	2	1
21004	3	4	4
21004	4	2	1
21004	5	5	4
21004	6	3	2
21004	7	6	4
21004	8	4	2
21004	9	2	1
21004	10	3	1
21004	11	5	3
21005	1	4	4
21005	2	6	6
21005	3	8	7
21005	4	7	6
21005	5	3	4
21005	6	9	8
21005	7	7	7
21005	8	7	6
21005	9	5	8
21005	10	6	6
21005	11	8	6
21006	1	8	8
21006	2	2	2
21006	3	7	7
21006	4	5	4
21006	5	8	8
21006	6	6	4
21006	7	8	8
21006	8	4	5
21006	9	8	8
21006	10	5	5
21006	11	4	5
21007	1	8	8
21007	2	4	3
21007	3	6	5
21007	4	2	1
21007	5	7	6
21007	6	4	3
21007	7	6	2
21007	8	5	4
21007	9	5	1
21007	10	1	1
21007	11	6	5
21008	1	9	9
21008	2	5	1
21008	3	6	4
21008	4	3	3
21008	5	9	9
21008	6	8	4
21008	7	9	5
21008	8	5	5
21008	9	7	7
21008	10	7	7
21008	11	8	8
21010	1	7	4
21010	2	5	3
21010	3	8	5
21010	4	6	3
21010	5	6	3
21010	6	5	2
21010	7	7	4
21010	8	4	5
21010	9	8	6
21010	10	5	2
21010	11	6	3
21011	1	5	5
21011	2	3	3
21011	3	5	5
21011	4	5	5
21011	5	6	7
21011	6	6	6
21011	7	5	5
21011	8	7	7
21011	9	5	5
21011	10	2	2
21011	11	2	2
21012	1	7	7
21012	2	4	4
21012	3	7	4
21012	4	7	5
21012	5	8	7
21012	6	6	5
21012	7	8	7
21012	8	6	5
21012	9	5	5
21012	10	5	5
21012	11	5	7
21013	1	6	4
21013	2	3	5
21013	3	7	5
21013	4	4	4
21013	5	7	5
21013	6	4	4
21013	7	8	4
21013	8	5	5
21013	9	6	4
21013	10	4	4
21013	11	5	6
21014	1	4	4
21014	2	1	1
21014	3	6	5
21014	4	6	3
21014	5	7	3
21014	6	8	4
21014	7	7	5
21014	8	7	5
21014	9	7	6
21014	10	6	5
21014	11	6	5
21015	1	7	6
21015	2	3	3
21015	3	7	6
21015	4	5	4
21015	5	7	7
21015	6	1	1
21015	7	5	5
21015	8	3	5
21015	9	7	7
21015	10	1	1
21015	11	6	6
21016	1	5	5
21016	2	4	4
21016	3	5	4
21016	4	6	4
21016	5	2	2
21016	6	3	2
21016	7	3	3
21016	8	2	2
21016	9	3	2
21016	10	1	1
21016	11	5	5
21017	1	5	4
21017	2	3	3
21017	3	6	6
21017	4	2	2
21017	5	9	9
21017	6	5	5
21017	7	7	7
21017	8	6	6
21017	9	5	5
21017	10	6	6
21017	11	5	5
21018	1	5	6
21018	2	1	1
21018	3	6	5
21018	4	2	2
21018	5	4	4
21018	6	1	3
21018	7	7	6
21018	8	1	2
21018	9	2	1
21018	10	1	1
21018	11	4	4
21019	1	9	77
21019	2	4	77
21019	3	9	77
21019	4	5	77
21019	5	9	77
21019	6	5	77
21019	7	1	77
21019	8	5	77
21019	9	1	77
21019	10	5	77
21019	11	5	77
21020	1	9	9
21020	2	7	7
21020	3	8	7
21020	4	5	3
21020	5	9	9
21020	6	8	8
21020	7	9	9
21020	8	5	5
21020	9	9	9
21020	10	1	1
21020	11	8	8
21021	1	6	5
21021	2	4	3
21021	3	7	6
21021	4	7	5
21021	5	3	7
21021	6	9	8
21021	7	7	6
21021	8	6	6
21021	9	6	5
21021	10	7	6
21021	11	7	5
21023	1	7	5
21023	2	6	4
21023	3	8	6
21023	4	7	5
21023	5	4	5
21023	6	8	5
21023	7	8	7
21023	8	6	6
21023	9	6	8
21023	10	6	4
21023	11	7	5
21025	1	9	9
21025	2	8	8
21025	3	9	9
21025	4	7	7
21025	5	9	9
21025	6	8	8
21025	7	9	8
21025	8	8	8
21025	9	8	8
21025	10	8	8
21025	11	8	8
21030	1	7	6
21030	2	4	4
21030	3	8	8
21030	4	3	3
21030	5	6	6
21030	6	1	1
21030	7	5	5
21030	8	2	2
21030	9	1	1
21030	10	1	2
21030	11	6	7
21031	1	9	9
21031	2	5	4
21031	3	8	6
21031	4	6	4
21031	5	7	5
21031	6	6	6
21031	7	8	8
21031	8	6	4
21031	9	7	8
21031	10	7	6
21031	11	9	9
21032	1	8	8
21032	2	7	7
21032	3	9	8
21032	4	5	7
21032	5	8	8
21032	6	8	8
21032	7	7	8
21032	8	7	8
21032	9	1	5
21032	10	5	3
21032	11	8	8
21033	1	5	5
21033	2	5	5
21033	3	9	9
21033	4	4	4
21033	5	9	9
21033	6	1	1
21033	7	5	2
21033	8	5	5
21033	9	8	8
21033	10	5	5
21033	11	9	5
21036	1	4	5
21036	2	4	2
21036	3	6	5
21036	4	3	5
21036	5	5	3
21036	6	2	3
21036	7	3	5
21036	8	5	4
21036	9	6	4
21036	10	4	4
21036	11	5	5
21037	1	7	7
21037	2	2	2
21037	3	8	8
21037	4	1	1
21037	5	5	5
21037	6	2	1
21037	7	6	4
21037	8	4	6
21037	9	2	4
21037	10	1	1
21037	11	6	7
21038	1	8	7
21038	2	2	4
21038	3	9	8
21038	4	4	4
21038	5	8	7
21038	6	4	3
21038	7	6	7
21038	8	4	5
21038	9	2	3
21038	10	1	1
21038	11	6	6
21039	1	6	6
21039	2	2	2
21039	3	5	5
21039	4	1	1
21039	5	3	3
21039	6	2	4
21039	7	3	4
21039	8	1	1
21039	9	1	1
21039	10	2	2
21039	11	4	3
21040	1	8	6
21040	2	5	4
21040	3	8	6
21040	4	2	1
21040	5	9	9
21040	6	9	6
21040	7	8	7
21040	8	5	5
21040	9	7	8
21040	10	8	6
21040	11	7	5
21041	1	9	9
21041	2	1	1
21041	3	7	6
21041	4	1	1
21041	5	5	4
21041	6	1	1
21041	7	7	5
21041	8	1	1
21041	9	4	4
21041	10	1	1
21041	11	7	5
21042	1	5	5
21042	2	2	1
21042	3	8	5
21042	4	3	3
21042	5	9	9
21042	6	3	3
21042	7	8	8
21042	8	5	5
21042	9	9	9
21042	10	1	1
21042	11	5	5
21043	1	9	9
21043	2	2	2
21043	3	6	5
21043	4	4	2
21043	5	6	6
21043	6	1	1
21043	7	6	7
21043	8	5	5
21043	9	1	1
21043	10	1	2
21043	11	4	5
21045	1	5	5
21045	2	4	1
21045	3	9	5
21045	4	6	4
21045	5	9	5
21045	6	6	5
21045	7	9	5
21045	8	5	5
21045	9	9	9
21045	10	5	5
21045	11	8	9
21046	1	9	5
21046	2	4	5
21046	3	9	5
21046	4	5	5
21046	5	7	5
21046	6	5	4
21046	7	5	5
21046	8	5	5
21046	9	9	9
21046	10	5	5
21046	11	5	5
21047	1	8	7
21047	2	5	4
21047	3	7	6
21047	4	4	3
21047	5	5	4
21047	6	3	2
21047	7	7	7
21047	8	5	4
21047	9	5	5
21047	10	5	5
21047	11	6	5
21048	1	9	9
21048	2	7	5
21048	3	7	6
21048	4	8	7
21048	5	9	8
21048	6	7	5
21048	7	7	6
21048	8	5	4
21048	9	8	9
21048	10	7	7
21048	11	6	6
31001	1	9	9
31001	2	2	2
31001	3	5	3
31001	4	2	2
31001	5	7	7
31001	6	3	2
31001	7	6	5
31001	8	7	8
31001	9	2	2
31001	10	1	2
31001	11	7	8
31002	1	6	6
31002	2	1	1
31002	3	5	5
31002	4	4	4
31002	5	7	7
31002	6	1	1
31002	7	5	5
31002	8	5	5
31002	9	6	6
31002	10	1	1
31002	11	5	5
31003	1	6	6
31003	2	7	5
31003	3	7	7
31003	4	2	2
31003	5	4	4
31003	6	1	1
31003	7	3	3
31003	8	2	2
31003	9	1	1
31003	10	1	1
31003	11	3	2
31006	1	9	9
31006	2	3	3
31006	3	9	9
31006	4	5	5
31006	5	1	3
31006	6	8	8
31006	7	3	5
31006	8	9	9
31006	9	3	3
31006	10	1	1
31006	11	9	9
31009	1	9	9
31009	2	3	3
31009	3	8	8
31009	4	2	2
31009	5	9	9
31009	6	3	3
31009	7	2	2
31009	8	3	3
31009	9	7	7
31009	10	4	4
31009	11	5	5
31010	1	7	4
31010	2	6	1
31010	3	4	6
31010	4	6	3
31010	5	7	7
31010	6	8	6
31010	7	7	7
31010	8	5	4
31010	9	8	6
31010	10	5	4
31010	11	8	6
31011	1	9	7
31011	2	7	5
31011	3	5	5
31011	4	6	6
31011	5	9	9
31011	6	8	8
31011	7	9	8
31011	8	7	7
31011	9	1	1
31011	10	9	9
31011	11	8	8
31012	1	4	8
31012	2	1	3
31012	3	9	5
31012	4	1	1
31012	5	9	9
31012	6	1	1
31012	7	4	8
31012	8	5	5
31012	9	1	1
31012	10	1	1
31012	11	8	8
31013	1	8	5
31013	2	5	3
31013	3	7	6
31013	4	8	4
31013	5	7	6
31013	6	6	4
31013	7	6	5
31013	8	6	5
31013	9	5	7
31013	10	6	5
31013	11	4	6
31015	1	6	6
31015	2	4	4
31015	3	4	4
31015	4	6	4
31015	5	7	7
31015	6	5	3
31015	7	5	4
31015	8	6	6
31015	9	7	7
31015	10	5	4
31015	11	8	5
31016	1	9	7
31016	2	3	4
31016	3	8	5
31016	4	2	1
31016	5	9	9
31016	6	7	4
31016	7	9	6
31016	8	6	6
31016	9	9	9
31016	10	8	2
31016	11	9	9
31017	1	7	5
31017	2	1	1
31017	3	7	5
31017	4	5	3
31017	5	7	3
31017	6	9	6
31017	7	3	5
31017	8	3	1
31017	9	1	1
31017	10	1	1
31017	11	5	3
31018	1	9	9
31018	2	7	7
31018	3	8	8
31018	4	8	8
31018	5	7	7
31018	6	8	8
31018	7	5	5
31018	8	5	5
31018	9	5	5
31018	10	5	5
31018	11	6	8
31020	1	5	8
31020	2	6	7
31020	3	7	7
31020	4	4	2
31020	5	8	7
31020	6	9	7
31020	7	7	6
31020	8	3	8
31020	9	5	5
31020	10	4	4
31020	11	5	5
31022	1	7	7
31022	2	3	3
31022	3	6	6
31022	4	6	5
31022	5	7	6
31022	6	6	5
31022	7	7	6
31022	8	6	5
31022	9	6	6
31022	10	4	4
31022	11	6	3
31023	1	9	9
31023	2	5	5
31023	3	9	7
31023	4	7	1
31023	5	9	3
31023	6	7	1
31023	7	9	4
31023	8	9	2
31023	9	3	2
31023	10	1	1
31023	11	7	7
31024	1	7	8
31024	2	2	1
31024	3	7	7
31024	4	3	2
31024	5	6	6
31024	6	3	1
31024	7	6	2
31024	8	6	3
31024	9	1	4
31024	10	1	1
31024	11	5	3
31025	1	5	6
31025	2	4	6
31025	3	7	7
31025	4	6	5
31025	5	8	8
31025	6	2	2
31025	7	5	5
31025	8	3	3
31025	9	2	2
31025	10	1	1
31025	11	5	4
31027	1	5	3
31027	2	4	3
31027	3	5	3
31027	4	5	5
31027	5	2	6
31027	6	1	1
31027	7	2	2
31027	8	2	2
31027	9	5	7
31027	10	1	1
31027	11	4	4
31029	1	8	7
31029	2	9	6
31029	3	7	6
31029	4	5	5
31029	5	8	6
31029	6	6	7
31029	7	8	4
31029	8	6	5
31029	9	9	9
31029	10	6	6
31029	11	6	7
31031	1	6	4
31031	2	5	4
31031	3	8	7
31031	4	6	5
31031	5	8	8
31031	6	5	5
31031	7	5	6
31031	8	6	6
31031	9	7	5
31031	10	3	3
31031	11	6	8
31033	1	9	9
31033	2	5	4
31033	3	8	8
31033	4	3	2
31033	5	9	8
31033	6	7	5
31033	7	9	8
31033	8	5	4
31033	9	9	9
31033	10	1	1
31033	11	7	6
31034	1	8	3
31034	2	2	1
31034	3	4	2
31034	4	2	1
31034	5	1	1
31034	6	4	2
31034	7	1	4
31034	8	5	5
31034	9	5	2
31034	10	1	3
31034	11	5	5
31035	1	5	4
31035	2	5	6
31035	3	5	4
31035	4	6	4
31035	5	4	6
31035	6	6	4
31035	7	8	6
31035	8	5	5
31035	9	3	6
31035	10	1	1
31035	11	4	4
31036	1	9	9
31036	2	3	3
31036	3	8	5
31036	4	1	1
31036	5	5	5
31036	6	2	2
31036	7	4	4
31036	8	1	1
31036	9	1	3
31036	10	1	1
31036	11	1	1
31037	1	4	5
31037	2	1	1
31037	3	5	4
31037	4	1	1
31037	5	6	6
31037	6	6	4
31037	7	7	5
31037	8	6	4
31037	9	2	4
31037	10	1	1
31037	11	7	6
31038	1	9	9
31038	2	6	5
31038	3	7	7
31038	4	3	3
31038	5	8	8
31038	6	4	3
31038	7	8	6
31038	8	3	3
31038	9	8	8
31038	10	5	5
31038	11	6	7
31039	1	9	6
31039	2	6	6
31039	3	9	7
31039	4	6	6
31039	5	8	8
31039	6	9	7
31039	7	9	9
31039	8	7	7
31039	9	9	9
31039	10	5	5
31039	11	8	6
31042	1	7	4
31042	2	1	1
31042	3	8	4
31042	4	6	3
31042	5	9	5
31042	6	6	3
31042	7	4	3
31042	8	6	3
31042	9	5	4
31042	10	4	3
31042	11	9	4
31043	1	3	3
31043	2	5	3
31043	3	3	3
31043	4	7	2
31043	5	2	9
31043	6	5	3
31043	7	7	7
31043	8	3	3
31043	9	7	7
31043	10	1	1
31043	11	5	3
31044	1	9	9
31044	2	4	4
31044	3	7	4
31044	4	4	4
31044	5	6	5
31044	6	4	7
31044	7	8	5
31044	8	4	5
31044	9	5	5
31044	10	4	4
31044	11	7	5
31045	1	7	7
31045	2	3	3
31045	3	9	9
31045	4	2	2
31045	5	6	5
31045	6	1	1
31045	7	5	5
31045	8	2	2
31045	9	1	1
31045	10	1	1
31045	11	2	4
31046	1	6	4
31046	2	3	3
31046	3	8	8
31046	4	6	5
31046	5	8	5
31046	6	7	3
31046	7	4	7
31046	8	6	6
31046	9	8	8
31046	10	4	4
31046	11	6	4
31047	1	5	5
31047	2	1	1
31047	3	9	9
31047	4	5	1
31047	5	9	9
31047	6	1	1
31047	7	5	5
31047	8	5	3
31047	9	1	1
31047	10	5	3
31047	11	5	6
31050	1	7	7
31050	2	2	2
31050	3	7	6
31050	4	1	1
31050	5	4	5
31050	6	1	1
31050	7	5	7
31050	8	2	2
31050	9	3	3
31050	10	1	1
31050	11	6	6
41001	1	9	4
41001	2	5	5
41001	3	9	4
41001	4	7	3
41001	5	9	9
41001	6	8	4
41001	7	9	9
41001	8	8	3
41001	9	3	3
41001	10	1	6
41001	11	1	4
41002	1	4	3
41002	2	5	4
41002	3	5	4
41002	4	5	3
41002	5	5	1
41002	6	6	5
41002	7	4	2
41002	8	6	4
41002	9	3	2
41002	10	5	4
41002	11	5	3
41003	1	5	4
41003	2	3	2
41003	3	6	5
41003	4	5	4
41003	5	5	4
41003	6	5	4
41003	7	6	6
41003	8	7	4
41003	9	1	3
41003	10	3	3
41003	11	4	5
41005	1	5	3
41005	2	2	1
41005	3	2	1
41005	4	3	1
41005	5	2	5
41005	6	2	4
41005	7	3	2
41005	8	4	2
41005	9	2	5
41005	10	2	4
41005	11	2	3
41006	1	7	6
41006	2	8	6
41006	3	8	5
41006	4	6	5
41006	5	6	6
41006	6	8	6
41006	7	8	7
41006	8	7	5
41006	9	4	3
41006	10	6	3
41006	11	7	5
41007	1	7	6
41007	2	7	5
41007	3	8	8
41007	4	8	5
41007	5	8	6
41007	6	9	7
41007	7	9	7
41007	8	7	6
41007	9	8	6
41007	10	8	7
41007	11	8	7
41008	1	9	7
41008	2	9	5
41008	3	9	5
41008	4	9	6
41008	5	9	5
41008	6	8	7
41008	7	9	7
41008	8	9	6
41008	9	8	7
41008	10	9	6
41008	11	6	3
41009	1	8	7
41009	2	1	1
41009	3	7	6
41009	4	2	3
41009	5	7	6
41009	6	3	2
41009	7	6	3
41009	8	7	3
41009	9	1	1
41009	10	1	1
41009	11	7	4
41010	1	9	9
41010	2	1	1
41010	3	8	8
41010	4	1	1
41010	5	9	9
41010	6	7	7
41010	7	9	9
41010	8	9	1
41010	9	9	9
41010	10	1	1
41010	11	5	5
41011	1	4	5
41011	2	1	3
41011	3	4	6
41011	4	3	5
41011	5	6	6
41011	6	3	2
41011	7	3	5
41011	8	5	5
41011	9	6	5
41011	10	3	4
41011	11	4	5
41012	1	8	5
41012	2	5	5
41012	3	7	6
41012	4	4	4
41012	5	8	8
41012	6	8	7
41012	7	8	8
41012	8	4	4
41012	9	2	2
41012	10	1	1
41012	11	7	7
41013	1	7	4
41013	2	8	6
41013	3	8	6
41013	4	9	7
41013	5	7	6
41013	6	9	8
41013	7	9	7
41013	8	8	6
41013	9	8	6
41013	10	8	7
41013	11	9	8
41014	1	6	4
41014	2	6	5
41014	3	5	6
41014	4	7	7
41014	5	8	7
41014	6	6	6
41014	7	8	8
41014	8	8	8
41014	9	6	8
41014	10	6	5
41014	11	8	8
41015	1	8	7
41015	2	7	6
41015	3	9	8
41015	4	7	5
41015	5	7	6
41015	6	8	7
41015	7	8	6
41015	8	7	6
41015	9	5	4
41015	10	7	6
41015	11	8	7
41016	1	7	5
41016	2	7	4
41016	3	5	2
41016	4	6	3
41016	5	5	5
41016	6	7	5
41016	7	5	7
41016	8	7	7
41016	9	7	7
41016	10	6	5
41016	11	8	4
41017	1	8	7
41017	2	8	6
41017	3	9	7
41017	4	7	6
41017	5	1	6
41017	6	6	5
41017	7	8	7
41017	8	8	6
41017	9	5	4
41017	10	6	5
41017	11	8	7
41018	1	8	6
41018	2	7	5
41018	3	8	6
41018	4	4	3
41018	5	7	6
41018	6	6	4
41018	7	7	5
41018	8	6	4
41018	9	7	5
41018	10	5	4
41018	11	7	5
41020	1	7	5
41020	2	5	4
41020	3	7	6
41020	4	5	5
41020	5	8	7
41020	6	6	4
41020	7	4	5
41020	8	5	5
41020	9	6	5
41020	10	6	5
41020	11	6	5
41021	1	7	5
41021	2	4	7
41021	3	8	5
41021	4	8	6
41021	5	8	7
41021	6	8	6
41021	7	9	8
41021	8	9	9
41021	9	9	9
41021	10	8	6
41021	11	9	8
41022	1	4	5
41022	2	2	5
41022	3	7	7
41022	4	4	3
41022	5	6	6
41022	6	3	5
41022	7	8	6
41022	8	2	2
41022	9	4	3
41022	10	1	1
41022	11	3	4
41023	1	7	8
41023	2	7	7
41023	3	6	6
41023	4	8	6
41023	5	8	6
41023	6	9	4
41023	7	7	4
41023	8	7	3
41023	9	9	6
41023	10	7	3
41023	11	3	3
41024	1	6	2
41024	2	1	2
41024	3	4	1
41024	4	5	1
41024	5	3	2
41024	6	3	2
41024	7	2	3
41024	8	2	1
41024	9	2	4
41024	10	4	2
41024	11	3	1
41025	1	5	4
41025	2	4	4
41025	3	6	4
41025	4	5	3
41025	5	7	4
41025	6	5	3
41025	7	7	1
41025	8	6	4
41025	9	5	5
41025	10	4	4
41025	11	7	6
41026	1	6	3
41026	2	1	1
41026	3	6	4
41026	4	6	3
41026	5	4	3
41026	6	5	3
41026	7	5	3
41026	8	6	3
41026	9	2	4
41026	10	3	3
41026	11	4	3
41027	1	1	5
41027	2	5	2
41027	3	1	5
41027	4	4	3
41027	5	2	7
41027	6	9	9
41027	7	5	9
41027	8	5	6
41027	9	9	9
41027	10	1	1
41027	11	3	6
41028	1	9	9
41028	2	9	9
41028	3	9	9
41028	4	7	5
41028	5	7	7
41028	6	9	6
41028	7	8	7
41028	8	7	5
41028	9	7	7
41028	10	6	7
41028	11	8	6
41029	1	9	7
41029	2	6	8
41029	3	9	8
41029	4	6	6
41029	5	8	7
41029	6	6	5
41029	7	9	7
41029	8	9	8
41029	9	9	5
41029	10	8	6
41029	11	9	7
41030	1	5	8
41030	2	2	7
41030	3	5	9
41030	4	4	8
41030	5	7	77
41030	6	5	7
41030	7	9	7
41030	8	4	4
41030	9	6	4
41030	10	3	77
41030	11	4	9
41031	1	7	7
41031	2	6	4
41031	3	6	3
41031	4	5	4
41031	5	8	8
41031	6	4	3
41031	7	8	8
41031	8	7	7
41031	9	6	5
41031	10	7	4
41031	11	8	8
41032	1	6	4
41032	2	4	2
41032	3	5	3
41032	4	5	3
41032	5	5	3
41032	6	5	4
41032	7	5	5
41032	8	5	4
41032	9	6	4
41032	10	5	3
41032	11	5	4
41034	1	7	4
41034	2	4	3
41034	3	8	4
41034	4	7	3
41034	5	8	8
41034	6	8	5
41034	7	9	4
41034	8	7	4
41034	9	7	6
41034	10	8	8
41034	11	8	5
41035	1	3	2
41035	2	2	1
41035	3	2	1
41035	4	2	2
41035	5	4	3
41035	6	2	1
41035	7	6	5
41035	8	4	3
