CHILDCODE	HHDCIDR5	HVEMDER5	MADDECR5	WHOPRVR5
71016	4	1	1	8
71016	5	1	1	7
71016	6	1	1	7
71016	7	0	1	1
71016	8	1	0	3
71016	9	1	0	3
71016	10	1	0	3
71017	1	1	1	1
71017	2	1	1	1
71017	3	1	1	1
71017	4	1	1	1
71017	5	1	1	1
71017	6	0	1	1
71017	7	0	1	1
71017	8	0	1	1
71017	9	1	1	7
71017	10	1	1	3
71018	1	1	1	2
71018	2	1	1	1
71018	3	1	1	1
71018	4	1	1	6
71018	5	1	1	2
71018	6	1	1	1
71018	7	1	1	2
71018	8	1	1	2
71018	9	1	1	6
71018	10	1	1	6
71019	1	1	1	1
71019	2	1	1	3
71019	3	1	1	3
71019	4	1	1	3
71019	5	1	1	3
71019	6	1	1	1
71019	7	0	77	1
71019	8	1	1	3
71019	9	1	0	2
71019	10	0	0	88
71020	1	1	1	1
71020	2	1	1	1
71020	3	1	1	7
71020	4	1	1	7
71020	5	1	1	1
71020	6	0	1	1
71020	7	0	1	1
71020	8	1	1	7
71020	9	1	1	7
71020	10	1	1	3
71021	1	1	1	7
71021	2	1	1	7
71021	3	1	1	7
71021	4	1	1	7
71021	5	1	1	1
71021	6	1	1	1
71021	7	0	1	1
71021	8	1	0	3
71021	9	1	0	3
71021	10	1	1	7
71022	1	1	1	1
71022	2	1	1	1
71022	3	1	1	8
71022	4	1	1	1
71022	5	1	1	1
71022	6	1	1	3
71022	7	1	1	1
71022	8	1	1	3
71022	9	1	0	3
71022	10	1	0	3
71024	1	1	1	7
71024	2	1	1	1
71024	3	1	1	1
71024	4	1	1	1
71024	5	1	1	1
71024	6	1	1	3
71024	7	1	1	1
71024	8	1	1	3
71024	9	1	1	7
71024	10	1	1	3
71025	1	1	1	1
71025	2	1	1	1
71025	3	1	1	1
71025	4	1	1	1
71025	5	1	1	1
71025	6	1	1	1
71025	7	1	1	1
71025	8	1	1	3
71025	9	1	1	3
71025	10	1	1	7
71026	1	1	1	1
71026	2	1	1	1
71026	3	1	1	7
71026	4	1	1	1
71026	5	1	1	1
71026	6	1	1	1
71026	7	1	1	1
71026	8	1	1	3
71026	9	1	1	7
71026	10	1	1	7
71028	1	1	1	1
71028	2	1	1	1
71028	3	1	1	7
71028	4	1	1	1
71028	5	1	1	1
71028	6	1	1	1
71028	7	1	1	1
71028	8	1	1	7
71028	9	0	0	3
71028	10	0	0	3
71029	1	1	1	1
71029	2	1	1	1
71029	3	1	1	1
71029	4	1	1	7
71029	5	1	1	7
71029	6	1	1	1
71029	7	1	1	1
71029	8	1	0	3
71029	9	1	0	3
71029	10	1	1	7
71030	1	1	1	1
71030	2	1	1	7
71030	3	1	1	7
71030	4	1	1	7
71030	5	1	1	1
71030	6	1	1	7
71030	7	1	1	1
71030	8	1	1	3
71030	9	1	1	1
71030	10	1	1	3
71031	1	1	1	6
71031	2	1	1	1
71031	3	1	1	1
71031	4	1	1	6
71031	5	1	1	6
71031	6	1	1	1
71031	7	1	1	6
71031	8	1	1	6
71031	9	1	1	6
71031	10	1	1	6
71032	1	1	1	1
71032	2	1	1	1
71032	3	1	1	1
71032	4	1	1	8
71032	5	1	1	1
71032	6	0	1	1
71032	7	0	1	1
71032	8	1	1	8
71032	9	1	1	8
71032	10	0	1	88
71033	1	1	1	1
71033	2	1	1	1
71033	3	1	1	1
71033	4	1	1	1
71033	5	1	1	1
71033	6	1	1	1
71033	7	1	1	1
71033	8	1	1	3
71033	9	1	1	1
71033	10	1	1	3
71034	1	1	1	1
71034	2	1	1	1
71034	3	1	1	7
71034	4	1	1	1
71034	5	1	1	7
71034	6	1	1	1
71034	7	1	1	1
71034	8	1	1	3
71034	9	0	0	3
71034	10	0	0	3
71035	1	1	1	1
71035	2	1	1	7
71035	3	1	1	3
71035	4	1	1	1
71035	5	1	1	1
71035	6	1	1	1
71035	7	1	1	1
71035	8	0	0	3
71035	9	0	0	3
71035	10	1	1	3
71037	1	1	1	7
71037	2	1	1	7
71037	3	1	1	1
71037	4	1	1	1
71037	5	1	1	7
71037	6	1	1	1
71037	7	1	1	1
71037	8	1	1	3
71037	9	1	1	7
71037	10	1	1	3
71038	1	0	1	1
71038	2	0	1	1
71038	3	1	1	7
71038	4	1	1	8
71038	5	0	1	1
71038	6	1	1	7
71038	7	0	1	1
71038	8	1	0	3
71038	9	1	0	3
71038	10	1	0	3
71039	1	1	1	1
71039	2	0	1	1
71039	3	1	1	7
71039	4	1	1	7
71039	5	1	1	1
71039	6	0	1	1
71039	7	0	1	1
71039	8	1	1	7
71039	9	1	1	1
71039	10	1	0	2
71040	1	1	1	1
71040	2	1	1	1
71040	3	1	1	1
71040	4	0	0	1
71040	5	0	0	1
71040	6	1	1	1
71040	7	0	0	1
71040	8	1	1	3
71040	9	0	0	3
71040	10	1	1	3
71042	1	1	1	7
71042	2	0	1	1
71042	3	0	1	7
71042	4	1	1	1
71042	5	0	1	1
71042	6	1	1	7
71042	7	0	1	1
71042	8	1	0	3
71042	9	1	0	3
71042	10	1	1	7
71043	1	1	1	3
71043	2	1	1	1
71043	3	1	1	3
71043	4	1	1	1
71043	5	1	1	1
71043	6	0	0	1
71043	7	0	0	1
71043	8	0	0	3
71043	9	0	0	3
71043	10	0	0	88
71044	1	1	1	3
71044	2	1	1	3
71044	3	1	1	3
71044	4	1	1	3
71044	5	1	1	1
71044	6	1	1	1
71044	7	1	1	1
71044	8	1	1	3
71044	9	1	1	3
71044	10	1	1	3
71045	1	1	1	1
71045	2	1	1	2
71045	3	1	1	2
71045	4	1	1	2
71045	5	1	1	2
71045	6	1	1	1
71045	7	1	1	6
71045	8	1	1	2
71045	9	1	1	1
71045	10	1	1	2
71047	1	1	1	3
71047	2	1	1	1
71047	3	1	1	3
71047	4	1	1	1
71047	5	1	1	7
71047	6	1	1	1
71047	7	1	1	1
71047	8	1	1	3
71047	9	0	0	3
71047	10	1	1	3
71049	1	1	1	1
71049	2	1	1	1
71049	3	1	1	8
71049	4	1	1	8
71049	5	1	1	8
71049	6	1	1	1
71049	7	1	1	1
71049	8	1	1	8
71049	9	0	1	3
71049	10	0	0	3
81001	1	1	1	6
81001	2	1	1	6
81001	3	1	1	6
81001	4	1	1	6
81001	5	1	0	6
81001	6	1	1	7
81001	7	1	1	6
81001	8	1	1	6
81001	9	1	1	6
81001	10	1	1	6
81002	1	1	1	1
81002	2	1	1	1
81002	3	1	1	2
81002	4	1	1	2
81002	5	0	0	2
81002	6	0	1	3
81002	7	1	1	6
81002	8	1	1	6
81002	9	1	1	6
81002	10	0	0	6
81003	1	1	1	1
81003	2	1	1	1
81003	3	1	1	1
81003	4	0	1	7
81003	5	1	1	7
81003	6	0	1	6
81003	7	0	1	6
81003	8	1	1	7
81003	9	1	1	7
81003	10	1	1	3
81004	1	1	1	7
81004	2	1	1	7
81004	3	1	1	7
81004	4	1	1	7
81004	5	1	1	7
81004	6	0	1	2
81004	7	0	1	2
81004	8	1	1	7
81004	9	1	1	7
81004	10	1	1	7
81005	1	0	0	1
81005	2	1	0	3
81005	3	1	1	1
81005	4	1	1	1
81005	5	1	1	1
81005	6	0	1	1
81005	7	0	1	1
81005	8	1	1	3
81005	9	1	1	3
81005	10	1	1	3
81006	1	1	1	1
81006	2	1	1	1
81006	3	1	1	1
81006	4	1	1	1
81006	5	1	1	1
81006	6	0	1	1
81006	7	0	1	1
81006	8	0	1	1
81006	9	0	1	1
81006	10	0	0	1
81007	1	1	1	1
81007	2	1	1	1
81007	3	1	1	7
81007	4	0	1	6
81007	5	0	1	7
81007	6	0	1	7
81007	7	0	1	6
81007	8	1	0	3
81007	9	1	1	7
81007	10	1	1	3
81008	1	1	1	1
81008	2	1	1	1
81008	3	1	1	1
81008	4	1	1	1
81008	5	1	1	7
81008	6	0	1	1
81008	7	0	0	1
81008	8	1	0	3
81008	9	1	1	3
81008	10	1	0	3
81009	1	1	1	1
81009	2	1	1	1
81009	3	1	1	3
81009	4	1	1	3
81009	5	1	1	1
81009	6	0	1	1
81009	7	0	1	1
81009	8	1	1	3
81009	9	1	1	3
81009	10	1	1	3
81010	1	1	1	7
81010	2	0	1	7
81010	3	0	1	7
81010	4	0	1	7
81010	5	1	1	7
81010	6	0	1	6
81010	7	0	1	6
81010	8	1	1	7
81010	9	1	1	7
81010	10	0	1	3
81011	1	1	1	2
81011	2	1	1	6
81011	3	0	1	3
81011	4	1	1	3
81011	5	0	0	1
81011	6	1	1	6
81011	7	1	1	6
81011	8	1	1	1
81011	9	1	1	3
81011	10	1	1	3
81012	1	1	1	6
81012	2	1	1	6
81012	3	1	1	6
81012	4	1	1	6
81012	5	0	1	6
81012	6	1	1	6
81012	7	1	1	6
81012	8	1	1	6
81012	9	1	1	6
81012	10	0	1	6
81013	1	1	1	6
81013	2	1	1	1
81013	3	1	1	1
81013	4	1	1	6
81013	5	0	1	6
81013	6	1	1	1
81013	7	1	1	6
81013	8	0	1	6
81013	9	1	1	6
81013	10	0	1	6
81014	1	1	1	1
81014	2	1	1	1
81014	3	1	1	1
81014	4	1	1	1
81014	5	0	1	7
81014	6	0	1	6
81014	7	0	1	6
81014	8	0	1	3
81014	9	1	1	3
81014	10	1	1	3
81015	1	0	1	1
81015	2	0	1	1
81015	3	1	1	7
81015	4	1	1	7
81015	5	1	1	7
81015	6	0	1	7
81015	7	0	1	1
81015	8	1	1	1
81015	9	0	1	3
81015	10	0	1	7
81017	1	1	1	1
81017	2	1	1	1
81017	3	1	1	1
81017	4	0	1	7
81017	5	0	1	7
81017	6	0	1	6
81017	7	0	1	6
81017	8	1	1	3
81017	9	0	1	7
81017	10	1	1	3
81018	1	1	1	7
81018	2	1	1	7
81018	3	1	1	7
81018	4	1	1	7
81018	5	1	1	7
81018	6	0	1	7
81018	7	0	1	7
81018	8	1	0	3
81018	9	1	0	3
81018	10	1	0	3
81019	1	1	1	1
81019	2	1	1	1
81019	3	1	1	1
81019	4	0	1	7
81019	5	0	1	7
81019	6	0	1	1
81019	7	0	1	1
81019	8	1	1	3
81019	9	1	1	3
81019	10	1	1	3
81020	1	1	1	1
81020	2	1	1	7
81020	3	1	1	7
81020	4	1	1	1
81020	5	0	0	7
81020	6	1	1	1
81020	7	1	1	6
81020	8	1	1	3
81020	9	1	1	3
81020	10	1	1	3
81021	1	1	1	6
81021	2	1	1	6
81021	3	1	1	6
81021	4	1	1	6
81021	5	1	1	6
81021	6	1	1	6
81021	7	1	1	6
81021	8	1	1	6
81021	9	1	1	6
81021	10	1	1	6
81022	1	1	1	1
81022	2	1	1	6
81022	3	1	1	6
81022	4	1	1	6
81022	5	0	1	6
81022	6	1	1	6
81022	7	0	1	6
81022	8	1	1	6
81022	9	1	1	6
81022	10	1	1	2
81023	1	1	1	1
81023	2	1	1	7
81023	3	1	1	7
81023	4	0	1	7
81023	5	0	1	7
81023	6	0	1	6
81023	7	0	1	6
81023	8	0	1	7
81023	9	1	1	7
81023	10	1	1	7
81024	1	1	1	1
81024	2	0	1	1
81024	3	1	1	1
81024	4	0	0	1
81024	5	1	1	1
81024	6	0	0	1
81024	7	0	0	1
81024	8	0	1	1
81024	9	1	1	1
81024	10	1	1	8
81025	1	0	0	1
81025	2	1	1	1
81025	3	1	1	7
81025	4	1	1	7
81025	5	0	0	1
81025	6	0	1	1
81025	7	0	1	1
81025	8	1	1	3
81025	9	1	1	3
81025	10	1	1	3
81026	1	0	1	1
81026	2	0	1	1
81026	3	0	1	1
81026	4	0	1	1
81026	5	1	1	7
81026	6	0	1	7
81026	7	0	1	7
81026	8	1	1	7
81026	9	1	1	3
81026	10	1	1	3
81027	1	1	1	1
81027	2	1	1	1
81027	3	1	1	1
81027	4	1	0	1
81027	5	1	1	1
81027	6	0	1	1
81027	7	0	1	1
81027	8	1	1	3
81027	9	0	1	3
81027	10	1	1	3
81028	1	1	1	1
81028	2	1	1	1
81028	3	1	1	7
81028	4	0	1	1
81028	5	1	1	1
81028	6	0	1	1
81028	7	0	1	1
81028	8	0	0	3
81028	9	0	0	3
81028	10	0	0	3
81029	1	1	1	1
81029	2	1	1	1
81029	3	1	1	1
81029	4	0	1	1
81029	5	1	1	1
81029	6	0	1	1
81029	7	0	1	1
81029	8	0	1	3
81029	9	0	1	3
81029	10	0	1	3
81030	1	1	1	6
81030	2	1	1	6
81030	3	1	1	6
81030	4	1	1	6
81030	5	1	1	6
81030	6	1	1	6
81030	7	1	1	6
81030	8	1	1	6
81030	9	1	1	6
81030	10	1	1	6
81031	1	1	1	1
81031	2	1	1	1
81031	3	1	1	1
81031	4	0	1	7
81031	5	0	1	7
81031	6	0	1	6
81031	7	0	1	6
81031	8	0	1	3
81031	9	1	1	7
81031	10	1	1	3
81032	1	1	1	6
81032	2	1	1	6
81032	3	1	1	6
81032	4	0	0	6
81032	5	0	0	6
81032	6	1	1	1
81032	7	1	1	6
81032	8	1	1	6
81032	9	1	1	6
81032	10	1	1	6
81033	1	1	1	1
81033	2	1	1	1
81033	3	1	1	1
81033	4	0	1	1
81033	5	1	79	1
81033	6	0	1	1
81033	7	0	1	1
81033	8	1	0	3
81033	9	1	0	3
81033	10	1	0	3
81034	1	1	1	6
81034	2	1	1	6
81034	3	1	1	6
81034	4	1	1	6
81034	5	1	1	6
81034	6	1	1	6
81034	7	1	1	6
81034	8	1	1	6
81034	9	1	1	6
81034	10	1	1	6
81035	1	1	1	2
81035	2	1	1	2
81035	3	0	1	6
81035	4	0	1	6
81035	5	0	1	6
81035	6	1	1	6
81035	7	1	1	6
81035	8	1	1	6
81035	9	1	1	6
81035	10	1	1	6
81036	1	1	1	3
81036	2	0	0	1
81036	3	1	1	1
81036	4	1	1	3
81036	5	1	1	3
81036	6	0	1	1
81036	7	0	1	1
81036	8	1	1	3
81036	9	1	1	3
81036	10	1	1	3
81037	1	0	0	1
81037	2	0	0	1
81037	3	0	0	1
81037	4	0	0	1
81037	5	0	0	1
81037	6	0	77	1
81037	7	0	0	1
81037	8	0	0	3
81037	9	0	0	3
81037	10	0	0	3
81038	1	1	1	7
81038	2	1	1	1
81038	3	1	1	7
81038	4	0	1	7
81038	5	1	1	7
81038	6	0	1	6
81038	7	0	1	7
81038	8	1	1	3
81038	9	1	1	7
81038	10	1	1	3
81039	1	0	0	1
81039	2	0	0	1
81039	3	0	0	1
81039	4	0	0	1
81039	5	0	0	1
81039	6	0	0	1
81039	7	0	77	1
81039	8	1	1	3
81039	9	1	1	3
81039	10	1	1	3
81040	1	1	1	1
81040	2	1	1	1
81040	3	1	1	1
81040	4	0	1	1
81040	5	1	1	7
81040	6	1	1	7
81040	7	0	1	7
81040	8	1	1	7
81040	9	1	1	7
81040	10	1	1	7
81041	1	0	1	1
81041	2	0	1	1
81041	3	0	1	1
81041	4	1	1	7
81041	5	1	1	7
81041	6	0	1	7
81041	7	0	1	1
81041	8	1	1	7
81041	9	0	0	3
81041	10	0	0	3
81043	1	1	1	1
81043	2	1	1	1
81043	3	1	1	1
81043	4	1	1	1
81043	5	0	1	7
81043	6	0	1	6
81043	7	1	1	6
81043	8	1	1	7
81043	9	1	1	3
81043	10	1	1	7
81044	1	1	1	6
81044	2	1	1	6
81044	3	0	1	6
81044	4	1	1	6
81044	5	0	1	6
81044	6	1	1	6
81044	7	1	1	6
81044	8	1	1	6
81044	9	1	1	6
81044	10	1	1	2
81045	1	0	0	1
81045	2	0	0	1
81045	3	1	1	1
81045	4	0	0	1
81045	5	0	0	1
81045	6	0	0	1
81045	7	0	0	1
81045	8	1	1	3
81045	9	1	1	3
81045	10	1	1	3
81046	1	1	1	1
81046	2	1	1	1
81046	3	1	1	1
81046	4	1	1	3
81046	5	1	1	7
81046	6	0	1	1
81046	7	0	1	1
81046	8	1	1	3
81046	9	0	1	3
81046	10	0	1	3
81047	1	1	1	6
81047	2	1	1	6
81047	3	1	1	6
81047	4	1	1	6
81047	5	1	1	6
81047	6	1	1	6
81047	7	1	1	6
81047	8	1	1	6
81047	9	1	1	6
81047	10	1	1	6
81048	1	1	1	1
81048	2	1	1	1
81048	3	1	1	1
81048	4	0	1	1
81048	5	0	1	1
81048	6	0	1	1
81048	7	0	1	1
81048	8	1	0	3
81048	9	1	0	3
81048	10	1	0	3
81049	1	1	1	6
81049	2	1	1	6
81049	3	1	1	6
81049	4	0	1	6
81049	5	1	1	6
81049	6	1	1	6
81049	7	1	1	6
81049	8	1	1	6
81049	9	1	1	6
81049	10	0	1	6
81050	1	1	1	1
81050	2	1	1	1
81050	3	1	1	1
81050	4	1	1	6
81050	5	0	1	6
81050	6	1	1	6
81050	7	1	1	6
81050	8	1	1	6
81050	9	1	1	6
81050	10	1	1	6
91001	1	1	1	1
91001	2	1	1	1
91001	3	1	1	1
91001	4	1	1	1
91001	5	0	1	1
91001	6	0	1	1
91001	7	0	1	1
91001	8	0	1	1
91001	9	0	1	1
91001	10	0	1	1
91002	1	1	1	6
91002	2	1	1	6
91002	3	1	1	6
91002	4	1	1	6
91002	5	1	1	6
91002	6	1	1	6
91002	7	1	1	6
91002	8	1	1	6
91002	9	1	1	6
91002	10	1	1	6
91003	1	1	1	6
91003	2	1	0	6
91003	3	1	1	6
91003	4	1	1	6
91003	5	1	1	6
91003	6	1	1	6
91003	7	1	1	6
91003	8	1	1	6
91003	9	1	1	6
91003	10	0	0	88
91004	1	1	1	1
91004	2	1	1	1
91004	3	1	1	1
91004	4	1	1	1
91004	5	0	1	1
91004	6	0	1	1
91004	7	0	1	1
91004	8	0	1	1
91004	9	1	1	1
91004	10	0	1	1
91005	1	1	1	7
91005	2	1	1	7
91005	3	1	1	7
91005	4	1	1	7
91005	5	0	1	7
91005	6	0	1	6
91005	7	0	1	6
91005	8	1	1	7
91005	9	1	1	7
91005	10	0	1	3
91006	1	1	1	1
91006	2	1	0	3
91006	3	1	1	7
91006	4	0	1	1
91006	5	0	1	7
91006	6	0	1	1
91006	7	0	1	1
91006	8	1	0	3
91006	9	1	1	7
91006	10	1	0	3
91007	1	1	1	7
91007	2	1	1	1
91007	3	1	1	7
91007	4	1	1	1
91007	5	1	1	1
91007	6	1	1	1
91007	7	1	1	1
91007	8	0	0	3
91007	9	0	77	3
91007	10	1	1	7
91008	1	1	1	6
91008	2	1	1	6
91008	3	1	1	6
91008	4	1	1	6
91008	5	1	1	6
91008	6	1	1	6
91008	7	1	1	6
91008	8	1	1	6
91008	9	1	1	6
91008	10	1	1	6
91010	1	1	1	1
91010	2	1	1	1
91010	3	1	1	1
91010	4	1	1	7
91010	5	0	1	2
91010	6	0	1	1
91010	7	0	1	1
91010	8	0	0	2
91010	9	1	0	3
91010	10	1	0	3
91011	1	1	1	2
91011	2	1	1	2
91011	3	1	1	2
91011	4	1	1	2
91011	5	1	1	2
91011	6	1	1	2
91011	7	1	1	2
91011	8	1	1	2
91011	9	1	1	2
91011	10	0	0	88
91012	1	1	1	3
91012	2	1	1	1
91012	3	1	1	1
91012	4	0	1	3
91012	5	0	1	3
91012	6	0	1	1
91012	7	0	1	1
91012	8	1	1	3
91012	9	1	1	3
91012	10	1	1	3
91013	1	1	1	7
91013	2	1	1	1
91013	3	1	1	1
91013	4	1	1	7
91013	5	0	0	7
91013	6	0	0	7
91013	7	0	0	7
91013	8	1	0	3
91013	9	1	0	3
91013	10	1	0	3
91014	1	1	1	1
91014	2	1	1	1
91014	3	1	1	1
91014	4	1	1	1
91014	5	1	1	1
91014	6	1	1	1
91014	7	0	1	1
91014	8	1	1	1
91014	9	1	1	1
91014	10	1	1	1
91015	1	1	1	7
91015	2	1	1	7
91015	3	1	1	7
91015	4	1	1	7
91015	5	1	1	7
91015	6	0	1	6
91015	7	0	1	6
91015	8	1	1	7
91015	9	1	0	3
91015	10	1	1	7
91016	1	1	1	1
91016	2	1	1	1
91016	3	1	1	1
91016	4	1	1	1
91016	5	1	1	6
91016	6	0	1	1
91016	7	0	1	1
91016	8	1	1	3
91016	9	1	1	3
91016	10	1	1	3
91017	1	1	1	1
91017	2	1	1	1
91017	3	1	1	1
91017	4	1	1	1
91017	5	1	1	1
91017	6	0	1	1
91017	7	0	1	1
91017	8	0	0	1
91017	9	0	0	1
91017	10	0	77	88
91018	1	1	1	1
91018	2	1	1	1
91018	3	1	1	1
91018	4	1	1	1
91018	5	1	1	3
91018	6	0	1	1
91018	7	0	1	1
91018	8	1	1	3
91018	9	1	1	3
91018	10	1	1	3
91019	1	1	1	1
91019	2	1	1	1
91019	3	1	1	1
91019	4	1	1	7
91019	5	0	1	6
91019	6	0	1	6
91019	7	0	1	6
91019	8	0	1	7
91019	9	1	1	1
91019	10	0	0	3
91020	1	1	1	1
91020	2	1	1	1
91020	3	1	1	1
91020	4	1	1	1
91020	5	1	1	1
91020	6	0	1	6
91020	7	0	1	6
91020	8	1	1	1
91020	9	1	1	1
91020	10	0	1	3
91021	1	1	1	3
91021	2	1	1	3
91021	3	1	1	8
91021	4	1	1	3
91021	5	1	1	7
91021	6	0	1	6
91021	7	0	1	6
91021	8	1	1	3
91021	9	1	1	3
91021	10	1	0	3
91022	1	1	1	7
91022	2	1	1	6
91022	3	1	1	7
91022	4	1	1	1
91022	5	1	1	7
91022	6	0	1	7
91022	7	0	1	1
91022	8	1	1	3
91022	9	1	1	3
91022	10	1	1	3
91023	1	1	1	6
91023	2	1	1	6
91023	3	1	1	6
91023	4	1	1	6
91023	5	1	1	6
91023	6	1	1	6
91023	7	1	1	6
91023	8	1	1	1
91023	9	1	1	6
91023	10	1	1	2
91024	1	1	1	3
91024	2	1	1	1
91024	3	1	1	3
91024	4	1	1	3
91024	5	1	1	7
91024	6	1	1	7
91024	7	0	0	1
91024	8	1	0	3
91024	9	1	0	3
91024	10	1	1	3
91025	1	1	1	1
91025	2	1	1	1
91025	3	1	1	7
91025	4	1	1	1
91025	5	1	1	1
91025	6	1	1	1
91025	7	1	1	1
91025	8	0	0	3
91025	9	0	0	3
91025	10	0	0	3
91026	1	0	1	1
91026	2	0	1	1
91026	3	0	1	1
91026	4	1	1	7
91026	5	1	1	7
91026	6	1	1	7
91026	7	0	1	1
91026	8	1	1	7
91026	9	0	1	1
91026	10	1	1	7
91027	1	1	1	7
91027	2	1	1	1
91027	3	1	1	7
91027	4	1	1	7
91027	5	1	1	7
91027	6	0	1	1
91027	7	0	1	6
91027	8	1	1	8
91027	9	1	1	3
91027	10	1	1	7
91028	1	1	1	6
91028	2	1	1	6
91028	3	1	1	6
91028	4	1	1	6
91028	5	1	1	6
91028	6	1	1	6
91028	7	1	1	6
91028	8	1	1	6
91028	9	1	1	6
91028	10	1	1	6
91029	1	1	1	6
91029	2	1	1	6
91029	3	1	1	6
91029	4	1	1	6
91029	5	1	1	6
91029	6	1	1	6
91029	7	1	1	6
91029	8	1	1	6
91029	9	1	1	6
91029	10	1	1	6
91030	1	0	1	1
91030	2	0	1	1
91030	3	0	1	1
91030	4	0	1	1
91030	5	0	1	1
91030	6	0	1	1
91030	7	0	1	1
91030	8	0	1	1
91030	9	0	1	1
91030	10	0	1	1
91031	1	1	1	7
91031	2	0	1	1
91031	3	1	1	1
91031	4	0	1	1
91031	5	1	1	7
91031	6	0	1	1
91031	7	0	1	1
91031	8	1	0	3
91031	9	1	0	3
91031	10	1	0	3
91032	1	1	1	1
91032	2	1	1	1
91032	3	1	1	1
91032	4	1	1	1
91032	5	1	1	1
91032	6	0	0	7
91032	7	0	0	7
91032	8	1	0	3
91032	9	1	0	3
91032	10	1	0	3
91033	1	0	1	1
91033	2	0	1	1
91033	3	0	1	1
91033	4	1	1	1
91033	5	0	1	1
91033	6	1	1	1
91033	7	0	1	1
91033	8	1	1	1
91033	9	1	1	1
91033	10	1	1	1
91034	1	1	1	7
91034	2	1	1	7
91034	3	1	1	7
91034	4	1	1	7
91034	5	1	1	7
91034	6	0	1	7
91034	7	0	1	7
91034	8	1	1	7
91034	9	1	1	7
91034	10	1	1	8
91035	1	1	1	1
91035	2	1	1	1
91035	3	1	1	3
91035	4	1	1	1
91035	5	1	1	1
91035	6	0	1	1
91035	7	0	1	1
91035	8	1	1	3
91035	9	1	1	3
91035	10	1	1	3
91036	1	1	1	1
91036	2	1	1	1
91036	3	1	1	3
91036	4	1	1	7
91036	5	1	1	7
91036	6	0	1	1
91036	7	0	1	1
91036	8	1	1	7
91036	9	1	1	4
91036	10	1	1	3
91037	1	1	1	1
91037	2	1	1	1
91037	3	1	1	7
91037	4	1	1	7
91037	5	1	1	7
91037	6	1	1	7
91037	7	0	1	1
91037	8	0	1	7
91037	9	1	1	7
91037	10	1	0	9
91038	1	1	1	1
91038	2	1	1	1
91038	3	1	1	7
91038	4	1	1	7
91038	5	1	1	7
91038	6	0	1	6
91038	7	0	1	6
91038	8	1	1	7
91038	9	1	0	3
91038	10	1	1	3
91039	1	1	1	1
91039	2	0	1	1
91039	3	0	1	1
91039	4	0	1	1
91039	5	0	1	1
91039	6	0	1	1
91039	7	0	1	1
91039	8	0	1	1
91039	9	0	1	1
91039	10	0	1	1
91040	1	1	1	7
91040	2	1	1	7
91040	3	1	1	7
91040	4	1	1	7
91040	5	1	1	7
91040	6	0	1	1
91040	7	0	1	1
91040	8	1	0	3
91040	9	1	0	3
91040	10	1	0	3
91041	1	1	1	3
91041	2	1	1	3
91041	3	1	1	3
91041	4	1	1	3
91041	5	1	1	3
91041	6	1	1	1
91041	7	1	1	1
91041	8	1	1	3
91041	9	1	1	3
91041	10	1	1	3
91042	1	1	1	6
91042	2	1	1	6
91042	3	1	1	6
91042	4	1	1	6
91042	5	1	1	6
91042	6	1	1	6
91042	7	1	1	6
91042	8	1	1	6
91042	9	1	1	1
91042	10	1	1	2
91043	1	1	1	1
91043	2	1	1	1
91043	3	1	1	1
91043	4	1	1	1
91043	5	1	1	1
91043	6	1	1	1
91043	7	0	1	1
91043	8	1	1	1
91043	9	1	1	1
91043	10	1	1	1
91044	1	1	1	7
91044	2	1	1	1
91044	3	1	1	1
91044	4	1	1	7
91044	5	1	1	1
91044	6	1	1	1
91044	7	1	1	1
91044	8	0	0	6
91044	9	0	0	2
91044	10	1	1	7
91045	1	1	1	1
91045	2	1	1	1
91045	3	1	1	1
91045	4	1	1	1
91045	5	0	1	1
91045	6	0	1	1
91045	7	0	1	1
91045	8	0	0	8
91045	9	1	1	8
91045	10	0	0	88
91046	1	1	1	1
91046	2	1	1	8
91046	3	1	1	1
91046	4	1	1	8
91046	5	1	1	7
91046	6	0	1	6
91046	7	0	1	6
91046	8	1	1	7
91046	9	1	0	3
91046	10	1	1	7
91047	1	0	0	1
91047	2	0	0	1
91047	3	1	1	1
91047	4	1	1	1
91047	5	1	1	1
91047	6	1	1	1
91047	7	1	1	1
91047	8	1	1	3
91047	9	1	1	3
91047	10	1	1	3
91048	1	1	1	1
91048	2	1	1	1
91048	3	1	1	1
91048	4	1	1	1
91048	5	1	1	1
91048	6	1	1	1
91048	7	1	1	1
91048	8	1	1	7
91048	9	1	1	3
91048	10	1	1	7
91049	1	1	1	2
91049	2	1	1	1
91049	3	1	1	6
91049	4	1	1	6
91049	5	0	1	6
91049	6	0	1	1
91049	7	1	1	6
91049	8	1	1	6
91049	9	1	1	6
91049	10	1	1	6
91050	1	1	1	6
91050	2	1	1	1
91050	3	1	1	6
91050	4	1	1	2
91050	5	1	1	3
91050	6	1	1	1
91050	7	1	1	6
91050	8	1	1	6
91050	9	1	1	6
91050	10	1	1	6
101001	1	1	1	6
101001	2	1	1	6
101001	3	1	1	6
101001	4	1	1	6
101001	5	1	1	7
101001	6	1	1	6
101001	7	1	1	6
101001	8	1	1	6
101001	9	1	1	6
101001	10	1	1	6
101003	1	0	1	1
101003	2	1	1	1
101003	3	1	1	1
101003	4	1	1	8
101003	5	1	1	8
101003	6	0	1	1
101003	7	0	1	1
101003	8	1	1	8
101003	9	1	1	8
101003	10	0	1	8
101004	1	1	1	1
101004	2	1	1	1
