CHILDCODE	LVSKIDR4	AYANR4	NMAMR4	VLAMR4	CHDSANR4
61017	11	 	 	 	 
61017	12	 	 	 	 
61017	13	 	 	 	 
61017	14	 	 	 	 
61017	15	 	 	 	 
61017	16	 	 	 	 
61017	17	 	 	 	 
61017	18	 	 	 	 
61017	19	 	 	 	 
61017	20	 	 	 	 
61018	1	N	 	 	 
61018	2	N	 	 	 
61018	3	N	 	 	 
61018	4	N	 	 	 
61018	5	N	 	 	 
61018	6	N	 	 	 
61018	7	N	 	 	 
61018	8	N	 	 	 
61018	9	N	 	 	 
61018	10	N	 	 	 
61018	11	N	 	 	 
61018	12	Y	1	4000	0
61018	13	N	 	 	 
61018	14	N	 	 	 
61018	15	N	 	 	 
61018	16	N	 	 	 
61018	17	N	 	 	 
61018	18	N	 	 	 
61018	19	N	 	 	 
61018	20	N	 	 	 
61019	1	Y	1	8600	0
61019	2	N	 	 	 
61019	3	N	 	 	 
61019	4	N	 	 	 
61019	5	N	 	 	 
61019	6	N	 	 	 
61019	7	N	 	 	 
61019	8	Y	2	20000	0
61019	9	N	 	 	 
61019	10	N	 	 	 
61019	11	N	 	 	 
61019	12	N	 	 	 
61019	13	N	 	 	 
61019	14	N	 	 	 
61019	15	N	 	 	 
61019	16	N	 	 	 
61019	17	N	 	 	 
61019	18	N	 	 	 
61019	19	N	 	 	 
61019	20	N	 	 	 
61020	1	 	 	 	 
61020	2	 	 	 	 
61020	3	 	 	 	 
61020	4	 	 	 	 
61020	5	 	 	 	 
61020	6	 	 	 	 
61020	7	 	 	 	 
61020	8	 	 	 	 
61020	9	 	 	 	 
61020	10	 	 	 	 
61020	11	 	 	 	 
61020	12	 	 	 	 
61020	13	 	 	 	 
61020	14	 	 	 	 
61020	15	 	 	 	 
61020	16	 	 	 	 
61020	17	 	 	 	 
61020	18	 	 	 	 
61020	19	 	 	 	 
61020	20	 	 	 	 
61021	1	N	 	 	 
61021	2	N	 	 	 
61021	3	N	 	 	 
61021	4	N	 	 	 
61021	5	N	 	 	 
61021	6	N	 	 	 
61021	7	N	 	 	 
61021	8	N	 	 	 
61021	9	N	 	 	 
61021	10	N	 	 	 
61021	11	Y	21	115000	1
61021	12	N	 	 	 
61021	13	N	 	 	 
61021	14	Y	2	200	1
61021	15	N	 	 	 
61021	16	N	 	 	 
61021	17	N	 	 	 
61021	18	N	 	 	 
61021	19	N	 	 	 
61021	20	N	 	 	 
61022	1	 	 	 	 
61022	2	 	 	 	 
61022	3	 	 	 	 
61022	4	 	 	 	 
61022	5	 	 	 	 
61022	6	 	 	 	 
61022	7	 	 	 	 
61022	8	 	 	 	 
61022	9	 	 	 	 
61022	10	 	 	 	 
61022	11	 	 	 	 
61022	12	 	 	 	 
61022	13	 	 	 	 
61022	14	 	 	 	 
61022	15	 	 	 	 
61022	16	 	 	 	 
61022	17	 	 	 	 
61022	18	 	 	 	 
61022	19	 	 	 	 
61022	20	 	 	 	 
61023	1	N	 	 	 
61023	2	N	 	 	 
61023	3	N	 	 	 
61023	4	N	 	 	 
61023	5	N	 	 	 
61023	6	N	 	 	 
61023	7	N	 	 	 
61023	8	N	 	 	 
61023	9	N	 	 	 
61023	10	N	 	 	 
61023	11	N	 	 	 
61023	12	N	 	 	 
61023	13	N	 	 	 
61023	14	Y	2	500	1
61023	15	N	 	 	 
61023	16	N	 	 	 
61023	17	N	 	 	 
61023	18	N	 	 	 
61023	19	N	 	 	 
61023	20	N	 	 	 
61024	1	 	 	 	 
61024	2	 	 	 	 
61024	3	 	 	 	 
61024	4	 	 	 	 
61024	5	 	 	 	 
61024	6	 	 	 	 
61024	7	 	 	 	 
61024	8	 	 	 	 
61024	9	 	 	 	 
61024	10	 	 	 	 
61024	11	 	 	 	 
61024	12	 	 	 	 
61024	13	 	 	 	 
61024	14	 	 	 	 
61024	15	 	 	 	 
61024	16	 	 	 	 
61024	17	 	 	 	 
61024	18	 	 	 	 
61024	19	 	 	 	 
61024	20	 	 	 	 
61025	1	 	 	 	 
61025	2	 	 	 	 
61025	3	 	 	 	 
61025	4	 	 	 	 
61025	5	 	 	 	 
61025	6	 	 	 	 
61025	7	 	 	 	 
61025	8	 	 	 	 
61025	9	 	 	 	 
61025	10	 	 	 	 
61025	11	 	 	 	 
61025	12	 	 	 	 
61025	13	 	 	 	 
61025	14	 	 	 	 
61025	15	 	 	 	 
61025	16	 	 	 	 
61025	17	 	 	 	 
61025	18	 	 	 	 
61025	19	 	 	 	 
61025	20	 	 	 	 
61026	1	 	 	 	 
61026	2	 	 	 	 
61026	3	 	 	 	 
61026	4	 	 	 	 
61026	5	 	 	 	 
61026	6	 	 	 	 
61026	7	 	 	 	 
61026	8	 	 	 	 
61026	9	 	 	 	 
61026	10	 	 	 	 
61026	11	 	 	 	 
61026	12	 	 	 	 
61026	13	 	 	 	 
61026	14	 	 	 	 
61026	15	 	 	 	 
61026	16	 	 	 	 
61026	17	 	 	 	 
61026	18	 	 	 	 
61026	19	 	 	 	 
61026	20	 	 	 	 
61027	1	 	 	 	 
61027	2	 	 	 	 
61027	3	 	 	 	 
61027	4	 	 	 	 
61027	5	 	 	 	 
61027	6	 	 	 	 
61027	7	 	 	 	 
61027	8	 	 	 	 
61027	9	 	 	 	 
61027	10	 	 	 	 
61027	11	 	 	 	 
61027	12	 	 	 	 
61027	13	 	 	 	 
61027	14	 	 	 	 
61027	15	 	 	 	 
61027	16	 	 	 	 
61027	17	 	 	 	 
61027	18	 	 	 	 
61027	19	 	 	 	 
61027	20	 	 	 	 
61028	1	 	 	 	 
61028	2	 	 	 	 
61028	3	 	 	 	 
61028	4	 	 	 	 
61028	5	 	 	 	 
61028	6	 	 	 	 
61028	7	 	 	 	 
61028	8	 	 	 	 
61028	9	 	 	 	 
61028	10	 	 	 	 
61028	11	 	 	 	 
61028	12	 	 	 	 
61028	13	 	 	 	 
61028	14	 	 	 	 
61028	15	 	 	 	 
61028	16	 	 	 	 
61028	17	 	 	 	 
61028	18	 	 	 	 
61028	19	 	 	 	 
61028	20	 	 	 	 
61029	1	N	 	 	 
61029	2	Y	1	20000	0
61029	3	N	 	 	 
61029	4	N	 	 	 
61029	5	N	 	 	 
61029	6	Y	1	3000	0
61029	7	N	 	 	 
61029	8	N	 	 	 
61029	9	N	 	 	 
61029	10	N	 	 	 
61029	11	N	 	 	 
61029	12	N	 	 	 
61029	13	N	 	 	 
61029	14	N	 	 	 
61029	15	N	 	 	 
61029	16	N	 	 	 
61029	17	N	 	 	 
61029	18	N	 	 	 
61029	19	N	 	 	 
61029	20	N	 	 	 
61030	1	N	 	 	 
61030	2	Y	1	5000	1
61030	3	N	 	 	 
61030	4	N	 	 	 
61030	5	N	 	 	 
61030	6	Y	1	1500	1
61030	7	N	 	 	 
61030	8	N	 	 	 
61030	9	N	 	 	 
61030	10	N	 	 	 
61030	11	N	 	 	 
61030	12	N	 	 	 
61030	13	N	 	 	 
61030	14	Y	4	800	1
61030	15	N	 	 	 
61030	16	N	 	 	 
61030	17	N	 	 	 
61030	18	N	 	 	 
61030	19	N	 	 	 
61030	20	N	 	 	 
61031	1	N	 	 	 
61031	2	Y	1	9000	0
61031	3	N	 	 	 
61031	4	N	 	 	 
61031	5	N	 	 	 
61031	6	Y	1	700	0
61031	7	N	 	 	 
61031	8	Y	2	20000	0
61031	9	N	 	 	 
61031	10	N	 	 	 
61031	11	N	 	 	 
61031	12	N	 	 	 
61031	13	N	 	 	 
61031	14	Y	3	500	0
61031	15	N	 	 	 
61031	16	N	 	 	 
61031	17	N	 	 	 
61031	18	N	 	 	 
61031	19	N	 	 	 
61031	20	N	 	 	 
61032	1	N	 	 	 
61032	2	N	 	 	 
61032	3	N	 	 	 
61032	4	N	 	 	 
61032	5	N	 	 	 
61032	6	N	 	 	 
61032	7	N	 	 	 
61032	8	Y	2	20000	1
61032	9	N	 	 	 
61032	10	N	 	 	 
61032	11	N	 	 	 
61032	12	N	 	 	 
61032	13	N	 	 	 
61032	14	N	 	 	 
61032	15	N	 	 	 
61032	16	N	 	 	 
61032	17	N	 	 	 
61032	18	N	 	 	 
61032	19	N	 	 	 
61032	20	N	 	 	 
61033	1	N	 	 	 
61033	2	N	 	 	 
61033	3	N	 	 	 
61033	4	N	 	 	 
61033	5	N	 	 	 
61033	6	N	 	 	 
61033	7	N	 	 	 
61033	8	Y	2	20000	0
61033	9	N	 	 	 
61033	10	N	 	 	 
61033	11	N	 	 	 
61033	12	N	 	 	 
61033	13	N	 	 	 
61033	14	N	 	 	 
61033	15	N	 	 	 
61033	16	N	 	 	 
61033	17	N	 	 	 
61033	18	N	 	 	 
61033	19	N	 	 	 
61033	20	N	 	 	 
61034	1	 	 	 	 
61034	2	 	 	 	 
61034	3	 	 	 	 
61034	4	 	 	 	 
61034	5	 	 	 	 
61034	6	 	 	 	 
61034	7	 	 	 	 
61034	8	 	 	 	 
61034	9	 	 	 	 
61034	10	 	 	 	 
61034	11	 	 	 	 
61034	12	 	 	 	 
61034	13	 	 	 	 
61034	14	 	 	 	 
61034	15	 	 	 	 
61034	16	 	 	 	 
61034	17	 	 	 	 
61034	18	 	 	 	 
61034	19	 	 	 	 
61034	20	 	 	 	 
61035	1	N	 	 	 
61035	2	Y	1	20000	0
61035	3	N	 	 	 
61035	4	N	 	 	 
61035	5	N	 	 	 
61035	6	N	 	 	 
61035	7	N	 	 	 
61035	8	N	 	 	 
61035	9	N	 	 	 
61035	10	N	 	 	 
61035	11	N	 	 	 
61035	12	N	 	 	 
61035	13	N	 	 	 
61035	14	N	 	 	 
61035	15	N	 	 	 
61035	16	N	 	 	 
61035	17	N	 	 	 
61035	18	N	 	 	 
61035	19	N	 	 	 
61035	20	N	 	 	 
61036	1	N	 	 	 
61036	2	Y	1	10000	0
61036	3	N	 	 	 
61036	4	N	 	 	 
61036	5	N	 	 	 
61036	6	Y	1	1000	0
61036	7	N	 	 	 
61036	8	N	 	 	 
61036	9	N	 	 	 
61036	10	N	 	 	 
61036	11	N	 	 	 
61036	12	N	 	 	 
61036	13	N	 	 	 
61036	14	N	 	 	 
61036	15	N	 	 	 
61036	16	N	 	 	 
61036	17	N	 	 	 
61036	18	N	 	 	 
61036	19	N	 	 	 
61036	20	N	 	 	 
61037	1	 	 	 	 
61037	2	 	 	 	 
61037	3	 	 	 	 
61037	4	 	 	 	 
61037	5	 	 	 	 
61037	6	 	 	 	 
61037	7	 	 	 	 
61037	8	 	 	 	 
61037	9	 	 	 	 
61037	10	 	 	 	 
61037	11	 	 	 	 
61037	12	 	 	 	 
61037	13	 	 	 	 
61037	14	 	 	 	 
61037	15	 	 	 	 
61037	16	 	 	 	 
61037	17	 	 	 	 
61037	18	 	 	 	 
61037	19	 	 	 	 
61037	20	 	 	 	 
61038	1	Y	1	12000	1
61038	2	N	 	 	 
61038	3	Y	1	6000	1
61038	4	N	 	 	 
61038	5	N	 	 	 
61038	6	N	 	 	 
61038	7	N	 	 	 
61038	8	N	 	 	 
61038	9	N	 	 	 
61038	10	N	 	 	 
61038	11	N	 	 	 
61038	12	N	 	 	 
61038	13	N	 	 	 
61038	14	Y	10	1000	1
61038	15	N	 	 	 
61038	16	N	 	 	 
61038	17	N	 	 	 
61038	18	N	 	 	 
61038	19	N	 	 	 
61038	20	N	 	 	 
61039	1	 	 	 	 
61039	2	 	 	 	 
61039	3	 	 	 	 
61039	4	 	 	 	 
61039	5	 	 	 	 
61039	6	 	 	 	 
61039	7	 	 	 	 
61039	8	 	 	 	 
61039	9	 	 	 	 
61039	10	 	 	 	 
61039	11	 	 	 	 
61039	12	 	 	 	 
61039	13	 	 	 	 
61039	14	 	 	 	 
61039	15	 	 	 	 
61039	16	 	 	 	 
61039	17	 	 	 	 
61039	18	 	 	 	 
61039	19	 	 	 	 
61039	20	 	 	 	 
61040	1	 	 	 	 
61040	2	 	 	 	 
61040	3	 	 	 	 
61040	4	 	 	 	 
61040	5	 	 	 	 
61040	6	 	 	 	 
61040	7	 	 	 	 
61040	8	 	 	 	 
61040	9	 	 	 	 
61040	10	 	 	 	 
61040	11	 	 	 	 
61040	12	 	 	 	 
61040	13	 	 	 	 
61040	14	 	 	 	 
61040	15	 	 	 	 
61040	16	 	 	 	 
61040	17	 	 	 	 
61040	18	 	 	 	 
61040	19	 	 	 	 
61040	20	 	 	 	 
61041	1	 	 	 	 
61041	2	 	 	 	 
61041	3	 	 	 	 
61041	4	 	 	 	 
61041	5	 	 	 	 
61041	6	 	 	 	 
61041	7	 	 	 	 
61041	8	 	 	 	 
61041	9	 	 	 	 
61041	10	 	 	 	 
61041	11	 	 	 	 
61041	12	 	 	 	 
61041	13	 	 	 	 
61041	14	 	 	 	 
61041	15	 	 	 	 
61041	16	 	 	 	 
61041	17	 	 	 	 
61041	18	 	 	 	 
61041	19	 	 	 	 
61041	20	 	 	 	 
61042	1	N	 	 	 
61042	2	N	 	 	 
61042	3	N	 	 	 
61042	4	N	 	 	 
61042	5	N	 	 	 
61042	6	N	 	 	 
61042	7	N	 	 	 
61042	8	N	 	 	 
61042	9	N	 	 	 
61042	10	N	 	 	 
61042	11	N	 	 	 
61042	12	N	 	 	 
61042	13	N	 	 	 
61042	14	Y	3	360	1
61042	15	N	 	 	 
61042	16	N	 	 	 
61042	17	N	 	 	 
61042	18	N	 	 	 
61042	19	N	 	 	 
61042	20	N	 	 	 
61043	1	N	 	 	 
61043	2	N	 	 	 
61043	3	N	 	 	 
61043	4	N	 	 	 
61043	5	N	 	 	 
61043	6	N	 	 	 
61043	7	N	 	 	 
61043	8	N	 	 	 
61043	9	N	 	 	 
61043	10	N	 	 	 
61043	11	Y	30	73000	1
61043	12	N	 	 	 
61043	13	N	 	 	 
61043	14	N	 	 	 
61043	15	N	 	 	 
61043	16	N	 	 	 
61043	17	N	 	 	 
61043	18	N	 	 	 
61043	19	N	 	 	 
61043	20	N	 	 	 
61044	1	 	 	 	 
61044	2	 	 	 	 
61044	3	 	 	 	 
61044	4	 	 	 	 
61044	5	 	 	 	 
61044	6	 	 	 	 
61044	7	 	 	 	 
61044	8	 	 	 	 
61044	9	 	 	 	 
61044	10	 	 	 	 
61044	11	 	 	 	 
61044	12	 	 	 	 
61044	13	 	 	 	 
61044	14	 	 	 	 
61044	15	 	 	 	 
61044	16	 	 	 	 
61044	17	 	 	 	 
61044	18	 	 	 	 
61044	19	 	 	 	 
61044	20	 	 	 	 
61045	1	 	 	 	 
61045	2	 	 	 	 
61045	3	 	 	 	 
61045	4	 	 	 	 
61045	5	 	 	 	 
61045	6	 	 	 	 
61045	7	 	 	 	 
61045	8	 	 	 	 
61045	9	 	 	 	 
61045	10	 	 	 	 
61045	11	 	 	 	 
61045	12	 	 	 	 
61045	13	 	 	 	 
61045	14	 	 	 	 
61045	15	 	 	 	 
61045	16	 	 	 	 
61045	17	 	 	 	 
61045	18	 	 	 	 
61045	19	 	 	 	 
61045	20	 	 	 	 
61046	1	 	 	 	 
61046	2	 	 	 	 
61046	3	 	 	 	 
61046	4	 	 	 	 
61046	5	 	 	 	 
61046	6	 	 	 	 
61046	7	 	 	 	 
61046	8	 	 	 	 
61046	9	 	 	 	 
61046	10	 	 	 	 
61046	11	 	 	 	 
61046	12	 	 	 	 
61046	13	 	 	 	 
61046	14	 	 	 	 
61046	15	 	 	 	 
61046	16	 	 	 	 
61046	17	 	 	 	 
61046	18	 	 	 	 
61046	19	 	 	 	 
61046	20	 	 	 	 
61047	1	Y	2	35000	1
61047	2	N	 	 	 
61047	3	N	 	 	 
61047	4	N	 	 	 
61047	5	N	 	 	 
61047	6	N	 	 	 
61047	7	N	 	 	 
61047	8	N	 	 	 
61047	9	N	 	 	 
61047	10	N	 	 	 
61047	11	Y	40	125000	1
61047	12	N	 	 	 
61047	13	N	 	 	 
61047	14	N	 	 	 
61047	15	N	 	 	 
61047	16	N	 	 	 
61047	17	N	 	 	 
61047	18	N	 	 	 
61047	19	N	 	 	 
61047	20	N	 	 	 
61048	1	 	 	 	 
61048	2	 	 	 	 
61048	3	 	 	 	 
61048	4	 	 	 	 
61048	5	 	 	 	 
61048	6	 	 	 	 
61048	7	 	 	 	 
61048	8	 	 	 	 
61048	9	 	 	 	 
61048	10	 	 	 	 
61048	11	 	 	 	 
61048	12	 	 	 	 
61048	13	 	 	 	 
61048	14	 	 	 	 
61048	15	 	 	 	 
61048	16	 	 	 	 
61048	17	 	 	 	 
61048	18	 	 	 	 
61048	19	 	 	 	 
61048	20	 	 	 	 
61049	1	 	 	 	 
61049	2	 	 	 	 
61049	3	 	 	 	 
61049	4	 	 	 	 
61049	5	 	 	 	 
61049	6	 	 	 	 
61049	7	 	 	 	 
61049	8	 	 	 	 
61049	9	 	 	 	 
61049	10	 	 	 	 
61049	11	 	 	 	 
61049	12	 	 	 	 
61049	13	 	 	 	 
61049	14	 	 	 	 
61049	15	 	 	 	 
61049	16	 	 	 	 
61049	17	 	 	 	 
61049	18	 	 	 	 
61049	19	 	 	 	 
61049	20	 	 	 	 
61050	1	N	 	 	 
61050	2	N	 	 	 
61050	3	N	 	 	 
61050	4	N	 	 	 
61050	5	N	 	 	 
61050	6	N	 	 	 
61050	7	N	 	 	 
61050	8	N	 	 	 
61050	9	N	 	 	 
61050	10	N	 	 	 
61050	11	N	 	 	 
61050	12	N	 	 	 
61050	13	N	 	 	 
61050	14	Y	2	300	1
61050	15	N	 	 	 
61050	16	N	 	 	 
61050	17	N	 	 	 
61050	18	N	 	 	 
61050	19	N	 	 	 
61050	20	N	 	 	 
71001	1	Y	2	30000	0
71001	2	N	 	 	 
71001	3	N	 	 	 
71001	4	N	 	 	 
71001	5	N	 	 	 
71001	6	Y	1	3000	0
71001	7	N	 	 	 
71001	8	Y	2	40000	0
71001	9	N	 	 	 
71001	10	N	 	 	 
71001	11	N	 	 	 
71001	12	N	 	 	 
71001	13	N	 	 	 
71001	14	N	 	 	 
71001	15	N	 	 	 
71001	16	N	 	 	 
71001	17	N	 	 	 
71001	18	N	 	 	 
71001	19	N	 	 	 
71001	20	N	 	 	 
71002	1	 	 	 	 
71002	2	 	 	 	 
71002	3	 	 	 	 
71002	4	 	 	 	 
71002	5	 	 	 	 
71002	6	 	 	 	 
71002	7	 	 	 	 
71002	8	 	 	 	 
71002	9	 	 	 	 
71002	10	 	 	 	 
71002	11	 	 	 	 
71002	12	 	 	 	 
71002	13	 	 	 	 
71002	14	 	 	 	 
71002	15	 	 	 	 
71002	16	 	 	 	 
71002	17	 	 	 	 
71002	18	 	 	 	 
71002	19	 	 	 	 
71002	20	 	 	 	 
71003	1	 	 	 	 
71003	2	 	 	 	 
71003	3	 	 	 	 
71003	4	 	 	 	 
71003	5	 	 	 	 
71003	6	 	 	 	 
71003	7	 	 	 	 
71003	8	 	 	 	 
71003	9	 	 	 	 
71003	10	 	 	 	 
71003	11	 	 	 	 
71003	12	 	 	 	 
71003	13	 	 	 	 
71003	14	 	 	 	 
71003	15	 	 	 	 
71003	16	 	 	 	 
71003	17	 	 	 	 
71003	18	 	 	 	 
71003	19	 	 	 	 
71003	20	 	 	 	 
71004	1	N	 	 	 
71004	2	N	 	 	 
71004	3	N	 	 	 
71004	4	N	 	 	 
71004	5	N	 	 	 
71004	6	N	 	 	 
71004	7	N	 	 	 
71004	8	N	 	 	 
71004	9	N	 	 	 
71004	10	N	 	 	 
71004	11	N	 	 	 
71004	12	N	 	 	 
71004	13	N	 	 	 
71004	14	Y	1	150	0
71004	15	N	 	 	 
71004	16	N	 	 	 
71004	17	N	 	 	 
71004	18	N	 	 	 
71004	19	N	 	 	 
71004	20	N	 	 	 
71005	1	 	 	 	 
71005	2	 	 	 	 
71005	3	 	 	 	 
71005	4	 	 	 	 
71005	5	 	 	 	 
71005	6	 	 	 	 
71005	7	 	 	 	 
71005	8	 	 	 	 
71005	9	 	 	 	 
71005	10	 	 	 	 
71005	11	 	 	 	 
71005	12	 	 	 	 
71005	13	 	 	 	 
71005	14	 	 	 	 
71005	15	 	 	 	 
71005	16	 	 	 	 
71005	17	 	 	 	 
71005	18	 	 	 	 
71005	19	 	 	 	 
71005	20	 	 	 	 
71006	1	 	 	 	 
71006	2	 	 	 	 
71006	3	 	 	 	 
71006	4	 	 	 	 
71006	5	 	 	 	 
71006	6	 	 	 	 
71006	7	 	 	 	 
71006	8	 	 	 	 
71006	9	 	 	 	 
71006	10	 	 	 	 
71006	11	 	 	 	 
71006	12	 	 	 	 
71006	13	 	 	 	 
71006	14	 	 	 	 
71006	15	 	 	 	 
71006	16	 	 	 	 
71006	17	 	 	 	 
71006	18	 	 	 	 
71006	19	 	 	 	 
71006	20	 	 	 	 
71007	1	 	 	 	 
71007	2	 	 	 	 
71007	3	 	 	 	 
71007	4	 	 	 	 
71007	5	 	 	 	 
71007	6	 	 	 	 
71007	7	 	 	 	 
71007	8	 	 	 	 
71007	9	 	 	 	 
71007	10	 	 	 	 
71007	11	 	 	 	 
71007	12	 	 	 	 
71007	13	 	 	 	 
71007	14	 	 	 	 
71007	15	 	 	 	 
71007	16	 	 	 	 
71007	17	 	 	 	 
71007	18	 	 	 	 
71007	19	 	 	 	 
71007	20	 	 	 	 
71008	1	 	 	 	 
71008	2	 	 	 	 
71008	3	 	 	 	 
71008	4	 	 	 	 
71008	5	 	 	 	 
71008	6	 	 	 	 
71008	7	 	 	 	 
71008	8	 	 	 	 
71008	9	 	 	 	 
71008	10	 	 	 	 
71008	11	 	 	 	 
71008	12	 	 	 	 
71008	13	 	 	 	 
71008	14	 	 	 	 
71008	15	 	 	 	 
71008	16	 	 	 	 
71008	17	 	 	 	 
71008	18	 	 	 	 
71008	19	 	 	 	 
71008	20	 	 	 	 
71009	1	 	 	 	 
71009	2	 	 	 	 
71009	3	 	 	 	 
71009	4	 	 	 	 
71009	5	 	 	 	 
71009	6	 	 	 	 
71009	7	 	 	 	 
71009	8	 	 	 	 
71009	9	 	 	 	 
71009	10	 	 	 	 
71009	11	 	 	 	 
71009	12	 	 	 	 
71009	13	 	 	 	 
71009	14	 	 	 	 
71009	15	 	 	 	 
71009	16	 	 	 	 
71009	17	 	 	 	 
71009	18	 	 	 	 
71009	19	 	 	 	 
71009	20	 	 	 	 
71010	1	 	 	 	 
71010	2	 	 	 	 
71010	3	 	 	 	 
71010	4	 	 	 	 
71010	5	 	 	 	 
71010	6	 	 	 	 
71010	7	 	 	 	 
71010	8	 	 	 	 
71010	9	 	 	 	 
71010	10	 	 	 	 
71010	11	 	 	 	 
71010	12	 	 	 	 
71010	13	 	 	 	 
71010	14	 	 	 	 
71010	15	 	 	 	 
71010	16	 	 	 	 
71010	17	 	 	 	 
71010	18	 	 	 	 
71010	19	 	 	 	 
71010	20	 	 	 	 
71011	1	 	 	 	 
71011	2	 	 	 	 
71011	3	 	 	 	 
71011	4	 	 	 	 
71011	5	 	 	 	 
71011	6	 	 	 	 
71011	7	 	 	 	 
71011	8	 	 	 	 
71011	9	 	 	 	 
71011	10	 	 	 	 
71011	11	 	 	 	 
71011	12	 	 	 	 
71011	13	 	 	 	 
71011	14	 	 	 	 
71011	15	 	 	 	 
71011	16	 	 	 	 
71011	17	 	 	 	 
71011	18	 	 	 	 
71011	19	 	 	 	 
71011	20	 	 	 	 
71012	1	Y	1	14000	1
71012	2	Y	2	12000	1
71012	3	Y	2	4000	1
71012	4	N	 	 	 
71012	5	N	 	 	 
71012	6	N	 	 	 
71012	7	N	 	 	 
71012	8	N	 	 	 
71012	9	N	 	 	 
71012	10	N	 	 	 
71012	11	N	 	 	 
71012	12	N	 	 	 
71012	13	N	 	 	 
71012	14	N	 	 	 
71012	15	N	 	 	 
71012	16	N	 	 	 
71012	17	N	 	 	 
71012	18	N	 	 	 
71012	19	N	 	 	 
71012	20	N	 	 	 
71013	1	 	 	 	 
71013	2	 	 	 	 
71013	3	 	 	 	 
71013	4	 	 	 	 
71013	5	 	 	 	 
71013	6	 	 	 	 
71013	7	 	 	 	 
71013	8	 	 	 	 
71013	9	 	 	 	 
71013	10	 	 	 	 
71013	11	 	 	 	 
71013	12	 	 	 	 
71013	13	 	 	 	 
71013	14	 	 	 	 
71013	15	 	 	 	 
71013	16	 	 	 	 
71013	17	 	 	 	 
71013	18	 	 	 	 
71013	19	 	 	 	 
71013	20	 	 	 	 
71014	1	 	 	 	 
71014	2	 	 	 	 
71014	3	 	 	 	 
71014	4	 	 	 	 
71014	5	 	 	 	 
71014	6	 	 	 	 
71014	7	 	 	 	 
71014	8	 	 	 	 
71014	9	 	 	 	 
71014	10	 	 	 	 
71014	11	 	 	 	 
71014	12	 	 	 	 
71014	13	 	 	 	 
71014	14	 	 	 	 
71014	15	 	 	 	 
71014	16	 	 	 	 
71014	17	 	 	 	 
71014	18	 	 	 	 
71014	19	 	 	 	 
71014	20	 	 	 	 
71015	1	N	 	 	 
71015	2	N	 	 	 
71015	3	N	 	 	 
71015	4	N	 	 	 
71015	5	N	 	 	 
71015	6	N	 	 	 
71015	7	N	 	 	 
71015	8	Y	2	10000	0
71015	9	N	 	 	 
71015	10	N	 	 	 
71015	11	N	 	 	 
71015	12	N	 	 	 
71015	13	N	 	 	 
71015	14	N	 	 	 
71015	15	N	 	 	 
71015	16	N	 	 	 
71015	17	N	 	 	 
71015	18	N	 	 	 
71015	19	N	 	 	 
71015	20	N	 	 	 
71016	1	N	 	 	 
71016	2	N	 	 	 
71016	3	N	 	 	 
71016	4	N	 	 	 
71016	5	N	 	 	 
71016	6	N	 	 	 
71016	7	N	 	 	 
71016	8	Y	2	30000	0
71016	9	N	 	 	 
71016	10	N	 	 	 
71016	11	N	 	 	 
71016	12	N	 	 	 
71016	13	N	 	 	 
71016	14	Y	5	800	0
71016	15	N	 	 	 
71016	16	N	 	 	 
71016	17	N	 	 	 
71016	18	N	 	 	 
71016	19	N	 	 	 
71016	20	N	 	 	 
71017	1	N	 	 	 
71017	2	N	 	 	 
71017	3	N	 	 	 
71017	4	N	 	 	 
71017	5	N	 	 	 
71017	6	N	 	 	 
71017	7	N	 	 	 
71017	8	Y	2	25000	0
71017	9	N	 	 	 
71017	10	N	 	 	 
71017	11	N	 	 	 
71017	12	N	 	 	 
71017	13	N	 	 	 
71017	14	N	 	 	 
71017	15	N	 	 	 
71017	16	N	 	 	 
71017	17	N	 	 	 
71017	18	N	 	 	 
71017	19	N	 	 	 
71017	20	N	 	 	 
71018	1	N	 	 	 
71018	2	Y	1	3000	0
71018	3	N	 	 	 
71018	4	N	 	 	 
71018	5	N	 	 	 
71018	6	Y	1	1000	0
71018	7	N	 	 	 
71018	8	Y	2	22000	0
71018	9	N	 	 	 
71018	10	N	 	 	 
71018	11	N	 	 	 
71018	12	N	 	 	 
71018	13	N	 	 	 
71018	14	N	 	 	 
71018	15	N	 	 	 
71018	16	N	 	 	 
71018	17	N	 	 	 
71018	18	N	 	 	 
71018	19	N	 	 	 
71018	20	N	 	 	 
71019	1	 	 	 	 
71019	2	 	 	 	 
71019	3	 	 	 	 
71019	4	 	 	 	 
71019	5	 	 	 	 
71019	6	 	 	 	 
71019	7	 	 	 	 
71019	8	 	 	 	 
71019	9	 	 	 	 
71019	10	 	 	 	 
71019	11	 	 	 	 
71019	12	 	 	 	 
71019	13	 	 	 	 
71019	14	 	 	 	 
71019	15	 	 	 	 
71019	16	 	 	 	 
71019	17	 	 	 	 
71019	18	 	 	 	 
71019	19	 	 	 	 
71019	20	 	 	 	 
71020	1	 	 	 	 
71020	2	 	 	 	 
71020	3	 	 	 	 
71020	4	 	 	 	 
71020	5	 	 	 	 
71020	6	 	 	 	 
71020	7	 	 	 	 
71020	8	 	 	 	 
71020	9	 	 	 	 
71020	10	 	 	 	 
71020	11	 	 	 	 
71020	12	 	 	 	 
71020	13	 	 	 	 
71020	14	 	 	 	 
71020	15	 	 	 	 
71020	16	 	 	 	 
71020	17	 	 	 	 
