CHILDCODE	NONFODR4	SPYRR4
71024	17	0
71024	18	500
71024	19	0
71024	20	400
71024	32	680
71025	1	1000
71025	2	600
71025	3	500
71025	4	0
71025	5	300
71025	6	300
71025	7	200
71025	8	0
71025	17	5000
71025	18	3000
71025	19	0
71025	20	0
71025	32	600
71026	1	1000
71026	2	0
71026	3	0
71026	4	0
71026	5	70
71026	6	0
71026	7	0
71026	8	0
71026	17	0
71026	18	0
71026	19	0
71026	20	0
71026	32	600
71027	1	-77
71027	2	0
71027	3	0
71027	4	0
71027	5	0
71027	6	0
71027	7	0
71027	8	0
71027	17	700
71027	18	4000
71027	19	0
71027	20	0
71027	32	0
71028	1	1500
71028	2	650
71028	3	0
71028	4	0
71028	5	80
71028	6	0
71028	7	250
71028	8	0
71028	17	25
71028	18	450
71028	19	0
71028	20	0
71028	32	250
71031	1	0
71031	2	0
71031	3	0
71031	4	0
71031	5	0
71031	6	0
71031	7	0
71031	8	0
71031	17	0
71031	18	0
71031	19	0
71031	20	0
71031	32	1500
71032	1	300
71032	2	1500
71032	3	0
71032	4	800
71032	5	200
71032	6	500
71032	7	0
71032	8	200
71032	17	1200
71032	18	15000
71032	19	0
71032	20	500
71032	32	1600
71033	1	0
71033	2	600
71033	3	600
71033	4	0
71033	5	220
71033	6	350
71033	7	0
71033	8	0
71033	17	2000
71033	18	11000
71033	19	0
71033	20	0
71033	32	0
71034	1	2000
71034	2	1500
71034	3	1000
71034	4	0
71034	5	1000
71034	6	300
71034	7	300
71034	8	0
71034	17	450
71034	18	500
71034	19	0
71034	20	0
71034	32	280
71035	1	1000
71035	2	3000
71035	3	0
71035	4	1000
71035	5	140
71035	6	600
71035	7	0
71035	8	60
71035	17	100
71035	18	400
71035	19	0
71035	20	100
71035	32	300
71036	1	1000
71036	2	400
71036	3	0
71036	4	0
71036	5	500
71036	6	200
71036	7	0
71036	8	0
71036	17	100
71036	18	100
71036	19	0
71036	20	0
71036	32	0
71037	1	1700
71037	2	2000
71037	3	0
71037	4	0
71037	5	800
71037	6	500
71037	7	0
71037	8	0
71037	17	2000
71037	18	2100
71037	19	0
71037	20	0
71037	32	2572
71038	1	600
71038	2	1000
71038	3	400
71038	4	400
71038	5	300
71038	6	400
71038	7	200
71038	8	200
71038	17	0
71038	18	0
71038	19	0
71038	20	0
71038	32	520
71039	1	1000
71039	2	500
71039	3	0
71039	4	200
71039	5	200
71039	6	40
71039	7	0
71039	8	24
71039	17	1000
71039	18	4000
71039	19	0
71039	20	1000
71039	32	0
71041	1	700
71041	2	700
71041	3	0
71041	4	500
71041	5	250
71041	6	50
71041	7	0
71041	8	150
71041	17	0
71041	18	1000
71041	19	0
71041	20	0
71041	32	650
71042	1	900
71042	2	1600
71042	3	400
71042	4	0
71042	5	200
71042	6	600
71042	7	100
71042	8	0
71042	17	1200
71042	18	4500
71042	19	0
71042	20	0
71042	32	360
71043	1	1000
71043	2	0
71043	3	0
71043	4	0
71043	5	0
71043	6	0
71043	7	0
71043	8	0
71043	17	0
71043	18	100
71043	19	0
71043	20	0
71043	32	0
71044	1	2500
71044	2	2600
71044	3	0
71044	4	0
71044	5	200
71044	6	300
71044	7	0
71044	8	0
71044	17	3000
71044	18	30000
71044	19	0
71044	20	2500
71044	32	621
71045	1	350
71045	2	700
71045	3	0
71045	4	0
71045	5	200
71045	6	300
71045	7	0
71045	8	0
71045	17	360
71045	18	400
71045	19	0
71045	20	0
71045	32	0
71046	1	1800
71046	2	300
71046	3	0
71046	4	0
71046	5	200
71046	6	40
71046	7	0
71046	8	0
71046	17	100
71046	18	300
71046	19	0
71046	20	0
71046	32	560
71047	1	800
71047	2	700
71047	3	0
71047	4	0
71047	5	120
71047	6	100
71047	7	0
71047	8	0
71047	17	20
71047	18	8000
71047	19	500
71047	20	1000
71047	32	980
71048	1	500
71048	2	1000
71048	3	0
71048	4	0
71048	5	50
71048	6	200
71048	7	0
71048	8	0
71048	17	0
71048	18	100
71048	19	0
71048	20	0
71048	32	0
71049	1	400
71049	2	-77
71049	3	0
71049	4	0
71049	5	70
71049	6	-77
71049	7	0
71049	8	0
71049	17	0
71049	18	100
71049	19	0
71049	20	0
71049	32	0
71073	1	500
71073	2	1200
71073	3	0
71073	4	0
71073	5	150
71073	6	300
71073	7	0
71073	8	0
71073	17	800
71073	18	2400
71073	19	0
71073	20	0
71073	32	0
71091	1	1000
71091	2	3000
71091	3	1200
71091	4	2000
71091	5	1800
71091	6	3600
71091	7	0
71091	8	0
71091	17	1000
71091	18	2500
71091	19	0
71091	20	0
71091	32	0
71097	1	2000
71097	2	1000
71097	3	0
71097	4	0
71097	5	500
71097	6	500
71097	7	0
71097	8	0
71097	17	1500
71097	18	5000
71097	19	0
71097	20	0
71097	32	0
71112	1	0
71112	2	2250
71112	3	0
71112	4	0
71112	5	500
71112	6	500
71112	7	100
71112	8	0
71112	17	800
71112	18	1400
71112	19	0
71112	20	100
71112	32	340
71120	1	1000
71120	2	3000
71120	3	0
71120	4	1000
71120	5	500
71120	6	1000
71120	7	0
71120	8	500
71120	17	0
71120	18	1000
71120	19	0
71120	20	0
71120	32	850
71121	1	900
71121	2	600
71121	3	0
71121	4	600
71121	5	150
71121	6	90
71121	7	0
71121	8	200
71121	17	120
71121	18	300
71121	19	0
71121	20	0
71121	32	0
81001	1	2000
81001	2	2000
81001	3	0
81001	4	500
81001	5	500
81001	6	500
81001	7	0
81001	8	200
81001	17	0
81001	18	300
81001	19	0
81001	20	0
81001	32	290
81003	1	100
81003	2	100
81003	3	200
81003	4	0
81003	5	30
81003	6	30
81003	7	100
81003	8	0
81003	17	150
81003	18	0
81003	19	0
81003	20	0
81003	32	290
81004	1	3500
81004	2	500
81004	3	0
81004	4	0
81004	5	1500
81004	6	200
81004	7	0
81004	8	0
81004	17	14000
81004	18	12000
81004	19	6000
81004	20	1200
81004	32	350
81005	1	630
81005	2	750
81005	3	330
81005	4	580
81005	5	56
81005	6	95
81005	7	42
81005	8	0
81005	17	0
81005	18	425
81005	19	0
81005	20	225
81005	32	0
81006	1	1000
81006	2	1000
81006	3	1000
81006	4	0
81006	5	200
81006	6	200
81006	7	200
81006	8	0
81006	17	200
81006	18	1000
81006	19	0
81006	20	0
81006	32	580
81007	1	2000
81007	2	1200
81007	3	0
81007	4	0
81007	5	1000
81007	6	1000
81007	7	0
81007	8	0
81007	17	250
81007	18	3000
81007	19	0
81007	20	0
81007	32	580
81008	1	200
81008	2	1700
81008	3	0
81008	4	500
81008	5	500
81008	6	500
81008	7	0
81008	8	200
81008	17	0
81008	18	200
81008	19	0
81008	20	0
81008	32	0
81009	1	0
81009	2	0
81009	3	0
81009	4	0
81009	5	0
81009	6	20
81009	7	0
81009	8	0
81009	17	0
81009	18	300
81009	19	0
81009	20	0
81009	32	0
81010	1	2000
81010	2	3000
81010	3	0
81010	4	1000
81010	5	-77
81010	6	800
81010	7	0
81010	8	200
81010	17	0
81010	18	0
81010	19	0
81010	20	0
81010	32	-77
81011	1	30
81011	2	500
81011	3	0
81011	4	0
81011	5	0
81011	6	-77
81011	7	0
81011	8	-77
81011	17	400
81011	18	170
81011	19	0
81011	20	0
81011	32	150
81012	1	0
81012	2	0
81012	3	0
81012	4	0
81012	5	0
81012	6	0
81012	7	0
81012	8	0
81012	17	2200
81012	18	500
81012	19	0
81012	20	0
81012	32	600
81013	1	3500
81013	2	350
81013	3	0
81013	4	0
81013	5	580
81013	6	75
81013	7	0
81013	8	0
81013	17	200
81013	18	450
81013	19	0
81013	20	50
81013	32	0
81017	1	0
81017	2	0
81017	3	0
81017	4	0
81017	5	100
81017	6	50
81017	7	0
81017	8	0
81017	17	0
81017	18	800
81017	19	0
81017	20	0
81017	32	621
81018	1	1300
81018	2	1000
81018	3	0
81018	4	0
81018	5	400
81018	6	100
81018	7	0
81018	8	0
81018	17	40
81018	18	200
81018	19	0
81018	20	0
81018	32	300
81019	1	3500
81019	2	1800
81019	3	0
81019	4	500
81019	5	650
81019	6	750
81019	7	0
81019	8	0
81019	17	500
81019	18	1500
81019	19	0
81019	20	50
81019	32	580
81020	1	0
81020	2	1250
81020	3	500
81020	4	0
81020	5	0
81020	6	300
81020	7	50
81020	8	0
81020	17	1000
81020	18	200
81020	19	0
81020	20	0
81020	32	600
81021	1	400
81021	2	500
81021	3	0
81021	4	200
81021	5	200
81021	6	70
81021	7	0
81021	8	100
81021	17	0
81021	18	5000
81021	19	0
81021	20	0
81021	32	300
81022	1	2000
81022	2	500
81022	3	500
81022	4	0
81022	5	350
81022	6	100
81022	7	50
81022	8	0
81022	17	0
81022	18	100
81022	19	0
81022	20	0
81022	32	290
81023	1	0
81023	2	0
81023	3	0
81023	4	0
81023	5	35
81023	6	0
81023	7	0
81023	8	0
81023	17	60
81023	18	150
81023	19	0
81023	20	0
81023	32	0
81024	1	2000
81024	2	1000
81024	3	0
81024	4	400
81024	5	300
81024	6	100
81024	7	0
81024	8	50
81024	17	0
81024	18	0
81024	19	0
81024	20	0
81024	32	290
81025	1	1000
81025	2	1000
81025	3	0
81025	4	500
81025	5	220
81025	6	300
81025	7	0
81025	8	220
81025	17	4000
81025	18	12000
81025	19	600
81025	20	0
81025	32	0
81026	1	260
81026	2	1500
81026	3	0
81026	4	0
81026	5	120
81026	6	150
81026	7	0
81026	8	0
81026	17	0
81026	18	600
81026	19	0
81026	20	0
81026	32	300
81028	1	640
81028	2	720
81028	3	0
81028	4	550
81028	5	210
81028	6	345
81028	7	0
81028	8	0
81028	17	7800
81028	18	5600
81028	19	450
81028	20	680
81028	32	0
81029	1	600
81029	2	2000
81029	3	0
81029	4	700
81029	5	500
81029	6	500
81029	7	0
81029	8	500
81029	17	4000
81029	18	5000
81029	19	0
81029	20	0
81029	32	0
81030	1	2000
81030	2	2000
81030	3	0
81030	4	0
81030	5	700
81030	6	600
81030	7	0
81030	8	0
81030	17	0
81030	18	0
81030	19	0
81030	20	0
81030	32	-77
81031	1	0
81031	2	2000
81031	3	0
81031	4	0
81031	5	0
81031	6	400
81031	7	0
81031	8	0
81031	17	2000
81031	18	3600
81031	19	0
81031	20	0
81031	32	900
81032	1	0
81032	2	1500
81032	3	0
81032	4	0
81032	5	200
81032	6	200
81032	7	0
81032	8	0
81032	17	0
81032	18	1000
81032	19	0
81032	20	0
81032	32	0
81034	1	500
81034	2	2000
81034	3	1000
81034	4	0
81034	5	200
81034	6	800
81034	7	1000
81034	8	0
81034	17	500
81034	18	1200
81034	19	0
81034	20	80
81034	32	560
81035	1	1000
81035	2	1000
81035	3	0
81035	4	1000
81035	5	200
81035	6	0
81035	7	0
81035	8	200
81035	17	4500
81035	18	3500
81035	19	0
81035	20	0
81035	32	580
81036	1	3000
81036	2	1500
81036	3	0
81036	4	0
81036	5	700
81036	6	150
81036	7	0
81036	8	0
81036	17	0
81036	18	300
81036	19	0
81036	20	150
81036	32	500
81038	1	0
81038	2	320
81038	3	0
81038	4	0
81038	5	0
81038	6	0
81038	7	0
81038	8	0
81038	17	500
81038	18	1500
81038	19	0
81038	20	0
81038	32	0
81039	1	420
81039	2	1220
81039	3	0
81039	4	0
81039	5	355
81039	6	850
81039	7	0
81039	8	0
81039	17	310
81039	18	550
81039	19	50
81039	20	350
81039	32	647
81041	1	270
81041	2	2200
81041	3	780
81041	4	0
81041	5	75
81041	6	320
81041	7	220
81041	8	0
81041	17	155
81041	18	370
81041	19	0
81041	20	0
81041	32	1760
81042	1	2000
81042	2	1000
81042	3	0
81042	4	500
81042	5	600
81042	6	300
81042	7	0
81042	8	280
81042	17	1800
81042	18	2500
81042	19	0
81042	20	80
81042	32	1600
81043	1	0
81043	2	0
81043	3	0
81043	4	0
81043	5	0
81043	6	0
81043	7	0
81043	8	0
81043	17	0
81043	18	150
81043	19	0
81043	20	0
81043	32	0
81045	1	0
81045	2	0
81045	3	0
81045	4	0
81045	5	0
81045	6	16
81045	7	90
81045	8	0
81045	17	0
81045	18	-77
81045	19	0
81045	20	0
81045	32	290
81046	1	600
81046	2	900
81046	3	500
81046	4	0
81046	5	35
81046	6	140
81046	7	70
81046	8	0
81046	17	0
81046	18	1000
81046	19	0
81046	20	0
81046	32	290
81047	1	1000
81047	2	1000
81047	3	0
81047	4	0
81047	5	500
81047	6	600
81047	7	0
81047	8	0
81047	17	150
81047	18	144
81047	19	0
81047	20	0
81047	32	3600
81049	1	1000
81049	2	2000
81049	3	0
81049	4	0
81049	5	500
81049	6	1000
81049	7	0
81049	8	0
81049	17	300
81049	18	2700
81049	19	0
81049	20	0
81049	32	300
81050	1	1000
81050	2	2000
81050	3	0
81050	4	0
81050	5	50
81050	6	100
81050	7	0
81050	8	0
81050	17	0
81050	18	40
81050	19	0
81050	20	0
81050	32	10760
81073	1	1200
81073	2	500
81073	3	750
81073	4	450
81073	5	320
81073	6	150
81073	7	200
81073	8	150
81073	17	280
81073	18	450
81073	19	0
81073	20	50
81073	32	560
81092	1	1200
81092	2	2000
81092	3	0
81092	4	0
81092	5	520
81092	6	1000
81092	7	0
81092	8	0
81092	17	250
81092	18	580
81092	19	0
81092	20	100
81092	32	0
81105	1	1200
81105	2	400
81105	3	500
81105	4	0
81105	5	200
81105	6	200
81105	7	100
81105	8	0
81105	17	0
81105	18	1000
81105	19	0
81105	20	0
81105	32	290
81108	1	310
81108	2	48
81108	3	0
81108	4	0
81108	5	225
81108	6	190
81108	7	0
81108	8	0
81108	17	0
81108	18	615
81108	19	0
81108	20	0
81108	32	647
81120	1	480
81120	2	0
81120	3	210
81120	4	0
81120	5	372
81120	6	186
81120	7	186
81120	8	0
81120	17	620
81120	18	2400
81120	19	0
81120	20	0
81120	32	1350
81130	1	800
81130	2	0
81130	3	0
81130	4	0
81130	5	200
81130	6	50
81130	7	0
81130	8	0
81130	17	0
81130	18	4500
81130	19	0
81130	20	0
81130	32	0
81139	1	2000
81139	2	500
81139	3	1000
81139	4	0
81139	5	500
81139	6	200
81139	7	200
81139	8	0
81139	17	120
81139	18	300
81139	19	0
81139	20	50
81139	32	1800
81145	1	1000
81145	2	0
81145	3	0
81145	4	4000
81145	5	0
81145	6	0
81145	7	0
81145	8	500
81145	17	0
81145	18	200
81145	19	0
81145	20	0
81145	32	200
81150	1	1000
81150	2	3000
81150	3	1000
81150	4	0
81150	5	200
81150	6	500
81150	7	200
81150	8	0
81150	17	1000
81150	18	1000
81150	19	0
81150	20	0
81150	32	1750
81152	1	600
81152	2	0
81152	3	0
81152	4	0
81152	5	100
81152	6	0
81152	7	0
81152	8	0
81152	17	0
81152	18	300
81152	19	0
81152	20	0
81152	32	290
91001	1	100
91001	2	200
91001	3	0
91001	4	500
91001	5	100
91001	6	100
91001	7	0
91001	8	200
91001	17	0
91001	18	70
91001	19	0
91001	20	0
91001	32	0
91003	1	1000
91003	2	-77
91003	3	0
91003	4	0
91003	5	60
91003	6	-77
91003	7	0
91003	8	0
91003	17	300
91003	18	600
91003	19	300
91003	20	50
91003	32	0
91006	1	900
91006	2	650
91006	3	500
91006	4	0
91006	5	500
91006	6	300
91006	7	0
91006	8	0
91006	17	70
91006	18	350
91006	19	0
91006	20	0
91006	32	0
91008	1	680
91008	2	1000
91008	3	0
91008	4	0
91008	5	400
91008	6	400
91008	7	0
91008	8	0
91008	17	0
91008	18	30
91008	19	0
91008	20	0
91008	32	0
91009	1	700
91009	2	1000
91009	3	0
91009	4	400
91009	5	400
91009	6	400
91009	7	0
91009	8	200
91009	17	0
91009	18	0
91009	19	0
91009	20	0
91009	32	0
91010	1	350
91010	2	400
91010	3	200
91010	4	0
91010	5	120
91010	6	120
91010	7	60
91010	8	0
91010	17	0
91010	18	120
91010	19	0
91010	20	0
91010	32	0
91011	1	1000
91011	2	2000
91011	3	1000
91011	4	1000
91011	5	500
91011	6	500
91011	7	250
91011	8	250
91011	17	0
91011	18	0
91011	19	0
91011	20	0
91011	32	0
91012	1	550
91012	2	1000
91012	3	300
91012	4	700
91012	5	200
91012	6	400
91012	7	120
91012	8	300
91012	17	0
91012	18	0
91012	19	0
91012	20	0
91012	32	0
91013	1	1500
91013	2	1500
91013	3	1000
91013	4	800
91013	5	250
91013	6	300
91013	7	200
91013	8	200
91013	17	0
91013	18	0
91013	19	0
91013	20	0
91013	32	0
91014	1	1000
91014	2	1500
91014	3	0
91014	4	0
91014	5	200
91014	6	200
91014	7	0
91014	8	0
91014	17	0
91014	18	0
91014	19	0
91014	20	0
91014	32	0
91015	1	500
91015	2	600
91015	3	0
91015	4	0
91015	5	400
91015	6	700
91015	7	0
91015	8	0
91015	17	0
91015	18	0
91015	19	0
91015	20	0
91015	32	0
91016	1	200
91016	2	500
91016	3	500
91016	4	200
91016	5	200
91016	6	200
91016	7	200
91016	8	250
91016	17	0
91016	18	0
91016	19	0
91016	20	0
91016	32	0
91017	1	3000
91017	2	1500
91017	3	1000
91017	4	1000
91017	5	1000
91017	6	500
91017	7	500
91017	8	300
91017	17	0
91017	18	0
91017	19	0
91017	20	0
91017	32	0
91019	1	2000
91019	2	2000
91019	3	1800
91019	4	2000
91019	5	1000
91019	6	400
91019	7	600
91019	8	7500
91019	17	0
91019	18	0
91019	19	0
91019	20	0
91019	32	0
91020	1	300
91020	2	300
91020	3	0
91020	4	0
91020	5	100
91020	6	100
91020	7	0
91020	8	0
91020	17	0
91020	18	0
91020	19	0
91020	20	0
91020	32	0
91021	1	1000
91021	2	500
91021	3	1000
91021	4	0
91021	5	200
91021	6	100
91021	7	300
91021	8	0
91021	17	0
91021	18	0
91021	19	0
91021	20	0
91021	32	0
91022	1	600
91022	2	1000
91022	3	1600
91022	4	0
91022	5	200
91022	6	200
91022	7	300
91022	8	0
91022	17	0
91022	18	0
91022	19	0
91022	20	0
91022	32	0
91024	1	1000
91024	2	1800
91024	3	0
91024	4	0
91024	5	600
91024	6	400
91024	7	0
91024	8	100
91024	17	160
91024	18	500
91024	19	0
91024	20	30
91024	32	0
91025	1	1200
91025	2	2000
91025	3	0
91025	4	300
91025	5	800
91025	6	300
91025	7	0
91025	8	200
91025	17	0
91025	18	1200
91025	19	0
91025	20	0
91025	32	0
91026	1	2500
91026	2	1700
91026	3	400
91026	4	400
91026	5	700
91026	6	200
91026	7	300
91026	8	200
91026	17	0
91026	18	50
91026	19	0
91026	20	0
91026	32	0
91027	1	300
91027	2	400
91027	3	100
91027	4	450
91027	5	50
91027	6	50
91027	7	25
91027	8	22
91027	17	4050
91027	18	50
91027	19	0
91027	20	100
91027	32	0
91028	1	400
91028	2	300
91028	3	0
91028	4	1200
91028	5	50
91028	6	120
91028	7	0
91028	8	100
91028	17	0
91028	18	0
91028	19	0
91028	20	0
91028	32	0
91029	1	1300
91029	2	3000
91029	3	0
91029	4	350
91029	5	200
91029	6	160
91029	7	0
91029	8	200
91029	17	0
91029	18	150
91029	19	0
91029	20	0
91029	32	0
91030	1	200
91030	2	200
91030	3	0
91030	4	300
91030	5	60
91030	6	60
91030	7	0
91030	8	0
91030	17	0
91030	18	0
91030	19	0
91030	20	100
91030	32	0
91031	1	500
91031	2	450
91031	3	0
91031	4	0
91031	5	120
91031	6	120
91031	7	0
91031	8	0
91031	17	0
91031	18	200
91031	19	0
91031	20	0
91031	32	0
91032	1	900
91032	2	2000
91032	3	500
91032	4	0
91032	5	500
91032	6	400
91032	7	200
91032	8	0
91032	17	0
91032	18	0
91032	19	0
91032	20	0
91032	32	0
91033	1	600
91033	2	1000
91033	3	500
91033	4	0
91033	5	200
91033	6	150
91033	7	150
91033	8	0
91033	17	0
91033	18	0
91033	19	0
91033	20	0
91033	32	0
91036	1	1200
91036	2	600
91036	3	400
91036	4	0
91036	5	200
91036	6	300
91036	7	200
91036	8	0
91036	17	0
91036	18	2000
91036	19	0
91036	20	1000
91036	32	0
91037	1	1500
91037	2	800
91037	3	400
91037	4	1500
91037	5	540
91037	6	200
91037	7	50
91037	8	200
91037	17	0
91037	18	0
91037	19	0
91037	20	0
91037	32	0
91039	1	800
91039	2	400
91039	3	0
91039	4	200
91039	5	300
91039	6	0
91039	7	0
91039	8	50
91039	17	0
91039	18	300
91039	19	0
91039	20	0
91039	32	0
91041	1	2000
91041	2	2000
91041	3	1000
91041	4	400
91041	5	600
91041	6	200
91041	7	300
91041	8	100
91041	17	0
91041	18	300
91041	19	0
91041	20	0
91041	32	0
91042	1	600
91042	2	1500
91042	3	2400
91042	4	0
91042	5	160
91042	6	150150
91042	7	150
91042	8	0
91042	17	0
91042	18	0
91042	19	0
91042	20	0
91042	32	0
91045	1	200
91045	2	500
91045	3	300
91045	4	200
91045	5	400
91045	6	300
91045	7	220
91045	8	200
91045	17	0
91045	18	0
91045	19	0
91045	20	0
91045	32	0
91046	1	2000
91046	2	2000
91046	3	2000
91046	4	0
91046	5	100
91046	6	200
91046	7	200
91046	8	0
91046	17	160
91046	18	0
91046	19	0
91046	20	2000
91046	32	0
91047	1	6000
91047	2	4000
91047	3	0
91047	4	2000
91047	5	2000
91047	6	1000
91047	7	0
91047	8	700
91047	17	0
91047	18	0
91047	19	450
91047	20	0
91047	32	2520
91048	1	1800
91048	2	3600
91048	3	0
91048	4	1800
91048	5	200
91048	6	400
91048	7	0
91048	8	200
91048	17	0
91048	18	0
91048	19	20000
91048	20	0
91048	32	0
91049	1	2000
91049	2	3000
91049	3	1000
91049	4	1200
91049	5	400
91049	6	400
91049	7	200
91049	8	300
91049	17	0
91049	18	0
91049	19	0
91049	20	0
91049	32	0
91050	1	2000
91050	2	1000
91050	3	3000
91050	4	2000
91050	5	400
91050	6	300
91050	7	200
91050	8	300
91050	17	0
91050	18	0
91050	19	0
91050	20	0
91050	32	0
91052	1	1200
91052	2	400
91052	3	600
91052	4	0
91052	5	540
91052	6	360
91052	7	360
91052	8	0
91052	17	0
91052	18	100
91052	19	0
91052	20	50
91052	32	0
91053	1	2000
91053	2	1000
91053	3	500
91053	4	0
91053	5	100
91053	6	60
91053	7	0
91053	8	0
91053	17	0
91053	18	300
91053	19	0
91053	20	1000
91053	32	0
91056	1	1000
91056	2	1200
91056	3	1100
91056	4	0
91056	5	200
91056	6	50
91056	7	100
91056	8	100
91056	17	0
91056	18	100
91056	19	0
91056	20	0
91056	32	0
91057	1	100
91057	2	100
91057	3	50
91057	4	0
91057	5	20
91057	6	50
91057	7	20
91057	8	0
91057	17	0
91057	18	0
91057	19	0
91057	20	0
91057	32	0
91061	1	600
91061	2	800
91061	3	300
91061	4	200
91061	5	400
91061	6	400
91061	7	200
91061	8	200
91061	17	0
91061	18	0
91061	19	0
91061	20	0
91061	32	0
91062	1	1500
91062	2	4000
91062	3	1000
91062	4	0
91062	5	600
91062	6	800
91062	7	400
91062	8	0
91062	17	0
91062	18	0
91062	19	0
91062	20	0
91062	32	0
91064	1	100
91064	2	400
91064	3	150
91064	4	0
91064	5	60
91064	6	100
91064	7	50
91064	8	0
91064	17	0
91064	18	0
91064	19	0
91064	20	0
91064	32	0
91070	1	500
91070	2	1000
91070	3	300
91070	4	700
91070	5	300
91070	6	200
91070	7	200
91070	8	300
91070	17	0
91070	18	200
91070	19	0
91070	20	0
91070	32	0
91071	1	800
91071	2	700
91071	3	0
91071	4	900
91071	5	400
91071	6	400
91071	7	0
91071	8	330
91071	17	0
91071	18	0
91071	19	0
91071	20	0
91071	32	0
101001	1	100
101001	2	100
101001	3	0
101001	4	100
101001	5	50
101001	6	50
101001	7	0
101001	8	0
101001	17	0
101001	18	0
101001	19	0
101001	20	0
101001	32	0
101004	1	230
101004	2	1200
101004	3	0
101004	4	0
101004	5	160
101004	6	90
101004	7	0
101004	8	0
101004	17	0
101004	18	150
101004	19	0
101004	20	0
101004	32	0
101005	1	1500
101005	2	1500
101005	3	2500
101005	4	4000
101005	5	600
101005	6	600
101005	7	600
101005	8	1000
101005	17	1000
101005	18	4000
101005	19	0
101005	20	1000
101005	32	1500
101010	1	500
101010	2	1600
101010	3	450
101010	4	0
101010	5	300
101010	6	800
101010	7	300
101010	8	0
101010	17	0
101010	18	250
101010	19	0
101010	20	0
101010	32	0
101011	1	200
101011	2	900
101011	3	0
101011	4	600
101011	5	200
101011	6	400
101011	7	0
101011	8	300
101011	17	0
101011	18	0
101011	19	0
101011	20	0
101011	32	621
101013	1	1500
101013	2	800
101013	3	0
101013	4	0
101013	5	2000
101013	6	1500
101013	7	0
101013	8	0
101013	17	10000
101013	18	-77
101013	19	5000
101013	20	3000
101013	32	550
101014	1	1000
101014	2	1000
101014	3	0
101014	4	0
101014	5	500
101014	6	500
101014	7	0
101014	8	0
101014	17	500
101014	18	600
101014	19	0
101014	20	0
101014	32	0
101015	1	6000
101015	2	4000
101015	3	0
101015	4	0
101015	5	1500
101015	6	1000
101015	7	0
101015	8	0
101015	17	4000
101015	18	14000
101015	19	500
101015	20	3000
101015	32	1000
101016	1	2000
101016	2	3000
101016	3	0
101016	4	1500
101016	5	800
101016	6	1000
101016	7	0
101016	8	300
101016	17	0
101016	18	1000
101016	19	0
101016	20	100
101016	32	1500
101017	1	1800
101017	2	3000
101017	3	0
101017	4	1500
101017	5	200
101017	6	1000
101017	7	0
101017	8	400
101017	17	3000
101017	18	4000
101017	19	0
101017	20	200
101017	32	750
101018	1	200
101018	2	1400
101018	3	0
101018	4	500
101018	5	300
101018	6	1000
101018	7	0
101018	8	300
101018	17	0
101018	18	200
101018	19	0
101018	20	0
101018	32	0
101019	1	4000
101019	2	3000
101019	3	0
101019	4	2000
101019	5	1000
101019	6	2400
101019	7	0
101019	8	500
101019	17	1000
101019	18	4000
101019	19	0
101019	20	4000
101019	32	0
101020	1	2000
101020	2	400
101020	3	0
101020	4	0
101020	5	500
101020	6	120
101020	7	0
101020	8	0
101020	17	0
101020	18	300
101020	19	0
101020	20	0
101020	32	0
101021	1	3000
101021	2	900
101021	3	1200
101021	4	0
101021	5	1700
101021	6	300
101021	7	400
101021	8	0
101021	17	0
101021	18	3000
101021	19	0
101021	20	0
101021	32	0
101022	1	200
101022	2	1000
101022	3	0
101022	4	0
101022	5	0
101022	6	0
101022	7	0
101022	8	0
101022	17	1500
101022	18	500
101022	19	0
101022	20	500
101022	32	0
101023	1	0
101023	2	600
101023	3	0
101023	4	300
101023	5	0
101023	6	200
101023	7	0
101023	8	100
101023	17	0
101023	18	100
101023	19	0
101023	20	0
101023	32	0
101024	1	400
101024	2	300
101024	3	0
101024	4	200
101024	5	50
101024	6	50
101024	7	0
101024	8	50
101024	17	0
101024	18	0
101024	19	0
101024	20	0
101024	32	0
101025	1	3000
101025	2	250
101025	3	0
101025	4	2500
101025	5	200
101025	6	520
101025	7	0
101025	8	800
101025	17	0
101025	18	0
101025	19	0
101025	20	0
101025	32	0
101026	1	100
101026	2	800
101026	3	800
101026	4	400
101026	5	100
101026	6	0
101026	7	100
101026	8	50
101026	17	0
101026	18	300
101026	19	0
101026	20	0
101026	32	0
101027	1	300
101027	2	600
101027	3	0
101027	4	0
101027	5	300
101027	6	600
101027	7	600
101027	8	0
101027	17	0
101027	18	300
101027	19	0
101027	20	0
101027	32	290
101028	1	2800
101028	2	600
101028	3	0
101028	4	0
101028	5	1600
101028	6	400
101028	7	0
101028	8	0
101028	17	0
101028	18	100
101028	19	0
101028	20	0
101028	32	0
101029	1	1200
101029	2	1600
101029	3	0
101029	4	0
101029	5	1000
101029	6	600
101029	7	0
101029	8	0
101029	17	0
101029	18	5000
101029	19	0
101029	20	0
101029	32	0
101030	1	800
101030	2	1600
101030	3	0
101030	4	0
101030	5	230
101030	6	500
101030	7	0
101030	8	0
101030	17	200
101030	18	600
101030	19	0
101030	20	1500
101030	32	1800
101031	1	1000
101031	2	1000
101031	3	0
101031	4	0
101031	5	500
101031	6	500
101031	7	0
101031	8	0
101031	17	1000
101031	18	6000
101031	19	0
101031	20	2000
101031	32	620
101034	1	350
101034	2	1500
101034	3	0
101034	4	0
101034	5	120
101034	6	500
