CHILDCODE	ACTIDR4	ACTR4	ACTOWNR4	PYMRECR4	KEEPMYR4	SPTIMR4
200047	1	20	1	0	 	2
200047	2	24	1	0	 	2
200047	3	7	1	0	 	2
200048	1	21	1	0	 	2
200048	2	24	1	0	 	2
200048	3	7	1	0	 	2
200049	1	7	1	0	 	2
200050	1	24	1	0	 	2
200050	2	7	1	0	 	2
200051	1	20	1	0	 	2
200051	2	24	1	0	 	2
200052	1	20	1	0	 	2
200052	2	24	1	0	 	1
200052	3	7	1	0	 	2
200053	1	7	1	0	 	2
200053	2	7	1	0	 	2
200054	1	24	1	0	 	2
200054	2	7	1	0	 	2
200055	1	20	1	0	 	2
200055	2	24	1	0	 	2
200055	3	7	1	0	 	2
200056	1	7	1	0	 	2
200057	1	7	1	0	 	2
200057	2	24	1	0	 	2
200058	1	20	1	0	 	2
200058	2	24	1	0	 	2
200058	3	7	1	0	 	1
200059	1	24	1	0	 	2
200059	2	7	1	0	 	2
200060	1	24	1	0	 	2
200060	2	7	1	0	 	1
200061	1	20	1	0	 	2
200061	2	7	1	0	 	2
200061	3	7	1	0	 	2
200063	1	7	1	0	 	2
200064	1	7	1	0	 	2
200065	1	20	1	0	 	2
200065	2	24	1	0	 	2
200065	3	7	1	0	 	1
200066	1	7	1	0	 	1
200066	2	24	1	0	 	2
200067	1	20	1	0	 	2
200068	1	24	1	0	 	2
200068	2	7	1	0	 	2
200069	1	7	1	0	 	2
200069	2	24	1	0	 	2
200070	1	24	1	0	 	2
200070	2	7	1	0	 	1
200071	1	24	1	0	 	2
200071	2	7	1	0	 	2
200072	1	20	1	0	 	2
200072	2	24	1	0	 	2
200073	1	20	1	0	 	2
200073	2	7	1	0	 	2
200073	3	24	1	0	 	2
200074	1	7	1	0	 	2
200075	1	20	1	0	 	2
200075	2	24	1	0	 	2
200076	1	7	1	0	 	2
200077	1	7	1	0	 	2
200078	1	24	1	0	 	2
200078	2	7	1	1	0	2
200080	1	20	1	0	 	2
200080	2	24	1	0	 	2
200081	1	7	1	0	 	2
200082	1	24	1	0	 	2
200082	2	7	1	0	 	2
200083	1	20	1	0	 	2
200083	2	24	1	0	 	2
200084	1	20	1	0	 	2
200084	2	24	1	0	 	2
200084	3	7	1	0	 	2
200085	1	20	1	0	 	2
200085	2	24	1	0	 	2
200085	3	7	1	0	 	2
200086	1	24	1	0	 	2
200086	2	7	1	0	 	2
200087	1	20	1	0	 	2
200087	2	24	1	0	 	2
200087	3	7	1	0	 	2
200088	1	24	1	0	 	2
200088	2	7	1	0	 	2
200089	1	20	1	0	 	2
200089	2	24	1	0	 	2
200089	3	7	1	0	 	2
200090	1	7	1	0	 	2
200090	2	24	1	0	 	2
200091	1	7	1	0	 	2
200091	2	24	1	0	 	2
200092	1	24	1	0	 	2
200092	2	7	1	0	 	2
200093	1	7	1	0	 	2
200093	2	24	1	0	 	2
200094	1	7	1	0	 	2
200095	1	7	1	0	 	2
200095	2	24	1	0	 	2
200097	1	24	1	0	 	2
200097	2	7	1	0	 	2
200098	1	7	1	0	 	2
200099	1	24	1	0	 	2
200099	2	7	1	0	 	2
200100	1	7	1	0	 	2
