CHILDCODE	SITUIDR5	LADCURR5	LADOLDR5
11013	4	8	7
11013	5	6	5
11013	6	9	9
11013	7	8	7
11013	8	9	8
11013	9	9	9
11013	10	9	8
11013	11	9	8
11013	12	9	8
11013	13	8	7
11014	1	5	6
11014	2	5	6
11014	3	6	7
11014	4	4	7
11014	5	7	7
11014	6	6	8
11014	7	5	5
11014	8	6	6
11014	9	7	6
11014	10	5	5
11014	11	2	5
11014	12	5	6
11014	13	4	5
11015	1	5	4
11015	2	5	4
11015	3	5	5
11015	4	5	4
11015	5	4	4
11015	6	5	6
11015	7	6	5
11015	8	6	6
11015	9	5	6
11015	10	6	5
11015	11	6	6
11015	12	6	5
11015	13	5	5
11016	1	7	5
11016	2	6	4
11016	3	5	5
11016	4	5	4
11016	5	5	5
11016	6	5	6
11016	7	6	5
11016	8	5	5
11016	9	5	6
11016	10	6	6
11016	11	5	5
11016	12	6	5
11016	13	5	5
11018	1	7	5
11018	2	6	5
11018	3	5	6
11018	4	6	6
11018	5	6	6
11018	6	5	5
11018	7	6	5
11018	8	8	7
11018	9	6	6
11018	10	6	8
11018	11	8	7
11018	12	7	6
11018	13	7	6
11019	1	6	6
11019	2	7	5
11019	3	7	6
11019	4	7	6
11019	5	8	7
11019	6	7	6
11019	7	8	7
11019	8	8	8
11019	9	8	7
11019	10	7	8
11019	11	8	7
11019	12	6	7
11019	13	7	7
11021	1	6	5
11021	2	4	6
11021	3	4	4
11021	4	6	5
11021	5	4	4
11021	6	5	6
11021	7	4	5
11021	8	5	5
11021	9	4	6
11021	10	5	5
11021	11	5	5
11021	12	4	5
11021	13	4	4
11022	1	7	6
11022	2	7	6
11022	3	6	5
11022	4	7	6
11022	5	7	7
11022	6	8	7
11022	7	7	6
11022	8	7	7
11022	9	8	7
11022	10	8	8
11022	11	7	6
11022	12	6	7
11022	13	6	7
11023	1	6	5
11023	2	4	5
11023	3	5	5
11023	4	6	5
11023	5	5	5
11023	6	4	4
11023	7	5	4
11023	8	5	3
11023	9	4	6
11023	10	6	5
11023	11	6	6
11023	12	4	4
11023	13	4	4
11024	1	9	9
11024	2	8	7
11024	3	8	7
11024	4	9	8
11024	5	8	7
11024	6	9	9
11024	7	7	6
11024	8	9	8
11024	9	9	9
11024	10	9	8
11024	11	9	8
11024	12	8	7
11024	13	8	7
11025	1	7	6
11025	2	6	7
11025	3	5	5
11025	4	7	8
11025	5	6	6
11025	6	5	5
11025	7	8	8
11025	8	8	8
11025	9	9	9
11025	10	7	8
11025	11	7	8
11025	12	7	8
11025	13	8	8
11026	1	6	5
11026	2	6	5
11026	3	6	6
11026	4	5	5
11026	5	6	6
11026	6	6	5
11026	7	5	5
11026	8	6	6
11026	9	5	7
11026	10	6	6
11026	11	6	6
11026	12	5	4
11026	13	5	4
11027	1	7	9
11027	2	6	8
11027	3	6	9
11027	4	6	7
11027	5	5	9
11027	6	7	8
11027	7	7	7
11027	8	6	4
11027	9	7	5
11027	10	7	5
11027	11	7	6
11027	12	4	5
11027	13	3	3
11030	1	5	6
11030	2	6	6
11030	3	5	6
11030	4	5	6
11030	5	5	6
11030	6	7	7
11030	7	6	6
11030	8	6	7
11030	9	4	8
11030	10	5	7
11030	11	5	7
11030	12	5	7
11030	13	5	6
11031	1	7	6
11031	2	8	7
11031	3	6	5
11031	4	6	6
11031	5	5	5
11031	6	6	5
11031	7	8	6
11031	8	8	8
11031	9	9	7
11031	10	5	7
11031	11	7	6
11031	12	7	7
11031	13	8	7
11032	1	6	5
11032	2	8	6
11032	3	6	5
11032	4	7	6
11032	5	6	5
11032	6	7	6
11032	7	6	4
11032	8	7	6
11032	9	8	6
11032	10	6	8
11032	11	7	8
11032	12	6	6
11032	13	6	7
11034	1	7	7
11034	2	8	6
11034	3	7	5
11034	4	8	7
11034	5	7	6
11034	6	6	5
11034	7	7	6
11034	8	8	7
11034	9	6	7
11034	10	6	8
11034	11	7	8
11034	12	6	6
11034	13	7	6
11035	1	9	9
11035	2	9	9
11035	3	9	8
11035	4	9	9
11035	5	8	7
11035	6	9	9
11035	7	9	9
11035	8	9	9
11035	9	9	9
11035	10	8	7
11035	11	8	7
11035	12	9	8
11035	13	9	9
11036	1	7	5
11036	2	8	5
11036	3	8	5
11036	4	7	5
11036	5	8	7
11036	6	7	6
11036	7	8	5
11036	8	9	6
11036	9	8	7
11036	10	6	5
11036	11	6	5
11036	12	7	6
11036	13	7	7
11037	1	8	6
11037	2	7	5
11037	3	7	5
11037	4	8	6
11037	5	7	6
11037	6	7	5
11037	7	6	5
11037	8	8	6
11037	9	7	5
11037	10	7	6
11037	11	7	6
11037	12	6	5
11037	13	6	5
11038	1	8	6
11038	2	7	6
11038	3	6	5
11038	4	8	6
11038	5	6	6
11038	6	7	6
11038	7	7	6
11038	8	8	7
11038	9	6	5
11038	10	6	5
11038	11	6	5
11038	12	5	4
11038	13	5	4
11039	1	9	8
11039	2	8	7
11039	3	8	7
11039	4	8	7
11039	5	9	8
11039	6	9	8
11039	7	7	6
11039	8	9	8
11039	9	9	9
11039	10	9	8
11039	11	9	8
11039	12	9	8
11039	13	8	7
11040	1	9	9
11040	2	9	8
11040	3	8	7
11040	4	9	9
11040	5	9	8
11040	6	9	9
11040	7	8	7
11040	8	9	9
11040	9	6	8
11040	10	7	8
11040	11	8	8
11040	12	7	7
11040	13	6	6
11041	1	9	9
11041	2	9	8
11041	3	8	7
11041	4	9	9
11041	5	9	8
11041	6	9	9
11041	7	9	8
11041	8	9	9
11041	9	9	9
11041	10	9	8
11041	11	9	9
11041	12	9	9
11041	13	9	8
11042	1	8	7
11042	2	7	6
11042	3	7	6
11042	4	9	8
11042	5	9	9
11042	6	9	9
11042	7	8	7
11042	8	9	9
11042	9	9	9
11042	10	9	9
11042	11	9	9
11042	12	8	7
11042	13	9	8
11043	1	9	9
11043	2	9	8
11043	3	9	8
11043	4	9	8
11043	5	9	9
11043	6	9	9
11043	7	9	8
11043	8	9	9
11043	9	9	9
11043	10	9	9
11043	11	9	9
11043	12	9	9
11043	13	9	9
11044	1	4	3
11044	2	3	2
11044	3	5	5
11044	4	4	4
11044	5	6	5
11044	6	5	5
11044	7	5	5
11044	8	6	5
11044	9	7	7
11044	10	6	5
11044	11	8	6
11044	12	4	4
11044	13	2	2
11045	1	9	9
11045	2	8	7
11045	3	8	7
11045	4	9	9
11045	5	7	6
11045	6	9	9
11045	7	7	6
11045	8	8	7
11045	9	8	8
11045	10	9	8
11045	11	8	7
11045	12	8	7
11045	13	9	8
11046	1	9	8
11046	2	9	7
11046	3	9	7
11046	4	8	7
11046	5	7	7
11046	6	5	6
11046	7	7	6
11046	8	6	7
11046	9	4	5
11046	10	5	7
11046	11	5	6
11046	12	6	6
11046	13	4	4
11047	1	5	7
11047	2	4	6
11047	3	4	5
11047	4	5	5
11047	5	4	4
11047	6	5	5
11047	7	4	5
11047	8	5	5
11047	9	6	6
11047	10	5	5
11047	11	4	4
11047	12	4	5
11047	13	5	5
11048	1	9	8
11048	2	7	6
11048	3	8	7
11048	4	8	7
11048	5	9	8
11048	6	9	9
11048	7	8	7
11048	8	9	8
11048	9	9	9
11048	10	9	9
11048	11	9	9
11048	12	8	7
11048	13	8	7
11049	1	5	5
11049	2	4	6
11049	3	5	5
11049	4	6	4
11049	5	5	5
11049	6	5	5
11049	7	5	6
11049	8	4	5
11049	9	4	6
11049	10	5	4
11049	11	5	4
11049	12	4	4
11049	13	4	4
11050	1	6	4
11050	2	6	5
11050	3	5	5
11050	4	6	4
11050	5	5	5
11050	6	5	4
11050	7	6	5
11050	8	6	5
11050	9	5	6
11050	10	5	5
11050	11	5	5
11050	12	6	5
11050	13	5	5
21001	1	4	1
21001	2	1	1
21001	3	4	4
21001	4	4	2
21001	5	3	2
21001	6	5	5
21001	7	3	1
21001	8	4	1
21001	9	6	6
21001	10	5	4
21001	11	4	3
21001	12	4	1
21001	13	2	1
21002	1	4	1
21002	2	3	1
21002	3	2	1
21002	4	5	1
21002	5	2	2
21002	6	5	4
21002	7	3	1
21002	8	2	1
21002	9	7	7
21002	10	6	3
21002	11	3	1
21002	12	1	1
21002	13	3	2
21003	1	4	3
21003	2	5	3
21003	3	6	5
21003	4	5	4
21003	5	4	3
21003	6	5	4
21003	7	2	1
21003	8	4	3
21003	9	5	4
21003	10	5	4
21003	11	5	4
21003	12	6	3
21003	13	2	1
21004	1	5	6
21004	2	6	5
21004	3	5	5
21004	4	7	6
21004	5	6	6
21004	6	5	5
21004	7	6	6
21004	8	7	7
21004	9	7	6
21004	10	6	5
21004	11	7	7
21004	12	8	6
21004	13	7	6
21005	1	7	5
21005	2	8	5
21005	3	7	6
21005	4	7	5
21005	5	6	4
21005	6	6	4
21005	7	7	4
21005	8	7	5
21005	9	7	5
21005	10	8	7
21005	11	8	7
21005	12	8	6
21005	13	8	6
21006	1	6	5
21006	2	6	6
21006	3	5	5
21006	4	6	5
21006	5	6	4
21006	6	5	4
21006	7	7	6
21006	8	8	6
21006	9	7	7
21006	10	6	6
21006	11	8	7
21006	12	6	6
21006	13	7	6
21007	1	3	1
21007	2	2	1
21007	3	4	2
21007	4	3	1
21007	5	4	4
21007	6	6	5
21007	7	2	1
21007	8	5	1
21007	9	5	5
21007	10	4	1
21007	11	4	2
21007	12	5	2
21007	13	3	1
21008	1	9	6
21008	2	8	5
21008	3	7	6
21008	4	8	6
21008	5	7	6
21008	6	8	5
21008	7	7	4
21008	8	7	4
21008	9	7	3
21008	10	8	5
21008	11	9	6
21008	12	8	5
21008	13	7	4
21009	1	7	6
21009	2	6	5
21009	3	8	7
21009	4	9	8
21009	5	6	5
21009	6	9	9
21009	7	7	6
21009	8	9	8
21009	9	9	9
21009	10	8	7
21009	11	9	8
21009	12	7	6
21009	13	6	5
21010	1	4	4
21010	2	1	1
21010	3	3	3
21010	4	2	2
21010	5	4	3
21010	6	6	3
21010	7	1	1
21010	8	5	5
21010	9	6	5
21010	10	5	4
21010	11	1	1
21010	12	4	3
21010	13	4	3
21011	1	9	6
21011	2	7	5
21011	3	6	6
21011	4	7	5
21011	5	7	7
21011	6	8	9
21011	7	6	8
21011	8	8	6
21011	9	7	9
21011	10	9	9
21011	11	9	9
21011	12	6	6
21011	13	6	5
21012	1	6	4
21012	2	6	5
21012	3	5	4
21012	4	6	3
21012	5	4	3
21012	6	4	3
21012	7	5	4
21012	8	6	3
21012	9	5	6
21012	10	6	5
21012	11	7	5
21012	12	7	5
21012	13	5	4
21013	1	5	4
21013	2	6	4
21013	3	6	5
21013	4	7	5
21013	5	7	4
21013	6	5	4
21013	7	4	3
21013	8	5	4
21013	9	5	7
21013	10	6	4
21013	11	6	4
21013	12	6	4
21013	13	5	3
21014	1	5	6
21014	2	6	5
21014	3	6	5
21014	4	8	7
21014	5	9	8
21014	6	9	8
21014	7	9	8
21014	8	8	7
21014	9	9	9
21014	10	7	6
21014	11	8	7
21014	12	6	5
21014	13	6	5
21015	1	1	1
21015	2	3	2
21015	3	4	2
21015	4	6	4
21015	5	4	3
21015	6	6	6
21015	7	5	4
21015	8	7	7
21015	9	7	5
21015	10	9	9
21015	11	8	8
21015	12	7	4
21015	13	7	7
21016	1	5	5
21016	2	6	4
21016	3	5	4
21016	4	7	6
21016	5	5	4
21016	6	4	3
21016	7	6	5
21016	8	7	6
21016	9	6	6
21016	10	6	5
21016	11	6	6
21016	12	5	6
21016	13	7	6
21017	1	3	3
21017	2	2	2
21017	3	4	4
21017	4	6	5
21017	5	5	4
21017	6	5	3
21017	7	5	4
21017	8	6	5
21017	9	6	6
21017	10	5	3
21017	11	6	4
21017	12	5	5
21017	13	6	4
21018	1	5	3
21018	2	5	8
21018	3	5	5
21018	4	5	4
21018	5	5	5
21018	6	4	5
21018	7	5	5
21018	8	7	4
21018	9	6	6
21018	10	5	6
21018	11	6	6
21018	12	4	6
21018	13	3	3
21019	1	8	6
21019	2	8	5
21019	3	7	4
21019	4	7	9
21019	5	6	8
21019	6	5	9
21019	7	5	7
21019	8	6	8
21019	9	7	9
21019	10	5	8
21019	11	6	6
21019	12	5	6
21019	13	7	7
21020	1	5	4
21020	2	7	4
21020	3	6	3
21020	4	8	4
21020	5	7	3
21020	6	6	4
21020	7	7	3
21020	8	8	4
21020	9	7	5
21020	10	7	5
21020	11	7	5
21020	12	8	4
21020	13	7	4
21021	1	5	4
21021	2	5	6
21021	3	6	5
21021	4	7	5
21021	5	6	3
21021	6	5	4
21021	7	6	4
21021	8	6	5
21021	9	7	4
21021	10	6	4
21021	11	7	5
21021	12	6	5
21021	13	7	6
21022	1	4	4
21022	2	5	4
21022	3	5	4
21022	4	6	6
21022	5	5	5
21022	6	6	6
21022	7	3	1
21022	8	7	6
21022	9	5	4
21022	10	6	5
21022	11	6	5
21022	12	8	8
21022	13	6	5
21023	1	7	6
21023	2	8	7
21023	3	7	6
21023	4	9	8
21023	5	8	7
21023	6	9	8
21023	7	6	5
21023	8	9	8
21023	9	9	9
21023	10	9	8
21023	11	8	7
21023	12	6	5
21023	13	8	7
21024	1	7	5
21024	2	6	5
21024	3	5	5
21024	4	7	6
21024	5	5	5
21024	6	5	5
21024	7	6	5
21024	8	8	5
21024	9	6	7
21024	10	6	8
21024	11	7	7
21024	12	6	6
21024	13	8	7
21025	1	5	6
21025	2	6	7
21025	3	5	5
21025	4	6	7
21025	5	6	6
21025	6	6	6
21025	7	5	5
21025	8	6	7
21025	9	6	7
21025	10	6	5
21025	11	7	6
21025	12	5	5
21025	13	6	7
21026	1	6	4
21026	2	6	4
21026	3	5	3
21026	4	7	5
21026	5	6	5
21026	6	5	4
21026	7	6	4
21026	8	7	5
21026	9	6	5
21026	10	6	5
21026	11	7	5
21026	12	6	5
21026	13	7	6
21027	1	6	5
21027	2	7	5
21027	3	7	6
21027	4	8	7
21027	5	6	6
21027	6	7	7
21027	7	8	7
21027	8	8	6
21027	9	7	7
21027	10	6	6
21027	11	8	7
21027	12	6	6
21027	13	8	7
21028	1	8	5
21028	2	5	4
21028	3	6	4
21028	4	7	4
21028	5	7	5
21028	6	8	6
21028	7	7	4
21028	8	8	5
21028	9	5	7
21028	10	8	8
21028	11	8	6
21028	12	7	5
21028	13	6	3
21029	1	7	4
21029	2	8	6
21029	3	6	5
21029	4	8	5
21029	5	4	2
21029	6	8	4
21029	7	7	4
21029	8	8	5
21029	9	8	5
21029	10	7	4
21029	11	8	4
21029	12	7	4
21029	13	8	5
21030	1	7	6
21030	2	6	5
21030	3	7	6
21030	4	7	6
21030	5	9	8
21030	6	9	9
21030	7	7	6
21030	8	9	8
21030	9	9	9
21030	10	9	8
21030	11	9	8
21030	12	7	6
21030	13	7	6
21031	1	7	5
21031	2	7	4
21031	3	5	3
21031	4	6	4
21031	5	5	3
21031	6	6	4
21031	7	7	4
21031	8	5	4
21031	9	6	5
21031	10	6	4
21031	11	6	4
21031	12	6	4
21031	13	6	3
21032	1	5	6
21032	2	5	6
21032	3	5	5
21032	4	6	7
21032	5	5	5
21032	6	5	6
21032	7	5	6
21032	8	8	7
21032	9	6	7
21032	10	6	7
21032	11	8	7
21032	12	6	5
21032	13	6	6
21033	1	6	4
21033	2	4	4
21033	3	4	4
21033	4	5	3
21033	5	4	4
21033	6	2	3
21033	7	4	4
21033	8	5	4
21033	9	4	6
21033	10	4	4
21033	11	5	5
21033	12	4	3
21033	13	4	4
21034	1	2	2
21034	2	2	2
21034	3	4	3
21034	4	3	3
21034	5	3	3
21034	6	4	4
21034	7	5	4
21034	8	4	4
21034	9	7	7
21034	10	8	8
21034	11	6	6
21034	12	5	5
21034	13	4	4
21035	1	5	4
21035	2	5	4
21035	3	6	5
21035	4	7	5
21035	5	6	5
21035	6	5	5
21035	7	6	7
21035	8	7	6
21035	9	6	7
21035	10	5	6
21035	11	5	6
21035	12	6	4
21035	13	7	4
21036	1	8	7
21036	2	7	6
21036	3	8	7
21036	4	9	8
21036	5	9	8
21036	6	9	9
21036	7	6	5
21036	8	8	7
21036	9	9	9
21036	10	9	9
21036	11	9	9
21036	12	8	7
21036	13	7	6
21037	1	6	5
21037	2	6	4
21037	3	5	5
21037	4	7	5
21037	5	4	4
21037	6	6	4
21037	7	6	4
21037	8	6	6
21037	9	6	5
21037	10	5	7
21037	11	6	5
21037	12	6	7
21037	13	6	5
21038	1	7	6
21038	2	6	5
21038	3	7	6
21038	4	8	7
21038	5	9	8
21038	6	9	9
21038	7	8	7
21038	8	9	9
21038	9	9	9
21038	10	8	7
21038	11	9	9
21038	12	8	7
21038	13	7	6
21039	1	3	2
21039	2	3	4
21039	3	3	3
21039	4	4	2
21039	5	3	3
21039	6	2	4
21039	7	4	4
21039	8	4	4
21039	9	3	3
21039	10	4	6
21039	11	4	3
21039	12	4	1
21039	13	3	3
21040	1	7	7
21040	2	7	6
21040	3	9	9
21040	4	7	6
21040	5	8	9
21040	6	9	9
21040	7	9	8
21040	8	7	7
21040	9	9	9
21040	10	6	8
21040	11	7	8
21040	12	7	7
21040	13	8	7
21042	1	8	7
21042	2	7	6
21042	3	6	5
21042	4	6	5
21042	5	8	7
21042	6	7	6
21042	7	4	3
21042	8	9	8
21042	9	6	5
21042	10	8	7
21042	11	9	8
21042	12	8	7
21042	13	7	6
21043	1	5	6
21043	2	4	6
21043	3	5	4
21043	4	5	6
21043	5	5	5
21043	6	5	5
21043	7	4	6
21043	8	5	6
21043	9	5	6
21043	10	6	7
21043	11	6	7
21043	12	5	6
21043	13	6	7
21044	1	4	5
21044	2	5	5
21044	3	4	4
21044	4	6	7
21044	5	6	6
21044	6	3	7
21044	7	6	6
21044	8	5	7
21044	9	5	6
21044	10	7	6
21044	11	6	7
21044	12	5	4
21044	13	7	6
21045	1	8	7
21045	2	7	6
21045	3	6	5
21045	4	7	6
21045	5	6	5
21045	6	8	7
21045	7	6	5
21045	8	8	7
21045	9	9	9
21045	10	8	7
21045	11	8	7
21045	12	8	7
21045	13	7	6
21046	1	7	7
21046	2	7	7
21046	3	4	5
21046	4	8	7
21046	5	5	5
21046	6	5	5
21046	7	6	5
21046	8	8	7
21046	9	8	8
21046	10	6	7
21046	11	7	8
21046	12	6	6
21046	13	7	7
21047	1	6	4
21047	2	6	4
21047	3	5	3
21047	4	6	4
21047	5	5	3
21047	6	6	4
21047	7	5	3
21047	8	4	4
21047	9	5	4
21047	10	5	4
21047	11	5	4
21047	12	6	4
21047	13	6	4
21048	1	5	5
21048	2	7	4
21048	3	4	3
21048	4	8	6
21048	5	7	5
21048	6	5	5
21048	7	6	4
21048	8	7	4
21048	9	6	4
21048	10	7	6
21048	11	3	3
21048	12	6	5
21048	13	3	3
21049	1	6	4
21049	2	6	4
21049	3	7	7
21049	4	5	5
21049	5	7	6
21049	6	6	4
21049	7	7	4
21049	8	6	4
21049	9	6	5
21049	10	7	4
21049	11	6	4
21049	12	7	5
21049	13	7	5
21050	1	7	6
21050	2	8	7
21050	3	7	6
21050	4	9	8
21050	5	6	5
21050	6	9	9
21050	7	8	7
21050	8	9	9
21050	9	9	9
21050	10	7	6
21050	11	9	9
21050	12	7	6
21050	13	8	7
31002	1	9	9
31002	2	9	5
31002	3	8	6
31002	4	9	8
31002	5	9	9
31002	6	9	9
31002	7	9	8
31002	8	9	9
31002	9	9	7
31002	10	7	9
31002	11	9	9
31002	12	7	7
31002	13	7	7
31005	1	8	7
31005	2	6	6
31005	3	6	5
31005	4	7	6
31005	5	6	6
31005	6	5	5
31005	7	8	7
31005	8	7	6
31005	9	5	7
31005	10	3	4
31005	11	6	6
31005	12	2	2
31005	13	1	1
31006	1	8	7
31006	2	5	5
31006	3	7	5
31006	4	9	8
31006	5	7	6
31006	6	6	6
31006	7	7	7
31006	8	9	9
31006	9	7	7
31006	10	6	5
31006	11	5	5
31006	12	6	5
31006	13	1	1
31007	1	5	3
31007	2	5	4
31007	3	4	4
31007	4	7	6
31007	5	6	7
31007	6	6	8
31007	7	5	6
31007	8	7	5
31007	9	6	4
31007	10	7	5
31007	11	6	5
31007	12	2	1
31007	13	1	2
31009	1	9	9
31009	2	5	1
31009	3	7	5
31009	4	8	8
31009	5	8	5
31009	6	8	8
31009	7	9	9
31009	8	9	5
31009	9	8	8
31009	10	8	8
31009	11	8	8
31009	12	8	8
31009	13	7	7
31010	1	7	6
31010	2	5	5
31010	3	6	6
31010	4	6	5
31010	5	5	4
31010	6	4	4
31010	7	7	6
31010	8	7	7
31010	9	6	7
31010	10	4	4
31010	11	6	6
31010	12	3	3
31010	13	2	2
31011	1	8	5
31011	2	5	5
31011	3	6	5
31011	4	8	5
31011	5	8	5
31011	6	8	5
31011	7	6	4
31011	8	8	5
31011	9	8	7
31011	10	9	7
31011	11	9	7
31011	12	7	5
31011	13	5	5
31012	1	5	4
31012	2	6	7
31012	3	4	3
31012	4	8	5
31012	5	5	6
31012	6	5	3
31012	7	7	5
31012	8	8	6
31012	9	5	3
31012	10	6	4
31012	11	7	5
31012	12	1	3
31012	13	1	1
31013	1	6	5
31013	2	5	7
31013	3	7	7
31013	4	5	3
31013	5	5	6
31013	6	4	5
31013	7	5	5
31013	8	6	4
31013	9	7	6
31013	10	4	5
31013	11	5	4
31013	12	4	2
31013	13	1	1
31014	1	7	6
31014	2	4	3
31014	3	5	6
31014	4	6	5
31014	5	6	5
31014	6	4	4
31014	7	7	6
31014	8	7	7
31014	9	5	5
31014	10	4	4
31014	11	4	4
31014	12	2	2
31014	13	1	1
31015	1	7	6
31015	2	5	4
31015	3	5	5
31015	4	6	6
31015	5	5	5
31015	6	6	6
31015	7	7	6
31015	8	7	7
31015	9	6	5
31015	10	2	2
31015	11	2	2
31015	12	3	3
31015	13	1	1
31016	1	5	6
31016	2	4	5
31016	3	3	4
31016	4	6	4
31016	5	6	7
31016	6	5	4
31016	7	7	5
31016	8	8	7
31016	9	5	6
31016	10	4	2
31016	11	3	5
31016	12	2	2
31016	13	1	1
31018	1	7	5
31018	2	6	7
31018	3	6	5
31018	4	8	6
31018	5	7	5
31018	6	6	7
31018	7	9	6
31018	8	7	6
31018	9	5	4
31018	10	3	2
31018	11	3	4
31018	12	1	1
31018	13	2	1
31019	1	8	5
31019	2	4	8
31019	3	5	5
31019	4	7	5
31019	5	8	5
31019	6	9	9
31019	7	7	4
31019	8	8	8
31019	9	5	7
31019	10	7	5
31019	11	9	7
31019	12	5	6
31019	13	5	6
31020	1	5	5
31020	2	3	1
31020	3	4	3
31020	4	6	5
31020	5	7	7
31020	6	6	4
31020	7	4	4
31020	8	6	6
31020	9	5	5
31020	10	4	1
31020	11	7	4
31020	12	1	1
31020	13	5	3
31022	1	8	7
31022	2	6	5
31022	3	5	4
31022	4	5	4
31022	5	3	2
31022	6	2	2
31022	7	6	5
31022	8	7	6
31022	9	4	5
31022	10	2	2
31022	11	5	5
31022	12	2	1
31022	13	1	1
31023	1	7	7
31023	2	5	5
31023	3	5	5
31023	4	7	7
31023	5	7	7
31023	6	6	6
31023	7	7	7
31023	8	9	9
31023	9	7	7
31023	10	7	7
31023	11	6	6
31023	12	1	1
31023	13	1	1
31024	1	7	7
31024	2	7	8
31024	3	7	6
31024	4	8	6
31024	5	7	6
31024	6	7	7
31024	7	7	5
31024	8	7	7
31024	9	8	8
31024	10	7	6
31024	11	8	8
31024	12	8	7
31024	13	7	6
31025	1	8	6
31025	2	8	7
31025	3	5	4
31025	4	8	5
31025	5	6	4
31025	6	6	4
31025	7	7	5
31025	8	5	4
31025	9	2	4
31025	10	5	5
31025	11	6	6
31025	12	4	3
31025	13	4	3
31026	1	5	3
31026	2	4	4
31026	3	5	3
31026	4	6	5
31026	5	7	6
31026	6	4	3
31026	7	6	3
31026	8	8	7
31026	9	6	5
31026	10	5	5
31026	11	7	5
31026	12	6	5
31026	13	4	4
31027	1	6	6
31027	2	6	6
31027	3	4	4
31027	4	9	9
31027	5	9	9
31027	6	6	5
31027	7	9	9
31027	8	9	9
31027	9	7	7
31027	10	3	3
31027	11	5	5
31027	12	5	5
31027	13	1	1
31028	1	4	5
31028	2	6	4
31028	3	3	5
31028	4	7	6
31028	5	6	4
31028	6	6	5
31028	7	7	2
31028	8	6	7
31028	9	5	6
31028	10	4	3
31028	11	6	4
31028	12	3	2
31028	13	1	2
31029	1	7	6
31029	2	6	5
31029	3	5	4
31029	4	7	6
31029	5	5	5
31029	6	5	5
31029	7	7	6
31029	8	7	6
31029	9	6	6
31029	10	4	4
31029	11	5	5
31029	12	2	2
31029	13	2	2
31030	1	5	6
31030	2	7	5
31030	3	5	3
31030	4	7	6
31030	5	4	3
31030	6	6	4
31030	7	6	4
31030	8	7	3
31030	9	5	6
31030	10	3	5
31030	11	6	4
31030	12	2	3
31030	13	2	1
31031	1	4	5
31031	2	6	5
31031	3	4	3
31031	4	6	4
31031	5	7	5
31031	6	5	6
31031	7	6	5
31031	8	7	6
31031	9	4	6
31031	10	5	7
31031	11	6	5
31031	12	2	2
31031	13	1	1
31032	1	9	9
