CHILDCODE	LVSKIDR4	AYANR4	NMAMR4	VLAMR4
10029	4	 	 	 
10029	5	 	 	 
10029	6	 	 	 
10029	7	 	 	 
10029	8	 	 	 
10029	9	 	 	 
10029	10	 	 	 
10029	11	 	 	 
10029	12	 	 	 
10029	13	 	 	 
10029	14	 	 	 
10029	15	 	 	 
10029	16	 	 	 
10029	17	 	 	 
10029	31	 	 	 
10029	32	 	 	 
10030	1	 	 	 
10030	2	 	 	 
10030	3	 	 	 
10030	4	 	 	 
10030	5	 	 	 
10030	6	 	 	 
10030	7	 	 	 
10030	8	 	 	 
10030	9	 	 	 
10030	10	 	 	 
10030	11	 	 	 
10030	12	 	 	 
10030	13	 	 	 
10030	14	 	 	 
10030	15	 	 	 
10030	16	 	 	 
10030	17	 	 	 
10030	31	 	 	 
10030	32	 	 	 
10031	1	 	 	 
10031	2	 	 	 
10031	3	 	 	 
10031	4	 	 	 
10031	5	 	 	 
10031	6	 	 	 
10031	7	 	 	 
10031	8	 	 	 
10031	9	 	 	 
10031	10	 	 	 
10031	11	 	 	 
10031	12	 	 	 
10031	13	 	 	 
10031	14	 	 	 
10031	15	 	 	 
10031	16	 	 	 
10031	17	 	 	 
10031	31	 	 	 
10031	32	 	 	 
10032	1	 	 	 
10032	2	 	 	 
10032	3	 	 	 
10032	4	 	 	 
10032	5	 	 	 
10032	6	 	 	 
10032	7	 	 	 
10032	8	 	 	 
10032	9	 	 	 
10032	10	 	 	 
10032	11	 	 	 
10032	12	 	 	 
10032	13	 	 	 
10032	14	 	 	 
10032	15	 	 	 
10032	16	 	 	 
10032	17	 	 	 
10032	31	 	 	 
10032	32	 	 	 
10033	1	 	 	 
10033	2	 	 	 
10033	3	 	 	 
10033	4	 	 	 
10033	5	 	 	 
10033	6	 	 	 
10033	7	 	 	 
10033	8	 	 	 
10033	9	 	 	 
10033	10	 	 	 
10033	11	 	 	 
10033	12	 	 	 
10033	13	 	 	 
10033	14	 	 	 
10033	15	 	 	 
10033	16	 	 	 
10033	17	 	 	 
10033	31	 	 	 
10033	32	 	 	 
10035	1	 	 	 
10035	2	 	 	 
10035	3	 	 	 
10035	4	 	 	 
10035	5	 	 	 
10035	6	 	 	 
10035	7	 	 	 
10035	8	 	 	 
10035	9	 	 	 
10035	10	 	 	 
10035	11	 	 	 
10035	12	 	 	 
10035	13	 	 	 
10035	14	 	 	 
10035	15	 	 	 
10035	16	 	 	 
10035	17	 	 	 
10035	31	 	 	 
10035	32	 	 	 
10036	1	 	 	 
10036	2	 	 	 
10036	3	 	 	 
10036	4	 	 	 
10036	5	 	 	 
10036	6	 	 	 
10036	7	 	 	 
10036	8	 	 	 
10036	9	 	 	 
10036	10	 	 	 
10036	11	 	 	 
10036	12	 	 	 
10036	13	 	 	 
10036	14	 	 	 
10036	15	 	 	 
10036	16	 	 	 
10036	17	 	 	 
10036	31	 	 	 
10036	32	 	 	 
10037	1	 	 	 
10037	2	 	 	 
10037	3	 	 	 
10037	4	 	 	 
10037	5	 	 	 
10037	6	 	 	 
10037	7	 	 	 
10037	8	 	 	 
10037	9	 	 	 
10037	10	 	 	 
10037	11	 	 	 
10037	12	 	 	 
10037	13	 	 	 
10037	14	 	 	 
10037	15	 	 	 
10037	16	 	 	 
10037	17	 	 	 
10037	31	 	 	 
10037	32	 	 	 
10038	1	 	 	 
10038	2	 	 	 
10038	3	 	 	 
10038	4	 	 	 
10038	5	 	 	 
10038	6	 	 	 
10038	7	 	 	 
10038	8	 	 	 
10038	9	 	 	 
10038	10	 	 	 
10038	11	 	 	 
10038	12	 	 	 
10038	13	 	 	 
10038	14	 	 	 
10038	15	 	 	 
10038	16	 	 	 
10038	17	 	 	 
10038	31	 	 	 
10038	32	 	 	 
10040	1	 	 	 
10040	2	 	 	 
10040	3	 	 	 
10040	4	 	 	 
10040	5	 	 	 
10040	6	 	 	 
10040	7	 	 	 
10040	8	 	 	 
10040	9	 	 	 
10040	10	 	 	 
10040	11	 	 	 
10040	12	 	 	 
10040	13	 	 	 
10040	14	 	 	 
10040	15	 	 	 
10040	16	 	 	 
10040	17	 	 	 
10040	31	 	 	 
10040	32	 	 	 
10041	1	 	 	 
10041	2	 	 	 
10041	3	 	 	 
10041	4	 	 	 
10041	5	 	 	 
10041	6	 	 	 
10041	7	 	 	 
10041	8	 	 	 
10041	9	 	 	 
10041	10	 	 	 
10041	11	 	 	 
10041	12	 	 	 
10041	13	 	 	 
10041	14	 	 	 
10041	15	 	 	 
10041	16	 	 	 
10041	17	 	 	 
10041	31	 	 	 
10041	32	 	 	 
10042	1	 	 	 
10042	2	 	 	 
10042	3	 	 	 
10042	4	 	 	 
10042	5	 	 	 
10042	6	 	 	 
10042	7	 	 	 
10042	8	 	 	 
10042	9	 	 	 
10042	10	 	 	 
10042	11	 	 	 
10042	12	 	 	 
10042	13	 	 	 
10042	14	 	 	 
10042	15	 	 	 
10042	16	 	 	 
10042	17	 	 	 
10042	31	 	 	 
10042	32	 	 	 
10043	1	 	 	 
10043	2	 	 	 
10043	3	 	 	 
10043	4	 	 	 
10043	5	 	 	 
10043	6	 	 	 
10043	7	 	 	 
10043	8	 	 	 
10043	9	 	 	 
10043	10	 	 	 
10043	11	 	 	 
10043	12	 	 	 
10043	13	 	 	 
10043	14	 	 	 
10043	15	 	 	 
10043	16	 	 	 
10043	17	 	 	 
10043	31	 	 	 
10043	32	 	 	 
10044	1	 	 	 
10044	2	 	 	 
10044	3	 	 	 
10044	4	 	 	 
10044	5	 	 	 
10044	6	 	 	 
10044	7	 	 	 
10044	8	 	 	 
10044	9	 	 	 
10044	10	 	 	 
10044	11	 	 	 
10044	12	 	 	 
10044	13	 	 	 
10044	14	 	 	 
10044	15	 	 	 
10044	16	 	 	 
10044	17	 	 	 
10044	31	 	 	 
10044	32	 	 	 
10045	1	 	 	 
10045	2	 	 	 
10045	3	 	 	 
10045	4	 	 	 
10045	5	 	 	 
10045	6	 	 	 
10045	7	 	 	 
10045	8	 	 	 
10045	9	 	 	 
10045	10	 	 	 
10045	11	 	 	 
10045	12	 	 	 
10045	13	 	 	 
10045	14	 	 	 
10045	15	 	 	 
10045	16	 	 	 
10045	17	 	 	 
10045	31	 	 	 
10045	32	 	 	 
10046	1	 	 	 
10046	2	 	 	 
10046	3	 	 	 
10046	4	 	 	 
10046	5	 	 	 
10046	6	 	 	 
10046	7	 	 	 
10046	8	 	 	 
10046	9	 	 	 
10046	10	 	 	 
10046	11	 	 	 
10046	12	 	 	 
10046	13	 	 	 
10046	14	 	 	 
10046	15	 	 	 
10046	16	 	 	 
10046	17	 	 	 
10046	31	 	 	 
10046	32	 	 	 
10048	1	0	 	 
10048	2	0	 	 
10048	3	0	 	 
10048	4	0	 	 
10048	5	0	 	 
10048	6	0	 	 
10048	7	0	 	 
10048	8	0	 	 
10048	9	0	 	 
10048	10	0	 	 
10048	11	0	 	 
10048	12	0	 	 
10048	13	0	 	 
10048	14	0	 	 
10048	15	0	 	 
10048	16	1	2	80
10048	17	0	 	 
10048	31	0	 	 
10048	32	0	 	 
10049	1	 	 	 
10049	2	 	 	 
10049	3	 	 	 
10049	4	 	 	 
10049	5	 	 	 
10049	6	 	 	 
10049	7	 	 	 
10049	8	 	 	 
10049	9	 	 	 
10049	10	 	 	 
10049	11	 	 	 
10049	12	 	 	 
10049	13	 	 	 
10049	14	 	 	 
10049	15	 	 	 
10049	16	 	 	 
10049	17	 	 	 
10049	31	 	 	 
10049	32	 	 	 
10050	1	 	 	 
10050	2	 	 	 
10050	3	 	 	 
10050	4	 	 	 
10050	5	 	 	 
10050	6	 	 	 
10050	7	 	 	 
10050	8	 	 	 
10050	9	 	 	 
10050	10	 	 	 
10050	11	 	 	 
10050	12	 	 	 
10050	13	 	 	 
10050	14	 	 	 
10050	15	 	 	 
10050	16	 	 	 
10050	17	 	 	 
10050	31	 	 	 
10050	32	 	 	 
10051	1	 	 	 
10051	2	 	 	 
10051	3	 	 	 
10051	4	 	 	 
10051	5	 	 	 
10051	6	 	 	 
10051	7	 	 	 
10051	8	 	 	 
10051	9	 	 	 
10051	10	 	 	 
10051	11	 	 	 
10051	12	 	 	 
10051	13	 	 	 
10051	14	 	 	 
10051	15	 	 	 
10051	16	 	 	 
10051	17	 	 	 
10051	31	 	 	 
10051	32	 	 	 
10052	1	 	 	 
10052	2	 	 	 
10052	3	 	 	 
10052	4	 	 	 
10052	5	 	 	 
10052	6	 	 	 
10052	7	 	 	 
10052	8	 	 	 
10052	9	 	 	 
10052	10	 	 	 
10052	11	 	 	 
10052	12	 	 	 
10052	13	 	 	 
10052	14	 	 	 
10052	15	 	 	 
10052	16	 	 	 
10052	17	 	 	 
10052	31	 	 	 
10052	32	 	 	 
10053	1	 	 	 
10053	2	 	 	 
10053	3	 	 	 
10053	4	 	 	 
10053	5	 	 	 
10053	6	 	 	 
10053	7	 	 	 
10053	8	 	 	 
10053	9	 	 	 
10053	10	 	 	 
10053	11	 	 	 
10053	12	 	 	 
10053	13	 	 	 
10053	14	 	 	 
10053	15	 	 	 
10053	16	 	 	 
10053	17	 	 	 
10053	31	 	 	 
10053	32	 	 	 
10055	1	 	 	 
10055	2	 	 	 
10055	3	 	 	 
10055	4	 	 	 
10055	5	 	 	 
10055	6	 	 	 
10055	7	 	 	 
10055	8	 	 	 
10055	9	 	 	 
10055	10	 	 	 
10055	11	 	 	 
10055	12	 	 	 
10055	13	 	 	 
10055	14	 	 	 
10055	15	 	 	 
10055	16	 	 	 
10055	17	 	 	 
10055	31	 	 	 
10055	32	 	 	 
10056	1	0	 	 
10056	2	1	2	6000
10056	3	1	1	1200
10056	4	0	 	 
10056	5	0	 	 
10056	6	0	 	 
10056	7	0	 	 
10056	8	0	 	 
10056	9	1	1	2000
10056	10	0	 	 
10056	11	1	1	6000
10056	12	0	 	 
10056	13	0	 	 
10056	14	0	 	 
10056	15	0	 	 
10056	16	1	8	480
10056	17	0	 	 
10056	31	0	 	 
10056	32	0	 	 
10057	1	 	 	 
10057	2	 	 	 
10057	3	 	 	 
10057	4	 	 	 
10057	5	 	 	 
10057	6	 	 	 
10057	7	 	 	 
10057	8	 	 	 
10057	9	 	 	 
10057	10	 	 	 
10057	11	 	 	 
10057	12	 	 	 
10057	13	 	 	 
10057	14	 	 	 
10057	15	 	 	 
10057	16	 	 	 
10057	17	 	 	 
10057	31	 	 	 
10057	32	 	 	 
10059	1	 	 	 
10059	2	 	 	 
10059	3	 	 	 
10059	4	 	 	 
10059	5	 	 	 
10059	6	 	 	 
10059	7	 	 	 
10059	8	 	 	 
10059	9	 	 	 
10059	10	 	 	 
10059	11	 	 	 
10059	12	 	 	 
10059	13	 	 	 
10059	14	 	 	 
10059	15	 	 	 
10059	16	 	 	 
10059	17	 	 	 
10059	31	 	 	 
10059	32	 	 	 
10060	1	 	 	 
10060	2	 	 	 
10060	3	 	 	 
10060	4	 	 	 
10060	5	 	 	 
10060	6	 	 	 
10060	7	 	 	 
10060	8	 	 	 
10060	9	 	 	 
10060	10	 	 	 
10060	11	 	 	 
10060	12	 	 	 
10060	13	 	 	 
10060	14	 	 	 
10060	15	 	 	 
10060	16	 	 	 
10060	17	 	 	 
10060	31	 	 	 
10060	32	 	 	 
10061	1	 	 	 
10061	2	 	 	 
10061	3	 	 	 
10061	4	 	 	 
10061	5	 	 	 
10061	6	 	 	 
10061	7	 	 	 
10061	8	 	 	 
10061	9	 	 	 
10061	10	 	 	 
10061	11	 	 	 
10061	12	 	 	 
10061	13	 	 	 
10061	14	 	 	 
10061	15	 	 	 
10061	16	 	 	 
10061	17	 	 	 
10061	31	 	 	 
10061	32	 	 	 
10062	1	 	 	 
10062	2	 	 	 
10062	3	 	 	 
10062	4	 	 	 
10062	5	 	 	 
10062	6	 	 	 
10062	7	 	 	 
10062	8	 	 	 
10062	9	 	 	 
10062	10	 	 	 
10062	11	 	 	 
10062	12	 	 	 
10062	13	 	 	 
10062	14	 	 	 
10062	15	 	 	 
10062	16	 	 	 
10062	17	 	 	 
10062	31	 	 	 
10062	32	 	 	 
10063	1	 	 	 
10063	2	 	 	 
10063	3	 	 	 
10063	4	 	 	 
10063	5	 	 	 
10063	6	 	 	 
10063	7	 	 	 
10063	8	 	 	 
10063	9	 	 	 
10063	10	 	 	 
10063	11	 	 	 
10063	12	 	 	 
10063	13	 	 	 
10063	14	 	 	 
10063	15	 	 	 
10063	16	 	 	 
10063	17	 	 	 
10063	31	 	 	 
10063	32	 	 	 
10064	1	 	 	 
10064	2	 	 	 
10064	3	 	 	 
10064	4	 	 	 
10064	5	 	 	 
10064	6	 	 	 
10064	7	 	 	 
10064	8	 	 	 
10064	9	 	 	 
10064	10	 	 	 
10064	11	 	 	 
10064	12	 	 	 
10064	13	 	 	 
10064	14	 	 	 
10064	15	 	 	 
10064	16	 	 	 
10064	17	 	 	 
10064	31	 	 	 
10064	32	 	 	 
10065	1	 	 	 
10065	2	 	 	 
10065	3	 	 	 
10065	4	 	 	 
10065	5	 	 	 
10065	6	 	 	 
10065	7	 	 	 
10065	8	 	 	 
10065	9	 	 	 
10065	10	 	 	 
10065	11	 	 	 
10065	12	 	 	 
10065	13	 	 	 
10065	14	 	 	 
10065	15	 	 	 
10065	16	 	 	 
10065	17	 	 	 
10065	31	 	 	 
10065	32	 	 	 
10066	1	 	 	 
10066	2	 	 	 
10066	3	 	 	 
10066	4	 	 	 
10066	5	 	 	 
10066	6	 	 	 
10066	7	 	 	 
10066	8	 	 	 
10066	9	 	 	 
10066	10	 	 	 
10066	11	 	 	 
10066	12	 	 	 
10066	13	 	 	 
10066	14	 	 	 
10066	15	 	 	 
10066	16	 	 	 
10066	17	 	 	 
10066	31	 	 	 
10066	32	 	 	 
10067	1	 	 	 
10067	2	 	 	 
10067	3	 	 	 
10067	4	 	 	 
10067	5	 	 	 
10067	6	 	 	 
10067	7	 	 	 
10067	8	 	 	 
10067	9	 	 	 
10067	10	 	 	 
10067	11	 	 	 
10067	12	 	 	 
10067	13	 	 	 
10067	14	 	 	 
10067	15	 	 	 
10067	16	 	 	 
10067	17	 	 	 
10067	31	 	 	 
10067	32	 	 	 
10068	1	 	 	 
10068	2	 	 	 
10068	3	 	 	 
10068	4	 	 	 
10068	5	 	 	 
10068	6	 	 	 
10068	7	 	 	 
10068	8	 	 	 
10068	9	 	 	 
10068	10	 	 	 
10068	11	 	 	 
10068	12	 	 	 
10068	13	 	 	 
10068	14	 	 	 
10068	15	 	 	 
10068	16	 	 	 
10068	17	 	 	 
10068	31	 	 	 
10068	32	 	 	 
10069	1	 	 	 
10069	2	 	 	 
10069	3	 	 	 
10069	4	 	 	 
10069	5	 	 	 
10069	6	 	 	 
10069	7	 	 	 
10069	8	 	 	 
10069	9	 	 	 
10069	10	 	 	 
10069	11	 	 	 
10069	12	 	 	 
10069	13	 	 	 
10069	14	 	 	 
10069	15	 	 	 
10069	16	 	 	 
10069	17	 	 	 
10069	31	 	 	 
10069	32	 	 	 
10070	1	 	 	 
10070	2	 	 	 
10070	3	 	 	 
10070	4	 	 	 
10070	5	 	 	 
10070	6	 	 	 
10070	7	 	 	 
10070	8	 	 	 
10070	9	 	 	 
10070	10	 	 	 
10070	11	 	 	 
10070	12	 	 	 
10070	13	 	 	 
10070	14	 	 	 
10070	15	 	 	 
10070	16	 	 	 
10070	17	 	 	 
10070	31	 	 	 
10070	32	 	 	 
10071	1	 	 	 
10071	2	 	 	 
10071	3	 	 	 
10071	4	 	 	 
10071	5	 	 	 
10071	6	 	 	 
10071	7	 	 	 
10071	8	 	 	 
10071	9	 	 	 
10071	10	 	 	 
10071	11	 	 	 
10071	12	 	 	 
10071	13	 	 	 
10071	14	 	 	 
10071	15	 	 	 
10071	16	 	 	 
10071	17	 	 	 
10071	31	 	 	 
10071	32	 	 	 
10072	1	 	 	 
10072	2	 	 	 
10072	3	 	 	 
10072	4	 	 	 
10072	5	 	 	 
10072	6	 	 	 
10072	7	 	 	 
10072	8	 	 	 
10072	9	 	 	 
10072	10	 	 	 
10072	11	 	 	 
10072	12	 	 	 
10072	13	 	 	 
10072	14	 	 	 
10072	15	 	 	 
10072	16	 	 	 
10072	17	 	 	 
10072	31	 	 	 
10072	32	 	 	 
10073	1	 	 	 
10073	2	 	 	 
10073	3	 	 	 
10073	4	 	 	 
10073	5	 	 	 
10073	6	 	 	 
10073	7	 	 	 
10073	8	 	 	 
10073	9	 	 	 
10073	10	 	 	 
10073	11	 	 	 
10073	12	 	 	 
10073	13	 	 	 
10073	14	 	 	 
10073	15	 	 	 
10073	16	 	 	 
10073	17	 	 	 
10073	31	 	 	 
10073	32	 	 	 
10074	1	 	 	 
10074	2	 	 	 
10074	3	 	 	 
10074	4	 	 	 
10074	5	 	 	 
10074	6	 	 	 
10074	7	 	 	 
10074	8	 	 	 
10074	9	 	 	 
10074	10	 	 	 
10074	11	 	 	 
10074	12	 	 	 
10074	13	 	 	 
10074	14	 	 	 
10074	15	 	 	 
10074	16	 	 	 
10074	17	 	 	 
10074	31	 	 	 
10074	32	 	 	 
10075	1	 	 	 
10075	2	 	 	 
10075	3	 	 	 
10075	4	 	 	 
10075	5	 	 	 
10075	6	 	 	 
10075	7	 	 	 
10075	8	 	 	 
10075	9	 	 	 
10075	10	 	 	 
10075	11	 	 	 
10075	12	 	 	 
10075	13	 	 	 
10075	14	 	 	 
10075	15	 	 	 
10075	16	 	 	 
10075	17	 	 	 
10075	31	 	 	 
10075	32	 	 	 
10076	1	 	 	 
10076	2	 	 	 
10076	3	 	 	 
10076	4	 	 	 
10076	5	 	 	 
10076	6	 	 	 
10076	7	 	 	 
10076	8	 	 	 
10076	9	 	 	 
10076	10	 	 	 
10076	11	 	 	 
