CHILDCODE	LVSKIDR4	AYANR4	NMAMR4	VLAMR4
10025	20	 	 	 
10026	1	 	 	 
10026	2	 	 	 
10026	3	 	 	 
10026	4	 	 	 
10026	5	 	 	 
10026	6	 	 	 
10026	7	 	 	 
10026	8	 	 	 
10026	9	 	 	 
10026	10	 	 	 
10026	11	 	 	 
10026	12	 	 	 
10026	13	 	 	 
10026	14	 	 	 
10026	15	 	 	 
10026	16	 	 	 
10026	17	 	 	 
10026	18	 	 	 
10026	19	 	 	 
10026	20	 	 	 
10027	1	 	 	 
10027	2	 	 	 
10027	3	 	 	 
10027	4	 	 	 
10027	5	 	 	 
10027	6	 	 	 
10027	7	 	 	 
10027	8	 	 	 
10027	9	 	 	 
10027	10	 	 	 
10027	11	 	 	 
10027	12	 	 	 
10027	13	 	 	 
10027	14	 	 	 
10027	15	 	 	 
10027	16	 	 	 
10027	17	 	 	 
10027	18	 	 	 
10027	19	 	 	 
10027	20	 	 	 
10028	1	 	 	 
10028	2	 	 	 
10028	3	 	 	 
10028	4	 	 	 
10028	5	 	 	 
10028	6	 	 	 
10028	7	 	 	 
10028	8	 	 	 
10028	9	 	 	 
10028	10	 	 	 
10028	11	 	 	 
10028	12	 	 	 
10028	13	 	 	 
10028	14	 	 	 
10028	15	 	 	 
10028	16	 	 	 
10028	17	 	 	 
10028	18	 	 	 
10028	19	 	 	 
10028	20	 	 	 
10029	1	 	 	 
10029	2	 	 	 
10029	3	 	 	 
10029	4	 	 	 
10029	5	 	 	 
10029	6	 	 	 
10029	7	 	 	 
10029	8	 	 	 
10029	9	 	 	 
10029	10	 	 	 
10029	11	 	 	 
10029	12	 	 	 
10029	13	 	 	 
10029	14	 	 	 
10029	15	 	 	 
10029	16	 	 	 
10029	17	 	 	 
10029	18	 	 	 
10029	19	 	 	 
10029	20	 	 	 
10030	1	 	 	 
10030	2	 	 	 
10030	3	 	 	 
10030	4	 	 	 
10030	5	 	 	 
10030	6	 	 	 
10030	7	 	 	 
10030	8	 	 	 
10030	9	 	 	 
10030	10	 	 	 
10030	11	 	 	 
10030	12	 	 	 
10030	13	 	 	 
10030	14	 	 	 
10030	15	 	 	 
10030	16	 	 	 
10030	17	 	 	 
10030	18	 	 	 
10030	19	 	 	 
10030	20	 	 	 
10031	1	N	 	 
10031	2	N	 	 
10031	3	Y	2	3000
10031	4	Y	4	15000
10031	5	N	 	 
10031	6	N	 	 
10031	7	N	 	 
10031	8	N	 	 
10031	9	N	 	 
10031	10	N	 	 
10031	11	N	 	 
10031	12	Y	10	10000
10031	13	N	 	 
10031	14	Y	20	4000
10031	15	N	 	 
10031	16	N	 	 
10031	17	N	 	 
10031	18	N	 	 
10031	19	N	 	 
10031	20	N	 	 
10032	1	 	 	 
10032	2	 	 	 
10032	3	 	 	 
10032	4	 	 	 
10032	5	 	 	 
10032	6	 	 	 
10032	7	 	 	 
10032	8	 	 	 
10032	9	 	 	 
10032	10	 	 	 
10032	11	 	 	 
10032	12	 	 	 
10032	13	 	 	 
10032	14	 	 	 
10032	15	 	 	 
10032	16	 	 	 
10032	17	 	 	 
10032	18	 	 	 
10032	19	 	 	 
10032	20	 	 	 
10033	1	 	 	 
10033	2	 	 	 
10033	3	 	 	 
10033	4	 	 	 
10033	5	 	 	 
10033	6	 	 	 
10033	7	 	 	 
10033	8	 	 	 
10033	9	 	 	 
10033	10	 	 	 
10033	11	 	 	 
10033	12	 	 	 
10033	13	 	 	 
10033	14	 	 	 
10033	15	 	 	 
10033	16	 	 	 
10033	17	 	 	 
10033	18	 	 	 
10033	19	 	 	 
10033	20	 	 	 
10034	1	 	 	 
10034	2	 	 	 
10034	3	 	 	 
10034	4	 	 	 
10034	5	 	 	 
10034	6	 	 	 
10034	7	 	 	 
10034	8	 	 	 
10034	9	 	 	 
10034	10	 	 	 
10034	11	 	 	 
10034	12	 	 	 
10034	13	 	 	 
10034	14	 	 	 
10034	15	 	 	 
10034	16	 	 	 
10034	17	 	 	 
10034	18	 	 	 
10034	19	 	 	 
10034	20	 	 	 
10035	1	 	 	 
10035	2	 	 	 
10035	3	 	 	 
10035	4	 	 	 
10035	5	 	 	 
10035	6	 	 	 
10035	7	 	 	 
10035	8	 	 	 
10035	9	 	 	 
10035	10	 	 	 
10035	11	 	 	 
10035	12	 	 	 
10035	13	 	 	 
10035	14	 	 	 
10035	15	 	 	 
10035	16	 	 	 
10035	17	 	 	 
10035	18	 	 	 
10035	19	 	 	 
10035	20	 	 	 
10036	1	 	 	 
10036	2	 	 	 
10036	3	 	 	 
10036	4	 	 	 
10036	5	 	 	 
10036	6	 	 	 
10036	7	 	 	 
10036	8	 	 	 
10036	9	 	 	 
10036	10	 	 	 
10036	11	 	 	 
10036	12	 	 	 
10036	13	 	 	 
10036	14	 	 	 
10036	15	 	 	 
10036	16	 	 	 
10036	17	 	 	 
10036	18	 	 	 
10036	19	 	 	 
10036	20	 	 	 
10037	1	 	 	 
10037	2	 	 	 
10037	3	 	 	 
10037	4	 	 	 
10037	5	 	 	 
10037	6	 	 	 
10037	7	 	 	 
10037	8	 	 	 
10037	9	 	 	 
10037	10	 	 	 
10037	11	 	 	 
10037	12	 	 	 
10037	13	 	 	 
10037	14	 	 	 
10037	15	 	 	 
10037	16	 	 	 
10037	17	 	 	 
10037	18	 	 	 
10037	19	 	 	 
10037	20	 	 	 
10038	1	 	 	 
10038	2	 	 	 
10038	3	 	 	 
10038	4	 	 	 
10038	5	 	 	 
10038	6	 	 	 
10038	7	 	 	 
10038	8	 	 	 
10038	9	 	 	 
10038	10	 	 	 
10038	11	 	 	 
10038	12	 	 	 
10038	13	 	 	 
10038	14	 	 	 
10038	15	 	 	 
10038	16	 	 	 
10038	17	 	 	 
10038	18	 	 	 
10038	19	 	 	 
10038	20	 	 	 
10039	1	 	 	 
10039	2	 	 	 
10039	3	 	 	 
10039	4	 	 	 
10039	5	 	 	 
10039	6	 	 	 
10039	7	 	 	 
10039	8	 	 	 
10039	9	 	 	 
10039	10	 	 	 
10039	11	 	 	 
10039	12	 	 	 
10039	13	 	 	 
10039	14	 	 	 
10039	15	 	 	 
10039	16	 	 	 
10039	17	 	 	 
10039	18	 	 	 
10039	19	 	 	 
10039	20	 	 	 
10040	1	 	 	 
10040	2	 	 	 
10040	3	 	 	 
10040	4	 	 	 
10040	5	 	 	 
10040	6	 	 	 
10040	7	 	 	 
10040	8	 	 	 
10040	9	 	 	 
10040	10	 	 	 
10040	11	 	 	 
10040	12	 	 	 
10040	13	 	 	 
10040	14	 	 	 
10040	15	 	 	 
10040	16	 	 	 
10040	17	 	 	 
10040	18	 	 	 
10040	19	 	 	 
10040	20	 	 	 
10041	1	 	 	 
10041	2	 	 	 
10041	3	 	 	 
10041	4	 	 	 
10041	5	 	 	 
10041	6	 	 	 
10041	7	 	 	 
10041	8	 	 	 
10041	9	 	 	 
10041	10	 	 	 
10041	11	 	 	 
10041	12	 	 	 
10041	13	 	 	 
10041	14	 	 	 
10041	15	 	 	 
10041	16	 	 	 
10041	17	 	 	 
10041	18	 	 	 
10041	19	 	 	 
10041	20	 	 	 
10042	1	 	 	 
10042	2	 	 	 
10042	3	 	 	 
10042	4	 	 	 
10042	5	 	 	 
10042	6	 	 	 
10042	7	 	 	 
10042	8	 	 	 
10042	9	 	 	 
10042	10	 	 	 
10042	11	 	 	 
10042	12	 	 	 
10042	13	 	 	 
10042	14	 	 	 
10042	15	 	 	 
10042	16	 	 	 
10042	17	 	 	 
10042	18	 	 	 
10042	19	 	 	 
10042	20	 	 	 
10043	1	 	 	 
10043	2	 	 	 
10043	3	 	 	 
10043	4	 	 	 
10043	5	 	 	 
10043	6	 	 	 
10043	7	 	 	 
10043	8	 	 	 
10043	9	 	 	 
10043	10	 	 	 
10043	11	 	 	 
10043	12	 	 	 
10043	13	 	 	 
10043	14	 	 	 
10043	15	 	 	 
10043	16	 	 	 
10043	17	 	 	 
10043	18	 	 	 
10043	19	 	 	 
10043	20	 	 	 
10044	1	 	 	 
10044	2	 	 	 
10044	3	 	 	 
10044	4	 	 	 
10044	5	 	 	 
10044	6	 	 	 
10044	7	 	 	 
10044	8	 	 	 
10044	9	 	 	 
10044	10	 	 	 
10044	11	 	 	 
10044	12	 	 	 
10044	13	 	 	 
10044	14	 	 	 
10044	15	 	 	 
10044	16	 	 	 
10044	17	 	 	 
10044	18	 	 	 
10044	19	 	 	 
10044	20	 	 	 
10045	1	 	 	 
10045	2	 	 	 
10045	3	 	 	 
10045	4	 	 	 
10045	5	 	 	 
10045	6	 	 	 
10045	7	 	 	 
10045	8	 	 	 
10045	9	 	 	 
10045	10	 	 	 
10045	11	 	 	 
10045	12	 	 	 
10045	13	 	 	 
10045	14	 	 	 
10045	15	 	 	 
10045	16	 	 	 
10045	17	 	 	 
10045	18	 	 	 
10045	19	 	 	 
10045	20	 	 	 
10046	1	 	 	 
10046	2	 	 	 
10046	3	 	 	 
10046	4	 	 	 
10046	5	 	 	 
10046	6	 	 	 
10046	7	 	 	 
10046	8	 	 	 
10046	9	 	 	 
10046	10	 	 	 
10046	11	 	 	 
10046	12	 	 	 
10046	13	 	 	 
10046	14	 	 	 
10046	15	 	 	 
10046	16	 	 	 
10046	17	 	 	 
10046	18	 	 	 
10046	19	 	 	 
10046	20	 	 	 
10047	1	 	 	 
10047	2	 	 	 
10047	3	 	 	 
10047	4	 	 	 
10047	5	 	 	 
10047	6	 	 	 
10047	7	 	 	 
10047	8	 	 	 
10047	9	 	 	 
10047	10	 	 	 
10047	11	 	 	 
10047	12	 	 	 
10047	13	 	 	 
10047	14	 	 	 
10047	15	 	 	 
10047	16	 	 	 
10047	17	 	 	 
10047	18	 	 	 
10047	19	 	 	 
10047	20	 	 	 
10048	1	 	 	 
10048	2	 	 	 
10048	3	 	 	 
10048	4	 	 	 
10048	5	 	 	 
10048	6	 	 	 
10048	7	 	 	 
10048	8	 	 	 
10048	9	 	 	 
10048	10	 	 	 
10048	11	 	 	 
10048	12	 	 	 
10048	13	 	 	 
10048	14	 	 	 
10048	15	 	 	 
10048	16	 	 	 
10048	17	 	 	 
10048	18	 	 	 
10048	19	 	 	 
10048	20	 	 	 
10049	1	 	 	 
10049	2	 	 	 
10049	3	 	 	 
10049	4	 	 	 
10049	5	 	 	 
10049	6	 	 	 
10049	7	 	 	 
10049	8	 	 	 
10049	9	 	 	 
10049	10	 	 	 
10049	11	 	 	 
10049	12	 	 	 
10049	13	 	 	 
10049	14	 	 	 
10049	15	 	 	 
10049	16	 	 	 
10049	17	 	 	 
10049	18	 	 	 
10049	19	 	 	 
10049	20	 	 	 
10050	1	 	 	 
10050	2	 	 	 
10050	3	 	 	 
10050	4	 	 	 
10050	5	 	 	 
10050	6	 	 	 
10050	7	 	 	 
10050	8	 	 	 
10050	9	 	 	 
10050	10	 	 	 
10050	11	 	 	 
10050	12	 	 	 
10050	13	 	 	 
10050	14	 	 	 
10050	15	 	 	 
10050	16	 	 	 
10050	17	 	 	 
10050	18	 	 	 
10050	19	 	 	 
10050	20	 	 	 
10051	1	N	 	 
10051	2	Y	4	60000
10051	3	N	 	 
10051	4	N	 	 
10051	5	Y	1	20000
10051	6	N	 	 
10051	7	N	 	 
10051	8	N	 	 
10051	9	N	 	 
10051	10	N	 	 
10051	11	N	 	 
10051	12	N	 	 
10051	13	N	 	 
10051	14	Y	5	1500
10051	15	N	 	 
10051	16	N	 	 
10051	17	N	 	 
10051	18	N	 	 
10051	19	N	 	 
10051	20	N	 	 
10052	1	N	 	 
10052	2	N	 	 
10052	3	N	 	 
10052	4	N	 	 
10052	5	Y	2	60000
10052	6	Y	1	3000
10052	7	N	 	 
10052	8	N	 	 
10052	9	N	 	 
10052	10	N	 	 
10052	11	N	 	 
10052	12	N	 	 
10052	13	N	 	 
10052	14	Y	1	1000
10052	15	N	 	 
10052	16	N	 	 
10052	17	N	 	 
10052	18	N	 	 
10052	19	N	 	 
10052	20	N	 	 
10053	1	 	 	 
10053	2	 	 	 
10053	3	 	 	 
10053	4	 	 	 
10053	5	 	 	 
10053	6	 	 	 
10053	7	 	 	 
10053	8	 	 	 
10053	9	 	 	 
10053	10	 	 	 
10053	11	 	 	 
10053	12	 	 	 
10053	13	 	 	 
10053	14	 	 	 
10053	15	 	 	 
10053	16	 	 	 
10053	17	 	 	 
10053	18	 	 	 
10053	19	 	 	 
10053	20	 	 	 
10054	1	 	 	 
10054	2	 	 	 
10054	3	 	 	 
10054	4	 	 	 
10054	5	 	 	 
10054	6	 	 	 
10054	7	 	 	 
10054	8	 	 	 
10054	9	 	 	 
10054	10	 	 	 
10054	11	 	 	 
10054	12	 	 	 
10054	13	 	 	 
10054	14	 	 	 
10054	15	 	 	 
10054	16	 	 	 
10054	17	 	 	 
10054	18	 	 	 
10054	19	 	 	 
10054	20	 	 	 
10055	1	 	 	 
10055	2	 	 	 
10055	3	 	 	 
10055	4	 	 	 
10055	5	 	 	 
10055	6	 	 	 
10055	7	 	 	 
10055	8	 	 	 
10055	9	 	 	 
10055	10	 	 	 
10055	11	 	 	 
10055	12	 	 	 
10055	13	 	 	 
10055	14	 	 	 
10055	15	 	 	 
10055	16	 	 	 
10055	17	 	 	 
10055	18	 	 	 
10055	19	 	 	 
10055	20	 	 	 
10056	1	 	 	 
10056	2	 	 	 
10056	3	 	 	 
10056	4	 	 	 
10056	5	 	 	 
10056	6	 	 	 
10056	7	 	 	 
10056	8	 	 	 
10056	9	 	 	 
10056	10	 	 	 
10056	11	 	 	 
10056	12	 	 	 
10056	13	 	 	 
10056	14	 	 	 
10056	15	 	 	 
10056	16	 	 	 
10056	17	 	 	 
10056	18	 	 	 
10056	19	 	 	 
10056	20	 	 	 
10057	1	 	 	 
10057	2	 	 	 
10057	3	 	 	 
10057	4	 	 	 
10057	5	 	 	 
10057	6	 	 	 
10057	7	 	 	 
10057	8	 	 	 
10057	9	 	 	 
10057	10	 	 	 
10057	11	 	 	 
10057	12	 	 	 
10057	13	 	 	 
10057	14	 	 	 
10057	15	 	 	 
10057	16	 	 	 
10057	17	 	 	 
10057	18	 	 	 
10057	19	 	 	 
10057	20	 	 	 
10058	1	 	 	 
10058	2	 	 	 
10058	3	 	 	 
10058	4	 	 	 
10058	5	 	 	 
10058	6	 	 	 
10058	7	 	 	 
10058	8	 	 	 
10058	9	 	 	 
10058	10	 	 	 
10058	11	 	 	 
10058	12	 	 	 
10058	13	 	 	 
10058	14	 	 	 
10058	15	 	 	 
10058	16	 	 	 
10058	17	 	 	 
10058	18	 	 	 
10058	19	 	 	 
10058	20	 	 	 
10059	1	N	 	 
10059	2	N	 	 
10059	3	N	 	 
10059	4	N	 	 
10059	5	N	 	 
10059	6	N	 	 
10059	7	N	 	 
10059	8	N	 	 
10059	9	N	 	 
10059	10	N	 	 
10059	11	N	 	 
10059	12	N	 	 
10059	13	N	 	 
10059	14	Y	4	3000
10059	15	N	 	 
10059	16	N	 	 
10059	17	N	 	 
10059	18	N	 	 
10059	19	N	 	 
10059	20	N	 	 
10060	1	 	 	 
10060	2	 	 	 
10060	3	 	 	 
10060	4	 	 	 
10060	5	 	 	 
10060	6	 	 	 
10060	7	 	 	 
10060	8	 	 	 
10060	9	 	 	 
10060	10	 	 	 
10060	11	 	 	 
10060	12	 	 	 
10060	13	 	 	 
10060	14	 	 	 
10060	15	 	 	 
10060	16	 	 	 
10060	17	 	 	 
10060	18	 	 	 
10060	19	 	 	 
10060	20	 	 	 
10062	1	 	 	 
10062	2	 	 	 
10062	3	 	 	 
10062	4	 	 	 
10062	5	 	 	 
10062	6	 	 	 
10062	7	 	 	 
10062	8	 	 	 
10062	9	 	 	 
10062	10	 	 	 
10062	11	 	 	 
10062	12	 	 	 
10062	13	 	 	 
10062	14	 	 	 
10062	15	 	 	 
10062	16	 	 	 
10062	17	 	 	 
10062	18	 	 	 
10062	19	 	 	 
10062	20	 	 	 
10063	1	 	 	 
10063	2	 	 	 
10063	3	 	 	 
10063	4	 	 	 
10063	5	 	 	 
10063	6	 	 	 
10063	7	 	 	 
10063	8	 	 	 
10063	9	 	 	 
10063	10	 	 	 
10063	11	 	 	 
10063	12	 	 	 
10063	13	 	 	 
10063	14	 	 	 
10063	15	 	 	 
10063	16	 	 	 
10063	17	 	 	 
10063	18	 	 	 
10063	19	 	 	 
10063	20	 	 	 
10064	1	 	 	 
10064	2	 	 	 
10064	3	 	 	 
10064	4	 	 	 
10064	5	 	 	 
10064	6	 	 	 
10064	7	 	 	 
10064	8	 	 	 
10064	9	 	 	 
10064	10	 	 	 
10064	11	 	 	 
10064	12	 	 	 
10064	13	 	 	 
10064	14	 	 	 
10064	15	 	 	 
10064	16	 	 	 
10064	17	 	 	 
10064	18	 	 	 
10064	19	 	 	 
10064	20	 	 	 
10065	1	 	 	 
10065	2	 	 	 
10065	3	 	 	 
10065	4	 	 	 
10065	5	 	 	 
10065	6	 	 	 
10065	7	 	 	 
10065	8	 	 	 
10065	9	 	 	 
10065	10	 	 	 
10065	11	 	 	 
10065	12	 	 	 
10065	13	 	 	 
10065	14	 	 	 
10065	15	 	 	 
10065	16	 	 	 
10065	17	 	 	 
10065	18	 	 	 
10065	19	 	 	 
10065	20	 	 	 
10066	1	 	 	 
10066	2	 	 	 
10066	3	 	 	 
10066	4	 	 	 
10066	5	 	 	 
10066	6	 	 	 
10066	7	 	 	 
10066	8	 	 	 
10066	9	 	 	 
10066	10	 	 	 
10066	11	 	 	 
10066	12	 	 	 
10066	13	 	 	 
10066	14	 	 	 
10066	15	 	 	 
10066	16	 	 	 
10066	17	 	 	 
10066	18	 	 	 
10066	19	 	 	 
10066	20	 	 	 
10067	1	 	 	 
10067	2	 	 	 
10067	3	 	 	 
