CHILDCODE	NONFODR4	SPYRR4
111034	8	80
111035	1	450
111035	2	220
111035	3	0
111035	4	0
111035	5	450
111035	6	135
111035	7	0
111035	8	0
111036	1	3000
111036	2	1300
111036	3	1150
111036	4	0
111036	5	1100
111036	6	700
111036	7	400
111036	8	0
111037	1	6000
111037	2	2000
111037	3	1200
111037	4	2100
111037	5	2500
111037	6	500
111037	7	550
111037	8	850
111038	1	0
111038	2	2000
111038	3	1000
111038	4	1000
111038	5	0
111038	6	1000
111038	7	500
111038	8	500
111040	1	1600
111040	2	600
111040	3	0
111040	4	300
111040	5	600
111040	6	300
111040	7	0
111040	8	300
111041	1	700
111041	2	0
111041	3	0
111041	4	0
111041	5	390
111041	6	0
111041	7	0
111041	8	0
111042	1	1000
111042	2	150
111042	3	600
111042	4	0
111042	5	340
111042	6	370
111042	7	0
111042	8	0
111043	1	2500
111043	2	800
111043	3	700
111043	4	400
111043	5	1500
111043	6	300
111043	7	250
111043	8	200
111044	1	0
111044	2	620
111044	3	0
111044	4	0
111044	5	0
111044	6	140
111044	7	0
111044	8	0
111045	1	1860
111045	2	1500
111045	3	1200
111045	4	0
111045	5	2100
111045	6	300
111045	7	500
111045	8	0
111046	1	0
111046	2	540
111046	3	130
111046	4	180
111046	5	0
111046	6	170
111046	7	25
111046	8	80
111047	1	3000
111047	2	500
111047	3	600
111047	4	720
111047	5	2000
111047	6	150
111047	7	100
111047	8	20
111048	1	2200
111048	2	550
111048	3	430
111048	4	0
111048	5	1800
111048	6	250
111048	7	90
111048	8	0
121001	1	800
121001	2	1200
121001	3	100
121001	4	800
121001	5	500
121001	6	200
121001	7	100
121001	8	100
121002	1	3800
121002	2	0
121002	3	300
121002	4	850
121002	5	1600
121002	6	150
121002	7	60
121002	8	300
121004	1	4000
121004	2	2000
121004	3	150
121004	4	800
121004	5	1000
121004	6	200
121004	7	50
121004	8	300
121005	1	1000
121005	2	700
121005	3	0
121005	4	200
121005	5	400
121005	6	250
121005	7	0
121005	8	110
121007	1	550
121007	2	0
121007	3	330
121007	4	320
121007	5	400
121007	6	50
121007	7	50
121007	8	48
121008	1	660
121008	2	450
121008	3	0
121008	4	383
121008	5	450
121008	6	250
121008	7	0
121008	8	0
121009	1	12000
121009	2	1165
121009	3	0
121009	4	0
121009	5	750
121009	6	140
121009	7	0
121009	8	0
121010	1	1310
121010	2	1150
121010	3	170
121010	4	250
121010	5	410
121010	6	125
121010	7	65
121010	8	70
121011	1	0
121011	2	700
121011	3	150
121011	4	200
121011	5	0
121011	6	85
121011	7	60
121011	8	110
121012	1	600
121012	2	140
121012	3	110
121012	4	0
121012	5	350
121012	6	35
121012	7	28
121012	8	0
121013	1	2000
121013	2	10000
121013	3	0
121013	4	500
121013	5	1500
121013	6	1000
121013	7	0
121013	8	250
121014	1	500
121014	2	600
121014	3	500
121014	4	150
121014	5	300
121014	6	56
121014	7	28
121014	8	24
121015	1	1400
121015	2	700
121015	3	0
121015	4	600
121015	5	700
121015	6	250
121015	7	0
121015	8	300
121020	1	0
121020	2	550
121020	3	708
121020	4	1500
121020	5	0
121020	6	150
121020	7	300
121020	8	700
121021	1	0
121021	2	0
121021	3	0
121021	4	0
121021	5	0
121021	6	50
121021	7	0
121021	8	0
121022	1	490
121022	2	0
121022	3	45
121022	4	0
121022	5	200
121022	6	120
121022	7	60
121022	8	0
121023	1	600
121023	2	500
121023	3	0
121023	4	150
121023	5	250
121023	6	220
121023	7	0
121023	8	50
121024	1	700
121024	2	0
121024	3	0
121024	4	200
121024	5	400
121024	6	0
121024	7	0
121024	8	70
121026	1	500
121026	2	500
121026	3	120
121026	4	170
121026	5	70
121026	6	25
121026	7	20
121026	8	60
121027	1	500
121027	2	950
121027	3	500
121027	4	1200
121027	5	300
121027	6	75
121027	7	120
121027	8	150
121028	1	900
121028	2	440
121028	3	500
121028	4	0
121028	5	500
121028	6	50
121028	7	100
121028	8	0
121030	1	2000
121030	2	0
121030	3	0
121030	4	0
121030	5	1000
121030	6	0
121030	7	0
121030	8	0
121031	1	1200
121031	2	650
121031	3	0
121031	4	0
121031	5	260
121031	6	0
121031	7	0
121031	8	0
121033	1	1300
121033	2	1100
121033	3	200
121033	4	300
121033	5	500
121033	6	230
121033	7	35
121033	8	150
121034	1	1000
121034	2	0
121034	3	0
121034	4	400
121034	5	300
121034	6	0
121034	7	0
121034	8	180
121037	1	2000
121037	2	800
121037	3	250
121037	4	300
121037	5	850
121037	6	300
121037	7	50
121037	8	250
121038	1	680
121038	2	350
121038	3	500
121038	4	250
121038	5	354
121038	6	542
121038	7	360
121038	8	400
121040	1	0
121040	2	0
121040	3	250
121040	4	700
121040	5	400
121040	6	330
121040	7	120
121040	8	400
121043	1	800
121043	2	300
121043	3	400
121043	4	0
121043	5	300
121043	6	60
121043	7	120
121043	8	0
121047	1	1500
121047	2	0
121047	3	0
121047	4	0
121047	5	300
121047	6	0
121047	7	0
121047	8	0
121048	1	800
121048	2	400
121048	3	1000
121048	4	0
121048	5	500
121048	6	120
121048	7	300
121048	8	0
121053	1	2000
121053	2	200
121053	3	450
121053	4	200
121053	5	600
121053	6	60
121053	7	120
121053	8	30
121054	1	950
121054	2	-88
121054	3	-88
121054	4	-88
121054	5	-88
121054	6	670
121054	7	-88
121054	8	-88
121056	1	0
121056	2	0
121056	3	0
121056	4	230
121056	5	0
121056	6	28
121056	7	0
121056	8	28
131001	1	400
131001	2	600
131001	3	0
131001	4	120
131001	5	60
131001	6	90
131001	7	0
131001	8	30
131002	1	400
131002	2	300
131002	3	240
131002	4	120
131002	5	250
131002	6	150
131002	7	130
131002	8	60
131004	1	1100
131004	2	0
131004	3	0
131004	4	0
131004	5	350
131004	6	0
131004	7	0
131004	8	0
131005	1	2000
131005	2	3500
131005	3	0
131005	4	1300
131005	5	1700
131005	6	1800
131005	7	0
131005	8	700
131006	1	30
131006	2	45
131006	3	40
131006	4	0
131006	5	0
131006	6	15
131006	7	40
131006	8	0
131007	1	0
131007	2	450
131007	3	0
131007	4	0
131007	5	0
131007	6	45
131007	7	0
131007	8	0
131008	1	0
131008	2	900
131008	3	200
131008	4	300
131008	5	0
131008	6	200
131008	7	75
131008	8	130
131009	1	0
131009	2	1500
131009	3	200
131009	4	200
131009	5	0
131009	6	650
131009	7	50
131009	8	100
131010	1	0
131010	2	0
131010	3	1000
131010	4	0
131010	5	0
131010	6	130
131010	7	290
131010	8	0
131011	1	450
131011	2	85
131011	3	700
131011	4	400
131011	5	90
131011	6	70
131011	7	60
131011	8	0
131012	1	350
131012	2	0
131012	3	0
131012	4	650
131012	5	0
131012	6	60
131012	7	0
131012	8	250
131013	1	0
131013	2	0
131013	3	0
131013	4	75
131013	5	0
131013	6	200
131013	7	0
131013	8	0
131015	1	400
131015	2	0
131015	3	140
131015	4	120
131015	5	150
131015	6	50
131015	7	90
131015	8	30
131016	1	250
131016	2	30
131016	3	200
131016	4	0
131016	5	120
131016	6	30
131016	7	90
131016	8	60
131017	1	1000
131017	2	3000
131017	3	600
131017	4	500
131017	5	800
131017	6	1200
131017	7	100
131017	8	250
131018	1	0
131018	2	60
131018	3	40
131018	4	30
131018	5	90
131018	6	60
131018	7	30
131018	8	22
131020	1	730
131020	2	380
131020	3	160
131020	4	150
131020	5	680
131020	6	90
131020	7	60
131020	8	90
131021	1	0
131021	2	360
131021	3	0
131021	4	400
131021	5	450
131021	6	0
131021	7	0
131021	8	0
131022	1	680
131022	2	480
131022	3	160
131022	4	240
131022	5	0
131022	6	260
131022	7	80
131022	8	120
131023	1	580
131023	2	600
131023	3	320
131023	4	700
131023	5	800
131023	6	250
131023	7	200
131023	8	470
131024	1	0
131024	2	2000
131024	3	0
131024	4	0
131024	5	0
131024	6	1000
131024	7	0
131024	8	0
131025	1	250
131025	2	190
131025	3	300
131025	4	500
131025	5	350
131025	6	200
131025	7	320
131025	8	450
131026	1	300
131026	2	400
131026	3	0
131026	4	300
131026	5	0
131026	6	280
131026	7	0
131026	8	90
131027	1	120
131027	2	200
131027	3	230
131027	4	340
131027	5	160
131027	6	40
131027	7	0
131027	8	0
131028	1	400
131028	2	700
131028	3	500
131028	4	150
131028	5	300
131028	6	100
131028	7	120
131028	8	98
131029	1	460
131029	2	550
131029	3	160
131029	4	650
131029	5	670
131029	6	125
131029	7	80
131029	8	150
131030	1	500
131030	2	800
131030	3	250
131030	4	380
131030	5	250
131030	6	250
131030	7	360
131030	8	650
131031	1	0
131031	2	300
131031	3	50
131031	4	90
131031	5	0
131031	6	45
131031	7	15
131031	8	0
131032	1	1000
131032	2	1200
131032	3	0
131032	4	300
131032	5	300
131032	6	200
131032	7	0
131032	8	40
131033	1	500
131033	2	250
131033	3	150
131033	4	360
131033	5	200
131033	6	0
131033	7	180
131033	8	650
131034	1	1000
131034	2	800
131034	3	1000
131034	4	0
131034	5	300
131034	6	740
131034	7	500
131034	8	0
131035	1	500
131035	2	250
131035	3	250
131035	4	0
131035	5	0
131035	6	30
131035	7	30
131035	8	0
131036	1	6000
131036	2	4000
131036	3	2000
131036	4	3000
131036	5	1500
131036	6	1200
131036	7	400
131036	8	650
131037	1	0
131037	2	670
131037	3	0
131037	4	1450
131037	5	350
131037	6	135
131037	7	0
131037	8	640
131038	1	800
131038	2	1400
131038	3	0
131038	4	600
131038	5	500
131038	6	210
131038	7	0
131038	8	120
131039	1	0
131039	2	196
131039	3	0
131039	4	20
131039	5	100
131039	6	0
131039	7	0
131039	8	0
131040	1	2200
131040	2	650
131040	3	0
131040	4	0
131040	5	1250
131040	6	250
131040	7	0
131040	8	0
131041	1	0
131041	2	1200
131041	3	430
131041	4	1000
131041	5	0
131041	6	390
131041	7	270
131041	8	500
131042	1	0
131042	2	500
131042	3	500
131042	4	300
131042	5	500
131042	6	90
131042	7	400
131042	8	200
131043	1	1250
131043	2	650
131043	3	540
131043	4	2300
131043	5	1450
131043	6	360
131043	7	80
131043	8	0
131044	1	860
131044	2	1800
131044	3	0
131044	4	0
131044	5	500
131044	6	800
131044	7	200
131044	8	0
131045	1	0
131045	2	0
131045	3	0
131045	4	0
131045	5	0
131045	6	0
131045	7	0
131045	8	0
131046	1	700
131046	2	200
131046	3	1300
131046	4	200
131046	5	800
131046	6	120
131046	7	190
131046	8	30
131047	1	0
131047	2	170
131047	3	0
131047	4	0
131047	5	0
131047	6	0
131047	7	0
131047	8	0
131048	1	600
131048	2	380
131048	3	450
131048	4	800
131048	5	500
131048	6	450
131048	7	258
131048	8	680
131049	1	500
131049	2	400
131049	3	400
131049	4	300
131049	5	280
131049	6	160
131049	7	200
131049	8	90
131050	1	600
131050	2	800
131050	3	500
131050	4	400
131050	5	250
131050	6	650
131050	7	350
131050	8	400
141001	1	700
141001	2	1000
141001	3	600
141001	4	0
141001	5	620
141001	6	300
141001	7	150
141001	8	0
141002	1	500
141002	2	0
141002	3	50
141002	4	0
141002	5	200
141002	6	30
141002	7	30
141002	8	0
141004	1	270
141004	2	0
141004	3	90
141004	4	-88
141004	5	300
141004	6	0
141004	7	48
141004	8	-88
141005	1	800
141005	2	200
141005	3	200
141005	4	-88
141005	5	300
141005	6	96
141005	7	125
141005	8	-77
141006	1	700
141006	2	350
141006	3	-88
141006	4	250
141006	5	100
141006	6	50
141006	7	-88
141006	8	23
141007	1	1100
141007	2	1000
141007	3	-88
141007	4	200
141007	5	200
141007	6	400
141007	7	-88
141007	8	150
141008	1	0
141008	2	0
141008	3	700
141008	4	200
141008	5	0
141008	6	1100
141008	7	400
141008	8	100
141009	1	500
141009	2	2000
141009	3	320
141009	4	700
141009	5	300
141009	6	900
141009	7	80
141009	8	600
141010	1	1600
141010	2	450
141010	3	200
141010	4	-88
141010	5	1000
141010	6	250
141010	7	100
141010	8	-88
141011	1	-77
141011	2	220
141011	3	-77
141011	4	-77
141011	5	-77
141011	6	200
141011	7	-77
141011	8	-77
141012	1	380
141012	2	220
141012	3	180
141012	4	-88
141012	5	80
141012	6	240
141012	7	70
141012	8	-88
141013	1	400
141013	2	350
141013	3	350
141013	4	-77
141013	5	450
141013	6	270
141013	7	300
141013	8	0
141014	1	450
141014	2	0
141014	3	400
141014	4	300
141014	5	300
141014	6	500
141014	7	150
141014	8	200
141015	1	250
141015	2	88
141015	3	50
141015	4	-88
141015	5	0
141015	6	0
141015	7	0
141015	8	-88
141016	1	250
141016	2	750
141016	3	590
141016	4	-88
141016	5	400
141016	6	250
141016	7	190
141016	8	-88
141017	1	1000
141017	2	1300
141017	3	400
141017	4	400
141017	5	400
141017	6	600
141017	7	200
141017	8	400
141018	1	1500
141018	2	350
141018	3	-88
141018	4	750
141018	5	520
141018	6	70
141018	7	-88
141018	8	120
141019	1	870
141019	2	700
141019	3	-88
141019	4	-88
141019	5	950
141019	6	260
141019	7	-88
141019	8	-88
141020	1	200
141020	2	0
141020	3	0
141020	4	0
141020	5	30
141020	6	35
141020	7	0
141020	8	30
141021	1	0
141021	2	0
141021	3	0
141021	4	800
141021	5	400
141021	6	0
141021	7	0
141021	8	0
141022	1	0
141022	2	550
141022	3	-88
141022	4	0
141022	5	0
141022	6	160
141022	7	-88
141022	8	25
141023	1	8000
141023	2	5000
141023	3	1500
141023	4	1500
141023	5	2000
141023	6	1000
141023	7	500
141023	8	400
141024	1	0
141024	2	600
141024	3	-88
141024	4	-88
141024	5	300
141024	6	300
141024	7	-88
141024	8	-88
141025	1	1100
141025	2	2400
141025	3	-88
141025	4	-88
141025	5	730
141025	6	700
141025	7	0
141025	8	0
141026	1	1000
141026	2	2000
141026	3	400
141026	4	-88
141026	5	300
141026	6	1200
141026	7	200
141026	8	-88
141028	1	900
141028	2	0
141028	3	-88
141028	4	600
141028	5	400
141028	6	130
141028	7	-88
141028	8	340
141029	1	1000
141029	2	900
141029	3	500
141029	4	-88
141029	5	700
141029	6	500
141029	7	300
141029	8	-88
141030	1	1500
141030	2	0
141030	3	1000
141030	4	-88
141030	5	1460
141030	6	0
141030	7	300
141030	8	-88
141031	1	0
141031	2	457
141031	3	75
141031	4	78
141031	5	0
141031	6	260
141031	7	22
141031	8	22
141032	1	2000
141032	2	1800
141032	3	0
141032	4	0
141032	5	810
141032	6	750
141032	7	0
141032	8	0
141033	1	400
141033	2	450
141033	3	-88
141033	4	0
141033	5	660
141033	6	300
141033	7	-88
141033	8	0
141034	1	1500
141034	2	800
141034	3	360
141034	4	0
141034	5	1130
141034	6	360
141034	7	200
141034	8	0
141035	1	0
141035	2	2000
141035	3	500
141035	4	1000
141035	5	0
141035	6	500
141035	7	200
141035	8	500
141036	1	1800
141036	2	2000
141036	3	0
141036	4	0
141036	5	800
141036	6	1000
141036	7	0
141036	8	0
141037	1	200
141037	2	240
141037	3	250
141037	4	0
141037	5	230
141037	6	200
141037	7	30
141037	8	0
141038	1	2500
141038	2	2000
141038	3	-88
141038	4	-88
141038	5	1000
141038	6	600
141038	7	-88
141038	8	-88
141039	1	460
141039	2	-88
141039	3	-88
141039	4	-88
141039	5	270
141039	6	-88
141039	7	-88
141039	8	-88
141040	1	900
141040	2	0
141040	3	0
141040	4	0
141040	5	150
141040	6	0
141040	7	25
141040	8	60
141041	1	0
141041	2	0
141041	3	120
141041	4	-88
141041	5	0
141041	6	25
141041	7	150
141041	8	-88
141042	1	800
141042	2	0
141042	3	400
141042	4	300
141042	5	485
141042	6	45
141042	7	150
141042	8	70
141043	1	356
141043	2	250
141043	3	0
141043	4	40
141043	5	75
141043	6	60
141043	7	0
141043	8	20
141044	1	250
141044	2	500
141044	3	500
141044	4	500
141044	5	90
141044	6	300
141044	7	120
141044	8	320
141045	1	500
141045	2	0
141045	3	-88
141045	4	-88
141045	5	250
141045	6	50
141045	7	-88
141045	8	-88
141046	1	450
141046	2	1750
141046	3	-88
141046	4	-88
141046	5	0
141046	6	0
141046	7	-88
141046	8	-88
141047	1	2000
141047	2	1000
141047	3	-88
141047	4	-88
141047	5	1200
141047	6	200
141047	7	-88
141047	8	-88
141048	1	680
141048	2	260
141048	3	550
141048	4	350
141048	5	0
141048	6	480
141048	7	200
141048	8	320
141049	1	2300
141049	2	1000
141049	3	500
141049	4	-88
141049	5	800
141049	6	300
141049	7	200
141049	8	-88
151001	1	1800
151001	2	550
151001	3	-88
151001	4	200
151001	5	490
151001	6	150
151001	7	-88
151001	8	200
151002	1	0
151002	2	400
151002	3	80
151002	4	50
151002	5	0
151002	6	300
151002	7	60
151002	8	150
151004	1	0
151004	2	0
151004	3	0
151004	4	-88
151004	5	80
151004	6	0
151004	7	0
151004	8	-88
151005	1	870
151005	2	600
151005	3	250
151005	4	200
151005	5	250
151005	6	80
151005	7	50
151005	8	90
151008	1	210
151008	2	570
151008	3	-88
151008	4	95
151008	5	120
151008	6	160
151008	7	-88
151008	8	50
151009	1	220
151009	2	260
151009	3	300
151009	4	540
151009	5	70
151009	6	120
151009	7	360
151009	8	0
151010	1	3600
151010	2	3400
151010	3	500
151010	4	-88
151010	5	1400
151010	6	600
151010	7	200
151010	8	-88
151011	1	1100
151011	2	700
151011	3	150
151011	4	-88
151011	5	300
151011	6	60
151011	7	30
151011	8	-88
151012	1	2000
151012	2	1100
151012	3	800
151012	4	-88
151012	5	950
151012	6	420
151012	7	400
151012	8	-88
151014	1	270
151014	2	200
151014	3	120
151014	4	60
151014	5	350
151014	6	40
151014	7	40
151014	8	0
151015	1	150
151015	2	200
151015	3	80
151015	4	60
151015	5	150
151015	6	45
151015	7	0
151015	8	0
151016	1	0
151016	2	660
151016	3	200
151016	4	120
151016	5	0
151016	6	90
151016	7	170
151016	8	150
151018	1	0
151018	2	210
151018	3	100
151018	4	200
151018	5	0
151018	6	0
151018	7	0
151018	8	0
151019	1	700
151019	2	230
151019	3	140
151019	4	300
151019	5	250
151019	6	90
151019	7	40
151019	8	130
151020	1	570
151020	2	350
151020	3	300
151020	4	200
151020	5	300
151020	6	210
151020	7	220
151020	8	50
151021	1	150
151021	2	80
151021	3	300
151021	4	180
151021	5	140
151021	6	50
151021	7	100
151021	8	200
151023	1	250
151023	2	270
151023	3	120
151023	4	100
151023	5	150
151023	6	30
151023	7	130
151023	8	50
151024	1	0
151024	2	450
151024	3	155
151024	4	65
151024	5	0
151024	6	85
151024	7	75
151024	8	60
151025	1	800
151025	2	700
151025	3	400
151025	4	300
151025	5	200
151025	6	400
151025	7	200
151025	8	150
151026	1	1000
151026	2	300
151026	3	200
151026	4	150
151026	5	200
151026	6	170
151026	7	70
151026	8	50
151027	1	4000
151027	2	4100
151027	3	-88
151027	4	-88
151027	5	2400
151027	6	650
151027	7	-88
151027	8	-88
151028	1	980
151028	2	0
151028	3	0
151028	4	0
151028	5	520
151028	6	0
151028	7	0
151028	8	0
151029	1	1200
151029	2	1200
151029	3	200
151029	4	-88
151029	5	350
151029	6	600
151029	7	80
151029	8	-88
151030	1	500
151030	2	300
151030	3	430
151030	4	400
151030	5	300
151030	6	260
151030	7	120
151030	8	70
151031	1	700
151031	2	1200
151031	3	500
151031	4	450
151031	5	250
151031	6	320
151031	7	80
151031	8	230
151032	1	688
151032	2	460
151032	3	800
151032	4	680
151032	5	250
151032	6	0
151032	7	200
151032	8	460
151033	1	0
151033	2	0
151033	3	400
151033	4	100
151033	5	200
151033	6	0
151033	7	160
151033	8	0
151034	1	0
151034	2	500
151034	3	1600
151034	4	-88
151034	5	0
151034	6	480
151034	7	60
151034	8	-88
151035	1	4300
151035	2	1000
151035	3	1200
151035	4	-88
151035	5	800
151035	6	200
151035	7	300
151035	8	-88
151039	1	300
151039	2	200
151039	3	150
151039	4	300
151039	5	0
151039	6	40
151039	7	25
151039	8	60
151041	1	1500
151041	2	1200
151041	3	-88
151041	4	-88
151041	5	350
151041	6	70
151041	7	-88
151041	8	-88
151042	1	600
151042	2	350
151042	3	120
151042	4	-88
151042	5	300
151042	6	210
151042	7	30
151042	8	-88
151043	1	1300
151043	2	700
151043	3	-88
151043	4	800
151043	5	900
151043	6	340
151043	7	-88
151043	8	420
151044	1	1600
151044	2	300
151044	3	-88
151044	4	260
151044	5	480
151044	6	120
151044	7	-88
151044	8	90
151045	1	1300
151045	2	680
151045	3	-88
151045	4	230
151045	5	520
151045	6	310
151045	7	-88
151045	8	80
151049	1	1200
151049	2	800
151049	3	320
151049	4	-88
151049	5	650
151049	6	300
151049	7	220
151049	8	-88
151051	1	0
151051	2	0
151051	3	500
151051	4	0
151051	5	0
151051	6	30
151051	7	0
151051	8	0
151052	1	450
151052	2	500
151052	3	800
151052	4	0
151052	5	230
151052	6	50
151052	7	160
151052	8	0
151053	1	600
151053	2	1060
151053	3	0
151053	4	0
151053	5	0
151053	6	30
151053	7	0
151053	8	0
151054	1	440
151054	2	720
151054	3	40
151054	4	-88
151054	5	370
151054	6	35
151054	7	50
151054	8	-88
151056	1	980
151056	2	600
151056	3	400
151056	4	120
151056	5	290
151056	6	0
151056	7	90
151056	8	30
151057	1	370
151057	2	450
151057	3	320
151057	4	90
151057	5	170
151057	6	30
151057	7	150
151057	8	180
151059	1	300
151059	2	780
151059	3	-88
151059	4	380
151059	5	0
151059	6	450
151059	7	-88
151059	8	280
151064	1	1000
151064	2	200
151064	3	600
151064	4	-88
151064	5	200
151064	6	80
151064	7	120
151064	8	-88
151066	1	1000
151066	2	600
151066	3	-88
151066	4	200
151066	5	250
151066	6	150
151066	7	-88
151066	8	80
151067	1	230
151067	2	570
151067	3	219
151067	4	-88
151067	5	0
151067	6	100
151067	7	70
151067	8	-88
151068	1	550
151068	2	0
151068	3	-88
151068	4	-88
151068	5	150
151068	6	0
151068	7	-88
151068	8	-88
151069	1	0
151069	2	25
151069	3	0
151069	4	0
151069	5	0
151069	6	0
151069	7	0
151069	8	0
151070	1	260
151070	2	520
151070	3	450
151070	4	200
151070	5	160
151070	6	320
151070	7	140
151070	8	70
161002	1	300
161002	2	450
161002	3	0
161002	4	0
161002	5	150
161002	6	75
161002	7	80
161002	8	0
161003	1	0
161003	2	0
161003	3	100
161003	4	600
161003	5	0
161003	6	30
161003	7	75
161003	8	150
161005	1	4200
161005	2	-88
161005	3	-88
161005	4	-88
161005	5	2600
161005	6	-88
161005	7	-88
161005	8	-88
161006	1	0
161006	2	180
161006	3	80
161006	4	50
161006	5	60
161006	6	40
161006	7	25
161006	8	30
161007	1	870
161007	2	535
161007	3	240
161007	4	180
161007	5	145
161007	6	65
161007	7	80
161007	8	120
161008	1	350
161008	2	470
161008	3	560
161008	4	575
161008	5	180
161008	6	210
161008	7	75
161008	8	220
161009	1	1500
161009	2	500
161009	3	0
161009	4	400
161009	5	600
161009	6	250
161009	7	0
161009	8	450
161010	1	3250
161010	2	650
161010	3	550
161010	4	100
161010	5	1150
161010	6	90
161010	7	220
161010	8	230
161011	1	800
161011	2	400
161011	3	80
161011	4	250
161011	5	120
161011	6	90
161011	7	60
161011	8	120
161016	1	300
161016	2	500
161016	3	0
161016	4	0
161016	5	120
161016	6	150
161016	7	0
161016	8	280
161017	1	600
161017	2	-88
161017	3	-88
161017	4	-88
161017	5	900
161017	6	-88
161017	7	-88
161017	8	-88
161018	1	1650
161018	2	270
161018	3	0
161018	4	130
161018	5	150
161018	6	60
161018	7	0
161018	8	85
161019	1	700
161019	2	600
161019	3	350
161019	4	56
161019	5	450
161019	6	360
161019	7	150
161019	8	45
161021	1	300
161021	2	600
161021	3	325
161021	4	400
161021	5	60
161021	6	180
161021	7	100
161021	8	70
161022	1	250
161022	2	150
161022	3	120
161022	4	200
161022	5	200
161022	6	60
161022	7	100
161022	8	60
161023	1	500
161023	2	700
161023	3	300
161023	4	500
161023	5	300
161023	6	250
161023	7	90
161023	8	60
161024	1	570
161024	2	870
161024	3	475
161024	4	340
161024	5	225
161024	6	590
161024	7	60
161024	8	230
161025	1	300
161025	2	500
161025	3	90
161025	4	170
161025	5	190
161025	6	90
161025	7	0
161025	8	0
161026	1	1000
161026	2	800
161026	3	80
161026	4	500
161026	5	300
161026	6	100
161026	7	70
161026	8	60
161029	1	120
161029	2	0
161029	3	0
161029	4	70
161029	5	50
161029	6	120
161029	7	0
161029	8	35
161030	1	500
161030	2	100
161030	3	200
161030	4	500
161030	5	60
161030	6	90
161030	7	180
161030	8	120
161031	1	500
161031	2	300
161031	3	200
161031	4	0
161031	5	180
161031	6	70
161031	7	35
161031	8	0
161032	1	400
161032	2	300
161032	3	100
161032	4	150
161032	5	350
161032	6	400
161032	7	70
161032	8	90
161033	1	1600
161033	2	0
161033	3	0
161033	4	0
161033	5	600
161033	6	0
161033	7	0
161033	8	0
161034	1	1500
161034	2	1200
161034	3	300
161034	4	400
161034	5	1000
161034	6	500
161034	7	100
161034	8	200
161035	1	0
161035	2	160
161035	3	350
161035	4	0
161035	5	0
161035	6	0
161035	7	60
161035	8	0
161036	1	500
161036	2	250
161036	3	0
161036	4	0
161036	5	250
161036	6	70
161036	7	0
161036	8	0
161037	1	650
161037	2	300
161037	3	230
161037	4	120
161037	5	500
161037	6	75
161037	7	35
161037	8	50
161038	1	600
161038	2	400
161038	3	100
161038	4	0
161038	5	200
161038	6	150
161038	7	80
161038	8	0
161039	1	500
161039	2	600
161039	3	400
161039	4	200
161039	5	300
161039	6	170
161039	7	70
161039	8	80
161040	1	-88
161040	2	500
161040	3	-88
161040	4	-88
161040	5	-88
161040	6	300
161040	7	-88
161040	8	-88
161041	1	0
161041	2	0
161041	3	0
161041	4	0
161041	5	250
161041	6	200
161041	7	90
161041	8	30
161042	1	500
161042	2	300
161042	3	300
161042	4	300
161042	5	120
161042	6	160
161042	7	60
161042	8	90
161043	1	450
161043	2	45
161043	3	250
161043	4	120
161043	5	90
161043	6	60
161043	7	60
161043	8	35
161044	1	1800
161044	2	1000
161044	3	850
161044	4	1100
161044	5	650
161044	6	120
161044	7	80
161044	8	240
161046	1	1500
161046	2	1000
161046	3	0
161046	4	1000
161046	5	500
161046	6	500
161046	7	0
161046	8	500
161047	1	0
161047	2	0
161047	3	300
161047	4	200
161047	5	60
161047	6	45
161047	7	30
161047	8	0
161048	1	1000
161048	2	700
161048	3	300
161048	4	300
161048	5	500
161048	6	250
161048	7	30
161048	8	30
161049	1	0
161049	2	0
161049	3	400
161049	4	215
161049	5	200
161049	6	300
161049	7	0
161049	8	120
161050	1	800
161050	2	600
161050	3	0
161050	4	200
161050	5	450
161050	6	200
161050	7	0
161050	8	70
171001	1	0
171001	2	1000
171001	3	0
171001	4	0
171001	5	0
171001	6	150
171001	7	0
171001	8	0
171002	1	0
171002	2	300
171002	3	80
171002	4	0
171002	5	0
171002	6	200
171002	7	30
171002	8	0
171003	1	700
171003	2	0
171003	3	500
171003	4	0
171003	5	250
171003	6	0
171003	7	70
171003	8	0
171005	1	920
171005	2	1000
171005	3	300
171005	4	500
171005	5	180
171005	6	150
171005	7	80
171005	8	130
171006	1	0
171006	2	1000
171006	3	450
171006	4	600
171006	5	105
171006	6	185
171006	7	80
171006	8	130
171007	1	850
171007	2	200
171007	3	300
171007	4	400
171007	5	150
171007	6	100
171007	7	100
171007	8	100
171008	1	1150
171008	2	800
171008	3	420
171008	4	450
171008	5	150
171008	6	90
171008	7	80
171008	8	60
171010	1	710
171010	2	1950
171010	3	1240
171010	4	500
171010	5	140
171010	6	277
171010	7	235
171010	8	150
171011	1	1000
171011	2	1350
171011	3	400
171011	4	500
171011	5	70
171011	6	140
171011	7	120
171011	8	180
171012	1	750
171012	2	600
171012	3	400
171012	4	200
171012	5	250
171012	6	100
171012	7	80
171012	8	60
171014	1	1150
171014	2	850
171014	3	220
171014	4	780
171014	5	350
171014	6	180
171014	7	45
171014	8	290
171015	1	4000
171015	2	3000
171015	3	2500
171015	4	15000
171015	5	2000
171015	6	2000
171015	7	500
171015	8	1500
171016	1	330
171016	2	610
171016	3	135
171016	4	0
171016	5	325
171016	6	25
171016	7	0
171016	8	0
171017	1	1500
171017	2	570
171017	3	590
