CHILDCODE	LVSKIDR4	AYANR4	NMAMR4	VLAMR4	CHDSANR4
51016	6	0	 	 	 
51016	9	0	 	 	 
51016	10	0	 	 	 
51016	11	1	1	1500	0
51016	12	0	 	 	 
51016	13	1	2	600	0
51016	14	0	 	 	 
51016	15	0	 	 	 
51016	16	1	1	40	0
51016	31	0	 	 	 
51016	32	0	 	 	 
51017	1	 	 	 	 
51017	2	 	 	 	 
51017	3	 	 	 	 
51017	4	 	 	 	 
51017	6	 	 	 	 
51017	9	 	 	 	 
51017	10	 	 	 	 
51017	11	 	 	 	 
51017	12	 	 	 	 
51017	13	 	 	 	 
51017	14	 	 	 	 
51017	15	 	 	 	 
51017	16	 	 	 	 
51017	31	 	 	 	 
51017	32	 	 	 	 
51018	1	0	 	 	 
51018	2	1	1	4000	1
51018	3	0	 	 	 
51018	4	1	1	2000	1
51018	6	0	 	 	 
51018	9	0	 	 	 
51018	10	0	 	 	 
51018	11	1	1	7000	1
51018	12	0	 	 	 
51018	13	0	 	 	 
51018	14	0	 	 	 
51018	15	0	 	 	 
51018	16	1	4	200	1
51018	31	0	 	 	 
51018	32	0	 	 	 
51019	1	0	 	 	 
51019	2	0	 	 	 
51019	3	0	 	 	 
51019	4	0	 	 	 
51019	6	0	 	 	 
51019	9	0	 	 	 
51019	10	0	 	 	 
51019	11	1	1	4000	1
51019	12	0	 	 	 
51019	13	1	1	550	1
51019	14	0	 	 	 
51019	15	0	 	 	 
51019	16	0	 	 	 
51019	31	0	 	 	 
51019	32	0	 	 	 
51021	1	 	 	 	 
51021	2	 	 	 	 
51021	3	 	 	 	 
51021	4	 	 	 	 
51021	6	 	 	 	 
51021	9	 	 	 	 
51021	10	 	 	 	 
51021	11	 	 	 	 
51021	12	 	 	 	 
51021	13	 	 	 	 
51021	14	 	 	 	 
51021	15	 	 	 	 
51021	16	 	 	 	 
51021	31	 	 	 	 
51021	32	 	 	 	 
51022	1	 	 	 	 
51022	2	 	 	 	 
51022	3	 	 	 	 
51022	4	 	 	 	 
51022	6	 	 	 	 
51022	9	 	 	 	 
51022	10	 	 	 	 
51022	11	 	 	 	 
51022	12	 	 	 	 
51022	13	 	 	 	 
51022	14	 	 	 	 
51022	15	 	 	 	 
51022	16	 	 	 	 
51022	31	 	 	 	 
51022	32	 	 	 	 
51023	1	 	 	 	 
51023	2	 	 	 	 
51023	3	 	 	 	 
51023	4	 	 	 	 
51023	6	 	 	 	 
51023	9	 	 	 	 
51023	10	 	 	 	 
51023	11	 	 	 	 
51023	12	 	 	 	 
51023	13	 	 	 	 
51023	14	 	 	 	 
51023	15	 	 	 	 
51023	16	 	 	 	 
51023	31	 	 	 	 
51023	32	 	 	 	 
51024	1	 	 	 	 
51024	2	 	 	 	 
51024	3	 	 	 	 
51024	4	 	 	 	 
51024	6	 	 	 	 
51024	9	 	 	 	 
51024	10	 	 	 	 
51024	11	 	 	 	 
51024	12	 	 	 	 
51024	13	 	 	 	 
51024	14	 	 	 	 
51024	15	 	 	 	 
51024	16	 	 	 	 
51024	31	 	 	 	 
51024	32	 	 	 	 
51025	1	0	 	 	 
51025	2	0	 	 	 
51025	3	0	 	 	 
51025	4	0	 	 	 
51025	6	0	 	 	 
51025	9	0	 	 	 
51025	10	0	 	 	 
51025	11	0	 	 	 
51025	12	0	 	 	 
51025	13	0	 	 	 
51025	14	0	 	 	 
51025	15	0	 	 	 
51025	16	1	1	50	1
51025	31	0	 	 	 
51025	32	0	 	 	 
51026	1	0	 	 	 
51026	2	0	 	 	 
51026	3	0	 	 	 
51026	4	0	 	 	 
51026	6	0	 	 	 
51026	9	0	 	 	 
51026	10	0	 	 	 
51026	11	0	 	 	 
51026	12	0	 	 	 
51026	13	0	 	 	 
51026	14	0	 	 	 
51026	15	0	 	 	 
51026	16	1	1	10	0
51026	31	0	 	 	 
51026	32	0	 	 	 
51027	1	0	 	 	 
51027	2	0	 	 	 
51027	3	0	 	 	 
51027	4	0	 	 	 
51027	6	0	 	 	 
51027	9	0	 	 	 
51027	10	0	 	 	 
51027	11	0	 	 	 
51027	12	0	 	 	 
51027	13	0	 	 	 
51027	14	1	2	700	1
51027	15	0	 	 	 
51027	16	0	 	 	 
51027	31	0	 	 	 
51027	32	0	 	 	 
51028	1	 	 	 	 
51028	2	 	 	 	 
51028	3	 	 	 	 
51028	4	 	 	 	 
51028	6	 	 	 	 
51028	9	 	 	 	 
51028	10	 	 	 	 
51028	11	 	 	 	 
51028	12	 	 	 	 
51028	13	 	 	 	 
51028	14	 	 	 	 
51028	15	 	 	 	 
51028	16	 	 	 	 
51028	31	 	 	 	 
51028	32	 	 	 	 
51029	1	 	 	 	 
51029	2	 	 	 	 
51029	3	 	 	 	 
51029	4	 	 	 	 
51029	6	 	 	 	 
51029	9	 	 	 	 
51029	10	 	 	 	 
51029	11	 	 	 	 
51029	12	 	 	 	 
51029	13	 	 	 	 
51029	14	 	 	 	 
51029	15	 	 	 	 
51029	16	 	 	 	 
51029	31	 	 	 	 
51029	32	 	 	 	 
51030	1	 	 	 	 
51030	2	 	 	 	 
51030	3	 	 	 	 
51030	4	 	 	 	 
51030	6	 	 	 	 
51030	9	 	 	 	 
51030	10	 	 	 	 
51030	11	 	 	 	 
51030	12	 	 	 	 
51030	13	 	 	 	 
51030	14	 	 	 	 
51030	15	 	 	 	 
51030	16	 	 	 	 
51030	31	 	 	 	 
51030	32	 	 	 	 
51031	1	 	 	 	 
51031	2	 	 	 	 
51031	3	 	 	 	 
51031	4	 	 	 	 
51031	6	 	 	 	 
51031	9	 	 	 	 
51031	10	 	 	 	 
51031	11	 	 	 	 
51031	12	 	 	 	 
51031	13	 	 	 	 
51031	14	 	 	 	 
51031	15	 	 	 	 
51031	16	 	 	 	 
51031	31	 	 	 	 
51031	32	 	 	 	 
51032	1	0	 	 	 
51032	2	0	 	 	 
51032	3	0	 	 	 
51032	4	0	 	 	 
51032	6	1	1	2000	1
51032	9	0	 	 	 
51032	10	0	 	 	 
51032	11	1	1	4000	1
51032	12	0	 	 	 
51032	13	0	 	 	 
51032	14	1	2	700	1
51032	15	0	 	 	 
51032	16	1	3	90	1
51032	31	0	 	 	 
51032	32	0	 	 	 
51033	1	0	 	 	 
51033	2	0	 	 	 
51033	3	0	 	 	 
51033	4	0	 	 	 
51033	6	0	 	 	 
51033	9	0	 	 	 
51033	10	0	 	 	 
51033	11	1	2	7000	1
51033	12	0	 	 	 
51033	13	0	 	 	 
51033	14	0	 	 	 
51033	15	0	 	 	 
51033	16	1	1	40	1
51033	31	0	 	 	 
51033	32	0	 	 	 
51034	1	 	 	 	 
51034	2	 	 	 	 
51034	3	 	 	 	 
51034	4	 	 	 	 
51034	6	 	 	 	 
51034	9	 	 	 	 
51034	10	 	 	 	 
51034	11	 	 	 	 
51034	12	 	 	 	 
51034	13	 	 	 	 
51034	14	 	 	 	 
51034	15	 	 	 	 
51034	16	 	 	 	 
51034	31	 	 	 	 
51034	32	 	 	 	 
51035	1	0	 	 	 
51035	2	1	2	4000	1
51035	3	0	 	 	 
51035	4	1	2	2000	1
51035	6	0	 	 	 
51035	9	0	 	 	 
51035	10	0	 	 	 
51035	11	1	1	4000	1
51035	12	0	 	 	 
51035	13	0	 	 	 
51035	14	1	2	1300	1
51035	15	0	 	 	 
51035	16	1	2	90	1
51035	31	0	 	 	 
51035	32	0	 	 	 
51036	1	0	 	 	 
51036	2	1	1	2000	1
51036	3	0	 	 	 
51036	4	1	1	1000	1
51036	6	0	 	 	 
51036	9	0	 	 	 
51036	10	0	 	 	 
51036	11	0	 	 	 
51036	12	0	 	 	 
51036	13	0	 	 	 
51036	14	0	 	 	 
51036	15	0	 	 	 
51036	16	0	 	 	 
51036	31	0	 	 	 
51036	32	0	 	 	 
51038	1	0	 	 	 
51038	2	1	1	3000	1
51038	3	0	 	 	 
51038	4	0	 	 	 
51038	6	0	 	 	 
51038	9	0	 	 	 
51038	10	0	 	 	 
51038	11	0	 	 	 
51038	12	0	 	 	 
51038	13	0	 	 	 
51038	14	0	 	 	 
51038	15	0	 	 	 
51038	16	0	 	 	 
51038	31	0	 	 	 
51038	32	0	 	 	 
51039	1	0	 	 	 
51039	2	1	1	3000	1
51039	3	0	 	 	 
51039	4	0	 	 	 
51039	6	1	1	2000	1
51039	9	1	1	1000	1
51039	10	0	 	 	 
51039	11	1	1	5000	1
51039	12	0	 	 	 
51039	13	1	2	1000	1
51039	14	0	 	 	 
51039	15	0	 	 	 
51039	16	0	 	 	 
51039	31	0	 	 	 
51039	32	0	 	 	 
51040	1	 	 	 	 
51040	2	 	 	 	 
51040	3	 	 	 	 
51040	4	 	 	 	 
51040	6	 	 	 	 
51040	9	 	 	 	 
51040	10	 	 	 	 
51040	11	 	 	 	 
51040	12	 	 	 	 
51040	13	 	 	 	 
51040	14	 	 	 	 
51040	15	 	 	 	 
51040	16	 	 	 	 
51040	31	 	 	 	 
51040	32	 	 	 	 
51041	1	 	 	 	 
51041	2	 	 	 	 
51041	3	 	 	 	 
51041	4	 	 	 	 
51041	6	 	 	 	 
51041	9	 	 	 	 
51041	10	 	 	 	 
51041	11	 	 	 	 
51041	12	 	 	 	 
51041	13	 	 	 	 
51041	14	 	 	 	 
51041	15	 	 	 	 
51041	16	 	 	 	 
51041	31	 	 	 	 
51041	32	 	 	 	 
51042	1	 	 	 	 
51042	2	 	 	 	 
51042	3	 	 	 	 
51042	4	 	 	 	 
51042	6	 	 	 	 
51042	9	 	 	 	 
51042	10	 	 	 	 
51042	11	 	 	 	 
51042	12	 	 	 	 
51042	13	 	 	 	 
51042	14	 	 	 	 
51042	15	 	 	 	 
51042	16	 	 	 	 
51042	31	 	 	 	 
51042	32	 	 	 	 
51043	1	0	 	 	 
51043	2	0	 	 	 
51043	3	0	 	 	 
51043	4	0	 	 	 
51043	6	0	 	 	 
51043	9	0	 	 	 
51043	10	0	 	 	 
51043	11	0	 	 	 
51043	12	0	 	 	 
51043	13	0	 	 	 
51043	14	0	 	 	 
51043	15	0	 	 	 
51043	16	1	1	37	1
51043	31	0	 	 	 
51043	32	0	 	 	 
51044	1	0	 	 	 
51044	2	1	1	3000	1
51044	3	0	 	 	 
51044	4	1	1	0	1
51044	6	0	 	 	 
51044	9	1	1	750	1
51044	10	0	 	 	 
51044	11	1	2	5000	1
51044	12	0	 	 	 
51044	13	1	6	3000	1
51044	14	0	 	 	 
51044	15	0	 	 	 
51044	16	0	 	 	 
51044	31	0	 	 	 
51044	32	0	 	 	 
51045	1	 	 	 	 
51045	2	 	 	 	 
51045	3	 	 	 	 
51045	4	 	 	 	 
51045	6	 	 	 	 
51045	9	 	 	 	 
51045	10	 	 	 	 
51045	11	 	 	 	 
51045	12	 	 	 	 
51045	13	 	 	 	 
51045	14	 	 	 	 
51045	15	 	 	 	 
51045	16	 	 	 	 
51045	31	 	 	 	 
51045	32	 	 	 	 
51046	1	 	 	 	 
51046	2	 	 	 	 
51046	3	 	 	 	 
51046	4	 	 	 	 
51046	6	 	 	 	 
51046	9	 	 	 	 
51046	10	 	 	 	 
51046	11	 	 	 	 
51046	12	 	 	 	 
51046	13	 	 	 	 
51046	14	 	 	 	 
51046	15	 	 	 	 
51046	16	 	 	 	 
51046	31	 	 	 	 
51046	32	 	 	 	 
51047	1	0	 	 	 
51047	2	1	1	3000	1
51047	3	0	 	 	 
51047	4	0	 	 	 
51047	6	0	 	 	 
51047	9	0	 	 	 
51047	10	0	 	 	 
51047	11	0	 	 	 
51047	12	0	 	 	 
51047	13	1	2	1000	1
51047	14	0	 	 	 
51047	15	0	 	 	 
51047	16	1	2	50	1
51047	31	0	 	 	 
51047	32	0	 	 	 
51048	1	 	 	 	 
51048	2	 	 	 	 
51048	3	 	 	 	 
51048	4	 	 	 	 
51048	6	 	 	 	 
51048	9	 	 	 	 
51048	10	 	 	 	 
51048	11	 	 	 	 
51048	12	 	 	 	 
51048	13	 	 	 	 
51048	14	 	 	 	 
51048	15	 	 	 	 
51048	16	 	 	 	 
51048	31	 	 	 	 
51048	32	 	 	 	 
51049	1	 	 	 	 
51049	2	 	 	 	 
51049	3	 	 	 	 
51049	4	 	 	 	 
51049	6	 	 	 	 
51049	9	 	 	 	 
51049	10	 	 	 	 
51049	11	 	 	 	 
51049	12	 	 	 	 
51049	13	 	 	 	 
51049	14	 	 	 	 
51049	15	 	 	 	 
51049	16	 	 	 	 
51049	31	 	 	 	 
51049	32	 	 	 	 
51050	1	0	 	 	 
51050	2	0	 	 	 
51050	3	0	 	 	 
51050	4	0	 	 	 
51050	6	0	 	 	 
51050	9	0	 	 	 
51050	10	0	 	 	 
51050	11	0	 	 	 
51050	12	0	 	 	 
51050	13	0	 	 	 
51050	14	0	 	 	 
51050	15	0	 	 	 
51050	16	1	2	60	0
51050	31	0	 	 	 
51050	32	0	 	 	 
61002	1	0	 	 	 
61002	2	0	 	 	 
61002	3	0	 	 	 
61002	4	1	0	 	 
61002	6	0	 	 	 
61002	9	0	 	 	 
61002	10	0	 	 	 
61002	11	1	2	9000	1
61002	12	0	 	 	 
61002	13	0	 	 	 
61002	14	1	5	3000	1
61002	15	0	 	 	 
61002	16	0	 	 	 
61002	31	0	 	 	 
61002	32	0	 	 	 
61003	1	0	 	 	 
61003	2	0	 	 	 
61003	3	0	 	 	 
61003	4	0	 	 	 
61003	6	0	 	 	 
61003	9	0	 	 	 
61003	10	1	1	2000	1
61003	11	0	 	 	 
61003	12	0	 	 	 
61003	13	0	 	 	 
61003	14	0	 	 	 
61003	15	0	 	 	 
61003	16	0	 	 	 
61003	31	0	 	 	 
61003	32	0	 	 	 
61004	1	0	 	 	 
61004	2	1	1	2000	0
61004	3	0	 	 	 
61004	4	1	1	1500	0
61004	6	1	1	3000	0
61004	9	1	1	1600	0
61004	10	0	 	 	 
61004	11	1	1	5000	0
61004	12	0	 	 	 
61004	13	1	4	2400	0
61004	14	1	0	 	 
61004	15	0	 	 	 
61004	16	1	25	200	0
61004	31	0	 	 	 
61004	32	0	 	 	 
61005	1	0	 	 	 
61005	2	1	2	7000	0
61005	3	0	 	 	 
61005	4	1	2	1600	0
61005	6	0	 	 	 
61005	9	0	 	 	 
61005	10	0	 	 	 
61005	11	1	1	4000	0
61005	12	0	 	 	 
61005	13	0	 	 	 
61005	14	0	 	 	 
61005	15	0	 	 	 
61005	16	1	2	60	0
61005	31	0	 	 	 
61005	32	0	 	 	 
61007	1	0	 	 	 
61007	2	0	 	 	 
61007	3	0	 	 	 
61007	4	0	 	 	 
61007	6	0	 	 	 
61007	9	1	1	600	0
61007	10	0	 	 	 
61007	11	1	1	3000	0
61007	12	0	 	 	 
61007	13	0	 	 	 
61007	14	0	 	 	 
61007	15	0	 	 	 
61007	16	1	0	 	 
61007	31	0	 	 	 
61007	32	0	 	 	 
61008	1	0	 	 	 
61008	2	1	2	7000	0
61008	3	0	 	 	 
61008	4	1	1	500	0
61008	6	1	1	2000	0
61008	9	0	 	 	 
61008	10	0	 	 	 
61008	11	1	1	4500	0
61008	12	0	 	 	 
61008	13	0	 	 	 
61008	14	0	 	 	 
61008	15	0	 	 	 
61008	16	1	20	350	0
61008	31	0	 	 	 
61008	32	0	 	 	 
61009	1	0	 	 	 
61009	2	1	0	 	 
61009	3	0	 	 	 
61009	4	1	0	 	 
61009	6	0	 	 	 
61009	9	1	0	 	 
61009	10	0	 	 	 
61009	11	1	1	3000	0
61009	12	0	 	 	 
61009	13	0	 	 	 
61009	14	1	6	2300	0
61009	15	0	 	 	 
61009	16	1	15	170	0
61009	31	0	 	 	 
61009	32	0	 	 	 
61010	1	0	 	 	 
61010	2	1	1	5000	1
61010	3	1	2	4500	1
61010	4	1	0	 	 
61010	6	0	 	 	 
61010	9	1	2	2500	1
61010	10	0	 	 	 
61010	11	1	1	4500	1
61010	12	0	 	 	 
61010	13	0	 	 	 
61010	14	0	 	 	 
61010	15	0	 	 	 
61010	16	1	13	120	1
61010	31	0	 	 	 
61010	32	0	 	 	 
61011	1	0	 	 	 
61011	2	1	1	3000	0
61011	3	0	 	 	 
61011	4	0	 	 	 
61011	6	0	 	 	 
61011	9	0	 	 	 
61011	10	0	 	 	 
61011	11	1	1	4000	0
61011	12	0	 	 	 
61011	13	0	 	 	 
61011	14	0	 	 	 
61011	15	0	 	 	 
61011	16	1	5	30	0
61011	31	0	 	 	 
61011	32	0	 	 	 
61012	1	0	 	 	 
61012	2	0	 	 	 
61012	3	0	 	 	 
61012	4	0	 	 	 
61012	6	0	 	 	 
61012	9	0	 	 	 
61012	10	0	 	 	 
61012	11	1	2	7000	0
61012	12	0	 	 	 
61012	13	0	 	 	 
61012	14	0	 	 	 
61012	15	0	 	 	 
61012	16	1	0	 	 
61012	31	0	 	 	 
61012	32	0	 	 	 
61014	1	0	 	 	 
61014	2	0	 	 	 
61014	3	0	 	 	 
61014	4	1	1	1000	1
61014	6	0	 	 	 
61014	9	0	 	 	 
61014	10	0	 	 	 
61014	11	1	0	 	 
61014	12	0	 	 	 
61014	13	0	 	 	 
61014	14	0	 	 	 
61014	15	0	 	 	 
61014	16	1	8	60	1
61014	31	0	 	 	 
61014	32	0	 	 	 
61015	1	0	 	 	 
61015	2	1	0	 	 
61015	3	0	 	 	 
61015	4	1	1	700	0
61015	6	1	1	3000	0
61015	9	1	2	1800	0
61015	10	1	2	6000	1
61015	11	1	3	15000	0
61015	12	0	 	 	 
61015	13	0	 	 	 
61015	14	1	6	2100	0
61015	15	0	 	 	 
61015	16	1	0	 	 
61015	31	0	 	 	 
61015	32	0	 	 	 
61016	1	0	 	 	 
61016	2	1	3	15000	0
61016	3	0	 	 	 
61016	4	1	1	1200	0
61016	6	1	1	800	0
61016	9	1	1	2000	0
61016	10	0	 	 	 
61016	11	1	4	25000	0
61016	12	0	 	 	 
61016	13	1	10	5000	0
61016	14	1	3	1600	0
61016	15	0	 	 	 
61016	16	1	36	460	0
61016	31	0	 	 	 
61016	32	0	 	 	 
61018	1	 	 	 	 
61018	2	 	 	 	 
61018	3	 	 	 	 
61018	4	 	 	 	 
61018	6	 	 	 	 
61018	9	 	 	 	 
61018	10	 	 	 	 
61018	11	 	 	 	 
61018	12	 	 	 	 
61018	13	 	 	 	 
61018	14	 	 	 	 
61018	15	 	 	 	 
61018	16	 	 	 	 
61018	31	 	 	 	 
61018	32	 	 	 	 
61019	1	0	 	 	 
61019	2	1	2	7000	0
61019	3	0	 	 	 
61019	4	1	1	600	0
61019	6	1	0	 	 
61019	9	0	 	 	 
61019	10	0	 	 	 
61019	11	1	1	5000	0
61019	12	0	 	 	 
61019	13	1	2	1500	0
61019	14	0	 	 	 
61019	15	0	 	 	 
61019	16	1	5	175	1
61019	31	0	 	 	 
61019	32	0	 	 	 
61020	1	0	 	 	 
61020	2	1	2	7000	0
61020	3	0	 	 	 
61020	4	1	2	2500	0
61020	6	1	1	3000	0
61020	9	1	3	2500	0
61020	10	0	 	 	 
61020	11	1	2	12000	0
61020	12	0	 	 	 
61020	13	1	7	4200	0
61020	14	1	7	7000	0
61020	15	0	 	 	 
61020	16	1	2	60	0
61020	31	1	4	1600	0
61020	32	1	1	2000	0
61021	1	0	 	 	 
61021	2	1	2	6000	0
61021	3	0	 	 	 
61021	4	1	4	2000	1
61021	6	1	1	2500	0
61021	9	1	2	1500	0
61021	10	0	 	 	 
61021	11	1	1	3500	1
61021	12	0	 	 	 
61021	13	0	 	 	 
61021	14	1	0	 	 
61021	15	0	 	 	 
61021	16	1	3	10	0
61021	31	0	 	 	 
61021	32	1	1	8000	0
61022	1	0	 	 	 
61022	2	1	1	4000	0
61022	3	0	 	 	 
61022	4	1	1	1000	0
61022	6	0	 	 	 
61022	9	1	1	500	0
61022	10	1	1	1800	0
61022	11	1	2	9000	0
61022	12	0	 	 	 
61022	13	1	7	2700	0
61022	14	0	 	 	 
61022	15	0	 	 	 
61022	16	1	23	270	0
61022	31	1	10	4000	0
61022	32	0	 	 	 
61023	1	0	 	 	 
61023	2	1	1	4000	1
61023	3	0	 	 	 
61023	4	1	1	500	1
61023	6	1	1	1400	1
61023	9	0	 	 	 
61023	10	1	1	3000	1
61023	11	0	 	 	 
61023	12	0	 	 	 
61023	13	0	 	 	 
61023	14	1	0	 	 
61023	15	0	 	 	 
61023	16	1	3	150	1
61023	31	0	 	 	 
61023	32	0	 	 	 
61024	1	0	 	 	 
61024	2	0	 	 	 
61024	3	0	 	 	 
61024	4	0	 	 	 
61024	6	1	1	2000	0
61024	9	0	 	 	 
61024	10	1	3	9000	0
61024	11	0	 	 	 
61024	12	0	 	 	 
61024	13	0	 	 	 
61024	14	0	 	 	 
61024	15	0	 	 	 
61024	16	0	 	 	 
61024	31	0	 	 	 
61024	32	0	 	 	 
61025	1	0	 	 	 
61025	2	0	 	 	 
61025	3	0	 	 	 
61025	4	0	 	 	 
61025	6	0	 	 	 
61025	9	0	 	 	 
61025	10	0	 	 	 
61025	11	0	 	 	 
61025	12	0	 	 	 
61025	13	0	 	 	 
61025	14	0	 	 	 
61025	15	0	 	 	 
61025	16	1	2	80	0
61025	31	0	 	 	 
61025	32	0	 	 	 
61026	1	0	 	 	 
61026	2	0	 	 	 
61026	3	0	 	 	 
61026	4	0	 	 	 
61026	6	0	 	 	 
61026	9	0	 	 	 
61026	10	0	 	 	 
61026	11	1	0	 	 
61026	12	0	 	 	 
61026	13	1	3	1000	0
61026	14	0	 	 	 
61026	15	0	 	 	 
61026	16	1	2	120	0
61026	31	0	 	 	 
61026	32	0	 	 	 
61027	1	0	 	 	 
61027	2	1	3	6000	0
61027	3	0	 	 	 
61027	4	1	4	7500	0
61027	6	1	2	3500	0
61027	9	1	1	1000	0
61027	10	1	2	4000	0
61027	11	1	3	9000	0
61027	12	0	 	 	 
61027	13	1	12	2400	0
61027	14	0	 	 	 
61027	15	0	 	 	 
61027	16	1	4	60	0
61027	31	1	3	900	0
61027	32	0	 	 	 
61029	1	0	 	 	 
61029	2	1	1	5000	0
61029	3	0	 	 	 
61029	4	1	1	1000	0
61029	6	1	1	2500	0
61029	9	0	 	 	 
61029	10	1	1	1500	0
61029	11	1	1	6000	0
61029	12	0	 	 	 
61029	13	0	 	 	 
61029	14	0	 	 	 
61029	15	0	 	 	 
61029	16	1	5	180	0
61029	31	0	 	 	 
61029	32	0	 	 	 
61031	1	0	 	 	 
61031	2	1	1	2000	1
61031	3	0	 	 	 
61031	4	1	2	2000	1
61031	6	0	 	 	 
61031	9	0	 	 	 
61031	10	0	 	 	 
61031	11	1	1	3000	1
61031	12	0	 	 	 
61031	13	1	2	500	1
61031	14	0	 	 	 
61031	15	0	 	 	 
61031	16	1	8	100	1
61031	31	0	 	 	 
61031	32	0	 	 	 
61033	1	0	 	 	 
61033	2	1	2	14000	1
61033	3	0	 	 	 
61033	4	0	 	 	 
61033	6	0	 	 	 
61033	9	1	1	3000	1
61033	10	0	 	 	 
61033	11	1	2	16000	1
61033	12	0	 	 	 
61033	13	1	3	2000	1
61033	14	0	 	 	 
61033	15	0	 	 	 
61033	16	1	6	300	1
61033	31	1	1	400	1
61033	32	0	 	 	 
61034	1	0	 	 	 
61034	2	1	3	13000	0
61034	3	0	 	 	 
61034	4	1	4	7000	0
61034	6	1	1	3000	0
61034	9	1	0	 	 
61034	10	0	 	 	 
61034	11	1	4	24000	0
61034	12	0	 	 	 
61034	13	0	 	 	 
61034	14	1	21	10000	1
61034	15	0	 	 	 
61034	16	1	4	300	0
61034	31	1	10	5000	0
61034	32	0	 	 	 
61036	1	0	 	 	 
61036	2	1	3	9000	0
61036	3	0	 	 	 
61036	4	1	3	900	0
61036	6	0	 	 	 
61036	9	1	1	600	0
61036	10	0	 	 	 
61036	11	1	2	6000	0
61036	12	0	 	 	 
61036	13	0	 	 	 
61036	14	1	2	1000	0
61036	15	0	 	 	 
61036	16	1	3	200	0
61036	31	0	 	 	 
61036	32	0	 	 	 
61037	1	0	 	 	 
61037	2	1	1	3000	0
61037	3	0	 	 	 
61037	4	1	1	500	0
61037	6	0	 	 	 
61037	9	0	 	 	 
61037	10	0	 	 	 
61037	11	0	 	 	 
61037	12	0	 	 	 
61037	13	0	 	 	 
61037	14	0	 	 	 
61037	15	0	 	 	 
61037	16	1	2	100	0
61037	31	0	 	 	 
61037	32	0	 	 	 
61038	1	0	 	 	 
61038	2	1	1	3500	0
61038	3	0	 	 	 
61038	4	1	1	500	0
61038	6	1	1	1000	0
61038	9	1	2	800	0
61038	10	0	 	 	 
61038	11	1	1	3000	0
61038	12	0	 	 	 
61038	13	1	5	1500	0
61038	14	1	1	600	0
61038	15	0	 	 	 
61038	16	1	2	100	1
61038	31	1	6	2100	0
61038	32	0	 	 	 
61039	1	0	 	 	 
61039	2	1	0	 	 
61039	3	0	 	 	 
61039	4	1	0	 	 
61039	6	1	1	1600	0
61039	9	1	0	 	 
61039	10	0	 	 	 
61039	11	1	2	9000	0
61039	12	0	 	 	 
61039	13	1	4	1500	0
61039	14	0	 	 	 
61039	15	0	 	 	 
61039	16	1	11	150	0
61039	31	1	1	400	0
61039	32	0	 	 	 
61041	1	 	 	 	 
61041	2	 	 	 	 
61041	3	 	 	 	 
61041	4	 	 	 	 
61041	6	 	 	 	 
61041	9	 	 	 	 
61041	10	 	 	 	 
61041	11	 	 	 	 
61041	12	 	 	 	 
61041	13	 	 	 	 
61041	14	 	 	 	 
61041	15	 	 	 	 
61041	16	 	 	 	 
61041	31	 	 	 	 
61041	32	 	 	 	 
61044	1	0	 	 	 
61044	2	1	4	8000	0
61044	3	0	 	 	 
61044	4	1	3	1500	0
61044	6	1	1	1700	0
61044	9	1	2	1000	0
61044	10	0	 	 	 
61044	11	1	3	9000	0
61044	12	0	 	 	 
61044	13	1	7	4900	0
61044	14	1	6	2400	0
61044	15	0	 	 	 
61044	16	1	5	150	0
61044	31	1	4	1200	0
61044	32	0	 	 	 
61046	1	0	 	 	 
61046	2	1	1	4000	0
61046	3	0	 	 	 
61046	4	1	2	2800	0
61046	6	1	1	3000	0
61046	9	0	 	 	 
61046	10	0	 	 	 
61046	11	1	2	10000	0
61046	12	0	 	 	 
61046	13	1	4	1600	0
61046	14	0	 	 	 
61046	15	0	 	 	 
61046	16	1	6	90	0
61046	31	0	 	 	 
61046	32	0	 	 	 
61047	1	 	 	 	 
61047	2	 	 	 	 
61047	3	 	 	 	 
61047	4	 	 	 	 
61047	6	 	 	 	 
61047	9	 	 	 	 
61047	10	 	 	 	 
61047	11	 	 	 	 
61047	12	 	 	 	 
61047	13	 	 	 	 
61047	14	 	 	 	 
61047	15	 	 	 	 
61047	16	 	 	 	 
61047	31	 	 	 	 
61047	32	 	 	 	 
61049	1	0	 	 	 
61049	2	1	1	6000	0
61049	3	0	 	 	 
61049	4	1	1	1000	0
61049	6	0	 	 	 
61049	9	0	 	 	 
61049	10	0	 	 	 
61049	11	0	 	 	 
61049	12	0	 	 	 
61049	13	0	 	 	 
61049	14	0	 	 	 
61049	15	0	 	 	 
61049	16	0	 	 	 
61049	31	0	 	 	 
61049	32	0	 	 	 
61050	1	0	 	 	 
61050	2	1	1	3000	0
61050	3	0	 	 	 
61050	4	1	3	4500	0
61050	6	1	1	2000	0
61050	9	1	2	2000	0
61050	10	0	 	 	 
61050	11	1	2	8000	0
61050	12	0	 	 	 
61050	13	1	0	 	 
61050	14	0	 	 	 
61050	15	0	 	 	 
61050	16	1	12	420	1
61050	31	1	20	6000	0
61050	32	0	 	 	 
61051	1	0	 	 	 
61051	2	1	3	4500	0
61051	3	0	 	 	 
61051	4	1	4	6000	0
61051	6	1	1	2000	0
61051	9	1	1	1000	0
61051	10	1	1	2000	0
61051	11	1	4	12000	0
61051	12	0	 	 	 
61051	13	0	 	 	 
61051	14	0	 	 	 
61051	15	0	 	 	 
61051	16	1	17	500	0
61051	31	1	8	3500	0
61051	32	0	 	 	 
