CHILDCODE	SHCKIDR4	EVNTR4	EV2002R4	EV2003R4	EV2004R4	EV2005R4	EV2006R4
11008	14	0	 	 	 	 	 
11008	16	0	 	 	 	 	 
11008	23	0	 	 	 	 	 
11008	24	0	 	 	 	 	 
11008	25	0	 	 	 	 	 
11008	26	0	 	 	 	 	 
11008	27	0	 	 	 	 	 
11008	28	0	 	 	 	 	 
11008	29	0	 	 	 	 	 
11008	30	0	 	 	 	 	 
11008	31	0	 	 	 	 	 
11008	32	0	 	 	 	 	 
11008	34	0	 	 	 	 	 
11008	35	0	 	 	 	 	 
11008	36	0	 	 	 	 	 
11008	37	0	 	 	 	 	 
11008	38	0	 	 	 	 	 
11008	39	0	 	 	 	 	 
11008	40	0	 	 	 	 	 
11008	41	0	 	 	 	 	 
11008	42	0	 	 	 	 	 
11008	45	0	 	 	 	 	 
11008	47	0	 	 	 	 	 
11008	61	0	 	 	 	 	 
11009	1	0	 	 	 	 	 
11009	10	0	 	 	 	 	 
11009	12	0	 	 	 	 	 
11009	13	0	 	 	 	 	 
11009	14	0	 	 	 	 	 
11009	16	1	N	N	Y	N	N
11009	23	0	 	 	 	 	 
11009	24	0	 	 	 	 	 
11009	25	0	 	 	 	 	 
11009	26	0	 	 	 	 	 
11009	27	0	 	 	 	 	 
11009	28	0	 	 	 	 	 
11009	29	0	 	 	 	 	 
11009	30	0	 	 	 	 	 
11009	31	0	 	 	 	 	 
11009	32	0	 	 	 	 	 
11009	34	0	 	 	 	 	 
11009	35	0	 	 	 	 	 
11009	36	0	 	 	 	 	 
11009	37	0	 	 	 	 	 
11009	38	0	 	 	 	 	 
11009	39	0	 	 	 	 	 
11009	40	0	 	 	 	 	 
11009	41	0	 	 	 	 	 
11009	42	0	 	 	 	 	 
11009	45	0	 	 	 	 	 
11009	47	0	 	 	 	 	 
11009	61	0	 	 	 	 	 
11010	1	0	 	 	 	 	 
11010	10	0	 	 	 	 	 
11010	12	0	 	 	 	 	 
11010	13	0	 	 	 	 	 
11010	14	0	 	 	 	 	 
11010	16	0	 	 	 	 	 
11010	23	0	 	 	 	 	 
11010	24	0	 	 	 	 	 
11010	25	0	 	 	 	 	 
11010	26	0	 	 	 	 	 
11010	27	0	 	 	 	 	 
11010	28	0	 	 	 	 	 
11010	29	0	 	 	 	 	 
11010	30	0	 	 	 	 	 
11010	31	0	 	 	 	 	 
11010	32	0	 	 	 	 	 
11010	34	0	 	 	 	 	 
11010	35	0	 	 	 	 	 
11010	36	0	 	 	 	 	 
11010	37	0	 	 	 	 	 
11010	38	0	 	 	 	 	 
11010	39	0	 	 	 	 	 
11010	40	0	 	 	 	 	 
11010	41	0	 	 	 	 	 
11010	42	0	 	 	 	 	 
11010	45	0	 	 	 	 	 
11010	47	1	N	Y	Y	Y	Y
11010	61	0	 	 	 	 	 
11012	1	0	 	 	 	 	 
11012	10	0	 	 	 	 	 
11012	12	0	 	 	 	 	 
11012	13	0	 	 	 	 	 
11012	14	0	 	 	 	 	 
11012	16	0	 	 	 	 	 
11012	23	0	 	 	 	 	 
11012	24	0	 	 	 	 	 
11012	25	0	 	 	 	 	 
11012	26	0	 	 	 	 	 
11012	27	0	 	 	 	 	 
11012	28	0	 	 	 	 	 
11012	29	0	 	 	 	 	 
11012	30	0	 	 	 	 	 
11012	31	0	 	 	 	 	 
11012	32	0	 	 	 	 	 
11012	34	0	 	 	 	 	 
11012	35	0	 	 	 	 	 
11012	36	0	 	 	 	 	 
11012	37	0	 	 	 	 	 
11012	38	0	 	 	 	 	 
11012	39	0	 	 	 	 	 
11012	40	0	 	 	 	 	 
11012	41	0	 	 	 	 	 
11012	42	0	 	 	 	 	 
11012	45	0	 	 	 	 	 
11012	47	0	 	 	 	 	 
11012	61	0	 	 	 	 	 
11013	1	0	 	 	 	 	 
11013	10	0	 	 	 	 	 
11013	12	0	 	 	 	 	 
11013	13	0	 	 	 	 	 
11013	14	0	 	 	 	 	 
11013	16	0	 	 	 	 	 
11013	23	0	 	 	 	 	 
11013	24	0	 	 	 	 	 
11013	25	0	 	 	 	 	 
11013	26	0	 	 	 	 	 
11013	27	0	 	 	 	 	 
11013	28	0	 	 	 	 	 
11013	29	0	 	 	 	 	 
11013	30	0	 	 	 	 	 
11013	31	0	 	 	 	 	 
11013	32	0	 	 	 	 	 
11013	34	0	 	 	 	 	 
11013	35	0	 	 	 	 	 
11013	36	1	N	N	N	Y	N
11013	37	0	 	 	 	 	 
11013	38	0	 	 	 	 	 
11013	39	0	 	 	 	 	 
11013	40	0	 	 	 	 	 
11013	41	0	 	 	 	 	 
11013	42	0	 	 	 	 	 
11013	45	0	 	 	 	 	 
11013	47	1	N	N	Y	Y	N
11013	61	0	 	 	 	 	 
11014	1	0	 	 	 	 	 
11014	10	0	 	 	 	 	 
11014	12	0	 	 	 	 	 
11014	13	0	 	 	 	 	 
11014	14	0	 	 	 	 	 
11014	16	0	 	 	 	 	 
11014	23	0	 	 	 	 	 
11014	24	0	 	 	 	 	 
11014	25	0	 	 	 	 	 
11014	26	0	 	 	 	 	 
11014	27	0	 	 	 	 	 
11014	28	0	 	 	 	 	 
11014	29	0	 	 	 	 	 
11014	30	0	 	 	 	 	 
11014	31	0	 	 	 	 	 
11014	32	0	 	 	 	 	 
11014	34	0	 	 	 	 	 
11014	35	0	 	 	 	 	 
11014	36	0	 	 	 	 	 
11014	37	1	N	N	Y	Y	Y
11014	38	0	 	 	 	 	 
11014	39	1	N	N	N	Y	N
11014	40	0	 	 	 	 	 
11014	41	0	 	 	 	 	 
11014	42	0	 	 	 	 	 
11014	45	0	 	 	 	 	 
11014	47	0	 	 	 	 	 
11014	61	0	 	 	 	 	 
11015	1	0	 	 	 	 	 
11015	10	0	 	 	 	 	 
11015	12	0	 	 	 	 	 
11015	13	0	 	 	 	 	 
11015	14	0	 	 	 	 	 
11015	16	0	 	 	 	 	 
11015	23	0	 	 	 	 	 
11015	24	0	 	 	 	 	 
11015	25	0	 	 	 	 	 
11015	26	0	 	 	 	 	 
11015	27	0	 	 	 	 	 
11015	28	0	 	 	 	 	 
11015	29	0	 	 	 	 	 
11015	30	0	 	 	 	 	 
11015	31	0	 	 	 	 	 
11015	32	0	 	 	 	 	 
11015	34	0	 	 	 	 	 
11015	35	0	 	 	 	 	 
11015	36	0	 	 	 	 	 
11015	37	0	 	 	 	 	 
11015	38	0	 	 	 	 	 
11015	39	1	N	N	N	Y	N
11015	40	0	 	 	 	 	 
11015	41	0	 	 	 	 	 
11015	42	0	 	 	 	 	 
11015	45	0	 	 	 	 	 
11015	47	1	N	N	Y	Y	Y
11015	61	0	 	 	 	 	 
11016	1	0	 	 	 	 	 
11016	10	0	 	 	 	 	 
11016	12	0	 	 	 	 	 
11016	13	0	 	 	 	 	 
11016	14	0	 	 	 	 	 
11016	16	0	 	 	 	 	 
11016	23	0	 	 	 	 	 
11016	24	0	 	 	 	 	 
11016	25	0	 	 	 	 	 
11016	26	0	 	 	 	 	 
11016	27	0	 	 	 	 	 
11016	28	0	 	 	 	 	 
11016	29	0	 	 	 	 	 
11016	30	0	 	 	 	 	 
11016	31	0	 	 	 	 	 
11016	32	0	 	 	 	 	 
11016	34	0	 	 	 	 	 
11016	35	0	 	 	 	 	 
11016	36	0	 	 	 	 	 
11016	37	0	 	 	 	 	 
11016	38	0	 	 	 	 	 
11016	39	0	 	 	 	 	 
11016	40	0	 	 	 	 	 
11016	41	0	 	 	 	 	 
11016	42	0	 	 	 	 	 
11016	45	0	 	 	 	 	 
11016	47	0	 	 	 	 	 
11016	61	0	 	 	 	 	 
11017	1	0	 	 	 	 	 
11017	10	0	 	 	 	 	 
11017	12	0	 	 	 	 	 
11017	13	0	 	 	 	 	 
11017	14	0	 	 	 	 	 
11017	16	0	 	 	 	 	 
11017	23	0	 	 	 	 	 
11017	24	0	 	 	 	 	 
11017	25	0	 	 	 	 	 
11017	26	0	 	 	 	 	 
11017	27	0	 	 	 	 	 
11017	28	0	 	 	 	 	 
11017	29	0	 	 	 	 	 
11017	30	0	 	 	 	 	 
11017	31	0	 	 	 	 	 
11017	32	0	 	 	 	 	 
11017	34	0	 	 	 	 	 
11017	35	0	 	 	 	 	 
11017	36	0	 	 	 	 	 
11017	37	1	N	N	Y	N	N
11017	38	0	 	 	 	 	 
11017	39	0	 	 	 	 	 
11017	40	0	 	 	 	 	 
11017	41	0	 	 	 	 	 
11017	42	0	 	 	 	 	 
11017	45	0	 	 	 	 	 
11017	47	0	 	 	 	 	 
11017	61	0	 	 	 	 	 
11018	1	0	 	 	 	 	 
11018	10	0	 	 	 	 	 
11018	12	0	 	 	 	 	 
11018	13	0	 	 	 	 	 
11018	14	0	 	 	 	 	 
11018	16	0	 	 	 	 	 
11018	23	0	 	 	 	 	 
11018	24	0	 	 	 	 	 
11018	25	0	 	 	 	 	 
11018	26	0	 	 	 	 	 
11018	27	0	 	 	 	 	 
11018	28	0	 	 	 	 	 
11018	29	0	 	 	 	 	 
11018	30	0	 	 	 	 	 
11018	31	0	 	 	 	 	 
11018	32	0	 	 	 	 	 
11018	34	0	 	 	 	 	 
11018	35	0	 	 	 	 	 
11018	36	0	 	 	 	 	 
11018	37	0	 	 	 	 	 
11018	38	0	 	 	 	 	 
11018	39	1	N	N	N	N	Y
11018	40	0	 	 	 	 	 
11018	41	0	 	 	 	 	 
11018	42	0	 	 	 	 	 
11018	45	0	 	 	 	 	 
11018	47	0	 	 	 	 	 
11018	61	0	 	 	 	 	 
11019	1	0	 	 	 	 	 
11019	10	0	 	 	 	 	 
11019	12	0	 	 	 	 	 
11019	13	0	 	 	 	 	 
11019	14	0	 	 	 	 	 
11019	16	0	 	 	 	 	 
11019	23	0	 	 	 	 	 
11019	24	0	 	 	 	 	 
11019	25	0	 	 	 	 	 
11019	26	0	 	 	 	 	 
11019	27	0	 	 	 	 	 
11019	28	0	 	 	 	 	 
11019	29	0	 	 	 	 	 
11019	30	0	 	 	 	 	 
11019	31	0	 	 	 	 	 
11019	32	0	 	 	 	 	 
11019	34	1	N	Y	N	N	N
11019	35	0	 	 	 	 	 
11019	36	0	 	 	 	 	 
11019	37	0	 	 	 	 	 
11019	38	1	N	N	Y	Y	Y
11019	39	0	 	 	 	 	 
11019	40	0	 	 	 	 	 
11019	41	0	 	 	 	 	 
11019	42	0	 	 	 	 	 
11019	45	0	 	 	 	 	 
11019	47	0	 	 	 	 	 
11019	61	0	 	 	 	 	 
11020	1	0	 	 	 	 	 
11020	10	0	 	 	 	 	 
11020	12	0	 	 	 	 	 
11020	13	0	 	 	 	 	 
11020	14	0	 	 	 	 	 
11020	16	0	 	 	 	 	 
11020	23	0	 	 	 	 	 
11020	24	0	 	 	 	 	 
11020	25	0	 	 	 	 	 
11020	26	0	 	 	 	 	 
11020	27	0	 	 	 	 	 
11020	28	0	 	 	 	 	 
11020	29	0	 	 	 	 	 
11020	30	0	 	 	 	 	 
11020	31	0	 	 	 	 	 
11020	32	0	 	 	 	 	 
11020	34	0	 	 	 	 	 
11020	35	0	 	 	 	 	 
11020	36	0	 	 	 	 	 
11020	37	0	 	 	 	 	 
11020	38	0	 	 	 	 	 
11020	39	0	 	 	 	 	 
11020	40	0	 	 	 	 	 
11020	41	0	 	 	 	 	 
11020	42	0	 	 	 	 	 
11020	45	0	 	 	 	 	 
11020	47	0	 	 	 	 	 
11020	61	0	 	 	 	 	 
11021	1	0	 	 	 	 	 
11021	10	0	 	 	 	 	 
11021	12	0	 	 	 	 	 
11021	13	0	 	 	 	 	 
11021	14	0	 	 	 	 	 
11021	16	0	 	 	 	 	 
11021	23	0	 	 	 	 	 
11021	24	0	 	 	 	 	 
11021	25	0	 	 	 	 	 
11021	26	0	 	 	 	 	 
11021	27	0	 	 	 	 	 
11021	28	0	 	 	 	 	 
11021	29	0	 	 	 	 	 
11021	30	0	 	 	 	 	 
11021	31	0	 	 	 	 	 
11021	32	0	 	 	 	 	 
11021	34	0	 	 	 	 	 
11021	35	0	 	 	 	 	 
11021	36	0	 	 	 	 	 
11021	37	0	 	 	 	 	 
11021	38	0	 	 	 	 	 
11021	39	0	 	 	 	 	 
11021	40	0	 	 	 	 	 
11021	41	0	 	 	 	 	 
11021	42	0	 	 	 	 	 
11021	45	0	 	 	 	 	 
11021	47	0	 	 	 	 	 
11021	61	0	 	 	 	 	 
11022	1	0	 	 	 	 	 
11022	10	0	 	 	 	 	 
11022	12	0	 	 	 	 	 
11022	13	0	 	 	 	 	 
11022	14	0	 	 	 	 	 
11022	16	0	 	 	 	 	 
11022	23	0	 	 	 	 	 
11022	24	0	 	 	 	 	 
11022	25	0	 	 	 	 	 
11022	26	0	 	 	 	 	 
11022	27	0	 	 	 	 	 
11022	28	0	 	 	 	 	 
11022	29	0	 	 	 	 	 
11022	30	0	 	 	 	 	 
11022	31	0	 	 	 	 	 
11022	32	0	 	 	 	 	 
11022	34	0	 	 	 	 	 
11022	35	0	 	 	 	 	 
11022	36	0	 	 	 	 	 
11022	37	0	 	 	 	 	 
11022	38	0	 	 	 	 	 
11022	39	0	 	 	 	 	 
11022	40	0	 	 	 	 	 
11022	41	0	 	 	 	 	 
11022	42	0	 	 	 	 	 
11022	45	0	 	 	 	 	 
11022	47	1	N	Y	Y	Y	Y
11022	61	0	 	 	 	 	 
11024	1	0	 	 	 	 	 
11024	10	0	 	 	 	 	 
11024	12	0	 	 	 	 	 
11024	13	0	 	 	 	 	 
11024	14	0	 	 	 	 	 
11024	16	0	 	 	 	 	 
11024	23	0	 	 	 	 	 
11024	24	0	 	 	 	 	 
11024	25	0	 	 	 	 	 
11024	26	0	 	 	 	 	 
11024	27	0	 	 	 	 	 
11024	28	0	 	 	 	 	 
11024	29	0	 	 	 	 	 
11024	30	0	 	 	 	 	 
11024	31	0	 	 	 	 	 
11024	32	0	 	 	 	 	 
11024	34	0	 	 	 	 	 
11024	35	0	 	 	 	 	 
11024	36	0	 	 	 	 	 
11024	37	0	 	 	 	 	 
11024	38	0	 	 	 	 	 
11024	39	0	 	 	 	 	 
11024	40	0	 	 	 	 	 
11024	41	0	 	 	 	 	 
11024	42	0	 	 	 	 	 
11024	45	0	 	 	 	 	 
11024	47	0	 	 	 	 	 
11024	61	0	 	 	 	 	 
11025	1	0	 	 	 	 	 
11025	10	0	 	 	 	 	 
11025	12	0	 	 	 	 	 
11025	13	0	 	 	 	 	 
11025	14	0	 	 	 	 	 
11025	16	0	 	 	 	 	 
11025	23	0	 	 	 	 	 
11025	24	0	 	 	 	 	 
11025	25	0	 	 	 	 	 
11025	26	0	 	 	 	 	 
11025	27	0	 	 	 	 	 
11025	28	0	 	 	 	 	 
11025	29	0	 	 	 	 	 
11025	30	0	 	 	 	 	 
11025	31	0	 	 	 	 	 
11025	32	0	 	 	 	 	 
11025	34	0	 	 	 	 	 
11025	35	0	 	 	 	 	 
11025	36	0	 	 	 	 	 
11025	37	0	 	 	 	 	 
11025	38	0	 	 	 	 	 
11025	39	0	 	 	 	 	 
11025	40	0	 	 	 	 	 
11025	41	0	 	 	 	 	 
11025	42	0	 	 	 	 	 
11025	45	0	 	 	 	 	 
11025	47	0	 	 	 	 	 
11025	61	0	 	 	 	 	 
11026	1	0	 	 	 	 	 
11026	10	0	 	 	 	 	 
11026	12	0	 	 	 	 	 
11026	13	0	 	 	 	 	 
11026	14	0	 	 	 	 	 
11026	16	0	 	 	 	 	 
11026	23	0	 	 	 	 	 
11026	24	0	 	 	 	 	 
11026	25	0	 	 	 	 	 
11026	26	0	 	 	 	 	 
11026	27	0	 	 	 	 	 
11026	28	0	 	 	 	 	 
11026	29	0	 	 	 	 	 
11026	30	0	 	 	 	 	 
11026	31	0	 	 	 	 	 
11026	32	0	 	 	 	 	 
11026	34	0	 	 	 	 	 
11026	35	0	 	 	 	 	 
11026	36	0	 	 	 	 	 
11026	37	0	 	 	 	 	 
11026	38	0	 	 	 	 	 
11026	39	0	 	 	 	 	 
11026	40	0	 	 	 	 	 
11026	41	0	 	 	 	 	 
11026	42	0	 	 	 	 	 
11026	45	0	 	 	 	 	 
11026	47	0	 	 	 	 	 
11026	61	0	 	 	 	 	 
11027	1	0	 	 	 	 	 
11027	10	0	 	 	 	 	 
11027	12	0	 	 	 	 	 
11027	13	0	 	 	 	 	 
11027	14	0	 	 	 	 	 
11027	16	0	 	 	 	 	 
11027	23	0	 	 	 	 	 
11027	24	0	 	 	 	 	 
11027	25	0	 	 	 	 	 
11027	26	0	 	 	 	 	 
11027	27	0	 	 	 	 	 
11027	28	0	 	 	 	 	 
11027	29	0	 	 	 	 	 
11027	30	0	 	 	 	 	 
11027	31	0	 	 	 	 	 
11027	32	0	 	 	 	 	 
11027	34	0	 	 	 	 	 
11027	35	0	 	 	 	 	 
11027	36	0	 	 	 	 	 
11027	37	0	 	 	 	 	 
11027	38	0	 	 	 	 	 
11027	39	0	 	 	 	 	 
11027	40	0	 	 	 	 	 
11027	41	0	 	 	 	 	 
11027	42	0	 	 	 	 	 
11027	45	0	 	 	 	 	 
11027	47	0	 	 	 	 	 
11027	61	0	 	 	 	 	 
11028	1	0	 	 	 	 	 
11028	10	0	 	 	 	 	 
11028	12	0	 	 	 	 	 
11028	13	0	 	 	 	 	 
11028	14	0	 	 	 	 	 
11028	16	0	 	 	 	 	 
11028	23	0	 	 	 	 	 
11028	24	0	 	 	 	 	 
11028	25	0	 	 	 	 	 
11028	26	0	 	 	 	 	 
11028	27	0	 	 	 	 	 
11028	28	0	 	 	 	 	 
11028	29	0	 	 	 	 	 
11028	30	0	 	 	 	 	 
11028	31	0	 	 	 	 	 
11028	32	0	 	 	 	 	 
11028	34	0	 	 	 	 	 
11028	35	0	 	 	 	 	 
11028	36	0	 	 	 	 	 
11028	37	0	 	 	 	 	 
11028	38	1	N	N	Y	Y	Y
11028	39	1	N	N	Y	Y	N
11028	40	0	 	 	 	 	 
11028	41	0	 	 	 	 	 
11028	42	0	 	 	 	 	 
11028	45	0	 	 	 	 	 
11028	47	0	 	 	 	 	 
11028	61	0	 	 	 	 	 
11029	1	0	 	 	 	 	 
11029	10	0	 	 	 	 	 
11029	12	0	 	 	 	 	 
11029	13	0	 	 	 	 	 
11029	14	0	 	 	 	 	 
11029	16	0	 	 	 	 	 
11029	23	0	 	 	 	 	 
11029	24	0	 	 	 	 	 
11029	25	0	 	 	 	 	 
11029	26	0	 	 	 	 	 
11029	27	0	 	 	 	 	 
11029	28	0	 	 	 	 	 
11029	29	0	 	 	 	 	 
11029	30	0	 	 	 	 	 
11029	31	0	 	 	 	 	 
11029	32	0	 	 	 	 	 
11029	34	0	 	 	 	 	 
11029	35	0	 	 	 	 	 
11029	36	1	N	N	Y	N	N
11029	37	0	 	 	 	 	 
11029	38	0	 	 	 	 	 
11029	39	0	 	 	 	 	 
11029	40	0	 	 	 	 	 
11029	41	0	 	 	 	 	 
11029	42	0	 	 	 	 	 
11029	45	0	 	 	 	 	 
11029	47	0	 	 	 	 	 
11029	61	0	 	 	 	 	 
11030	1	0	 	 	 	 	 
11030	10	0	 	 	 	 	 
11030	12	0	 	 	 	 	 
11030	13	0	 	 	 	 	 
11030	14	0	 	 	 	 	 
11030	16	0	 	 	 	 	 
11030	23	0	 	 	 	 	 
11030	24	0	 	 	 	 	 
11030	25	0	 	 	 	 	 
11030	26	0	 	 	 	 	 
11030	27	0	 	 	 	 	 
11030	28	0	 	 	 	 	 
11030	29	0	 	 	 	 	 
11030	30	0	 	 	 	 	 
11030	31	0	 	 	 	 	 
11030	32	0	 	 	 	 	 
11030	34	0	 	 	 	 	 
11030	35	0	 	 	 	 	 
11030	36	0	 	 	 	 	 
11030	37	0	 	 	 	 	 
11030	38	0	 	 	 	 	 
11030	39	0	 	 	 	 	 
11030	40	0	 	 	 	 	 
11030	41	0	 	 	 	 	 
11030	42	0	 	 	 	 	 
11030	45	1	N	Y	N	N	N
11030	47	0	 	 	 	 	 
11030	61	0	 	 	 	 	 
11031	1	0	 	 	 	 	 
11031	10	0	 	 	 	 	 
11031	12	0	 	 	 	 	 
11031	13	0	 	 	 	 	 
11031	14	0	 	 	 	 	 
11031	16	0	 	 	 	 	 
11031	23	0	 	 	 	 	 
11031	24	0	 	 	 	 	 
11031	25	0	 	 	 	 	 
11031	26	0	 	 	 	 	 
11031	27	0	 	 	 	 	 
11031	28	0	 	 	 	 	 
11031	29	0	 	 	 	 	 
11031	30	0	 	 	 	 	 
11031	31	0	 	 	 	 	 
11031	32	0	 	 	 	 	 
11031	34	0	 	 	 	 	 
11031	35	0	 	 	 	 	 
11031	36	0	 	 	 	 	 
11031	37	0	 	 	 	 	 
11031	38	0	 	 	 	 	 
11031	39	0	 	 	 	 	 
11031	40	0	 	 	 	 	 
11031	41	0	 	 	 	 	 
11031	42	0	 	 	 	 	 
11031	45	0	 	 	 	 	 
11031	47	1	N	N	Y	Y	N
11031	61	0	 	 	 	 	 
11032	1	0	 	 	 	 	 
