CHILDCODE	HHITMIDR4	OWNITMR4	NUMOWNR4
128017	6	0	 
128017	7	0	 
128017	8	0	 
128017	9	0	 
128017	10	1	4
128017	11	1	1
128017	12	1	1
128017	15	0	 
128017	20	0	 
128017	21	1	1
128017	22	1	1
128017	23	1	1
128017	24	0	 
128017	25	1	1
128017	26	1	1
128017	27	0	 
128017	28	0	 
128017	29	0	 
128017	30	0	 
128017	31	1	1
128019	3	0	 
128019	4	1	4
128019	5	1	1
128019	6	0	 
128019	7	0	 
128019	8	1	5
128019	9	0	 
128019	10	1	1
128019	11	0	 
128019	12	1	1
128019	15	0	 
128019	20	1	2
128019	21	1	1
128019	22	0	 
128019	23	0	 
128019	24	0	 
128019	25	1	3
128019	26	1	1
128019	27	0	 
128019	28	0	 
128019	29	0	 
128019	30	0	 
128019	31	1	1
128020	3	0	 
128020	4	1	1
128020	5	0	 
128020	6	0	 
128020	7	0	 
128020	8	0	 
128020	9	0	 
128020	10	1	1
128020	11	0	 
128020	12	0	 
128020	15	0	 
128020	20	0	 
128020	21	0	 
128020	22	0	 
128020	23	0	 
128020	24	0	 
128020	25	1	1
128020	26	0	 
128020	27	0	 
128020	28	0	 
128020	29	0	 
128020	30	0	 
128020	31	0	 
128021	3	0	 
128021	4	1	1
128021	5	1	2
128021	6	1	1
128021	7	1	1
128021	8	0	 
128021	9	0	 
128021	10	1	2
128021	11	1	1
128021	12	1	1
128021	15	1	1
128021	20	0	 
128021	21	1	1
128021	22	1	1
128021	23	1	1
128021	24	1	1
128021	25	0	 
128021	26	1	1
128021	27	0	 
128021	28	1	1
128021	29	0	 
128021	30	0	 
128021	31	0	 
128022	3	1	1
128022	4	1	1
128022	5	0	 
128022	6	0	 
128022	7	0	 
128022	8	0	 
128022	9	1	1
128022	10	1	4
128022	11	1	1
128022	12	1	1
128022	15	0	 
128022	20	0	 
128022	21	1	1
128022	22	1	1
128022	23	1	1
128022	24	0	 
128022	25	0	 
128022	26	1	1
128022	27	0	 
128022	28	0	 
128022	29	0	 
128022	30	0	 
128022	31	0	 
128023	3	0	 
128023	4	1	3
128023	5	1	1
128023	6	0	 
128023	7	0	 
128023	8	1	1
128023	9	1	1
128023	10	1	2
128023	11	1	1
128023	12	1	1
128023	15	0	 
128023	20	0	 
128023	21	1	1
128023	22	1	1
128023	23	1	1
128023	24	0	 
128023	25	0	 
128023	26	1	1
128023	27	0	 
128023	28	1	1
128023	29	0	 
128023	30	0	 
128023	31	0	 
128024	3	0	 
128024	4	1	1
128024	5	0	 
128024	6	0	 
128024	7	0	 
128024	8	0	 
128024	9	1	1
128024	10	1	1
128024	11	1	1
128024	12	1	1
128024	15	0	 
128024	20	0	 
128024	21	1	1
128024	22	1	1
128024	23	1	1
128024	24	0	 
128024	25	0	 
128024	26	0	 
128024	27	0	 
128024	28	1	1
128024	29	0	 
128024	30	0	 
128024	31	0	 
128026	3	0	 
128026	4	1	2
128026	5	0	 
128026	6	0	 
128026	7	0	 
128026	8	0	 
128026	9	1	1
128026	10	1	4
128026	11	1	2
128026	12	1	1
128026	15	1	1
128026	20	0	 
128026	21	1	1
128026	22	1	1
128026	23	1	1
128026	24	0	 
128026	25	0	 
128026	26	0	 
128026	27	0	 
128026	28	0	 
128026	29	0	 
128026	30	0	 
128026	31	0	 
128027	3	0	 
128027	4	1	2
128027	5	0	 
128027	6	0	 
128027	7	0	 
128027	8	0	 
128027	9	1	1
128027	10	1	4
128027	11	1	1
128027	12	1	1
128027	15	0	 
128027	20	0	 
128027	21	1	1
128027	22	0	 
128027	23	1	1
128027	24	1	1
128027	25	1	1
128027	26	1	1
128027	27	0	 
128027	28	1	1
128027	29	0	 
128027	30	0	 
128027	31	0	 
128028	3	1	1
128028	4	1	2
128028	5	0	 
128028	6	1	1
128028	7	0	 
128028	8	0	 
128028	9	1	1
128028	10	1	2
128028	11	1	1
128028	12	1	1
128028	15	0	 
128028	20	0	 
128028	21	1	1
128028	22	1	1
128028	23	1	1
128028	24	1	1
128028	25	1	1
128028	26	1	1
128028	27	0	 
128028	28	0	 
128028	29	0	 
128028	30	0	 
128028	31	0	 
128030	3	0	 
128030	4	1	1
128030	5	0	 
128030	6	0	 
128030	7	0	 
128030	8	0	 
128030	9	1	1
128030	10	1	1
128030	11	1	1
128030	12	1	1
128030	15	0	 
128030	20	0	 
128030	21	0	 
128030	22	1	1
128030	23	1	1
128030	24	0	 
128030	25	0	 
128030	26	0	 
128030	27	0	 
128030	28	1	1
128030	29	0	 
128030	30	0	 
128030	31	0	 
128031	3	1	1
128031	4	1	1
128031	5	0	 
128031	6	0	 
128031	7	0	 
128031	8	1	1
128031	9	1	1
128031	10	1	3
128031	11	1	1
128031	12	1	1
128031	15	1	1
128031	20	0	 
128031	21	1	1
128031	22	1	1
128031	23	1	1
128031	24	0	 
128031	25	1	1
128031	26	1	1
128031	27	0	 
128031	28	1	1
128031	29	0	 
128031	30	0	 
128031	31	0	 
128032	3	1	1
128032	4	1	1
128032	5	0	 
128032	6	1	2
128032	7	0	 
128032	8	1	1
128032	9	1	1
128032	10	1	4
128032	11	1	1
128032	12	1	1
128032	15	0	 
128032	20	0	 
128032	21	1	2
128032	22	1	1
128032	23	1	1
128032	24	1	1
128032	25	1	1
128032	26	1	1
128032	27	0	 
128032	28	0	 
128032	29	0	 
128032	30	0	 
128032	31	0	 
128033	3	0	 
128033	4	1	4
128033	5	1	2
128033	6	1	1
128033	7	0	 
128033	8	0	 
128033	9	1	1
128033	10	1	6
128033	11	1	1
128033	12	1	1
128033	15	1	3
128033	20	0	 
128033	21	1	2
128033	22	1	2
128033	23	1	1
128033	24	1	2
128033	25	1	2
128033	26	1	1
128033	27	1	1
128033	28	1	1
128033	29	0	 
128033	30	0	 
128033	31	0	 
128034	3	0	 
128034	4	1	1
128034	5	1	1
128034	6	0	 
128034	7	0	 
128034	8	1	1
128034	9	1	1
128034	10	1	1
128034	11	1	1
128034	12	1	1
128034	15	0	 
128034	20	0	 
128034	21	0	 
128034	22	1	1
128034	23	1	1
128034	24	0	 
128034	25	1	1
128034	26	0	 
128034	27	0	 
128034	28	0	 
128034	29	0	 
128034	30	0	 
128034	31	0	 
128037	3	1	4
128037	4	1	2
128037	5	0	 
128037	6	1	1
128037	7	0	 
128037	8	1	1
128037	9	0	 
128037	10	1	5
128037	11	0	 
128037	12	1	1
128037	15	0	 
128037	20	0	 
128037	21	1	1
128037	22	1	1
128037	23	1	1
128037	24	1	1
128037	25	1	1
128037	26	1	1
128037	27	0	 
128037	28	0	 
128037	29	0	 
128037	30	0	 
128037	31	0	 
128038	3	0	 
128038	4	1	1
128038	5	1	1
128038	6	0	 
128038	7	1	1
128038	8	0	 
128038	9	1	1
128038	10	1	4
128038	11	1	1
128038	12	1	1
128038	15	0	 
128038	20	0	 
128038	21	1	2
128038	22	1	1
128038	23	1	1
128038	24	0	 
128038	25	0	 
128038	26	1	1
128038	27	0	 
128038	28	0	 
128038	29	0	 
128038	30	0	 
128038	31	0	 
128039	3	1	2
128039	4	1	3
128039	5	0	 
128039	6	0	 
128039	7	0	 
128039	8	0	 
128039	9	1	1
128039	10	1	2
128039	11	1	1
128039	12	1	1
128039	15	0	 
128039	20	1	1
128039	21	1	2
128039	22	1	1
128039	23	1	1
128039	24	1	1
128039	25	1	1
128039	26	1	1
128039	27	0	 
128039	28	1	1
128039	29	0	 
128039	30	0	 
128039	31	0	 
128040	3	0	 
128040	4	1	2
128040	5	1	1
128040	6	0	 
128040	7	0	 
128040	8	0	 
128040	9	0	 
128040	10	1	4
128040	11	1	1
128040	12	1	1
128040	15	0	 
128040	20	0	 
128040	21	1	1
128040	22	1	1
128040	23	1	1
128040	24	0	 
128040	25	1	1
128040	26	1	1
128040	27	0	 
128040	28	1	1
128040	29	0	 
128040	30	0	 
128040	31	0	 
128041	3	0	 
128041	4	1	3
128041	5	1	1
128041	6	1	1
128041	7	0	 
128041	8	0	 
128041	9	1	1
128041	10	1	3
128041	11	1	1
128041	12	1	1
128041	15	1	1
128041	20	0	 
128041	21	1	1
128041	22	1	1
128041	23	1	1
128041	24	0	 
128041	25	1	2
128041	26	1	1
128041	27	0	 
128041	28	0	 
128041	29	0	 
128041	30	0	 
128041	31	0	 
128042	3	0	 
128042	4	1	3
128042	5	1	1
128042	6	1	1
128042	7	0	 
128042	8	0	 
128042	9	0	 
128042	10	1	2
128042	11	1	1
128042	12	1	1
128042	15	1	1
128042	20	0	 
128042	21	1	1
128042	22	1	1
128042	23	1	1
128042	24	1	1
128042	25	1	1
128042	26	1	1
128042	27	0	 
128042	28	0	 
128042	29	0	 
128042	30	0	 
128042	31	0	 
128043	3	0	 
128043	4	1	1
128043	5	1	1
128043	6	1	1
128043	7	0	 
128043	8	0	 
128043	9	0	 
128043	10	1	3
128043	11	1	1
128043	12	1	1
128043	15	1	1
128043	20	0	 
128043	21	1	1
128043	22	1	1
128043	23	1	1
128043	24	0	 
128043	25	1	1
128043	26	0	 
128043	27	0	 
128043	28	0	 
128043	29	0	 
128043	30	0	 
128043	31	0	 
128044	3	0	 
128044	4	1	2
128044	5	1	2
128044	6	0	 
128044	7	0	 
128044	8	0	 
128044	9	0	 
128044	10	1	2
128044	11	0	 
128044	12	1	1
128044	15	0	 
128044	20	0	 
128044	21	0	 
128044	22	1	1
128044	23	0	 
128044	24	0	 
128044	25	1	1
128044	26	0	 
128044	27	0	 
128044	28	0	 
128044	29	0	 
128044	30	0	 
128044	31	0	 
128045	3	0	 
128045	4	1	1
128045	5	1	1
128045	6	0	 
128045	7	0	 
128045	8	1	1
128045	9	0	 
128045	10	1	6
128045	11	1	1
128045	12	1	1
128045	15	0	 
128045	20	0	 
128045	21	1	1
128045	22	1	1
128045	23	1	1
128045	24	0	 
128045	25	1	1
128045	26	1	1
128045	27	0	 
128045	28	0	 
128045	29	0	 
128045	30	0	 
128045	31	0	 
128046	3	0	 
128046	4	1	1
128046	5	1	1
128046	6	1	1
128046	7	0	 
128046	8	1	1
128046	9	1	1
128046	10	1	3
128046	11	1	1
128046	12	1	1
128046	15	1	1
128046	20	0	 
128046	21	1	1
128046	22	1	1
128046	23	1	1
128046	24	1	1
128046	25	1	1
128046	26	1	1
128046	27	0	 
128046	28	1	1
128046	29	0	 
128046	30	0	 
128046	31	0	 
128047	3	0	 
128047	4	1	1
128047	5	1	1
128047	6	0	 
128047	7	0	 
128047	8	0	 
128047	9	1	1
128047	10	1	3
128047	11	1	1
128047	12	1	1
128047	15	0	 
128047	20	0	 
128047	21	0	 
128047	22	0	 
128047	23	1	1
128047	24	1	1
128047	25	0	 
128047	26	1	1
128047	27	0	 
128047	28	0	 
128047	29	0	 
128047	30	0	 
128047	31	0	 
128048	3	0	 
128048	4	1	1
128048	5	0	 
128048	6	0	 
128048	7	0	 
128048	8	0	 
128048	9	0	 
128048	10	1	3
128048	11	1	1
128048	12	1	1
128048	15	0	 
128048	20	0	 
128048	21	0	 
128048	22	1	1
128048	23	1	1
128048	24	0	 
128048	25	1	1
128048	26	0	 
128048	27	0	 
128048	28	1	1
128048	29	0	 
128048	30	0	 
128048	31	0	 
128049	3	0	 
128049	4	1	1
128049	5	1	3
128049	6	0	 
128049	7	0	 
128049	8	0	 
128049	9	1	1
128049	10	1	1
128049	11	1	1
128049	12	1	1
128049	15	0	 
128049	20	1	1
128049	21	1	1
128049	22	1	1
128049	23	1	1
128049	24	1	1
128049	25	1	1
128049	26	0	 
128049	27	0	 
128049	28	0	 
128049	29	0	 
128049	30	0	 
128049	31	0	 
128050	3	0	 
128050	4	1	2
128050	5	1	1
128050	6	0	 
128050	7	0	 
128050	8	0	 
128050	9	1	1
128050	10	1	1
128050	11	1	1
128050	12	1	1
128050	15	0	 
128050	20	0	 
128050	21	1	1
128050	22	1	1
128050	23	1	1
128050	24	0	 
128050	25	1	1
128050	26	1	1
128050	27	0	 
128050	28	1	1
128050	29	0	 
128050	30	0	 
128050	31	0	 
128051	3	0	 
128051	4	1	2
128051	5	0	 
128051	6	0	 
128051	7	0	 
128051	8	1	1
128051	9	0	 
128051	10	1	2
128051	11	1	1
128051	12	1	1
128051	15	0	 
128051	20	0	 
128051	21	0	 
128051	22	1	1
128051	23	1	1
128051	24	0	 
128051	25	1	1
128051	26	1	1
128051	27	0	 
128051	28	0	 
128051	29	0	 
128051	30	1	1
128051	31	0	 
138002	3	0	 
138002	4	1	1
138002	5	0	 
138002	6	0	 
138002	7	0	 
138002	8	1	1
138002	9	0	 
138002	10	1	0
138002	11	1	1
138002	12	1	1
138002	15	0	 
138002	20	0	 
138002	21	0	 
138002	22	1	1
138002	23	1	1
138002	24	0	 
138002	25	1	1
138002	26	0	 
138002	27	0	 
138002	28	0	 
138002	29	0	 
138002	30	0	 
138002	31	0	 
138004	3	0	 
138004	4	1	2
138004	5	1	1
138004	6	0	 
138004	7	0	 
138004	8	1	2
138004	9	0	 
138004	10	1	2
138004	11	0	 
138004	12	1	1
138004	15	0	 
138004	20	0	 
138004	21	0	 
138004	22	1	1
138004	23	1	1
138004	24	0	 
138004	25	1	1
138004	26	0	 
138004	27	0	 
138004	28	0	 
138004	29	0	 
138004	30	0	 
138004	31	0	 
138005	3	0	 
138005	4	1	1
138005	5	1	1
138005	6	0	 
138005	7	0	 
138005	8	0	 
138005	9	1	1
138005	10	1	2
138005	11	1	1
138005	12	1	1
138005	15	0	 
138005	20	0	 
138005	21	1	2
138005	22	1	1
138005	23	1	1
138005	24	0	 
138005	25	1	1
138005	26	1	1
138005	27	0	 
138005	28	1	1
138005	29	0	 
138005	30	0	 
138005	31	0	 
138007	3	1	2
138007	4	1	1
138007	5	1	1
138007	6	0	 
138007	7	0	 
138007	8	0	 
138007	9	0	 
138007	10	1	2
138007	11	0	 
138007	12	1	1
138007	15	0	 
138007	20	0	 
138007	21	0	 
138007	22	1	1
138007	23	1	1
138007	24	0	 
138007	25	1	1
138007	26	0	 
138007	27	0	 
138007	28	0	 
138007	29	0	 
138007	30	0	 
138007	31	0	 
138008	3	0	 
138008	4	1	2
138008	5	1	2
138008	6	0	 
138008	7	0	 
138008	8	0	 
138008	9	1	1
138008	10	1	1
138008	11	1	1
138008	12	1	1
138008	15	0	 
138008	20	0	 
138008	21	1	1
138008	22	1	1
138008	23	1	1
138008	24	0	 
138008	25	0	 
138008	26	1	1
138008	27	0	 
138008	28	1	1
138008	29	0	 
138008	30	0	 
138008	31	0	 
138009	3	1	1
138009	4	1	1
138009	5	1	1
138009	6	1	1
138009	7	0	 
138009	8	0	 
138009	9	1	1
138009	10	1	3
138009	11	1	1
138009	12	1	1
138009	15	1	1
138009	20	0	 
138009	21	1	1
138009	22	1	1
138009	23	1	1
138009	24	1	1
138009	25	1	1
138009	26	1	1
138009	27	0	 
138009	28	1	1
138009	29	0	 
138009	30	0	 
138009	31	0	 
138011	3	0	 
138011	4	1	3
138011	5	0	 
138011	6	0	 
138011	7	1	1
138011	8	1	1
138011	9	0	 
138011	10	1	2
138011	11	1	1
138011	12	1	1
138011	15	1	1
138011	20	0	 
138011	21	1	1
138011	22	1	1
138011	23	1	1
138011	24	1	1
138011	25	1	1
138011	26	0	 
138011	27	0	 
138011	28	0	 
138011	29	0	 
138011	30	0	 
138011	31	0	 
138012	3	0	 
138012	4	1	3
138012	5	0	 
138012	6	0	 
138012	7	0	 
138012	8	0	 
138012	9	0	 
138012	10	1	4
138012	11	1	1
138012	12	1	1
138012	15	0	 
138012	20	0	 
138012	21	1	1
138012	22	1	1
138012	23	1	1
138012	24	0	 
138012	25	1	2
138012	26	0	 
138012	27	0	 
138012	28	0	 
138012	29	0	 
138012	30	0	 
138012	31	0	 
138013	3	0	 
138013	4	1	3
138013	5	1	1
138013	6	0	 
138013	7	0	 
138013	8	0	 
138013	9	0	 
138013	10	1	2
138013	11	0	 
138013	12	1	1
138013	15	0	 
138013	20	0	 
138013	21	1	2
138013	22	1	1
138013	23	1	1
138013	24	0	 
138013	25	1	1
138013	26	0	 
138013	27	1	1
138013	28	0	 
138013	29	0	 
138013	30	0	 
138013	31	0	 
138014	3	0	 
138014	4	1	1
138014	5	0	 
138014	6	0	 
138014	7	0	 
138014	8	0	 
138014	9	0	 
138014	10	1	2
138014	11	0	 
138014	12	1	1
138014	15	0	 
138014	20	0	 
138014	21	0	 
138014	22	0	 
138014	23	0	 
138014	24	0	 
138014	25	0	 
138014	26	0	 
138014	27	0	 
138014	28	0	 
138014	29	0	 
138014	30	0	 
138014	31	0	 
138015	3	0	 
138015	4	1	1
138015	5	1	1
138015	6	0	 
138015	7	0	 
138015	8	0	 
138015	9	1	1
138015	10	1	3
138015	11	1	1
138015	12	1	1
138015	15	0	 
138015	20	0	 
138015	21	0	 
138015	22	1	1
138015	23	0	 
138015	24	0	 
138015	25	0	 
138015	26	0	 
138015	27	0	 
138015	28	0	 
138015	29	0	 
138015	30	0	 
138015	31	0	 
138016	3	0	 
138016	4	1	1
138016	5	1	1
138016	6	0	 
138016	7	0	 
138016	8	0	 
138016	9	0	 
138016	10	1	2
138016	11	1	1
138016	12	1	1
138016	15	0	 
138016	20	0	 
138016	21	1	1
138016	22	1	1
138016	23	1	1
138016	24	0	 
138016	25	1	1
138016	26	0	 
138016	27	0	 
138016	28	0	 
138016	29	0	 
138016	30	0	 
138016	31	0	 
138017	3	0	 
138017	4	1	2
138017	5	1	1
138017	6	0	 
138017	7	0	 
138017	8	1	2
138017	9	0	 
138017	10	1	2
138017	11	1	1
138017	12	1	1
138017	15	0	 
138017	20	0	 
138017	21	0	 
138017	22	1	1
138017	23	1	1
138017	24	1	1
138017	25	1	1
138017	26	0	 
138017	27	0	 
138017	28	0	 
138017	29	0	 
138017	30	0	 
138017	31	0	 
138018	3	0	 
138018	4	1	1
138018	5	0	 
138018	6	0	 
138018	7	0	 
138018	8	0	 
138018	9	0	 
138018	10	1	3
138018	11	1	1
138018	12	1	1
138018	15	0	 
138018	20	0	 
138018	21	0	 
138018	22	1	1
138018	23	1	1
138018	24	0	 
138018	25	1	1
138018	26	0	 
138018	27	0	 
138018	28	0	 
138018	29	0	 
138018	30	0	 
138018	31	0	 
138020	3	 	 
138020	4	 	 
138020	5	 	 
138020	6	 	 
138020	7	 	 
138020	8	 	 
138020	9	 	 
138020	10	 	 
138020	11	 	 
138020	12	 	 
138020	15	 	 
138020	20	 	 
138020	21	 	 
138020	22	 	 
138020	23	 	 
138020	24	 	 
138020	25	 	 
138020	26	 	 
138020	27	 	 
138020	28	 	 
138020	29	 	 
138020	30	 	 
138020	31	 	 
138021	3	0	 
138021	4	1	1
138021	5	0	 
138021	6	0	 
138021	7	0	 
138021	8	1	1
138021	9	0	 
138021	10	1	2
138021	11	0	 
138021	12	1	1
138021	15	0	 
138021	20	0	 
138021	21	1	1
138021	22	1	1
138021	23	0	 
138021	24	1	1
138021	25	1	1
138021	26	0	 
138021	27	0	 
138021	28	0	 
138021	29	0	 
138021	30	0	 
138021	31	0	 
138022	3	0	 
138022	4	1	1
138022	5	0	 
138022	6	0	 
138022	7	0	 
138022	8	0	 
138022	9	1	1
138022	10	0	 
138022	11	0	 
138022	12	1	1
138022	15	0	 
138022	20	0	 
138022	21	0	 
138022	22	0	 
138022	23	1	1
138022	24	0	 
138022	25	0	 
138022	26	0	 
138022	27	0	 
138022	28	0	 
138022	29	0	 
138022	30	0	 
138022	31	0	 
138023	3	0	 
138023	4	1	1
138023	5	0	 
138023	6	0	 
138023	7	1	1
138023	8	0	 
138023	9	0	 
138023	10	1	1
138023	11	0	 
138023	12	1	1
138023	15	0	 
138023	20	0	 
138023	21	0	 
138023	22	0	 
138023	23	1	1
138023	24	1	1
138023	25	0	 
138023	26	0	 
138023	27	0	 
138023	28	0	 
138023	29	0	 
138023	30	0	 
138023	31	0	 
138024	3	0	 
138024	4	1	2
138024	5	0	 
138024	6	0	 
138024	7	0	 
138024	8	0	 
138024	9	1	1
138024	10	1	2
138024	11	1	1
138024	12	1	2
138024	15	0	 
138024	20	0	 
138024	21	1	1
138024	22	0	 
138024	23	1	1
138024	24	1	1
138024	25	1	1
138024	26	0	 
138024	27	0	 
138024	28	0	 
138024	29	0	 
138024	30	0	 
138024	31	0	 
138025	3	0	 
138025	4	1	2
138025	5	1	1
138025	6	0	 
138025	7	0	 
138025	8	0	 
138025	9	0	 
138025	10	1	5
138025	11	1	1
138025	12	1	1
138025	15	0	 
138025	20	0	 
138025	21	0	 
138025	22	1	1
138025	23	1	1
138025	24	0	 
138025	25	1	2
138025	26	0	 
138025	27	0	 
138025	28	1	1
138025	29	0	 
138025	30	0	 
138025	31	0	 
138027	3	0	 
138027	4	1	1
138027	5	1	1
138027	6	0	 
138027	7	0	 
138027	8	0	 
138027	9	0	 
138027	10	0	 
138027	11	0	 
138027	12	0	 
138027	15	0	 
138027	20	0	 
138027	21	1	1
138027	22	0	 
138027	23	0	 
138027	24	0	 
138027	25	1	1
138027	26	0	 
138027	27	0	 
138027	28	0	 
138027	29	0	 
138027	30	0	 
138027	31	0	 
138028	3	0	 
138028	4	1	1
138028	5	0	 
138028	6	0	 
138028	7	0	 
138028	8	0	 
138028	9	0	 
138028	10	1	2
138028	11	0	 
138028	12	1	1
138028	15	1	1
138028	20	0	 
138028	21	0	 
138028	22	1	1
138028	23	1	1
138028	24	1	1
138028	25	1	1
138028	26	0	 
138028	27	0	 
138028	28	0	 
138028	29	0	 
138028	30	0	 
138028	31	0	 
138029	3	0	 
138029	4	1	2
138029	5	1	1
138029	6	0	 
138029	7	0	 
138029	8	0	 
138029	9	0	 
138029	10	1	3
138029	11	1	1
138029	12	1	1
138029	15	1	1
138029	20	0	 
138029	21	1	1
138029	22	1	1
138029	23	1	1
138029	24	1	1
138029	25	1	1
138029	26	1	1
138029	27	0	 
138029	28	1	1
138029	29	0	 
138029	30	0	 
138029	31	0	 
138030	3	0	 
138030	4	1	1
138030	5	1	1
138030	6	0	 
138030	7	0	 
138030	8	0	 
138030	9	0	 
138030	10	1	1
138030	11	0	 
138030	12	1	1
138030	15	0	 
138030	20	0	 
138030	21	0	 
138030	22	0	 
138030	23	1	1
138030	24	0	 
138030	25	1	2
138030	26	0	 
138030	27	0	 
138030	28	0	 
138030	29	0	 
138030	30	0	 
138030	31	0	 
138031	3	0	 
138031	4	1	1
138031	5	0	 
138031	6	0	 
138031	7	1	1
138031	8	0	 
138031	9	0	 
138031	10	1	2
138031	11	0	 
138031	12	1	1
138031	15	0	 
138031	20	0	 
138031	21	0	 
138031	22	0	 
138031	23	1	1
138031	24	0	 
138031	25	0	 
138031	26	0	 
138031	27	0	 
138031	28	0	 
138031	29	0	 
138031	30	0	 
138031	31	0	 
138033	3	0	 
138033	4	1	4
138033	5	1	1
138033	6	0	 
138033	7	0	 
138033	8	0	 
138033	9	1	1
138033	10	1	4
138033	11	1	1
138033	12	1	1
138033	15	1	1
138033	20	0	 
138033	21	1	1
138033	22	1	1
138033	23	1	1
138033	24	1	1
138033	25	1	3
138033	26	1	1
138033	27	0	 
138033	28	1	1
138033	29	0	 
138033	30	0	 
138033	31	0	 
138035	3	0	 
138035	4	1	2
138035	5	1	1
138035	6	0	 
138035	7	0	 
138035	8	0	 
138035	9	0	 
138035	10	1	5
138035	11	1	1
138035	12	1	1
138035	15	0	 
138035	20	0	 
138035	21	1	1
138035	22	1	1
138035	23	1	1
138035	24	0	 
138035	25	1	1
138035	26	0	 
138035	27	0	 
138035	28	0	 
138035	29	0	 
138035	30	0	 
138035	31	0	 
138036	3	1	1
138036	4	1	2
138036	5	1	1
138036	6	0	 
138036	7	0	 
138036	8	0	 
138036	9	1	1
138036	10	1	3
138036	11	1	1
138036	12	1	1
138036	15	0	 
138036	20	0	 
138036	21	1	1
138036	22	1	1
138036	23	1	1
138036	24	1	1
138036	25	1	1
138036	26	0	 
138036	27	0	 
138036	28	0	 
138036	29	0	 
138036	30	0	 
138036	31	0	 
138037	3	0	 
138037	4	1	2
138037	5	1	1
138037	6	0	 
138037	7	0	 
138037	8	0	 
138037	9	1	1
138037	10	1	1
138037	11	1	1
138037	12	1	1
138037	15	1	1
138037	20	0	 
138037	21	0	 
138037	22	0	 
138037	23	1	1
138037	24	1	1
138037	25	1	1
138037	26	0	 
138037	27	0	 
138037	28	0	 
138037	29	0	 
138037	30	0	 
138037	31	0	 
138038	3	0	 
138038	4	1	1
138038	5	1	1
138038	6	0	 
138038	7	0	 
138038	8	0	 
138038	9	0	 
138038	10	1	1
138038	11	1	1
138038	12	1	1
138038	15	0	 
138038	20	0	 
138038	21	1	1
138038	22	1	1
138038	23	1	1
138038	24	0	 
138038	25	1	1
138038	26	0	 
138038	27	0	 
138038	28	0	 
138038	29	0	 
138038	30	0	 
138038	31	0	 
138039	3	0	 
138039	4	1	1
138039	5	0	 
138039	6	0	 
138039	7	0	 
138039	8	0	 
138039	9	0	 
138039	10	1	4
138039	11	0	 
138039	12	1	2
138039	15	0	 
138039	20	0	 
138039	21	0	 
138039	22	1	1
138039	23	1	1
138039	24	0	 
138039	25	1	1
138039	26	0	 
138039	27	0	 
138039	28	0	 
138039	29	0	 
138039	30	0	 
138039	31	0	 
138040	3	0	 
138040	4	0	 
138040	5	0	 
138040	6	0	 
138040	7	0	 
138040	8	0	 
138040	9	0	 
138040	10	1	350
138040	11	0	 
138040	12	0	 
138040	15	0	 
138040	20	0	 
138040	21	0	 
138040	22	0	 
138040	23	0	 
138040	24	0	 
138040	25	0	 
138040	26	0	 
138040	27	0	 
138040	28	0	 
138040	29	0	 
138040	30	0	 
138040	31	0	 
138041	3	0	 
138041	4	1	1
138041	5	0	 
138041	6	0	 
138041	7	0	 
138041	8	1	1
138041	9	0	 
138041	10	1	2
138041	11	0	 
138041	12	1	1
138041	15	0	 
138041	20	0	 
138041	21	0	 
138041	22	1	1
138041	23	1	1
138041	24	0	 
138041	25	1	1
138041	26	0	 
138041	27	0	 
138041	28	0	 
138041	29	0	 
138041	30	0	 
138041	31	0	 
138042	3	0	 
138042	4	1	1
138042	5	1	1
138042	6	0	 
138042	7	1	1
138042	8	0	 
138042	9	0	 
138042	10	1	2
138042	11	0	 
138042	12	1	1
138042	15	0	 
138042	20	0	 
138042	21	0	 
138042	22	0	 
138042	23	1	1
138042	24	0	 
138042	25	0	 
138042	26	0	 
138042	27	0	 
138042	28	0	 
138042	29	0	 
138042	30	0	 
138042	31	0	 
138044	3	1	3
138044	4	1	2
138044	5	1	1
138044	6	0	 
138044	7	0	 
138044	8	0	 
138044	9	0	 
138044	10	1	3
138044	11	1	1
138044	12	1	1
138044	15	0	 
138044	20	0	 
138044	21	1	1
138044	22	1	1
138044	23	1	1
138044	24	0	 
138044	25	1	1
138044	26	1	1
138044	27	0	 
138044	28	1	1
138044	29	0	 
138044	30	0	 
138044	31	0	 
138045	3	0	 
138045	4	1	1
138045	5	0	 
138045	6	0	 
138045	7	0	 
138045	8	0	 
138045	9	1	1
138045	10	1	3
138045	11	0	 
138045	12	1	1
138045	15	0	 
138045	20	0	 
138045	21	1	1
138045	22	1	1
138045	23	1	1
138045	24	1	1
138045	25	1	1
138045	26	0	 
138045	27	0	 
138045	28	0	 
138045	29	0	 
138045	30	0	 
138045	31	0	 
138046	3	0	 
138046	4	1	1
138046	5	1	2
138046	6	0	 
138046	7	0	 
138046	8	0	 
138046	9	0	 
138046	10	1	2
138046	11	1	1
138046	12	1	1
138046	15	0	 
138046	20	0	 
138046	21	1	1
138046	22	1	1
138046	23	1	1
138046	24	1	1
138046	25	1	1
138046	26	0	 
138046	27	0	 
138046	28	0	 
138046	29	0	 
138046	30	1	1
138046	31	0	 
138047	3	1	1
138047	4	1	1
138047	5	1	1
138047	6	0	 
138047	7	0	 
138047	8	0	 
138047	9	0	 
138047	10	1	2
138047	11	1	1
138047	12	1	1
138047	15	0	 
138047	20	0	 
138047	21	1	1
