CHILDCODE	SRMNIDR5	SRCRECR5	RCVLSTR5	OFTRCVR5	RCVAMTR5
81028	3	0	 	 	 
81029	1	0	 	 	 
81029	2	0	 	 	 
81029	3	0	 	 	 
81030	1	0	 	 	 
81030	2	0	 	 	 
81030	3	0	 	 	 
81031	1	0	 	 	 
81031	2	0	 	 	 
81031	3	0	 	 	 
81033	1	0	 	 	 
81033	2	0	 	 	 
81033	3	0	 	 	 
81034	1	0	 	 	 
81034	2	0	 	 	 
81034	3	0	 	 	 
81035	1	0	 	 	 
81035	2	0	 	 	 
81035	3	0	 	 	 
81036	1	0	 	 	 
81036	2	0	 	 	 
81036	3	0	 	 	 
81038	1	0	 	 	 
81038	2	0	 	 	 
81038	3	1	18000	1	18000
81040	1	0	 	 	 
81040	2	0	 	 	 
81040	3	0	 	 	 
81041	1	0	 	 	 
81041	2	0	 	 	 
81041	3	0	 	 	 
81042	1	0	 	 	 
81042	2	0	 	 	 
81042	3	0	 	 	 
81043	1	0	 	 	 
81043	2	0	 	 	 
81043	3	0	 	 	 
81044	1	0	 	 	 
81044	2	0	 	 	 
81044	3	0	 	 	 
81045	1	0	 	 	 
81045	2	0	 	 	 
81045	3	1	900	1	900
81046	1	0	 	 	 
81046	2	0	 	 	 
81046	3	0	 	 	 
81047	1	0	 	 	 
81047	2	0	 	 	 
81047	3	0	 	 	 
81049	1	0	 	 	 
81049	2	0	 	 	 
81049	3	1	18000	1	18000
81050	1	0	 	 	 
81050	2	0	 	 	 
81050	3	0	 	 	 
81051	1	0	 	 	 
81051	2	0	 	 	 
81051	3	0	 	 	 
81052	1	0	 	 	 
81052	2	0	 	 	 
81052	3	0	 	 	 
81053	1	0	 	 	 
81053	2	0	 	 	 
81053	3	0	 	 	 
81054	1	0	 	 	 
81054	2	0	 	 	 
81054	3	0	 	 	 
81056	1	0	 	 	 
81056	2	0	 	 	 
81056	3	0	 	 	 
81057	1	0	 	 	 
81057	2	0	 	 	 
81057	3	0	 	 	 
81058	1	0	 	 	 
81058	2	0	 	 	 
81058	3	0	 	 	 
81059	1	0	 	 	 
81059	2	0	 	 	 
81059	3	0	 	 	 
81060	1	0	 	 	 
81060	2	0	 	 	 
81060	3	0	 	 	 
81061	1	0	 	 	 
81061	2	0	 	 	 
81061	3	0	 	 	 
81062	1	0	 	 	 
81062	2	0	 	 	 
81062	3	0	 	 	 
81063	1	0	 	 	 
81063	2	0	 	 	 
81063	3	0	 	 	 
81064	1	0	 	 	 
81064	2	0	 	 	 
81064	3	0	 	 	 
81066	1	0	 	 	 
81066	2	0	 	 	 
81066	3	0	 	 	 
81067	1	 	 	 	 
81067	2	 	 	 	 
81067	3	 	 	 	 
81068	1	0	 	 	 
81068	2	0	 	 	 
81068	3	0	 	 	 
81069	1	0	 	 	 
81069	2	1	250	5	1250
81069	3	0	 	 	 
81070	1	0	 	 	 
81070	2	0	 	 	 
81070	3	0	 	 	 
81071	1	0	 	 	 
81071	2	0	 	 	 
81071	3	0	 	 	 
81072	1	0	 	 	 
81072	2	0	 	 	 
81072	3	0	 	 	 
81073	1	0	 	 	 
81073	2	0	 	 	 
81073	3	0	 	 	 
81074	1	0	 	 	 
81074	2	0	 	 	 
81074	3	0	 	 	 
81075	1	0	 	 	 
81075	2	0	 	 	 
81075	3	0	 	 	 
81076	1	0	 	 	 
81076	2	0	 	 	 
81076	3	0	 	 	 
81077	1	0	 	 	 
81077	2	0	 	 	 
81077	3	0	 	 	 
81079	1	0	 	 	 
81079	2	0	 	 	 
81079	3	0	 	 	 
81080	1	0	 	 	 
81080	2	0	 	 	 
81080	3	0	 	 	 
81081	1	0	 	 	 
81081	2	0	 	 	 
81081	3	0	 	 	 
81082	1	0	 	 	 
81082	2	0	 	 	 
81082	3	0	 	 	 
81083	1	0	 	 	 
81083	2	0	 	 	 
81083	3	0	 	 	 
81084	1	0	 	 	 
81084	2	0	 	 	 
81084	3	0	 	 	 
81088	1	0	 	 	 
81088	2	0	 	 	 
81088	3	0	 	 	 
81089	1	0	 	 	 
81089	2	0	 	 	 
81089	3	0	 	 	 
81090	1	0	 	 	 
81090	2	0	 	 	 
81090	3	0	 	 	 
81091	1	0	 	 	 
81091	2	0	 	 	 
81091	3	0	 	 	 
81092	1	0	 	 	 
81092	2	0	 	 	 
81092	3	0	 	 	 
81093	1	0	 	 	 
81093	2	0	 	 	 
81093	3	0	 	 	 
81095	1	0	 	 	 
81095	2	0	 	 	 
81095	3	0	 	 	 
81096	1	0	 	 	 
81096	2	0	 	 	 
81096	3	0	 	 	 
81098	1	0	 	 	 
81098	2	0	 	 	 
81098	3	0	 	 	 
81099	1	0	 	 	 
81099	2	0	 	 	 
81099	3	0	 	 	 
81102	1	0	 	 	 
81102	2	0	 	 	 
81102	3	0	 	 	 
91001	1	0	 	 	 
91001	2	0	 	 	 
91001	3	0	 	 	 
91002	1	1	200	6	1200
91002	2	0	 	 	 
91002	3	0	 	 	 
91003	1	1	200	6	1200
91003	2	0	 	 	 
91003	3	0	 	 	 
91004	1	1	200	6	1200
91004	2	0	 	 	 
91004	3	0	 	 	 
91006	1	1	200	6	1200
91006	2	0	 	 	 
91006	3	0	 	 	 
91007	1	0	 	 	 
91007	2	0	 	 	 
91007	3	0	 	 	 
91008	1	1	200	6	1200
91008	2	0	 	 	 
91008	3	0	 	 	 
91010	1	0	 	 	 
91010	2	0	 	 	 
91010	3	0	 	 	 
91011	1	1	200	6	1200
91011	2	1	250	6	1500
91011	3	0	 	 	 
91012	1	0	 	 	 
91012	2	0	 	 	 
91012	3	0	 	 	 
91013	1	1	200	6	1200
91013	2	0	 	 	 
91013	3	0	 	 	 
91014	1	1	200	5	1000
91014	2	0	 	 	 
91014	3	0	 	 	 
91015	1	0	 	 	 
91015	2	0	 	 	 
91015	3	0	 	 	 
91016	1	0	 	 	 
91016	2	0	 	 	 
91016	3	0	 	 	 
91017	1	0	 	 	 
91017	2	0	 	 	 
91017	3	0	 	 	 
91018	1	0	 	 	 
91018	2	0	 	 	 
91018	3	0	 	 	 
91019	1	0	 	 	 
91019	2	0	 	 	 
91019	3	0	 	 	 
91020	1	0	 	 	 
91020	2	0	 	 	 
91020	3	0	 	 	 
91022	1	0	 	 	 
91022	2	0	 	 	 
91022	3	0	 	 	 
91023	1	0	 	 	 
91023	2	0	 	 	 
91023	3	0	 	 	 
91024	1	1	200	6	1200
91024	2	0	 	 	 
91024	3	0	 	 	 
91025	1	1	200	6	1200
91025	2	0	 	 	 
91025	3	0	 	 	 
91027	1	0	 	 	 
91027	2	0	 	 	 
91027	3	0	 	 	 
91028	1	0	 	 	 
91028	2	0	 	 	 
91028	3	0	 	 	 
91029	1	0	 	 	 
91029	2	0	 	 	 
91029	3	0	 	 	 
91030	1	1	200	6	1200
91030	2	0	 	 	 
91030	3	0	 	 	 
91031	1	0	 	 	 
91031	2	0	 	 	 
91031	3	0	 	 	 
91032	1	1	2	6	1200
91032	2	0	 	 	 
91032	3	0	 	 	 
91033	1	0	 	 	 
91033	2	0	 	 	 
91033	3	0	 	 	 
91034	1	1	6	200	1200
91034	2	0	 	 	 
91034	3	0	 	 	 
91035	1	0	 	 	 
91035	2	0	 	 	 
91035	3	0	 	 	 
91036	1	1	200	3	600
91036	2	0	 	 	 
91036	3	0	 	 	 
91037	1	0	 	 	 
91037	2	0	 	 	 
91037	3	0	 	 	 
91038	1	0	 	 	 
91038	2	0	 	 	 
91038	3	0	 	 	 
91039	1	1	200	6	1200
91039	2	0	 	 	 
91039	3	0	 	 	 
91040	1	1	200	6	1200
91040	2	0	 	 	 
91040	3	0	 	 	 
91041	1	1	200	6	1200
91041	2	0	 	 	 
91041	3	0	 	 	 
91042	1	0	 	 	 
91042	2	0	 	 	 
91042	3	0	 	 	 
91043	1	1	200	6	1200
91043	2	0	 	 	 
91043	3	0	 	 	 
91044	1	1	200	6	1200
91044	2	0	 	 	 
91044	3	0	 	 	 
91045	1	0	 	 	 
91045	2	0	 	 	 
91045	3	0	 	 	 
91046	1	1	200	6	1200
91046	2	0	 	 	 
91046	3	0	 	 	 
91047	1	0	 	 	 
91047	2	0	 	 	 
91047	3	0	 	 	 
91048	1	1	200	2	400
91048	2	0	 	 	 
91048	3	0	 	 	 
91049	1	1	200	6	1200
91049	2	1	250	6	1500
91049	3	0	 	 	 
91050	1	1	200	6	1200
91050	2	0	 	 	 
91050	3	0	 	 	 
91051	1	1	200	6	1200
91051	2	1	250	6	1500
91051	3	1	24	12	288
91052	1	0	 	 	 
91052	2	0	 	 	 
91052	3	0	 	 	 
91053	1	1	200	6	1200
91053	2	0	 	 	 
91053	3	0	 	 	 
91054	1	0	 	 	 
91054	2	0	 	 	 
91054	3	0	 	 	 
91055	1	0	 	 	 
91055	2	1	250	6	1500
91055	3	0	 	 	 
91056	1	0	 	 	 
91056	2	1	250	6	1500
91056	3	0	 	 	 
91057	1	0	 	 	 
91057	2	0	 	 	 
91057	3	0	 	 	 
91058	1	0	 	 	 
91058	2	0	 	 	 
91058	3	0	 	 	 
91059	1	1	200	2	400
91059	2	0	 	 	 
91059	3	0	 	 	 
91060	1	1	200	6	1200
91060	2	0	 	 	 
91060	3	0	 	 	 
91061	1	1	200	6	1200
91061	2	0	 	 	 
91061	3	0	 	 	 
91062	1	1	200	6	1200
91062	2	0	 	 	 
91062	3	0	 	 	 
91063	1	1	6	200	1200
91063	2	0	 	 	 
91063	3	0	 	 	 
91064	1	1	200	6	1200
91064	2	0	 	 	 
91064	3	0	 	 	 
91065	1	1	200	6	1200
91065	2	0	 	 	 
91065	3	0	 	 	 
91066	1	1	200	6	1200
91066	2	0	 	 	 
91066	3	0	 	 	 
91067	1	0	 	 	 
91067	2	0	 	 	 
91067	3	0	 	 	 
91068	1	0	 	 	 
91068	2	0	 	 	 
91068	3	0	 	 	 
91069	1	0	 	 	 
91069	2	0	 	 	 
91069	3	0	 	 	 
91071	1	1	200	6	1200
91071	2	0	 	 	 
91071	3	0	 	 	 
91072	1	0	 	 	 
91072	2	0	 	 	 
91072	3	0	 	 	 
91073	1	0	 	 	 
91073	2	0	 	 	 
91073	3	0	 	 	 
91074	1	1	200	6	1200
91074	2	0	 	 	 
91074	3	0	 	 	 
91076	1	1	200	6	1200
91076	2	0	 	 	 
91076	3	0	 	 	 
91077	1	1	200	6	1200
91077	2	0	 	 	 
91077	3	0	 	 	 
91078	1	1	200	6	1200
91078	2	0	 	 	 
91078	3	0	 	 	 
91079	1	1	200	6	1200
91079	2	0	 	 	 
91079	3	0	 	 	 
91080	1	1	200	6	1200
91080	2	0	 	 	 
91080	3	0	 	 	 
91081	1	1	200	6	1200
91081	2	0	 	 	 
91081	3	0	 	 	 
91082	1	0	 	 	 
91082	2	0	 	 	 
91082	3	0	 	 	 
91083	1	1	5	200	1000
91083	2	0	 	 	 
91083	3	0	 	 	 
91085	1	1	200	6	1200
91085	2	0	 	 	 
91085	3	0	 	 	 
91086	1	1	200	6	1200
91086	2	0	 	 	 
91086	3	0	 	 	 
91087	1	1	200	6	1200
91087	2	0	 	 	 
91087	3	0	 	 	 
91088	1	0	 	 	 
91088	2	0	 	 	 
91088	3	0	 	 	 
91089	1	0	 	 	 
91089	2	0	 	 	 
91089	3	0	 	 	 
91090	1	1	200	6	1200
91090	2	0	 	 	 
91090	3	0	 	 	 
91091	1	1	200	6	1200
91091	2	0	 	 	 
91091	3	0	 	 	 
91093	1	1	200	6	1200
91093	2	0	 	 	 
91093	3	0	 	 	 
91094	1	0	 	 	 
91094	2	0	 	 	 
91094	3	0	 	 	 
91095	1	1	200	6	1200
91095	2	1	250	4	1000
91095	3	0	 	 	 
91096	1	0	 	 	 
91096	2	0	 	 	 
91096	3	0	 	 	 
91098	1	0	 	 	 
91098	2	0	 	 	 
91098	3	0	 	 	 
91099	1	0	 	 	 
91099	2	0	 	 	 
91099	3	0	 	 	 
91100	1	1	200	6	1200
91100	2	0	 	 	 
91100	3	0	 	 	 
91101	1	1	6	200	1200
91101	2	0	 	 	 
91101	3	0	 	 	 
91102	1	1	200	2	400
91102	2	0	 	 	 
91102	3	0	 	 	 
91103	1	1	200	6	1200
91103	2	0	 	 	 
91103	3	0	 	 	 
101001	1	0	 	 	 
101001	2	0	 	 	 
101001	3	0	 	 	 
101002	1	0	 	 	 
101002	2	0	 	 	 
101002	3	0	 	 	 
101003	1	0	 	 	 
101003	2	0	 	 	 
101003	3	0	 	 	 
101004	1	0	 	 	 
101004	2	0	 	 	 
101004	3	0	 	 	 
101005	1	0	 	 	 
101005	2	0	 	 	 
101005	3	1	1000	12	12000
101006	1	0	 	 	 
101006	2	0	 	 	 
101006	3	0	 	 	 
101008	1	0	 	 	 
101008	2	0	 	 	 
101008	3	0	 	 	 
101009	1	0	 	 	 
101009	2	0	 	 	 
101009	3	0	 	 	 
101010	1	0	 	 	 
101010	2	0	 	 	 
101010	3	0	 	 	 
101011	1	0	 	 	 
101011	2	0	 	 	 
101011	3	0	 	 	 
101012	1	0	 	 	 
101012	2	0	 	 	 
101012	3	0	 	 	 
101013	1	0	 	 	 
101013	2	0	 	 	 
101013	3	0	 	 	 
101014	1	0	 	 	 
101014	2	0	 	 	 
101014	3	0	 	 	 
101015	1	0	 	 	 
101015	2	0	 	 	 
101015	3	0	 	 	 
101016	1	0	 	 	 
101016	2	0	 	 	 
101016	3	0	 	 	 
101017	1	0	 	 	 
101017	2	0	 	 	 
101017	3	0	 	 	 
101018	1	0	 	 	 
101018	2	0	 	 	 
101018	3	0	 	 	 
101019	1	0	 	 	 
101019	2	0	 	 	 
101019	3	0	 	 	 
101020	1	0	 	 	 
101020	2	0	 	 	 
101020	3	0	 	 	 
101021	1	0	 	 	 
101021	2	0	 	 	 
101021	3	0	 	 	 
101022	1	0	 	 	 
101022	2	0	 	 	 
101022	3	0	 	 	 
101023	1	0	 	 	 
101023	2	0	 	 	 
101023	3	0	 	 	 
101024	1	0	 	 	 
101024	2	0	 	 	 
101024	3	0	 	 	 
101025	1	0	 	 	 
101025	2	0	 	 	 
101025	3	0	 	 	 
101026	1	0	 	 	 
101026	2	0	 	 	 
101026	3	0	 	 	 
101027	1	0	 	 	 
101027	2	0	 	 	 
101027	3	0	 	 	 
101028	1	0	 	 	 
101028	2	0	 	 	 
101028	3	0	 	 	 
101029	1	0	 	 	 
101029	2	0	 	 	 
101029	3	0	 	 	 
101030	1	0	 	 	 
101030	2	0	 	 	 
101030	3	0	 	 	 
101031	1	0	 	 	 
101031	2	0	 	 	 
101031	3	0	 	 	 
101032	1	1	200	6	1200
101032	2	0	 	 	 
101032	3	1	16	2	32
101033	1	0	 	 	 
101033	2	0	 	 	 
101033	3	0	 	 	 
101034	1	0	 	 	 
101034	2	0	 	 	 
101034	3	0	 	 	 
101035	1	0	 	 	 
101035	2	0	 	 	 
101035	3	0	 	 	 
101036	1	0	 	 	 
101036	2	0	 	 	 
101036	3	0	 	 	 
101037	1	0	 	 	 
101037	2	0	 	 	 
101037	3	0	 	 	 
101038	1	0	 	 	 
101038	2	0	 	 	 
101038	3	0	 	 	 
101039	1	0	 	 	 
101039	2	0	 	 	 
101039	3	0	 	 	 
101040	1	0	 	 	 
101040	2	0	 	 	 
101040	3	0	 	 	 
101041	1	0	 	 	 
101041	2	0	 	 	 
101041	3	0	 	 	 
101043	1	0	 	 	 
101043	2	0	 	 	 
101043	3	0	 	 	 
101044	1	0	 	 	 
101044	2	0	 	 	 
101044	3	0	 	 	 
101045	1	0	 	 	 
101045	2	0	 	 	 
101045	3	0	 	 	 
101046	1	0	 	 	 
101046	2	0	 	 	 
101046	3	0	 	 	 
101048	1	0	 	 	 
101048	2	0	 	 	 
101048	3	0	 	 	 
101049	1	0	 	 	 
101049	2	0	 	 	 
101049	3	0	 	 	 
101050	1	0	 	 	 
101050	2	0	 	 	 
101050	3	0	 	 	 
101051	1	0	 	 	 
101051	2	0	 	 	 
101051	3	0	 	 	 
101052	1	0	 	 	 
101052	2	0	 	 	 
101052	3	0	 	 	 
101053	1	0	 	 	 
101053	2	0	 	 	 
101053	3	0	 	 	 
101054	1	0	 	 	 
101054	2	0	 	 	 
101054	3	0	 	 	 
101055	1	0	 	 	 
101055	2	0	 	 	 
101055	3	0	 	 	 
101056	1	0	 	 	 
101056	2	0	 	 	 
101056	3	0	 	 	 
101057	1	0	 	 	 
101057	2	0	 	 	 
101057	3	0	 	 	 
101058	1	0	 	 	 
101058	2	0	 	 	 
101058	3	0	 	 	 
101059	1	0	 	 	 
101059	2	0	 	 	 
101059	3	0	 	 	 
101060	1	0	 	 	 
101060	2	0	 	 	 
101060	3	0	 	 	 
101061	1	0	 	 	 
101061	2	0	 	 	 
101061	3	0	 	 	 
101062	1	0	 	 	 
101062	2	0	 	 	 
101062	3	0	 	 	 
101063	1	0	 	 	 
101063	2	0	 	 	 
101063	3	0	 	 	 
101064	1	0	 	 	 
101064	2	0	 	 	 
101064	3	0	 	 	 
101065	1	0	 	 	 
101065	2	0	 	 	 
101065	3	0	 	 	 
101066	1	0	 	 	 
101066	2	0	 	 	 
101066	3	0	 	 	 
101067	1	0	 	 	 
101067	2	0	 	 	 
101067	3	0	 	 	 
101069	1	0	 	 	 
101069	2	0	 	 	 
101069	3	0	 	 	 
101070	1	0	 	 	 
101070	2	0	 	 	 
101070	3	0	 	 	 
101071	1	1	200	6	1200
101071	2	0	 	 	 
101071	3	0	 	 	 
101072	1	0	 	 	 
101072	2	0	 	 	 
101072	3	0	 	 	 
101073	1	0	 	 	 
101073	2	0	 	 	 
101073	3	0	 	 	 
101074	1	0	 	 	 
101074	2	0	 	 	 
101074	3	0	 	 	 
101075	1	0	 	 	 
101075	2	0	 	 	 
101075	3	0	 	 	 
101076	1	0	 	 	 
101076	2	0	 	 	 
101076	3	0	 	 	 
101077	1	0	 	 	 
101077	2	0	 	 	 
101077	3	0	 	 	 
101078	1	0	 	 	 
101078	2	0	 	 	 
101078	3	0	 	 	 
101079	1	0	 	 	 
101079	2	0	 	 	 
101079	3	0	 	 	 
101080	1	0	 	 	 
101080	2	0	 	 	 
101080	3	0	 	 	 
101081	1	0	 	 	 
101081	2	0	 	 	 
101081	3	0	 	 	 
101082	1	0	 	 	 
101082	2	0	 	 	 
101082	3	0	 	 	 
101083	1	0	 	 	 
101083	2	0	 	 	 
101083	3	0	 	 	 
101084	1	0	 	 	 
101084	2	0	 	 	 
101084	3	0	 	 	 
101085	1	0	 	 	 
101085	2	0	 	 	 
101085	3	0	 	 	 
101086	1	0	 	 	 
101086	2	0	 	 	 
101086	3	0	 	 	 
101087	1	0	 	 	 
101087	2	0	 	 	 
101087	3	0	 	 	 
101088	1	0	 	 	 
101088	2	0	 	 	 
101088	3	0	 	 	 
101089	1	0	 	 	 
101089	2	0	 	 	 
101089	3	0	 	 	 
101090	1	0	 	 	 
101090	2	0	 	 	 
101090	3	0	 	 	 
101091	1	0	 	 	 
101091	2	0	 	 	 
101091	3	0	 	 	 
101092	1	0	 	 	 
101092	2	0	 	 	 
101092	3	0	 	 	 
101093	1	0	 	 	 
101093	2	0	 	 	 
101093	3	0	 	 	 
101094	1	0	 	 	 
101094	2	0	 	 	 
101094	3	0	 	 	 
101095	1	0	 	 	 
101095	2	0	 	 	 
101095	3	0	 	 	 
101096	1	0	 	 	 
101096	2	0	 	 	 
101096	3	0	 	 	 
101097	1	0	 	 	 
101097	2	0	 	 	 
101097	3	0	 	 	 
101098	1	 	 	 	 
101098	2	 	 	 	 
101098	3	 	 	 	 
101099	1	0	 	 	 
101099	2	0	 	 	 
101099	3	0	 	 	 
101101	1	0	 	 	 
101101	2	0	 	 	 
101101	3	0	 	 	 
101102	1	0	 	 	 
101102	2	0	 	 	 
101102	3	0	 	 	 
101103	1	0	 	 	 
101103	2	0	 	 	 
101103	3	0	 	 	 
101104	1	0	 	 	 
101104	2	0	 	 	 
101104	3	0	 	 	 
101105	1	0	 	 	 
101105	2	0	 	 	 
101105	3	0	 	 	 
111003	1	1	200	1	200
111003	2	0	 	 	 
111003	3	0	 	 	 
111004	1	0	 	 	 
111004	2	0	 	 	 
111004	3	0	 	 	 
111005	1	1	200	6	1200
111005	2	0	 	 	 
111005	3	0	 	 	 
111006	1	0	 	 	 
111006	2	0	 	 	 
111006	3	0	 	 	 
111008	1	0	 	 	 
111008	2	0	 	 	 
111008	3	0	 	 	 
111010	1	0	 	 	 
111010	2	0	 	 	 
111010	3	1	16	6	96
111011	1	0	 	 	 
111011	2	0	 	 	 
111011	3	0	 	 	 
111012	1	0	 	 	 
111012	2	0	 	 	 
111012	3	0	 	 	 
111013	1	1	200	6	1200
111013	2	0	 	 	 
111013	3	0	 	 	 
111014	1	1	6	200	1200
111014	2	0	 	 	 
111014	3	0	 	 	 
111017	1	1	200	6	1200
111017	2	0	 	 	 
111017	3	0	 	 	 
111018	1	0	 	 	 
111018	2	0	 	 	 
111018	3	0	 	 	 
111019	1	0	 	 	 
111019	2	0	 	 	 
111019	3	0	 	 	 
111020	1	1	200	6	1200
111020	2	0	 	 	 
111020	3	0	 	 	 
111021	1	1	200	6	1200
111021	2	0	 	 	 
111021	3	0	 	 	 
111022	1	0	 	 	 
111022	2	0	 	 	 
111022	3	0	 	 	 
111024	1	1	200	6	1200
111024	2	0	 	 	 
111024	3	0	 	 	 
111025	1	0	 	 	 
111025	2	0	 	 	 
111025	3	0	 	 	 
111028	1	0	 	 	 
111028	2	0	 	 	 
111028	3	0	 	 	 
111030	1	0	 	 	 
111030	2	0	 	 	 
111030	3	0	 	 	 
111032	1	0	 	 	 
111032	2	0	 	 	 
111032	3	0	 	 	 
111033	1	1	200	6	1200
111033	2	0	 	 	 
111033	3	0	 	 	 
111034	1	1	200	6	1200
111034	2	0	 	 	 
111034	3	0	 	 	 
111035	1	1	200	6	1200
111035	2	0	 	 	 
111035	3	0	 	 	 
111036	1	0	 	 	 
111036	2	0	 	 	 
111036	3	0	 	 	 
111037	1	1	200	6	1200
111037	2	0	 	 	 
111037	3	0	 	 	 
111038	1	1	200	6	1200
111038	2	0	 	 	 
111038	3	0	 	 	 
111039	1	1	200	5	1000
111039	2	0	 	 	 
111039	3	0	 	 	 
111040	1	0	 	 	 
111040	2	0	 	 	 
111040	3	0	 	 	 
111041	1	0	 	 	 
111041	2	0	 	 	 
111041	3	0	 	 	 
111042	1	1	200	2	400
111042	2	0	 	 	 
111042	3	0	 	 	 
111044	1	0	 	 	 
111044	2	0	 	 	 
111044	3	0	 	 	 
111045	1	1	200	6	1200
111045	2	0	 	 	 
111045	3	0	 	 	 
111046	1	1	200	6	1200
111046	2	0	 	 	 
111046	3	0	 	 	 
111048	1	1	200	6	1200
111048	2	0	 	 	 
111048	3	0	 	 	 
111049	1	0	 	 	 
111049	2	0	 	 	 
111049	3	0	 	 	 
111050	1	0	 	 	 
111050	2	0	 	 	 
111050	3	0	 	 	 
111051	1	0	 	 	 
111051	2	0	 	 	 
111051	3	0	 	 	 
111052	1	1	200	7	1400
111052	2	0	 	 	 
111052	3	0	 	 	 
111054	1	0	 	 	 
111054	2	0	 	 	 
111054	3	0	 	 	 
111056	1	0	 	 	 
111056	2	0	 	 	 
111056	3	1	16	12	24
111057	1	0	 	 	 
111057	2	0	 	 	 
111057	3	0	 	 	 
111058	1	0	 	 	 
111058	2	0	 	 	 
111058	3	0	 	 	 
111059	1	0	 	 	 
111059	2	0	 	 	 
111059	3	0	 	 	 
111062	1	1	200	6	1200
111062	2	0	 	 	 
111062	3	0	 	 	 
111063	1	0	 	 	 
111063	2	0	 	 	 
111063	3	0	 	 	 
111064	1	0	 	 	 
111064	2	0	 	 	 
111064	3	0	 	 	 
111065	1	0	 	 	 
111065	2	0	 	 	 
111065	3	0	 	 	 
111066	1	1	200	6	1200
111066	2	0	 	 	 
111066	3	0	 	 	 
111068	1	1	200	6	1200
111068	2	1	250	6	1500
111068	3	0	 	 	 
111070	1	0	 	 	 
111070	2	0	 	 	 
111070	3	0	 	 	 
111071	1	0	 	 	 
111071	2	0	 	 	 
111071	3	0	 	 	 
111072	1	0	 	 	 
111072	2	0	 	 	 
111072	3	0	 	 	 
111074	1	1	200	6	1200
111074	2	0	 	 	 
111074	3	0	 	 	 
111076	1	0	 	 	 
111076	2	0	 	 	 
111076	3	0	 	 	 
111077	1	0	 	 	 
111077	2	0	 	 	 
111077	3	0	 	 	 
111079	1	1	200	6	1200
111079	2	0	 	 	 
111079	3	0	 	 	 
111080	1	0	 	 	 
111080	2	0	 	 	 
111080	3	0	 	 	 
111081	1	0	 	 	 
111081	2	0	 	 	 
111081	3	0	 	 	 
111082	1	0	 	 	 
111082	2	0	 	 	 
111082	3	0	 	 	 
111085	1	1	200	6	1200
111085	2	0	 	 	 
111085	3	0	 	 	 
111087	1	0	 	 	 
111087	2	0	 	 	 
111087	3	0	 	 	 
111089	1	1	100	3	300
111089	2	0	 	 	 
111089	3	0	 	 	 
111090	1	1	200	3	600
111090	2	0	 	 	 
111090	3	0	 	 	 
111091	1	1	200	6	1200
111091	2	0	 	 	 
111091	3	0	 	 	 
111092	1	0	 	 	 
111092	2	0	 	 	 
111092	3	0	 	 	 
111093	1	1	200	6	1200
111093	2	0	 	 	 
111093	3	0	 	 	 
111094	1	0	 	 	 
111094	2	0	 	 	 
111094	3	0	 	 	 
111095	1	1	200	6	1200
111095	2	0	 	 	 
111095	3	1	16	3	48
111096	1	1	200	6	1200
111096	2	0	 	 	 
111096	3	0	 	 	 
111097	1	1	200	6	1200
111097	2	0	 	 	 
111097	3	0	 	 	 
111098	1	1	200	6	1200
111098	2	1	250	6	1500
111098	3	0	 	 	 
111099	1	1	200	6	1200
111099	2	0	 	 	 
111099	3	0	 	 	 
111100	1	1	200	6	1200
111100	2	0	 	 	 
111100	3	0	 	 	 
111102	1	1	200	6	1200
111102	2	0	 	 	 
111102	3	0	 	 	 
121001	1	0	 	 	 
121001	2	0	 	 	 
121001	3	0	 	 	 
121002	1	1	200	4	800
121002	2	0	 	 	 
121002	3	0	 	 	 
121003	1	0	 	 	 
121003	2	0	 	 	 
121003	3	0	 	 	 
121004	1	0	 	 	 
121004	2	0	 	 	 
121004	3	0	 	 	 
121005	1	0	 	 	 
121005	2	0	 	 	 
121005	3	0	 	 	 
121006	1	0	 	 	 
121006	2	0	 	 	 
121006	3	0	 	 	 
121007	1	0	 	 	 
121007	2	0	 	 	 
121007	3	0	 	 	 
121008	1	0	 	 	 
121008	2	1	250	6	1500
121008	3	0	 	 	 
121009	1	0	 	 	 
121009	2	0	 	 	 
121009	3	0	 	 	 
121010	1	0	 	 	 
121010	2	0	 	 	 
121010	3	0	 	 	 
121011	1	0	 	 	 
121011	2	0	 	 	 
121011	3	0	 	 	 
121012	1	0	 	 	 
121012	2	0	 	 	 
121012	3	1	50	5	250
121013	1	0	 	 	 
121013	2	0	 	 	 
121013	3	0	 	 	 
121014	1	0	 	 	 
121014	2	0	 	 	 
121014	3	0	 	 	 
121015	1	0	 	 	 
121015	2	0	 	 	 
121015	3	0	 	 	 
121016	1	0	 	 	 
121016	2	0	 	 	 
121016	3	0	 	 	 
121017	1	0	 	 	 
121017	2	0	 	 	 
121017	3	0	 	 	 
121018	1	0	 	 	 
121018	2	0	 	 	 
121018	3	0	 	 	 
121019	1	0	 	 	 
121019	2	0	 	 	 
121019	3	0	 	 	 
121021	1	0	 	 	 
121021	2	0	 	 	 
121021	3	0	 	 	 
121022	1	0	 	 	 
121022	2	0	 	 	 
121022	3	0	 	 	 
121024	1	0	 	 	 
121024	2	0	 	 	 
121024	3	0	 	 	 
121025	1	0	 	 	 
121025	2	0	 	 	 
121025	3	0	 	 	 
121026	1	0	 	 	 
121026	2	0	 	 	 
121026	3	0	 	 	 
121027	1	0	 	 	 
121027	2	0	 	 	 
121027	3	0	 	 	 
121028	1	0	 	 	 
121028	2	0	 	 	 
