CHILDCODE	PAYCIDR4	PAYTUTR4	PAYOTHR4
121031	1	0	0
121031	2	1	1
121031	3	0	0
121031	4	0	0
121031	5	0	0
121031	6	0	0
121032	1	0	0
121032	2	1	1
121032	3	0	0
121032	4	0	0
121032	5	0	0
121032	6	0	0
121033	1	 	 
121033	2	 	 
121033	3	 	 
121033	4	 	 
121033	5	 	 
121033	6	 	 
121034	1	 	 
121034	2	 	 
121034	3	 	 
121034	4	 	 
121034	5	 	 
121034	6	 	 
121035	1	 	 
121035	2	 	 
121035	3	 	 
121035	4	 	 
121035	5	 	 
121035	6	 	 
121036	1	 	 
121036	2	 	 
121036	3	 	 
121036	4	 	 
121036	5	 	 
121036	6	 	 
121037	1	 	 
121037	2	 	 
121037	3	 	 
121037	4	 	 
121037	5	 	 
121037	6	 	 
121038	1	0	0
121038	2	1	1
121038	3	0	1
121038	4	0	0
121038	5	0	0
121038	6	1	1
121039	1	 	 
121039	2	 	 
121039	3	 	 
121039	4	 	 
121039	5	 	 
121039	6	 	 
121040	1	 	 
121040	2	 	 
121040	3	 	 
121040	4	 	 
121040	5	 	 
121040	6	 	 
121041	1	 	 
121041	2	 	 
121041	3	 	 
121041	4	 	 
121041	5	 	 
121041	6	 	 
121042	1	 	 
121042	2	 	 
121042	3	 	 
121042	4	 	 
121042	5	 	 
121042	6	 	 
121043	1	 	 
121043	2	 	 
121043	3	 	 
121043	4	 	 
121043	5	 	 
121043	6	 	 
121044	1	0	0
121044	2	1	1
121044	3	0	0
121044	4	0	0
121044	5	0	0
121044	6	0	0
121045	1	 	 
121045	2	 	 
121045	3	 	 
121045	4	 	 
121045	5	 	 
121045	6	 	 
121047	1	 	 
121047	2	 	 
121047	3	 	 
121047	4	 	 
121047	5	 	 
121047	6	 	 
121048	1	 	 
121048	2	 	 
121048	3	 	 
121048	4	 	 
121048	5	 	 
121048	6	 	 
121049	1	0	0
121049	2	1	0
121049	3	0	0
121049	4	0	0
121049	5	0	0
121049	6	0	0
121050	1	 	 
121050	2	 	 
121050	3	 	 
121050	4	 	 
121050	5	 	 
121050	6	 	 
121052	1	 	 
121052	2	 	 
121052	3	 	 
121052	4	 	 
121052	5	 	 
121052	6	 	 
121057	1	 	 
121057	2	 	 
121057	3	 	 
121057	4	 	 
121057	5	 	 
121057	6	 	 
121061	1	0	0
121061	2	1	1
121061	3	0	0
121061	4	0	0
121061	5	0	0
121061	6	1	1
121063	1	0	0
121063	2	1	1
121063	3	0	1
121063	4	0	1
121063	5	1	0
121063	6	0	0
121074	1	 	 
121074	2	 	 
121074	3	 	 
121074	4	 	 
121074	5	 	 
121074	6	 	 
121088	1	 	 
121088	2	 	 
121088	3	 	 
121088	4	 	 
121088	5	 	 
121088	6	 	 
121094	1	0	0
121094	2	1	0
121094	3	0	0
121094	4	0	0
121094	5	0	0
121094	6	0	0
121109	1	 	 
121109	2	 	 
121109	3	 	 
121109	4	 	 
121109	5	 	 
121109	6	 	 
121124	1	 	 
121124	2	 	 
121124	3	 	 
121124	4	 	 
121124	5	 	 
121124	6	 	 
131001	1	0	0
131001	2	1	1
131001	3	0	0
131001	4	0	0
131001	5	0	0
131001	6	0	0
131002	1	0	0
131002	2	1	1
131002	3	0	0
131002	4	0	0
131002	5	0	0
131002	6	1	1
131004	1	 	 
131004	2	 	 
131004	3	 	 
131004	4	 	 
131004	5	 	 
131004	6	 	 
131005	1	0	0
131005	2	1	1
131005	3	0	0
131005	4	0	0
131005	5	0	0
131005	6	0	0
131006	1	 	 
131006	2	 	 
131006	3	 	 
131006	4	 	 
131006	5	 	 
131006	6	 	 
131007	1	0	0
131007	2	1	1
131007	3	0	0
131007	4	0	0
131007	5	0	0
131007	6	0	0
131008	1	 	 
131008	2	 	 
131008	3	 	 
131008	4	 	 
131008	5	 	 
131008	6	 	 
131009	1	0	0
131009	2	1	1
131009	3	0	0
131009	4	0	0
131009	5	0	0
131009	6	0	0
131010	1	0	0
131010	2	1	1
131010	3	1	1
131010	4	0	0
131010	5	1	1
131010	6	1	1
131011	1	 	 
131011	2	 	 
131011	3	 	 
131011	4	 	 
131011	5	 	 
131011	6	 	 
131012	1	0	0
131012	2	1	1
131012	3	0	0
131012	4	0	0
131012	5	0	0
131012	6	0	0
131013	1	0	0
131013	2	1	1
131013	3	0	0
131013	4	0	0
131013	5	0	0
131013	6	0	0
131014	1	0	0
131014	2	1	1
131014	3	0	0
131014	4	0	0
131014	5	0	0
131014	6	0	0
131017	1	0	0
131017	2	1	1
131017	3	0	0
131017	4	0	0
131017	5	0	0
131017	6	0	0
131019	1	0	0
131019	2	1	1
131019	3	0	0
131019	4	0	0
131019	5	0	0
131019	6	0	0
131020	1	 	 
131020	2	 	 
131020	3	 	 
131020	4	 	 
131020	5	 	 
131020	6	 	 
131021	1	 	 
131021	2	 	 
131021	3	 	 
131021	4	 	 
131021	5	 	 
131021	6	 	 
131022	1	1	1
131022	2	1	1
131022	3	0	0
131022	4	0	0
131022	5	0	0
131022	6	0	0
131023	1	0	0
131023	2	1	1
131023	3	0	0
131023	4	0	0
131023	5	0	0
131023	6	0	0
131024	1	 	 
131024	2	 	 
131024	3	 	 
131024	4	 	 
131024	5	 	 
131024	6	 	 
131025	1	0	0
131025	2	1	1
131025	3	0	0
131025	4	0	0
131025	5	0	0
131025	6	0	0
131026	1	0	0
131026	2	1	1
131026	3	0	0
131026	4	0	0
131026	5	0	0
131026	6	0	0
131028	1	0	0
131028	2	1	1
131028	3	0	0
131028	4	0	0
131028	5	0	0
131028	6	0	0
131030	1	0	0
131030	2	1	1
131030	3	1	1
131030	4	0	0
131030	5	0	0
131030	6	1	1
131031	1	0	0
131031	2	1	1
131031	3	1	1
131031	4	0	0
131031	5	0	0
131031	6	0	0
131033	1	0	0
131033	2	1	1
131033	3	0	0
131033	4	0	0
131033	5	0	0
131033	6	0	0
131036	1	 	 
131036	2	 	 
131036	3	 	 
131036	4	 	 
131036	5	 	 
131036	6	 	 
131037	1	0	0
131037	2	1	1
131037	3	0	0
131037	4	0	0
131037	5	0	0
131037	6	0	0
131038	1	 	 
131038	2	 	 
131038	3	 	 
131038	4	 	 
131038	5	 	 
131038	6	 	 
131039	1	0	0
131039	2	1	1
131039	3	0	0
131039	4	0	0
131039	5	0	0
131039	6	0	0
131040	1	0	0
131040	2	1	1
131040	3	0	0
131040	4	0	0
131040	5	0	0
131040	6	0	0
131041	1	 	 
131041	2	 	 
131041	3	 	 
131041	4	 	 
131041	5	 	 
131041	6	 	 
131042	1	 	 
131042	2	 	 
131042	3	 	 
131042	4	 	 
131042	5	 	 
131042	6	 	 
131043	1	 	 
131043	2	 	 
131043	3	 	 
131043	4	 	 
131043	5	 	 
131043	6	 	 
131044	1	0	0
131044	2	1	1
131044	3	0	0
131044	4	0	0
131044	5	0	0
131044	6	0	0
131046	1	0	0
131046	2	1	1
131046	3	0	0
131046	4	0	0
131046	5	0	0
131046	6	0	0
131047	1	 	 
131047	2	 	 
131047	3	 	 
131047	4	 	 
131047	5	 	 
131047	6	 	 
131048	1	 	 
131048	2	 	 
131048	3	 	 
131048	4	 	 
131048	5	 	 
131048	6	 	 
131050	1	0	0
131050	2	1	1
131050	3	1	1
131050	4	0	0
131050	5	0	0
131050	6	0	0
131051	1	0	1
131051	2	0	1
131051	3	0	1
131051	4	0	1
131051	5	0	1
131051	6	0	1
131052	1	0	0
131052	2	1	1
131052	3	0	0
131052	4	0	0
131052	5	0	0
131052	6	0	0
131053	1	0	0
131053	2	1	1
131053	3	0	0
131053	4	0	0
131053	5	0	0
131053	6	0	0
131054	1	0	0
131054	2	1	1
131054	3	0	0
131054	4	0	0
131054	5	0	0
131054	6	0	0
131056	1	0	0
131056	2	1	1
131056	3	0	0
131056	4	0	0
131056	5	0	0
131056	6	0	0
131058	1	 	 
131058	2	 	 
131058	3	 	 
131058	4	 	 
131058	5	 	 
131058	6	 	 
141001	1	 	 
141001	2	 	 
141001	3	 	 
141001	4	 	 
141001	5	 	 
141001	6	 	 
141002	1	 	 
141002	2	 	 
141002	3	 	 
141002	4	 	 
141002	5	 	 
141002	6	 	 
141003	1	0	0
141003	2	1	1
141003	3	1	1
141003	4	0	0
141003	5	0	0
141003	6	0	0
141004	1	0	0
141004	2	1	1
141004	3	0	0
141004	4	0	0
141004	5	0	0
141004	6	0	0
141005	1	0	0
141005	2	1	1
141005	3	0	0
141005	4	0	0
141005	5	0	0
141005	6	0	0
141006	1	0	0
141006	2	1	1
141006	3	0	0
141006	4	0	0
141006	5	1	0
141006	6	0	0
141007	1	 	 
141007	2	 	 
141007	3	 	 
141007	4	 	 
141007	5	 	 
141007	6	 	 
141008	1	0	0
141008	2	1	1
141008	3	0	0
141008	4	0	0
141008	5	0	0
141008	6	0	0
141009	1	0	0
141009	2	1	1
141009	3	0	0
141009	4	0	0
141009	5	0	0
141009	6	1	1
141010	1	0	0
141010	2	1	1
141010	3	0	0
141010	4	0	0
141010	5	0	0
141010	6	0	0
141013	1	 	 
141013	2	 	 
141013	3	 	 
141013	4	 	 
141013	5	 	 
141013	6	 	 
141014	1	 	 
141014	2	 	 
141014	3	 	 
141014	4	 	 
141014	5	 	 
141014	6	 	 
141015	1	 	 
141015	2	 	 
141015	3	 	 
141015	4	 	 
141015	5	 	 
141015	6	 	 
141016	1	0	0
141016	2	1	1
141016	3	1	1
141016	4	0	0
141016	5	0	0
141016	6	0	0
141017	1	 	 
141017	2	 	 
141017	3	 	 
141017	4	 	 
141017	5	 	 
141017	6	 	 
141018	1	1	0
141018	2	1	1
141018	3	1	1
141018	4	0	0
141018	5	0	0
141018	6	0	0
141019	1	 	 
141019	2	 	 
141019	3	 	 
141019	4	 	 
141019	5	 	 
141019	6	 	 
141025	1	0	0
141025	2	0	0
141025	3	0	0
141025	4	0	0
141025	5	0	0
141025	6	1	0
141026	1	0	0
141026	2	1	1
141026	3	0	0
141026	4	0	1
141026	5	0	0
141026	6	0	0
141027	1	0	0
141027	2	1	1
141027	3	1	1
141027	4	0	0
141027	5	1	0
141027	6	1	1
141028	1	0	0
141028	2	1	1
141028	3	0	0
141028	4	0	0
141028	5	0	0
141028	6	0	0
141029	1	0	0
141029	2	1	1
141029	3	0	0
141029	4	0	0
141029	5	0	0
141029	6	1	1
141030	1	0	0
141030	2	1	1
141030	3	0	0
141030	4	0	0
141030	5	0	0
141030	6	0	0
141031	1	 	 
141031	2	 	 
141031	3	 	 
141031	4	 	 
141031	5	 	 
141031	6	 	 
141032	1	0	0
141032	2	1	1
141032	3	0	0
141032	4	0	0
141032	5	0	0
141032	6	0	0
141033	1	0	0
141033	2	1	1
141033	3	0	0
141033	4	0	0
141033	5	0	0
141033	6	0	0
141035	1	0	1
141035	2	0	1
141035	3	0	1
141035	4	0	1
141035	5	0	0
141035	6	0	0
141036	1	 	 
141036	2	 	 
141036	3	 	 
141036	4	 	 
141036	5	 	 
141036	6	 	 
141037	1	 	 
141037	2	 	 
141037	3	 	 
141037	4	 	 
141037	5	 	 
141037	6	 	 
141039	1	0	0
141039	2	1	1
141039	3	0	0
141039	4	0	0
141039	5	0	0
141039	6	0	0
141040	1	 	 
141040	2	 	 
141040	3	 	 
141040	4	 	 
141040	5	 	 
141040	6	 	 
141041	1	 	 
141041	2	 	 
141041	3	 	 
141041	4	 	 
141041	5	 	 
141041	6	 	 
141042	1	 	 
141042	2	 	 
141042	3	 	 
141042	4	 	 
141042	5	 	 
141042	6	 	 
141043	1	0	1
141043	2	0	1
141043	3	0	1
141043	4	0	1
141043	5	0	1
141043	6	0	1
141045	1	0	0
141045	2	1	1
141045	3	0	0
141045	4	0	0
141045	5	0	0
141045	6	0	0
141047	1	0	0
141047	2	1	1
141047	3	0	0
141047	4	0	0
141047	5	0	0
141047	6	0	0
141048	1	 	 
141048	2	 	 
141048	3	 	 
141048	4	 	 
141048	5	 	 
141048	6	 	 
141050	1	 	 
141050	2	 	 
141050	3	 	 
141050	4	 	 
141050	5	 	 
141050	6	 	 
141051	1	 	 
141051	2	 	 
141051	3	 	 
141051	4	 	 
141051	5	 	 
141051	6	 	 
141052	1	0	0
141052	2	1	1
141052	3	0	1
141052	4	1	1
141052	5	0	0
141052	6	0	0
141062	1	0	0
141062	2	1	1
141062	3	0	0
141062	4	0	0
141062	5	0	0
141062	6	0	0
141066	1	 	 
141066	2	 	 
141066	3	 	 
141066	4	 	 
141066	5	 	 
141066	6	 	 
141073	1	 	 
141073	2	 	 
141073	3	 	 
141073	4	 	 
141073	5	 	 
141073	6	 	 
141076	1	 	 
141076	2	 	 
141076	3	 	 
141076	4	 	 
141076	5	 	 
141076	6	 	 
151001	1	0	0
151001	2	1	1
151001	3	1	1
151001	4	0	0
151001	5	0	0
151001	6	1	1
151002	1	0	0
151002	2	1	1
151002	3	0	0
151002	4	0	0
151002	5	0	0
151002	6	0	0
151003	1	0	0
151003	2	1	1
151003	3	0	0
151003	4	0	0
151003	5	0	0
151003	6	1	1
151004	1	0	1
151004	2	1	1
151004	3	0	0
151004	4	0	0
151004	5	0	0
151004	6	0	0
151005	1	 	 
151005	2	 	 
151005	3	 	 
151005	4	 	 
151005	5	 	 
151005	6	 	 
151006	1	0	0
151006	2	1	1
151006	3	0	0
151006	4	0	0
151006	5	0	0
151006	6	0	0
151008	1	 	 
151008	2	 	 
151008	3	 	 
151008	4	 	 
151008	5	 	 
151008	6	 	 
151010	1	 	 
151010	2	 	 
151010	3	 	 
151010	4	 	 
151010	5	 	 
151010	6	 	 
151011	1	 	 
151011	2	 	 
151011	3	 	 
151011	4	 	 
151011	5	 	 
151011	6	 	 
151012	1	 	 
151012	2	 	 
151012	3	 	 
151012	4	 	 
151012	5	 	 
151012	6	 	 
151014	1	0	0
151014	2	1	1
151014	3	0	0
151014	4	0	0
151014	5	0	0
151014	6	1	1
151015	1	0	0
151015	2	1	1
151015	3	0	0
151015	4	0	0
151015	5	1	1
151015	6	1	1
151016	1	0	0
151016	2	1	1
151016	3	0	0
151016	4	0	0
151016	5	0	0
151016	6	1	0
151017	1	0	0
151017	2	1	1
151017	3	0	1
151017	4	0	0
151017	5	1	0
151017	6	0	0
151018	1	 	 
151018	2	 	 
151018	3	 	 
151018	4	 	 
151018	5	 	 
151018	6	 	 
151019	1	0	1
151019	2	1	1
151019	3	0	0
151019	4	0	0
151019	5	0	0
151019	6	0	0
151020	1	0	0
151020	2	1	1
151020	3	0	0
151020	4	0	0
151020	5	0	0
151020	6	0	0
151021	1	0	0
151021	2	1	1
151021	3	0	0
151021	4	0	0
151021	5	0	0
151021	6	0	0
151022	1	0	0
151022	2	1	1
151022	3	0	0
151022	4	0	0
151022	5	0	0
151022	6	0	0
151023	1	 	 
151023	2	 	 
151023	3	 	 
151023	4	 	 
151023	5	 	 
151023	6	 	 
151024	1	 	 
151024	2	 	 
151024	3	 	 
151024	4	 	 
151024	5	 	 
151024	6	 	 
151025	1	0	0
151025	2	1	1
151025	3	0	0
151025	4	0	0
151025	5	0	0
151025	6	0	0
151028	1	0	0
151028	2	1	1
151028	3	0	0
151028	4	0	0
151028	5	0	0
151028	6	0	0
151029	1	0	0
151029	2	1	1
151029	3	0	0
151029	4	0	0
151029	5	0	0
151029	6	0	0
151030	1	0	0
151030	2	1	1
151030	3	0	0
151030	4	0	0
151030	5	0	0
151030	6	1	1
151031	1	0	0
151031	2	1	1
151031	3	0	0
151031	4	0	0
151031	5	0	0
151031	6	0	0
151032	1	0	0
151032	2	1	1
151032	3	0	0
151032	4	0	0
151032	5	0	0
151032	6	0	0
151034	1	0	0
151034	2	1	1
151034	3	0	0
151034	4	0	0
151034	5	0	0
151034	6	0	0
151035	1	0	0
151035	2	1	1
151035	3	0	0
151035	4	0	0
151035	5	0	0
151035	6	0	0
151036	1	0	0
151036	2	1	1
151036	3	0	0
151036	4	0	0
151036	5	0	0
151036	6	0	0
151037	1	 	 
151037	2	 	 
151037	3	 	 
151037	4	 	 
151037	5	 	 
151037	6	 	 
151038	1	0	0
151038	2	1	1
151038	3	0	0
151038	4	0	0
151038	5	0	0
151038	6	0	0
151039	1	0	0
151039	2	1	0
151039	3	0	0
151039	4	0	0
151039	5	0	0
151039	6	1	0
151040	1	0	0
151040	2	1	0
151040	3	0	0
151040	4	0	0
151040	5	1	1
151040	6	0	0
151041	1	 	 
151041	2	 	 
151041	3	 	 
151041	4	 	 
151041	5	 	 
151041	6	 	 
151042	1	 	 
151042	2	 	 
151042	3	 	 
151042	4	 	 
151042	5	 	 
151042	6	 	 
151043	1	0	1
151043	2	1	1
151043	3	0	1
151043	4	0	0
151043	5	0	0
151043	6	1	0
151044	1	 	 
151044	2	 	 
151044	3	 	 
151044	4	 	 
151044	5	 	 
151044	6	 	 
151045	1	0	0
151045	2	1	1
151045	3	1	1
151045	4	0	0
151045	5	1	1
151045	6	1	1
151046	1	 	 
151046	2	 	 
151046	3	 	 
151046	4	 	 
151046	5	 	 
151046	6	 	 
151047	1	0	0
151047	2	1	1
151047	3	0	1
151047	4	0	1
151047	5	0	0
151047	6	1	1
151049	1	0	1
151049	2	1	1
151049	3	0	0
151049	4	0	0
151049	5	0	0
151049	6	0	0
151051	1	 	 
151051	2	 	 
151051	3	 	 
151051	4	 	 
151051	5	 	 
151051	6	 	 
151075	1	 	 
151075	2	 	 
151075	3	 	 
151075	4	 	 
151075	5	 	 
151075	6	 	 
151079	1	0	1
151079	2	1	1
151079	3	0	0
151079	4	0	1
151079	5	0	0
151079	6	0	0
151081	1	0	0
151081	2	1	1
151081	3	0	0
151081	4	1	1
151081	5	0	0
151081	6	1	1
151082	1	 	 
151082	2	 	 
151082	3	 	 
151082	4	 	 
151082	5	 	 
151082	6	 	 
161001	1	 	 
161001	2	 	 
161001	3	 	 
161001	4	 	 
161001	5	 	 
161001	6	 	 
161002	1	0	0
161002	2	1	1
161002	3	1	1
161002	4	0	0
161002	5	0	0
161002	6	0	0
161003	1	0	1
161003	2	1	1
161003	3	0	0
161003	4	0	0
161003	5	0	0
161003	6	0	0
161004	1	1	1
161004	2	1	1
161004	3	0	1
161004	4	0	0
161004	5	0	0
161004	6	0	0
161005	1	0	0
161005	2	1	1
161005	3	0	0
161005	4	0	0
161005	5	1	1
161005	6	0	0
161006	1	1	1
161006	2	1	1
161006	3	0	0
161006	4	0	0
161006	5	0	0
161006	6	0	0
161007	1	 	 
161007	2	 	 
161007	3	 	 
161007	4	 	 
161007	5	 	 
161007	6	 	 
161008	1	0	0
161008	2	1	1
161008	3	0	0
161008	4	0	0
161008	5	1	0
161008	6	0	0
161009	1	0	0
161009	2	1	1
161009	3	1	1
161009	4	0	0
161009	5	0	0
161009	6	1	1
161010	1	 	 
161010	2	 	 
161010	3	 	 
161010	4	 	 
161010	5	 	 
161010	6	 	 
161011	1	0	1
161011	2	1	1
161011	3	0	0
161011	4	0	0
161011	5	0	0
161011	6	1	1
161012	1	0	1
161012	2	1	1
161012	3	0	0
161012	4	0	0
161012	5	0	0
161012	6	1	1
161014	1	0	0
161014	2	1	1
161014	3	0	0
161014	4	0	1
161014	5	0	0
161014	6	0	0
161015	1	0	0
161015	2	1	1
161015	3	0	0
161015	4	0	0
161015	5	0	0
161015	6	0	0
161016	1	1	1
161016	2	1	1
161016	3	0	0
161016	4	0	1
161016	5	0	0
161016	6	0	0
161018	1	 	 
161018	2	 	 
161018	3	 	 
161018	4	 	 
161018	5	 	 
161018	6	 	 
161019	1	 	 
161019	2	 	 
161019	3	 	 
161019	4	 	 
161019	5	 	 
161019	6	 	 
161020	1	0	0
161020	2	1	1
161020	3	0	0
161020	4	0	0
161020	5	0	0
161020	6	0	0
161021	1	0	0
161021	2	1	1
161021	3	0	0
161021	4	0	0
161021	5	0	0
161021	6	0	0
161022	1	 	 
161022	2	 	 
161022	3	 	 
161022	4	 	 
161022	5	 	 
161022	6	 	 
161024	1	 	 
161024	2	 	 
161024	3	 	 
161024	4	 	 
161024	5	 	 
161024	6	 	 
161025	1	0	0
161025	2	1	1
161025	3	0	0
161025	4	0	0
161025	5	0	0
161025	6	1	1
161027	1	 	 
161027	2	 	 
161027	3	 	 
161027	4	 	 
161027	5	 	 
161027	6	 	 
161028	1	0	0
161028	2	1	1
161028	3	0	0
161028	4	0	0
161028	5	0	0
161028	6	0	0
161029	1	0	0
161029	2	1	1
161029	3	0	0
161029	4	0	0
161029	5	0	0
161029	6	1	0
161030	1	0	1
161030	2	1	1
161030	3	0	0
161030	4	0	0
161030	5	0	0
161030	6	0	0
161031	1	 	 
161031	2	 	 
161031	3	 	 
161031	4	 	 
161031	5	 	 
161031	6	 	 
161032	1	0	0
161032	2	1	1
161032	3	0	0
161032	4	0	0
161032	5	0	0
161032	6	1	1
161033	1	 	 
161033	2	 	 
161033	3	 	 
161033	4	 	 
161033	5	 	 
161033	6	 	 
161035	1	0	0
161035	2	1	1
161035	3	0	0
161035	4	0	0
161035	5	0	0
161035	6	0	0
161037	1	0	0
161037	2	1	1
161037	3	0	0
161037	4	0	0
161037	5	0	0
161037	6	0	0
161038	1	 	 
161038	2	 	 
161038	3	 	 
161038	4	 	 
161038	5	 	 
161038	6	 	 
161039	1	 	 
161039	2	 	 
161039	3	 	 
161039	4	 	 
161039	5	 	 
161039	6	 	 
161040	1	 	 
161040	2	 	 
161040	3	 	 
161040	4	 	 
161040	5	 	 
161040	6	 	 
161041	1	 	 
161041	2	 	 
161041	3	 	 
161041	4	 	 
161041	5	 	 
161041	6	 	 
161042	1	 	 
161042	2	 	 
161042	3	 	 
161042	4	 	 
161042	5	 	 
161042	6	 	 
161043	1	 	 
161043	2	 	 
161043	3	 	 
161043	4	 	 
161043	5	 	 
161043	6	 	 
161044	1	 	 
161044	2	 	 
161044	3	 	 
161044	4	 	 
161044	5	 	 
161044	6	 	 
161045	1	 	 
161045	2	 	 
161045	3	 	 
161045	4	 	 
161045	5	 	 
161045	6	 	 
161048	1	0	0
161048	2	1	1
161048	3	0	0
161048	4	0	0
161048	5	0	0
161048	6	1	1
161049	1	 	 
161049	2	 	 
161049	3	 	 
161049	4	 	 
161049	5	 	 
161049	6	 	 
161050	1	0	0
161050	2	1	1
161050	3	0	0
161050	4	0	0
161050	5	0	0
161050	6	0	0
171003	1	 	 
171003	2	 	 
171003	3	 	 
171003	4	 	 
171003	5	 	 
171003	6	 	 
171004	1	0	1
171004	2	0	0
171004	3	0	0
171004	4	1	0
171004	5	0	0
171004	6	0	0
171005	1	 	 
171005	2	 	 
171005	3	 	 
171005	4	 	 
171005	5	 	 
171005	6	 	 
171006	1	 	 
171006	2	 	 
171006	3	 	 
171006	4	 	 
171006	5	 	 
171006	6	 	 
171008	1	1	1
171008	2	1	1
171008	3	0	0
171008	4	0	0
171008	5	0	0
171008	6	0	0
171009	1	 	 
171009	2	 	 
171009	3	 	 
171009	4	 	 
171009	5	 	 
171009	6	 	 
171011	1	0	0
171011	2	1	1
171011	3	1	1
171011	4	0	0
171011	5	0	0
171011	6	0	0
171012	1	0	0
171012	2	1	1
171012	3	0	0
171012	4	0	0
171012	5	0	0
171012	6	0	0
171013	1	0	0
171013	2	1	1
171013	3	0	0
171013	4	0	0
171013	5	0	0
171013	6	0	0
171014	1	 	 
171014	2	 	 
171014	3	 	 
171014	4	 	 
171014	5	 	 
171014	6	 	 
171015	1	 	 
171015	2	 	 
171015	3	 	 
171015	4	 	 
171015	5	 	 
171015	6	 	 
171017	1	0	0
171017	2	1	1
171017	3	0	0
171017	4	0	0
171017	5	0	0
171017	6	0	0
171018	1	1	1
171018	2	1	1
171018	3	0	0
171018	4	0	0
171018	5	0	0
171018	6	0	0
171019	1	 	 
171019	2	 	 
171019	3	 	 
171019	4	 	 
171019	5	 	 
171019	6	 	 
171021	1	 	 
171021	2	 	 
171021	3	 	 
171021	4	 	 
171021	5	 	 
171021	6	 	 
171022	1	 	 
171022	2	 	 
171022	3	 	 
171022	4	 	 
171022	5	 	 
171022	6	 	 
171023	1	0	0
171023	2	1	1
171023	3	0	0
171023	4	0	0
171023	5	0	0
171023	6	0	0
171025	1	 	 
171025	2	 	 
171025	3	 	 
171025	4	 	 
171025	5	 	 
171025	6	 	 
171027	1	0	0
171027	2	1	1
171027	3	0	0
171027	4	0	0
171027	5	1	1
171027	6	0	0
171030	1	0	0
171030	2	1	1
171030	3	0	0
171030	4	0	0
171030	5	0	0
171030	6	0	0
171031	1	 	 
171031	2	 	 
171031	3	 	 
171031	4	 	 
171031	5	 	 
171031	6	 	 
171033	1	0	0
171033	2	1	1
171033	3	0	0
171033	4	0	0
171033	5	0	0
171033	6	0	0
171034	1	 	 
171034	2	 	 
171034	3	 	 
171034	4	 	 
171034	5	 	 
171034	6	 	 
171035	1	0	0
171035	2	1	1
171035	3	0	0
171035	4	0	0
171035	5	0	0
171035	6	0	0
171037	1	 	 
171037	2	 	 
171037	3	 	 
171037	4	 	 
171037	5	 	 
171037	6	 	 
171038	1	0	0
171038	2	1	1
171038	3	0	0
171038	4	0	0
171038	5	0	0
171038	6	0	0
171040	1	 	 
171040	2	 	 
171040	3	 	 
171040	4	 	 
171040	5	 	 
171040	6	 	 
171041	1	 	 
171041	2	 	 
171041	3	 	 
171041	4	 	 
171041	5	 	 
171041	6	 	 
171042	1	0	0
171042	2	1	1
171042	3	0	0
171042	4	0	0
171042	5	0	0
171042	6	0	0
171043	1	0	0
171043	2	1	1
171043	3	0	0
171043	4	0	0
171043	5	0	0
171043	6	0	0
171044	1	0	0
171044	2	1	1
171044	3	0	0
171044	4	0	0
171044	5	0	0
171044	6	0	0
171045	1	0	0
171045	2	1	1
171045	3	0	0
171045	4	0	0
171045	5	0	0
171045	6	0	0
171046	1	0	0
171046	2	1	1
171046	3	1	1
171046	4	0	0
171046	5	0	0
171046	6	0	0
171048	1	 	 
171048	2	 	 
171048	3	 	 
171048	4	 	 
171048	5	 	 
171048	6	 	 
171049	1	0	0
171049	2	1	1
171049	3	0	0
171049	4	0	0
171049	5	0	0
171049	6	0	0
171051	1	0	0
171051	2	1	1
171051	3	1	1
171051	4	0	0
171051	5	0	0
171051	6	0	0
171053	1	0	0
171053	2	1	1
171053	3	1	0
171053	4	0	0
171053	5	0	0
171053	6	0	0
171057	1	0	0
171057	2	1	1
171057	3	0	0
171057	4	0	0
171057	5	0	0
171057	6	0	0
171059	1	 	 
171059	2	 	 
171059	3	 	 
171059	4	 	 
171059	5	 	 
171059	6	 	 
171060	1	 	 
171060	2	 	 
171060	3	 	 
171060	4	 	 
171060	5	 	 
171060	6	 	 
171063	1	 	 
171063	2	 	 
171063	3	 	 
171063	4	 	 
171063	5	 	 
171063	6	 	 
171080	1	 	 
171080	2	 	 
171080	3	 	 
171080	4	 	 
171080	5	 	 
171080	6	 	 
181001	1	0	0
181001	2	1	1
181001	3	0	0
181001	4	0	0
181001	5	0	0
181001	6	0	0
181002	1	0	0
181002	2	1	1
181002	3	0	0
181002	4	0	0
181002	5	0	0
181002	6	0	0
181003	1	0	0
181003	2	1	1
181003	3	0	1
181003	4	0	0
181003	5	0	0
181003	6	0	0
181005	1	0	1
181005	2	1	1
181005	3	0	0
181005	4	0	0
181005	5	0	0
181005	6	0	0
181006	1	0	0
181006	2	1	1
181006	3	0	0
181006	4	0	0
181006	5	0	0
181006	6	0	0
181008	1	 	 
181008	2	 	 
181008	3	 	 
181008	4	 	 
181008	5	 	 
181008	6	 	 
181009	1	0	0
181009	2	1	1
181009	3	1	1
181009	4	0	0
181009	5	0	0
181009	6	0	0
181011	1	0	0
181011	2	1	1
181011	3	0	0
181011	4	0	0
181011	5	0	0
181011	6	0	0
181013	1	0	0
181013	2	1	1
181013	3	0	0
181013	4	0	0
181013	5	0	0
181013	6	0	0
181014	1	 	 
181014	2	 	 
181014	3	 	 
181014	4	 	 
181014	5	 	 
181014	6	 	 
181016	1	0	0
181016	2	1	1
181016	3	0	0
