CHILDCODE	SRMNIDR4	SRCRECR4	RCVLSTR4	OFTRCVR4	RCVAMTR4
41052	2	1	38	24	912
41052	3	0	 	 	 
41052	4	0	 	 	 
41052	5	0	 	 	 
41052	6	0	 	 	 
41052	7	0	 	 	 
41052	8	0	 	 	 
41052	9	1	60	1	60
41052	10	0	 	 	 
41052	11	0	 	 	 
41052	12	0	 	 	 
41052	13	0	 	 	 
41052	14	1	400	1	400
41052	15	0	 	 	 
41052	16	0	 	 	 
41052	17	0	 	 	 
41052	18	0	 	 	 
41053	1	0	 	 	 
41053	2	0	 	 	 
41053	3	0	 	 	 
41053	4	0	 	 	 
41053	5	0	 	 	 
41053	6	0	 	 	 
41053	7	0	 	 	 
41053	8	1	500	3	2200
41053	9	0	 	 	 
41053	10	0	 	 	 
41053	11	0	 	 	 
41053	12	0	 	 	 
41053	13	0	 	 	 
41053	14	1	200	6	1200
41053	15	1	120	1	120
41053	16	1	17	10	170
41053	17	0	 	 	 
41053	18	0	 	 	 
41054	1	0	 	 	 
41054	2	1	60	1	60
41054	3	0	 	 	 
41054	4	0	 	 	 
41054	5	0	 	 	 
41054	6	0	 	 	 
41054	7	0	 	 	 
41054	8	0	 	 	 
41054	9	0	 	 	 
41054	10	0	 	 	 
41054	11	0	 	 	 
41054	12	0	 	 	 
41054	13	0	 	 	 
41054	14	1	100	4	400
41054	15	0	 	 	 
41054	16	0	 	 	 
41054	17	0	 	 	 
41054	18	0	 	 	 
41055	1	0	 	 	 
41055	2	0	 	 	 
41055	3	0	 	 	 
41055	4	0	 	 	 
41055	5	1	250	1	250
41055	6	0	 	 	 
41055	7	0	 	 	 
41055	8	1	300	1	300
41055	9	0	 	 	 
41055	10	0	 	 	 
41055	11	0	 	 	 
41055	12	0	 	 	 
41055	13	0	 	 	 
41055	14	1	200	3	600
41055	15	0	 	 	 
41055	16	0	 	 	 
41055	17	0	 	 	 
41055	18	0	 	 	 
41056	1	0	 	 	 
41056	2	0	 	 	 
41056	3	0	 	 	 
41056	4	0	 	 	 
41056	5	0	 	 	 
41056	6	0	 	 	 
41056	7	0	 	 	 
41056	8	0	 	 	 
41056	9	0	 	 	 
41056	10	0	 	 	 
41056	11	0	 	 	 
41056	12	0	 	 	 
41056	13	0	 	 	 
41056	14	1	200	1	200
41056	15	0	 	 	 
41056	16	0	 	 	 
41056	17	0	 	 	 
41056	18	0	 	 	 
41057	1	0	 	 	 
41057	2	1	28	4	112
41057	3	0	 	 	 
41057	4	0	 	 	 
41057	5	0	 	 	 
41057	6	0	 	 	 
41057	7	0	 	 	 
41057	8	0	 	 	 
41057	9	0	 	 	 
41057	10	0	 	 	 
41057	11	0	 	 	 
41057	12	0	 	 	 
41057	13	0	 	 	 
41057	14	0	 	 	 
41057	15	0	 	 	 
41057	16	0	 	 	 
41057	17	0	 	 	 
41057	18	0	 	 	 
41059	1	0	 	 	 
41059	2	0	 	 	 
41059	3	0	 	 	 
41059	4	0	 	 	 
41059	5	0	 	 	 
41059	6	0	 	 	 
41059	7	0	 	 	 
41059	8	0	 	 	 
41059	9	0	 	 	 
41059	10	0	 	 	 
41059	11	0	 	 	 
41059	12	0	 	 	 
41059	13	0	 	 	 
41059	14	1	200	3	600
41059	15	0	 	 	 
41059	16	0	 	 	 
41059	17	0	 	 	 
41059	18	0	 	 	 
41060	1	0	 	 	 
41060	2	0	 	 	 
41060	3	0	 	 	 
41060	4	0	 	 	 
41060	5	0	 	 	 
41060	6	0	 	 	 
41060	7	0	 	 	 
41060	8	0	 	 	 
41060	9	0	 	 	 
41060	10	0	 	 	 
41060	11	0	 	 	 
41060	12	0	 	 	 
41060	13	0	 	 	 
41060	14	1	200	2	400
41060	15	0	 	 	 
41060	16	0	 	 	 
41060	17	0	 	 	 
41060	18	0	 	 	 
41061	1	0	 	 	 
41061	2	1	25	4	100
41061	3	0	 	 	 
41061	4	0	 	 	 
41061	5	0	 	 	 
41061	6	0	 	 	 
41061	7	0	 	 	 
41061	8	0	 	 	 
41061	9	0	 	 	 
41061	10	0	 	 	 
41061	11	0	 	 	 
41061	12	0	 	 	 
41061	13	0	 	 	 
41061	14	1	200	4	800
41061	15	0	 	 	 
41061	16	0	 	 	 
41061	17	0	 	 	 
41061	18	0	 	 	 
41062	1	0	 	 	 
41062	2	1	50	2	100
41062	3	0	 	 	 
41062	4	0	 	 	 
41062	5	0	 	 	 
41062	6	0	 	 	 
41062	7	0	 	 	 
41062	8	0	 	 	 
41062	9	0	 	 	 
41062	10	0	 	 	 
41062	11	0	 	 	 
41062	12	0	 	 	 
41062	13	0	 	 	 
41062	14	0	 	 	 
41062	15	0	 	 	 
41062	16	0	 	 	 
41062	17	0	 	 	 
41062	18	0	 	 	 
41063	1	0	 	 	 
41063	2	1	20	3	50
41063	3	0	 	 	 
41063	4	0	 	 	 
41063	5	0	 	 	 
41063	6	0	 	 	 
41063	7	0	 	 	 
41063	8	0	 	 	 
41063	9	0	 	 	 
41063	10	0	 	 	 
41063	11	0	 	 	 
41063	12	0	 	 	 
41063	13	0	 	 	 
41063	14	1	200	5	1000
41063	15	0	 	 	 
41063	16	0	 	 	 
41063	17	0	 	 	 
41063	18	0	 	 	 
41064	1	0	 	 	 
41064	2	1	15	1	15
41064	3	0	 	 	 
41064	4	0	 	 	 
41064	5	0	 	 	 
41064	6	0	 	 	 
41064	7	0	 	 	 
41064	8	0	 	 	 
41064	9	0	 	 	 
41064	10	0	 	 	 
41064	11	0	 	 	 
41064	12	0	 	 	 
41064	13	0	 	 	 
41064	14	1	200	6	1200
41064	15	0	 	 	 
41064	16	0	 	 	 
41064	17	0	 	 	 
41064	18	0	 	 	 
41065	1	0	 	 	 
41065	2	1	10	6	60
41065	3	0	 	 	 
41065	4	0	 	 	 
41065	5	0	 	 	 
41065	6	0	 	 	 
41065	7	0	 	 	 
41065	8	0	 	 	 
41065	9	0	 	 	 
41065	10	0	 	 	 
41065	11	0	 	 	 
41065	12	0	 	 	 
41065	13	0	 	 	 
41065	14	1	200	1	200
41065	15	0	 	 	 
41065	16	0	 	 	 
41065	17	0	 	 	 
41065	18	0	 	 	 
41066	1	0	 	 	 
41066	2	0	 	 	 
41066	3	0	 	 	 
41066	4	0	 	 	 
41066	5	0	 	 	 
41066	6	0	 	 	 
41066	7	0	 	 	 
41066	8	0	 	 	 
41066	9	0	 	 	 
41066	10	0	 	 	 
41066	11	0	 	 	 
41066	12	0	 	 	 
41066	13	0	 	 	 
41066	14	0	 	 	 
41066	15	1	145	1	145
41066	16	0	 	 	 
41066	17	1	25	1	25
41066	18	0	 	 	 
41067	1	0	 	 	 
41067	2	0	 	 	 
41067	3	0	 	 	 
41067	4	0	 	 	 
41067	5	0	 	 	 
41067	6	0	 	 	 
41067	7	0	 	 	 
41067	8	0	 	 	 
41067	9	0	 	 	 
41067	10	0	 	 	 
41067	11	0	 	 	 
41067	12	0	 	 	 
41067	13	0	 	 	 
41067	14	0	 	 	 
41067	15	0	 	 	 
41067	16	0	 	 	 
41067	17	0	 	 	 
41067	18	0	 	 	 
41068	1	0	 	 	 
41068	2	0	 	 	 
41068	3	0	 	 	 
41068	4	0	 	 	 
41068	5	0	 	 	 
41068	6	0	 	 	 
41068	7	0	 	 	 
41068	8	0	 	 	 
41068	9	0	 	 	 
41068	10	0	 	 	 
41068	11	0	 	 	 
41068	12	0	 	 	 
41068	13	0	 	 	 
41068	14	0	 	 	 
41068	15	0	 	 	 
41068	16	0	 	 	 
41068	17	0	 	 	 
41068	18	0	 	 	 
41069	1	0	 	 	 
41069	2	1	20	6	120
41069	3	0	 	 	 
41069	4	0	 	 	 
41069	5	0	 	 	 
41069	6	0	 	 	 
41069	7	0	 	 	 
41069	8	0	 	 	 
41069	9	0	 	 	 
41069	10	0	 	 	 
41069	11	0	 	 	 
41069	12	0	 	 	 
41069	13	0	 	 	 
41069	14	1	200	5	1000
41069	15	0	 	 	 
41069	16	0	 	 	 
41069	17	0	 	 	 
41069	18	0	 	 	 
41070	1	0	 	 	 
41070	2	0	 	 	 
41070	3	0	 	 	 
41070	4	0	 	 	 
41070	5	1	450	2	900
41070	6	0	 	 	 
41070	7	0	 	 	 
41070	8	0	 	 	 
41070	9	0	 	 	 
41070	10	0	 	 	 
41070	11	0	 	 	 
41070	12	0	 	 	 
41070	13	0	 	 	 
41070	14	1	200	4	800
41070	15	1	200	1	200
41070	16	0	 	 	 
41070	17	0	 	 	 
41070	18	0	 	 	 
41071	1	0	 	 	 
41071	2	0	 	 	 
41071	3	0	 	 	 
41071	4	0	 	 	 
41071	5	0	 	 	 
41071	6	0	 	 	 
41071	7	0	 	 	 
41071	8	0	 	 	 
41071	9	0	 	 	 
41071	10	0	 	 	 
41071	11	0	 	 	 
41071	12	0	 	 	 
41071	13	0	 	 	 
41071	14	0	 	 	 
41071	15	1	150	2	300
41071	16	0	 	 	 
41071	17	0	 	 	 
41071	18	0	 	 	 
41072	1	0	 	 	 
41072	2	1	50	3	150
41072	3	0	 	 	 
41072	4	0	 	 	 
41072	5	0	 	 	 
41072	6	0	 	 	 
41072	7	0	 	 	 
41072	8	0	 	 	 
41072	9	0	 	 	 
41072	10	0	 	 	 
41072	11	0	 	 	 
41072	12	0	 	 	 
41072	13	0	 	 	 
41072	14	0	 	 	 
41072	15	1	140	1	140
41072	16	0	 	 	 
41072	17	0	 	 	 
41072	18	0	 	 	 
41073	1	0	 	 	 
41073	2	1	2	12	80
41073	3	0	 	 	 
41073	4	0	 	 	 
41073	5	0	 	 	 
41073	6	0	 	 	 
41073	7	0	 	 	 
41073	8	0	 	 	 
41073	9	0	 	 	 
41073	10	0	 	 	 
41073	11	0	 	 	 
41073	12	0	 	 	 
41073	13	0	 	 	 
41073	14	0	 	 	 
41073	15	0	 	 	 
41073	16	0	 	 	 
41073	17	0	 	 	 
41073	18	0	 	 	 
41074	1	0	 	 	 
41074	2	1	100	5	500
41074	3	0	 	 	 
41074	4	0	 	 	 
41074	5	0	 	 	 
41074	6	0	 	 	 
41074	7	0	 	 	 
41074	8	0	 	 	 
41074	9	0	 	 	 
41074	10	0	 	 	 
41074	11	0	 	 	 
41074	12	0	 	 	 
41074	13	0	 	 	 
41074	14	0	 	 	 
41074	15	1	140	1	140
41074	16	0	 	 	 
41074	17	0	 	 	 
41074	18	0	 	 	 
41075	1	0	 	 	 
41075	2	0	 	 	 
41075	3	0	 	 	 
41075	4	0	 	 	 
41075	5	0	 	 	 
41075	6	0	 	 	 
41075	7	0	 	 	 
41075	8	0	 	 	 
41075	9	0	 	 	 
41075	10	0	 	 	 
41075	11	0	 	 	 
41075	12	0	 	 	 
41075	13	0	 	 	 
41075	14	1	200	3	600
41075	15	0	 	 	 
41075	16	0	 	 	 
41075	17	0	 	 	 
41075	18	0	 	 	 
41076	1	0	 	 	 
41076	2	1	4	15	67
41076	3	0	 	 	 
41076	4	0	 	 	 
41076	5	0	 	 	 
41076	6	0	 	 	 
41076	7	0	 	 	 
41076	8	0	 	 	 
41076	9	0	 	 	 
41076	10	0	 	 	 
41076	11	0	 	 	 
41076	12	0	 	 	 
41076	13	0	 	 	 
41076	14	1	200	1	200
41076	15	0	 	 	 
41076	16	0	 	 	 
41076	17	0	 	 	 
41076	18	0	 	 	 
41077	1	0	 	 	 
41077	2	0	 	 	 
41077	3	0	 	 	 
41077	4	0	 	 	 
41077	5	0	 	 	 
41077	6	0	 	 	 
41077	7	0	 	 	 
41077	8	0	 	 	 
41077	9	0	 	 	 
41077	10	0	 	 	 
41077	11	0	 	 	 
41077	12	0	 	 	 
41077	13	0	 	 	 
41077	14	0	 	 	 
41077	15	0	 	 	 
41077	16	0	 	 	 
41077	17	0	 	 	 
41077	18	0	 	 	 
41078	1	0	 	 	 
41078	2	1	30	5	150
41078	3	0	 	 	 
41078	4	0	 	 	 
41078	5	0	 	 	 
41078	6	0	 	 	 
41078	7	0	 	 	 
41078	8	0	 	 	 
41078	9	0	 	 	 
41078	10	0	 	 	 
41078	11	0	 	 	 
41078	12	0	 	 	 
41078	13	0	 	 	 
41078	14	0	 	 	 
41078	15	0	 	 	 
41078	16	0	 	 	 
41078	17	0	 	 	 
41078	18	0	 	 	 
41079	1	0	 	 	 
41079	2	1	10	9	90
41079	3	0	 	 	 
41079	4	0	 	 	 
41079	5	0	 	 	 
41079	6	0	 	 	 
41079	7	0	 	 	 
41079	8	0	 	 	 
41079	9	0	 	 	 
41079	10	0	 	 	 
41079	11	0	 	 	 
41079	12	0	 	 	 
41079	13	0	 	 	 
41079	14	0	 	 	 
41079	15	1	140	1	140
41079	16	0	 	 	 
41079	17	0	 	 	 
41079	18	0	 	 	 
41080	1	0	 	 	 
41080	2	0	 	 	 
41080	3	0	 	 	 
41080	4	0	 	 	 
41080	5	0	 	 	 
41080	6	0	 	 	 
41080	7	0	 	 	 
41080	8	0	 	 	 
41080	9	0	 	 	 
41080	10	0	 	 	 
41080	11	0	 	 	 
41080	12	0	 	 	 
41080	13	0	 	 	 
41080	14	0	 	 	 
41080	15	0	 	 	 
41080	16	0	 	 	 
41080	17	0	 	 	 
41080	18	0	 	 	 
41081	1	0	 	 	 
41081	2	1	90	3	150
41081	3	0	 	 	 
41081	4	0	 	 	 
41081	5	0	 	 	 
41081	6	0	 	 	 
41081	7	0	 	 	 
41081	8	0	 	 	 
41081	9	0	 	 	 
41081	10	0	 	 	 
41081	11	0	 	 	 
41081	12	0	 	 	 
41081	13	0	 	 	 
41081	14	1	200	2	400
41081	15	0	 	 	 
41081	16	0	 	 	 
41081	17	0	 	 	 
41081	18	0	 	 	 
41082	1	0	 	 	 
41082	2	0	 	 	 
41082	3	0	 	 	 
41082	4	0	 	 	 
41082	5	0	 	 	 
41082	6	0	 	 	 
41082	7	0	 	 	 
41082	8	1	110	2	220
41082	9	0	 	 	 
41082	10	0	 	 	 
41082	11	0	 	 	 
41082	12	0	 	 	 
41082	13	0	 	 	 
41082	14	0	 	 	 
41082	15	1	250	1	250
41082	16	0	 	 	 
41082	17	0	 	 	 
41082	18	0	 	 	 
41083	1	0	 	 	 
41083	2	1	15	3	45
41083	3	0	 	 	 
41083	4	0	 	 	 
41083	5	0	 	 	 
41083	6	0	 	 	 
41083	7	0	 	 	 
41083	8	0	 	 	 
41083	9	0	 	 	 
41083	10	0	 	 	 
41083	11	0	 	 	 
41083	12	0	 	 	 
41083	13	0	 	 	 
41083	14	0	 	 	 
41083	15	1	100	1	100
41083	16	0	 	 	 
41083	17	0	 	 	 
41083	18	0	 	 	 
41084	1	0	 	 	 
41084	2	1	15	2	30
41084	3	0	 	 	 
41084	4	0	 	 	 
41084	5	0	 	 	 
41084	6	0	 	 	 
41084	7	0	 	 	 
41084	8	0	 	 	 
41084	9	0	 	 	 
41084	10	0	 	 	 
41084	11	0	 	 	 
41084	12	0	 	 	 
41084	13	0	 	 	 
41084	14	1	200	6	1200
41084	15	0	 	 	 
41084	16	0	 	 	 
41084	17	0	 	 	 
41084	18	0	 	 	 
41085	1	0	 	 	 
41085	2	0	 	 	 
41085	3	0	 	 	 
41085	4	0	 	 	 
41085	5	0	 	 	 
41085	6	0	 	 	 
41085	7	0	 	 	 
41085	8	0	 	 	 
41085	9	0	 	 	 
41085	10	0	 	 	 
41085	11	0	 	 	 
41085	12	0	 	 	 
41085	13	0	 	 	 
41085	14	1	200	6	1200
41085	15	0	 	 	 
41085	16	0	 	 	 
41085	17	0	 	 	 
41085	18	0	 	 	 
41086	1	0	 	 	 
41086	2	0	 	 	 
41086	3	0	 	 	 
41086	4	0	 	 	 
41086	5	0	 	 	 
41086	6	0	 	 	 
41086	7	0	 	 	 
41086	8	0	 	 	 
41086	9	0	 	 	 
41086	10	0	 	 	 
41086	11	0	 	 	 
41086	12	0	 	 	 
41086	13	0	 	 	 
41086	14	0	 	 	 
41086	15	0	 	 	 
41086	16	0	 	 	 
41086	17	0	 	 	 
41086	18	0	 	 	 
41087	1	0	 	 	 
41087	2	0	 	 	 
41087	3	0	 	 	 
41087	4	0	 	 	 
41087	5	0	 	 	 
41087	6	0	 	 	 
41087	7	0	 	 	 
41087	8	0	 	 	 
41087	9	0	 	 	 
41087	10	0	 	 	 
41087	11	0	 	 	 
41087	12	0	 	 	 
41087	13	0	 	 	 
41087	14	0	 	 	 
41087	15	0	 	 	 
41087	16	0	 	 	 
41087	17	0	 	 	 
41087	18	1	250	4	1000
41088	1	0	 	 	 
41088	2	0	 	 	 
41088	3	0	 	 	 
41088	4	0	 	 	 
41088	5	0	 	 	 
41088	6	0	 	 	 
41088	7	0	 	 	 
41088	8	1	200	5	1000
41088	9	0	 	 	 
41088	10	0	 	 	 
41088	11	0	 	 	 
41088	12	0	 	 	 
41088	13	0	 	 	 
41088	14	0	 	 	 
41088	15	1	150	1	150
41088	16	1	100	1	100
41088	17	0	 	 	 
41088	18	0	 	 	 
41089	1	0	 	 	 
41089	2	0	 	 	 
41089	3	0	 	 	 
41089	4	0	 	 	 
41089	5	0	 	 	 
41089	6	0	 	 	 
41089	7	0	 	 	 
41089	8	0	 	 	 
41089	9	0	 	 	 
41089	10	0	 	 	 
41089	11	0	 	 	 
41089	12	0	 	 	 
41089	13	0	 	 	 
41089	14	1	200	3	600
41089	15	1	300	1	300
41089	16	0	 	 	 
41089	17	0	 	 	 
41089	18	0	 	 	 
41090	1	0	 	 	 
41090	2	0	 	 	 
41090	3	0	 	 	 
41090	4	0	 	 	 
41090	5	0	 	 	 
41090	6	0	 	 	 
41090	7	1	450	1	450
41090	8	1	1075	1	1075
41090	9	0	 	 	 
41090	10	0	 	 	 
41090	11	0	 	 	 
41090	12	0	 	 	 
41090	13	0	 	 	 
41090	14	0	 	 	 
41090	15	0	 	 	 
41090	16	0	 	 	 
41090	17	0	 	 	 
41090	18	0	 	 	 
41091	1	0	 	 	 
41091	2	0	 	 	 
41091	3	0	 	 	 
41091	4	0	 	 	 
41091	5	0	 	 	 
41091	6	0	 	 	 
41091	7	0	 	 	 
41091	8	0	 	 	 
41091	9	0	 	 	 
41091	10	0	 	 	 
41091	11	0	 	 	 
41091	12	0	 	 	 
41091	13	0	 	 	 
41091	14	0	 	 	 
41091	15	0	 	 	 
41091	16	0	 	 	 
41091	17	0	 	 	 
41091	18	0	 	 	 
41092	1	0	 	 	 
41092	2	1	5	12	60
41092	3	0	 	 	 
41092	4	0	 	 	 
41092	5	0	 	 	 
41092	6	0	 	 	 
41092	7	0	 	 	 
41092	8	0	 	 	 
41092	9	0	 	 	 
41092	10	0	 	 	 
41092	11	0	 	 	 
41092	12	0	 	 	 
41092	13	0	 	 	 
41092	14	0	 	 	 
41092	15	1	200	1	200
41092	16	0	 	 	 
41092	17	0	 	 	 
41092	18	0	 	 	 
41093	1	0	 	 	 
41093	2	1	10	9	90
41093	3	0	 	 	 
41093	4	0	 	 	 
41093	5	0	 	 	 
41093	6	0	 	 	 
41093	7	0	 	 	 
41093	8	0	 	 	 
41093	9	0	 	 	 
41093	10	0	 	 	 
41093	11	0	 	 	 
41093	12	0	 	 	 
41093	13	0	 	 	 
41093	14	0	 	 	 
41093	15	0	 	 	 
41093	16	0	 	 	 
41093	17	0	 	 	 
41093	18	0	 	 	 
41094	1	0	 	 	 
41094	2	0	 	 	 
41094	3	0	 	 	 
41094	4	0	 	 	 
41094	5	1	200	6	1200
41094	6	0	 	 	 
41094	7	0	 	 	 
41094	8	0	 	 	 
41094	9	0	 	 	 
41094	10	0	 	 	 
41094	11	0	 	 	 
41094	12	0	 	 	 
41094	13	0	 	 	 
41094	14	0	 	 	 
41094	15	1	700	1	700
41094	16	0	 	 	 
41094	17	0	 	 	 
41094	18	0	 	 	 
41096	1	0	 	 	 
41096	2	1	10	10	100
41096	3	0	 	 	 
41096	4	0	 	 	 
41096	5	0	 	 	 
41096	6	0	 	 	 
41096	7	0	 	 	 
41096	8	0	 	 	 
41096	9	0	 	 	 
41096	10	0	 	 	 
41096	11	0	 	 	 
41096	12	0	 	 	 
41096	13	0	 	 	 
41096	14	0	 	 	 
41096	15	0	 	 	 
41096	16	0	 	 	 
41096	17	0	 	 	 
41096	18	0	 	 	 
41097	1	0	 	 	 
41097	2	1	20	7	150
41097	3	0	 	 	 
41097	4	0	 	 	 
41097	5	0	 	 	 
41097	6	0	 	 	 
41097	7	0	 	 	 
41097	8	0	 	 	 
41097	9	0	 	 	 
41097	10	0	 	 	 
41097	11	0	 	 	 
41097	12	0	 	 	 
41097	13	0	 	 	 
41097	14	1	200	4	800
41097	15	0	 	 	 
41097	16	0	 	 	 
41097	17	0	 	 	 
41097	18	0	 	 	 
41098	1	0	 	 	 
41098	2	0	 	 	 
41098	3	0	 	 	 
41098	4	0	 	 	 
41098	5	0	 	 	 
41098	6	0	 	 	 
41098	7	0	 	 	 
41098	8	1	1000	3	3000
41098	9	0	 	 	 
41098	10	0	 	 	 
41098	11	0	 	 	 
41098	12	0	 	 	 
41098	13	0	 	 	 
41098	14	0	 	 	 
41098	15	0	 	 	 
41098	16	0	 	 	 
41098	17	0	 	 	 
41098	18	0	 	 	 
41099	1	0	 	 	 
41099	2	0	 	 	 
41099	3	0	 	 	 
41099	4	0	 	 	 
41099	5	0	 	 	 
41099	6	0	 	 	 
41099	7	0	 	 	 
41099	8	0	 	 	 
41099	9	0	 	 	 
41099	10	0	 	 	 
41099	11	0	 	 	 
41099	12	0	 	 	 
41099	13	0	 	 	 
41099	14	1	200	2	400
41099	15	0	 	 	 
41099	16	0	 	 	 
41099	17	0	 	 	 
41099	18	0	 	 	 
41100	1	0	 	 	 
41100	2	0	 	 	 
41100	3	1	150	1	150
41100	4	0	 	 	 
41100	5	0	 	 	 
41100	6	0	 	 	 
41100	7	0	 	 	 
41100	8	0	 	 	 
41100	9	0	 	 	 
41100	10	0	 	 	 
41100	11	0	 	 	 
41100	12	0	 	 	 
41100	13	0	 	 	 
41100	14	1	200	2	400
41100	15	0	 	 	 
41100	16	0	 	 	 
41100	17	0	 	 	 
41100	18	0	 	 	 
41101	1	0	 	 	 
41101	2	0	 	 	 
41101	3	0	 	 	 
41101	4	0	 	 	 
41101	5	0	 	 	 
41101	6	0	 	 	 
41101	7	0	 	 	 
41101	8	0	 	 	 
41101	9	0	 	 	 
41101	10	0	 	 	 
41101	11	0	 	 	 
41101	12	0	 	 	 
41101	13	0	 	 	 
41101	14	0	 	 	 
41101	15	0	 	 	 
41101	16	0	 	 	 
41101	17	0	 	 	 
41101	18	0	 	 	 
51001	1	0	 	 	 
51001	2	0	 	 	 
51001	3	0	 	 	 
51001	4	0	 	 	 
51001	5	0	 	 	 
51001	6	0	 	 	 
51001	7	0	 	 	 
51001	8	0	 	 	 
51001	9	0	 	 	 
51001	10	0	 	 	 
51001	11	0	 	 	 
51001	12	0	 	 	 
51001	13	0	 	 	 
51001	14	0	 	 	 
51001	15	0	 	 	 
51001	16	0	 	 	 
51001	17	0	 	 	 
51001	18	0	 	 	 
51002	1	0	 	 	 
51002	2	0	 	 	 
51002	3	0	 	 	 
51002	4	0	 	 	 
51002	5	0	 	 	 
51002	6	0	 	 	 
51002	7	0	 	 	 
51002	8	0	 	 	 
51002	9	0	 	 	 
51002	10	0	 	 	 
51002	11	0	 	 	 
51002	12	0	 	 	 
51002	13	0	 	 	 
51002	14	0	 	 	 
51002	15	0	 	 	 
51002	16	0	 	 	 
51002	17	0	 	 	 
51002	18	0	 	 	 
51003	1	0	 	 	 
51003	2	1	10	12	120
51003	3	0	 	 	 
51003	4	0	 	 	 
51003	5	0	 	 	 
51003	6	0	 	 	 
51003	7	0	 	 	 
51003	8	1	50	2	100
51003	9	0	 	 	 
51003	10	0	 	 	 
51003	11	0	 	 	 
51003	12	0	 	 	 
51003	13	0	 	 	 
51003	14	0	 	 	 
51003	15	0	 	 	 
51003	16	0	 	 	 
51003	17	0	 	 	 
51003	18	0	 	 	 
51004	1	0	 	 	 
51004	2	0	 	 	 
51004	3	0	 	 	 
51004	4	0	 	 	 
51004	5	1	200	12	2400
51004	6	0	 	 	 
51004	7	0	 	 	 
51004	8	0	 	 	 
51004	9	0	 	 	 
51004	10	0	 	 	 
51004	11	0	 	 	 
51004	12	0	 	 	 
51004	13	1	8000	1	8000
51004	14	0	 	 	 
51004	15	1	250	1	250
51004	16	0	 	 	 
51004	17	0	 	 	 
51004	18	0	 	 	 
51005	1	0	 	 	 
51005	2	0	 	 	 
51005	3	0	 	 	 
51005	4	0	 	 	 
51005	5	0	 	 	 
51005	6	0	 	 	 
51005	7	0	 	 	 
51005	8	0	 	 	 
51005	9	0	 	 	 
51005	10	0	 	 	 
51005	11	0	 	 	 
51005	12	0	 	 	 
51005	13	0	 	 	 
51005	14	0	 	 	 
51005	15	0	 	 	 
51005	16	0	 	 	 
51005	17	0	 	 	 
51005	18	0	 	 	 
51007	1	0	 	 	 
51007	2	1	8	5	50
51007	3	0	 	 	 
51007	4	0	 	 	 
51007	5	0	 	 	 
51007	6	0	 	 	 
51007	7	0	 	 	 
51007	8	0	 	 	 
51007	9	0	 	 	 
51007	10	0	 	 	 
51007	11	0	 	 	 
51007	12	0	 	 	 
51007	13	0	 	 	 
51007	14	0	 	 	 
51007	15	0	 	 	 
51007	16	0	 	 	 
51007	17	0	 	 	 
51007	18	0	 	 	 
51008	1	0	 	 	 
51008	2	1	10	2	20
51008	3	0	 	 	 
51008	4	0	 	 	 
51008	5	0	 	 	 
51008	6	0	 	 	 
51008	7	0	 	 	 
51008	8	0	 	 	 
51008	9	0	 	 	 
51008	10	0	 	 	 
51008	11	0	 	 	 
51008	12	0	 	 	 
51008	13	0	 	 	 
51008	14	0	 	 	 
51008	15	0	 	 	 
51008	16	0	 	 	 
51008	17	0	 	 	 
51008	18	0	 	 	 
51009	1	0	 	 	 
51009	2	0	 	 	 
51009	3	0	 	 	 
51009	4	0	 	 	 
51009	5	0	 	 	 
51009	6	0	 	 	 
51009	7	0	 	 	 
51009	8	0	 	 	 
51009	9	0	 	 	 
51009	10	0	 	 	 
51009	11	0	 	 	 
51009	12	0	 	 	 
51009	13	0	 	 	 
51009	14	0	 	 	 
51009	15	0	 	 	 
51009	16	0	 	 	 
51009	17	0	 	 	 
51009	18	0	 	 	 
51010	1	0	 	 	 
51010	2	0	 	 	 
51010	3	0	 	 	 
51010	4	0	 	 	 
51010	5	1	160	12	3500
51010	6	0	 	 	 
51010	7	0	 	 	 
51010	8	0	 	 	 
51010	9	0	 	 	 
51010	10	0	 	 	 
51010	11	0	 	 	 
51010	12	0	 	 	 
51010	13	0	 	 	 
51010	14	0	 	 	 
51010	15	0	 	 	 
51010	16	0	 	 	 
51010	17	0	 	 	 
51010	18	0	 	 	 
51011	1	0	 	 	 
51011	2	1	5	22	150
51011	3	0	 	 	 
51011	4	0	 	 	 
51011	5	0	 	 	 
51011	6	0	 	 	 
51011	7	0	 	 	 
51011	8	0	 	 	 
51011	9	0	 	 	 
51011	10	0	 	 	 
51011	11	0	 	 	 
51011	12	0	 	 	 
51011	13	0	 	 	 
51011	14	0	 	 	 
51011	15	0	 	 	 
51011	16	0	 	 	 
51011	17	0	 	 	 
51011	18	0	 	 	 
51012	1	0	 	 	 
51012	2	1	6	20	220
51012	3	0	 	 	 
51012	4	0	 	 	 
51012	5	0	 	 	 
51012	6	0	 	 	 
51012	7	0	 	 	 
51012	8	0	 	 	 
51012	9	0	 	 	 
51012	10	0	 	 	 
51012	11	0	 	 	 
51012	12	0	 	 	 
51012	13	0	 	 	 
51012	14	0	 	 	 
51012	15	0	 	 	 
51012	16	0	 	 	 
51012	17	0	 	 	 
51012	18	0	 	 	 
51013	1	0	 	 	 
51013	2	0	 	 	 
51013	3	0	 	 	 
51013	4	0	 	 	 
51013	5	0	 	 	 
51013	6	0	 	 	 
51013	7	0	 	 	 
51013	8	1	350	10	3500
51013	9	0	 	 	 
51013	10	0	 	 	 
