CHILDCODE	LVSKIDR4	AYANR4	NMAMR4	VLAMR4
10015	17	0	 	 
10015	58	0	 	 
10016	1	 	 	 
10016	2	 	 	 
10016	3	 	 	 
10016	4	 	 	 
10016	7	 	 	 
10016	8	 	 	 
10016	9	 	 	 
10016	13	 	 	 
10016	14	 	 	 
10016	15	 	 	 
10016	16	 	 	 
10016	17	 	 	 
10016	58	 	 	 
10017	1	0	 	 
10017	2	0	 	 
10017	3	0	 	 
10017	4	0	 	 
10017	7	1	2	40000
10017	8	0	 	 
10017	9	0	 	 
10017	13	0	 	 
10017	14	0	 	 
10017	15	0	 	 
10017	16	0	 	 
10017	17	0	 	 
10017	58	0	 	 
10018	1	0	 	 
10018	2	1	1	30000
10018	3	0	 	 
10018	4	0	 	 
10018	7	0	 	 
10018	8	0	 	 
10018	9	0	 	 
10018	13	0	 	 
10018	14	0	 	 
10018	15	0	 	 
10018	16	0	 	 
10018	17	0	 	 
10018	58	0	 	 
10019	1	0	 	 
10019	2	0	 	 
10019	3	0	 	 
10019	4	0	 	 
10019	7	0	 	 
10019	8	0	 	 
10019	9	0	 	 
10019	13	0	 	 
10019	14	0	 	 
10019	15	0	 	 
10019	16	1	200	21000
10019	17	0	 	 
10019	58	0	 	 
10020	1	 	 	 
10020	2	 	 	 
10020	3	 	 	 
10020	4	 	 	 
10020	7	 	 	 
10020	8	 	 	 
10020	9	 	 	 
10020	13	 	 	 
10020	14	 	 	 
10020	15	 	 	 
10020	16	 	 	 
10020	17	 	 	 
10020	58	 	 	 
10021	1	 	 	 
10021	2	 	 	 
10021	3	 	 	 
10021	4	 	 	 
10021	7	 	 	 
10021	8	 	 	 
10021	9	 	 	 
10021	13	 	 	 
10021	14	 	 	 
10021	15	 	 	 
10021	16	 	 	 
10021	17	 	 	 
10021	58	 	 	 
10022	1	 	 	 
10022	2	 	 	 
10022	3	 	 	 
10022	4	 	 	 
10022	7	 	 	 
10022	8	 	 	 
10022	9	 	 	 
10022	13	 	 	 
10022	14	 	 	 
10022	15	 	 	 
10022	16	 	 	 
10022	17	 	 	 
10022	58	 	 	 
10024	1	 	 	 
10024	2	 	 	 
10024	3	 	 	 
10024	4	 	 	 
10024	7	 	 	 
10024	8	 	 	 
10024	9	 	 	 
10024	13	 	 	 
10024	14	 	 	 
10024	15	 	 	 
10024	16	 	 	 
10024	17	 	 	 
10024	58	 	 	 
10025	1	 	 	 
10025	2	 	 	 
10025	3	 	 	 
10025	4	 	 	 
10025	7	 	 	 
10025	8	 	 	 
10025	9	 	 	 
10025	13	 	 	 
10025	14	 	 	 
10025	15	 	 	 
10025	16	 	 	 
10025	17	 	 	 
10025	58	 	 	 
10026	1	 	 	 
10026	2	 	 	 
10026	3	 	 	 
10026	4	 	 	 
10026	7	 	 	 
10026	8	 	 	 
10026	9	 	 	 
10026	13	 	 	 
10026	14	 	 	 
10026	15	 	 	 
10026	16	 	 	 
10026	17	 	 	 
10026	58	 	 	 
10027	1	0	 	 
10027	2	0	 	 
10027	3	0	 	 
10027	4	0	 	 
10027	7	0	 	 
10027	8	0	 	 
10027	9	0	 	 
10027	13	0	 	 
10027	14	0	 	 
10027	15	0	 	 
10027	16	0	 	 
10027	17	0	 	 
10027	58	1	7	-77
10029	1	 	 	 
10029	2	 	 	 
10029	3	 	 	 
10029	4	 	 	 
10029	7	 	 	 
10029	8	 	 	 
10029	9	 	 	 
10029	13	 	 	 
10029	14	 	 	 
10029	15	 	 	 
10029	16	 	 	 
10029	17	 	 	 
10029	58	 	 	 
10030	1	1	1	25000
10030	2	0	 	 
10030	3	0	 	 
10030	4	0	 	 
10030	7	0	 	 
10030	8	0	 	 
10030	9	0	 	 
10030	13	0	 	 
10030	14	0	 	 
10030	15	0	 	 
10030	16	0	 	 
10030	17	0	 	 
10030	58	1	200	30000
10031	1	0	 	 
10031	2	0	 	 
10031	3	0	 	 
10031	4	0	 	 
10031	7	0	 	 
10031	8	0	 	 
10031	9	0	 	 
10031	13	0	 	 
10031	14	0	 	 
10031	15	0	 	 
10031	16	1	50	5000
10031	17	0	 	 
10031	58	0	 	 
10032	1	 	 	 
10032	2	 	 	 
10032	3	 	 	 
10032	4	 	 	 
10032	7	 	 	 
10032	8	 	 	 
10032	9	 	 	 
10032	13	 	 	 
10032	14	 	 	 
10032	15	 	 	 
10032	16	 	 	 
10032	17	 	 	 
10032	58	 	 	 
10033	1	0	 	 
10033	2	0	 	 
10033	3	0	 	 
10033	4	0	 	 
10033	7	0	 	 
10033	8	0	 	 
10033	9	0	 	 
10033	13	0	 	 
10033	14	0	 	 
10033	15	0	 	 
10033	16	1	15	1500
10033	17	0	 	 
10033	58	0	 	 
10034	1	0	 	 
10034	2	0	 	 
10034	3	0	 	 
10034	4	0	 	 
10034	7	1	1	30000
10034	8	0	 	 
10034	9	0	 	 
10034	13	0	 	 
10034	14	0	 	 
10034	15	0	 	 
10034	16	1	6	900
10034	17	0	 	 
10034	58	1	30	4200
10035	1	0	 	 
10035	2	0	 	 
10035	3	1	1	10000
10035	4	0	 	 
10035	7	1	1	20000
10035	8	0	 	 
10035	9	0	 	 
10035	13	0	 	 
10035	14	0	 	 
10035	15	0	 	 
10035	16	0	 	 
10035	17	0	 	 
10035	58	1	1	60
10036	1	1	1	25000
10036	2	0	 	 
10036	3	0	 	 
10036	4	0	 	 
10036	7	0	 	 
10036	8	0	 	 
10036	9	0	 	 
10036	13	0	 	 
10036	14	0	 	 
10036	15	0	 	 
10036	16	0	 	 
10036	17	0	 	 
10036	58	0	 	 
10037	1	0	 	 
10037	2	0	 	 
10037	3	0	 	 
10037	4	0	 	 
10037	7	1	2	40000
10037	8	0	 	 
10037	9	0	 	 
10037	13	0	 	 
10037	14	0	 	 
10037	15	0	 	 
10037	16	0	 	 
10037	17	0	 	 
10037	58	1	20	1200
10038	1	0	 	 
10038	2	0	 	 
10038	3	0	 	 
10038	4	0	 	 
10038	7	0	 	 
10038	8	0	 	 
10038	9	0	 	 
10038	13	0	 	 
10038	14	0	 	 
10038	15	0	 	 
10038	16	1	40	5000
10038	17	0	 	 
10038	58	0	 	 
10039	1	0	 	 
10039	2	0	 	 
10039	3	0	 	 
10039	4	0	 	 
10039	7	0	 	 
10039	8	0	 	 
10039	9	0	 	 
10039	13	0	 	 
10039	14	0	 	 
10039	15	0	 	 
10039	16	1	2	300
10039	17	0	 	 
10039	58	0	 	 
10040	1	 	 	 
10040	2	 	 	 
10040	3	 	 	 
10040	4	 	 	 
10040	7	 	 	 
10040	8	 	 	 
10040	9	 	 	 
10040	13	 	 	 
10040	14	 	 	 
10040	15	 	 	 
10040	16	 	 	 
10040	17	 	 	 
10040	58	 	 	 
10041	1	0	 	 
10041	2	0	 	 
10041	3	0	 	 
10041	4	0	 	 
10041	7	1	7	145000
10041	8	0	 	 
10041	9	0	 	 
10041	13	0	 	 
10041	14	0	 	 
10041	15	1	1	3000
10041	16	0	 	 
10041	17	0	 	 
10041	58	0	 	 
10042	1	0	 	 
10042	2	0	 	 
10042	3	0	 	 
10042	4	0	 	 
10042	7	0	 	 
10042	8	0	 	 
10042	9	0	 	 
10042	13	0	 	 
10042	14	0	 	 
10042	15	0	 	 
10042	16	1	10	700
10042	17	0	 	 
10042	58	0	 	 
10043	1	0	 	 
10043	2	0	 	 
10043	3	0	 	 
10043	4	0	 	 
10043	7	0	 	 
10043	8	0	 	 
10043	9	0	 	 
10043	13	0	 	 
10043	14	0	 	 
10043	15	0	 	 
10043	16	1	1	100
10043	17	0	 	 
10043	58	0	 	 
10044	1	0	 	 
10044	2	0	 	 
10044	3	0	 	 
10044	4	0	 	 
10044	7	0	 	 
10044	8	0	 	 
10044	9	0	 	 
10044	13	0	 	 
10044	14	0	 	 
10044	15	0	 	 
10044	16	0	 	 
10044	17	0	 	 
10044	58	1	5	200
10045	1	0	 	 
10045	2	0	 	 
10045	3	0	 	 
10045	4	0	 	 
10045	7	0	 	 
10045	8	0	 	 
10045	9	0	 	 
10045	13	0	 	 
10045	14	0	 	 
10045	15	0	 	 
10045	16	1	20	2000
10045	17	0	 	 
10045	58	0	 	 
10046	1	0	 	 
10046	2	0	 	 
10046	3	0	 	 
10046	4	0	 	 
10046	7	0	 	 
10046	8	0	 	 
10046	9	0	 	 
10046	13	0	 	 
10046	14	0	 	 
10046	15	0	 	 
10046	16	1	6	200
10046	17	0	 	 
10046	58	0	 	 
10047	1	 	 	 
10047	2	 	 	 
10047	3	 	 	 
10047	4	 	 	 
10047	7	 	 	 
10047	8	 	 	 
10047	9	 	 	 
10047	13	 	 	 
10047	14	 	 	 
10047	15	 	 	 
10047	16	 	 	 
10047	17	 	 	 
10047	58	 	 	 
10048	1	0	 	 
10048	2	0	 	 
10048	3	0	 	 
10048	4	0	 	 
10048	7	0	 	 
10048	8	0	 	 
10048	9	0	 	 
10048	13	0	 	 
10048	14	0	 	 
10048	15	0	 	 
10048	16	1	10	1200
10048	17	0	 	 
10048	58	1	10	50
10049	1	0	 	 
10049	2	0	 	 
10049	3	0	 	 
10049	4	0	 	 
10049	7	1	1	22000
10049	8	0	 	 
10049	9	0	 	 
10049	13	0	 	 
10049	14	0	 	 
10049	15	0	 	 
10049	16	1	7	500
10049	17	0	 	 
10049	58	0	 	 
10050	1	0	 	 
10050	2	0	 	 
10050	3	0	 	 
10050	4	0	 	 
10050	7	0	 	 
10050	8	0	 	 
10050	9	0	 	 
10050	13	0	 	 
10050	14	0	 	 
10050	15	0	 	 
10050	16	1	5	300
10050	17	0	 	 
10050	58	1	10	500
10051	1	 	 	 
10051	2	 	 	 
10051	3	 	 	 
10051	4	 	 	 
10051	7	 	 	 
10051	8	 	 	 
10051	9	 	 	 
10051	13	 	 	 
10051	14	 	 	 
10051	15	 	 	 
10051	16	 	 	 
10051	17	 	 	 
10051	58	 	 	 
10052	1	0	 	 
10052	2	0	 	 
10052	3	0	 	 
10052	4	0	 	 
10052	7	1	2	50000
10052	8	0	 	 
10052	9	0	 	 
10052	13	0	 	 
10052	14	0	 	 
10052	15	0	 	 
10052	16	1	5	400
10052	17	0	 	 
10052	58	0	 	 
10053	1	 	 	 
10053	2	 	 	 
10053	3	 	 	 
10053	4	 	 	 
10053	7	 	 	 
10053	8	 	 	 
10053	9	 	 	 
10053	13	 	 	 
10053	14	 	 	 
10053	15	 	 	 
10053	16	 	 	 
10053	17	 	 	 
10053	58	 	 	 
10055	1	 	 	 
10055	2	 	 	 
10055	3	 	 	 
10055	4	 	 	 
10055	7	 	 	 
10055	8	 	 	 
10055	9	 	 	 
10055	13	 	 	 
10055	14	 	 	 
10055	15	 	 	 
10055	16	 	 	 
10055	17	 	 	 
10055	58	 	 	 
10056	1	 	 	 
10056	2	 	 	 
10056	3	 	 	 
10056	4	 	 	 
10056	7	 	 	 
10056	8	 	 	 
10056	9	 	 	 
10056	13	 	 	 
10056	14	 	 	 
10056	15	 	 	 
10056	16	 	 	 
10056	17	 	 	 
10056	58	 	 	 
10057	1	0	 	 
10057	2	0	 	 
10057	3	1	1	18000
10057	4	0	 	 
10057	7	0	 	 
10057	8	0	 	 
10057	9	0	 	 
10057	13	0	 	 
10057	14	0	 	 
10057	15	0	 	 
10057	16	0	 	 
10057	17	0	 	 
10057	58	1	7	250
10058	1	0	 	 
10058	2	0	 	 
10058	3	0	 	 
10058	4	0	 	 
10058	7	0	 	 
10058	8	0	 	 
10058	9	0	 	 
10058	13	0	 	 
10058	14	0	 	 
10058	15	0	 	 
10058	16	0	 	 
10058	17	0	 	 
10058	58	0	 	 
10059	1	0	 	 
10059	2	0	 	 
10059	3	0	 	 
10059	4	0	 	 
10059	7	0	 	 
10059	8	0	 	 
10059	9	0	 	 
10059	13	0	 	 
10059	14	0	 	 
10059	15	0	 	 
10059	16	1	5	1000
10059	17	0	 	 
10059	58	0	 	 
10060	1	0	 	 
10060	2	0	 	 
10060	3	0	 	 
10060	4	0	 	 
10060	7	0	 	 
10060	8	0	 	 
10060	9	0	 	 
10060	13	0	 	 
10060	14	0	 	 
10060	15	0	 	 
10060	16	1	12	500
10060	17	0	 	 
10060	58	0	 	 
10061	1	 	 	 
10061	2	 	 	 
10061	3	 	 	 
10061	4	 	 	 
10061	7	 	 	 
10061	8	 	 	 
10061	9	 	 	 
10061	13	 	 	 
10061	14	 	 	 
10061	15	 	 	 
10061	16	 	 	 
10061	17	 	 	 
10061	58	 	 	 
10062	1	 	 	 
10062	2	 	 	 
10062	3	 	 	 
10062	4	 	 	 
10062	7	 	 	 
10062	8	 	 	 
10062	9	 	 	 
10062	13	 	 	 
10062	14	 	 	 
10062	15	 	 	 
10062	16	 	 	 
10062	17	 	 	 
10062	58	 	 	 
10063	1	0	 	 
10063	2	0	 	 
10063	3	0	 	 
10063	4	0	 	 
10063	7	0	 	 
10063	8	1	1	20000
10063	9	0	 	 
10063	13	0	 	 
10063	14	0	 	 
10063	15	0	 	 
10063	16	0	 	 
10063	17	0	 	 
10063	58	0	 	 
10064	1	0	 	 
10064	2	0	 	 
10064	3	0	 	 
10064	4	0	 	 
10064	7	0	 	 
10064	8	0	 	 
10064	9	0	 	 
10064	13	0	 	 
10064	14	0	 	 
10064	15	0	 	 
10064	16	0	 	 
10064	17	0	 	 
10064	58	1	16	1300
10065	1	 	 	 
10065	2	 	 	 
10065	3	 	 	 
10065	4	 	 	 
10065	7	 	 	 
10065	8	 	 	 
10065	9	 	 	 
10065	13	 	 	 
10065	14	 	 	 
10065	15	 	 	 
10065	16	 	 	 
10065	17	 	 	 
10065	58	 	 	 
10067	1	0	 	 
10067	2	0	 	 
10067	3	1	1	15000
10067	4	0	 	 
10067	7	1	2	23000
10067	8	0	 	 
10067	9	0	 	 
10067	13	0	 	 
10067	14	0	 	 
10067	15	0	 	 
10067	16	1	15	1500
10067	17	0	 	 
10067	58	0	 	 
10068	1	0	 	 
10068	2	0	 	 
10068	3	0	 	 
10068	4	0	 	 
10068	7	1	1	40000
10068	8	0	 	 
10068	9	0	 	 
10068	13	0	 	 
10068	14	0	 	 
10068	15	0	 	 
10068	16	0	 	 
10068	17	0	 	 
10068	58	0	 	 
10069	1	0	 	 
10069	2	0	 	 
10069	3	0	 	 
10069	4	0	 	 
10069	7	1	2	20000
10069	8	0	 	 
10069	9	0	 	 
10069	13	0	 	 
10069	14	0	 	 
10069	15	0	 	 
10069	16	0	 	 
10069	17	0	 	 
10069	58	1	15	10000
10070	1	0	 	 
10070	2	0	 	 
10070	3	0	 	 
10070	4	0	 	 
10070	7	1	3	60000
10070	8	0	 	 
10070	9	0	 	 
10070	13	0	 	 
10070	14	0	 	 
10070	15	0	 	 
10070	16	0	 	 
10070	17	0	 	 
10070	58	1	10	1800
10071	1	 	 	 
10071	2	 	 	 
10071	3	 	 	 
10071	4	 	 	 
10071	7	 	 	 
10071	8	 	 	 
10071	9	 	 	 
10071	13	 	 	 
10071	14	 	 	 
10071	15	 	 	 
10071	16	 	 	 
10071	17	 	 	 
10071	58	 	 	 
10072	1	0	 	 
10072	2	0	 	 
10072	3	0	 	 
10072	4	0	 	 
10072	7	0	 	 
10072	8	0	 	 
10072	9	0	 	 
10072	13	0	 	 
10072	14	0	 	 
10072	15	0	 	 
10072	16	0	 	 
10072	17	0	 	 
10072	58	1	20	2000
10073	1	0	 	 
10073	2	0	 	 
10073	3	0	 	 
10073	4	0	 	 
10073	7	1	4	120000
10073	8	0	 	 
10073	9	0	 	 
10073	13	0	 	 
10073	14	0	 	 
10073	15	0	 	 
10073	16	1	10	1500
10073	17	0	 	 
10073	58	0	 	 
10074	1	 	 	 
10074	2	 	 	 
10074	3	 	 	 
10074	4	 	 	 
10074	7	 	 	 
10074	8	 	 	 
10074	9	 	 	 
10074	13	 	 	 
10074	14	 	 	 
10074	15	 	 	 
10074	16	 	 	 
10074	17	 	 	 
10074	58	 	 	 
10075	1	0	 	 
10075	2	0	 	 
10075	3	0	 	 
10075	4	0	 	 
10075	7	0	 	 
10075	8	0	 	 
10075	9	0	 	 
10075	13	0	 	 
10075	14	0	 	 
10075	15	0	 	 
10075	16	1	30	3000
10075	17	0	 	 
10075	58	0	 	 
10076	1	 	 	 
10076	2	 	 	 
10076	3	 	 	 
10076	4	 	 	 
10076	7	 	 	 
10076	8	 	 	 
10076	9	 	 	 
10076	13	 	 	 
10076	14	 	 	 
10076	15	 	 	 
10076	16	 	 	 
10076	17	 	 	 
10076	58	 	 	 
10077	1	 	 	 
10077	2	 	 	 
10077	3	 	 	 
10077	4	 	 	 
10077	7	 	 	 
10077	8	 	 	 
10077	9	 	 	 
10077	13	 	 	 
10077	14	 	 	 
10077	15	 	 	 
10077	16	 	 	 
10077	17	 	 	 
10077	58	 	 	 
10078	1	0	 	 
10078	2	0	 	 
10078	3	1	1	15000
10078	4	0	 	 
10078	7	0	 	 
10078	8	0	 	 
10078	9	0	 	 
10078	13	0	 	 
10078	14	0	 	 
10078	15	0	 	 
10078	16	0	 	 
10078	17	0	 	 
10078	58	0	 	 
10079	1	 	 	 
10079	2	 	 	 
10079	3	 	 	 
10079	4	 	 	 
10079	7	 	 	 
10079	8	 	 	 
10079	9	 	 	 
10079	13	 	 	 
10079	14	 	 	 
10079	15	 	 	 
10079	16	 	 	 
10079	17	 	 	 
10079	58	 	 	 
10080	1	 	 	 
10080	2	 	 	 
10080	3	 	 	 
10080	4	 	 	 
10080	7	 	 	 
10080	8	 	 	 
10080	9	 	 	 
10080	13	 	 	 
10080	14	 	 	 
10080	15	 	 	 
10080	16	 	 	 
10080	17	 	 	 
10080	58	 	 	 
10081	1	0	 	 
10081	2	0	 	 
10081	3	1	1	5000
10081	4	0	 	 
10081	7	1	2	45000
10081	8	0	 	 
10081	9	0	 	 
10081	13	0	 	 
10081	14	0	 	 
10081	15	0	 	 
10081	16	1	10	1000
10081	17	0	 	 
10081	58	0	 	 
10082	1	0	 	 
10082	2	0	 	 
10082	3	0	 	 
10082	4	0	 	 
10082	7	0	 	 
10082	8	0	 	 
10082	9	0	 	 
10082	13	0	 	 
10082	14	0	 	 
10082	15	1	30	40000
10082	16	0	 	 
10082	17	0	 	 
10082	58	0	 	 
10083	1	 	 	 
10083	2	 	 	 
10083	3	 	 	 
10083	4	 	 	 
10083	7	 	 	 
10083	8	 	 	 
10083	9	 	 	 
10083	13	 	 	 
10083	14	 	 	 
10083	15	 	 	 
10083	16	 	 	 
10083	17	 	 	 
10083	58	 	 	 
10084	1	 	 	 
10084	2	 	 	 
10084	3	 	 	 
10084	4	 	 	 
10084	7	 	 	 
10084	8	 	 	 
10084	9	 	 	 
10084	13	 	 	 
10084	14	 	 	 
10084	15	 	 	 
10084	16	 	 	 
10084	17	 	 	 
10084	58	 	 	 
10086	1	1	2	60000
10086	2	0	 	 
10086	3	0	 	 
10086	4	0	 	 
10086	7	0	 	 
10086	8	0	 	 
10086	9	0	 	 
10086	13	0	 	 
10086	14	0	 	 
10086	15	0	 	 
10086	16	0	 	 
10086	17	0	 	 
10086	58	1	10	1300
10087	1	0	 	 
10087	2	0	 	 
10087	3	0	 	 
10087	4	0	 	 
10087	7	1	2	40000
10087	8	0	 	 
10087	9	0	 	 
10087	13	0	 	 
10087	14	0	 	 
10087	15	0	 	 
10087	16	0	 	 
10087	17	0	 	 
10087	58	0	 	 
10088	1	0	 	 
10088	2	0	 	 
10088	3	0	 	 
10088	4	0	 	 
10088	7	1	1	17000
10088	8	0	 	 
10088	9	0	 	 
10088	13	0	 	 
10088	14	0	 	 
10088	15	0	 	 
10088	16	0	 	 
10088	17	0	 	 
10088	58	0	 	 
10089	1	0	 	 
10089	2	0	 	 
10089	3	1	1	12000
10089	4	0	 	 
10089	7	1	1	35000
10089	8	0	 	 
10089	9	0	 	 
10089	13	0	 	 
10089	14	0	 	 
10089	15	0	 	 
10089	16	0	 	 
10089	17	0	 	 
10089	58	0	 	 
10091	1	0	 	 
10091	2	0	 	 
10091	3	1	1	4000
10091	4	0	 	 
10091	7	1	1	15000
10091	8	0	 	 
10091	9	0	 	 
10091	13	0	 	 
10091	14	0	 	 
10091	15	0	 	 
10091	16	0	 	 
10091	17	0	 	 
10091	58	0	 	 
10092	1	1	1	14000
10092	2	0	 	 
10092	3	0	 	 
10092	4	0	 	 
10092	7	0	 	 
10092	8	0	 	 
10092	9	0	 	 
10092	13	0	 	 
10092	14	0	 	 
10092	15	0	 	 
10092	16	0	 	 
10092	17	0	 	 
10092	58	0	 	 
10093	1	0	 	 
10093	2	0	 	 
10093	3	0	 	 
10093	4	0	 	 
10093	7	0	 	 
10093	8	0	 	 
10093	9	0	 	 
10093	13	0	 	 
10093	14	0	 	 
10093	15	0	 	 
10093	16	1	10	1500
10093	17	0	 	 
10093	58	0	 	 
10094	1	0	 	 
10094	2	0	 	 
10094	3	0	 	 
10094	4	0	 	 
10094	7	1	7	210000
10094	8	0	 	 
10094	9	0	 	 
10094	13	0	 	 
10094	14	0	 	 
10094	15	0	 	 
10094	16	0	 	 
10094	17	0	 	 
10094	58	0	 	 
10095	1	0	 	 
10095	2	0	 	 
10095	3	0	 	 
10095	4	0	 	 
10095	7	1	1	20000
10095	8	0	 	 
10095	9	0	 	 
10095	13	0	 	 
10095	14	0	 	 
10095	15	0	 	 
10095	16	0	 	 
10095	17	0	 	 
10095	58	0	 	 
10096	1	 	 	 
10096	2	 	 	 
10096	3	 	 	 
10096	4	 	 	 
10096	7	 	 	 
10096	8	 	 	 
10096	9	 	 	 
10096	13	 	 	 
10096	14	 	 	 
10096	15	 	 	 
10096	16	 	 	 
10096	17	 	 	 
10096	58	 	 	 
10097	1	0	 	 
10097	2	0	 	 
10097	3	0	 	 
10097	4	0	 	 
10097	7	0	 	 
10097	8	0	 	 
10097	9	0	 	 
10097	13	0	 	 
10097	14	0	 	 
10097	15	0	 	 
10097	16	1	10	2000
10097	17	0	 	 
10097	58	0	 	 
10100	1	0	 	 
10100	2	0	 	 
10100	3	0	 	 
10100	4	0	 	 
10100	7	1	8	200000
10100	8	0	 	 
10100	9	0	 	 
10100	13	0	 	 
10100	14	0	 	 
10100	15	0	 	 
10100	16	0	 	 
10100	17	0	 	 
10100	58	0	 	 
10104	1	0	 	 
10104	2	0	 	 
10104	3	0	 	 
10104	4	0	 	 
10104	7	0	 	 
10104	8	0	 	 
10104	9	0	 	 
10104	13	0	 	 
10104	14	0	 	 
10104	15	0	 	 
10104	16	0	 	 
10104	17	0	 	 
10104	58	1	1	28000
10109	1	 	 	 
10109	2	 	 	 
10109	3	 	 	 
10109	4	 	 	 
10109	7	 	 	 
10109	8	 	 	 
10109	9	 	 	 
10109	13	 	 	 
10109	14	 	 	 
10109	15	 	 	 
10109	16	 	 	 
10109	17	 	 	 
10109	58	 	 	 
10118	1	 	 	 
10118	2	 	 	 
10118	3	 	 	 
10118	4	 	 	 
10118	7	 	 	 
10118	8	 	 	 
10118	9	 	 	 
10118	13	 	 	 
10118	14	 	 	 
10118	15	 	 	 
10118	16	 	 	 
10118	17	 	 	 
10118	58	 	 	 
10121	1	0	 	 
10121	2	0	 	 
10121	3	0	 	 
10121	4	0	 	 
10121	7	0	 	 
10121	8	0	 	 
10121	9	0	 	 
10121	13	0	 	 
10121	14	0	 	 
10121	15	0	 	 
10121	16	1	20	2000
10121	17	0	 	 
10121	58	0	 	 
10122	1	 	 	 
10122	2	 	 	 
10122	3	 	 	 
10122	4	 	 	 
10122	7	 	 	 
10122	8	 	 	 
10122	9	 	 	 
10122	13	 	 	 
10122	14	 	 	 
10122	15	 	 	 
10122	16	 	 	 
